,input,A,B,B2,B3
515,그는 발가락이 부러졌다,그를 도와 의료진을 불러서 치료를 받도록 도와주다,애도,그를 병원으로 데려가고 발가락을 처치한다,놀랐다
516,그는 자랑을 멈췄다,그의 자랑을 멈춘 것을 축하하거나 칭찬하다,놀랐다,그의 겸 humility를 칭찬한다,의심을 했는
517,그는 연락이 끊겼다,그의 안부를 확인하기 위해 연락을 시도하거나 주변을 돌아다니며 그를 찾다,그의 안부를 걱정했다,그의 안부를 물어보거나 그가 어디에 있는지 알아본다,불안해했는
518,그는 자전거를 구입했다,축하하고 자전거 타는 법을 가르쳐 주다,얼마나 돈을 썼느냐,그의 새로운 자전거를 칭찬하고 함께 타기 위해 그에게 다가온다,놀랐다
519,그는 공을 드리블했다,그 주변 사람들은 그의 드리블을 지켜보거나 그를 응원하다,놀라워했다,그의 움직임을 주의 깊게 지켜본다,놀라워했어
520,그는 더 잘 보게 되었다,그를 축하하고 기뻐하다,기쁘게 했다,그의 시력이 개선되었기 때문에 그들은 그가 이전보다 더 잘 보게 되었다고 주장했다,의견을 갈렸다
521,그는 아픈 척했다,그를 도와주고 위로해주다,걱정,그의 돌봄과 도움을 제공한다,의심을 했는
522,그는 마침내 채용되었다,그를 축하하고 축하 카드나 선물을 주다,박수를 쳤다,그를 축하한다,기뻐했다
523,그는 친구들과 즐거운 시간을 보내고 있었다,그의 즐거운 모습을 보고 함께 즐거워하거나 그와 대화를 나누며 시간을 보내다,부러워했다,그의 행복한 모습을 보며 더 이상 걱정하지 않고 그의 즐거운 시간을 축하한다,놀랐다
524,그는 새 직장을 찾았다,그에게 축하를 표현하고 응원하다,박수를 쳤다,새 직장에서의 업무 환경과 조직 문화에 대해 물어보거나 조언을 구한다,놀랐다
525,그는 마침내 완성했다,박수를 치고 축하하다,박수를 쳤다,그의 업적을 축하한다,놀랐다
526,그는 결혼한 지 20년이 되었다,축하의 인사를 전하거나 이를 놓고 재치있는 유머를 전하다,축하를,"그의 결혼 생활을 축하하고, 결혼 생활에서 얻은 지혜나 조언을 공유한다",놀랐다
527,그도 함께 동승했다,그들은 그 사람을 도와주기 위해 즉시 행동하다,놀라워했다,이들이 함께 한 것을 지켜보는 것뿐,놀라워했는
528,그는 드레스 쇼핑을 하러 갔다,그의 선택을 응원하고 함께 쇼핑을 도와주다,그의 패션 감각을 칭찬했다,그의 선택에 대해 의견을 나누거나 도와준다,놀랐다
529,그는 롤러스케이트를 타러 갔다,그를 보고 놀라거나 주의를 기울이다,놀라워했다,롤러스케이트를 신고 따라간다,놀라워했다
530,그는 큰 소리를 들었다,주변을 둘러보고 그 소리의 원인을 찾으려고 하다,놀라거나 깜짝 놀라거나 놀라서 반응했다,그의 주위를 둘러싼 소음에 대해 불만을 표현한다,놀랐다
531,그는 곧 육지를 봤다,그를 환영하고 안전한 곳으로 인도하다,환호를 하였다,바로 육지로 향하는 길을 따라 간다,놀라워했다
532,그는 프레젠테이션을 진행했다,그에게 집중하고 경청하다,집중해서 듣고 있었다,"프레젠테이션을 주의 깊게 듣고, 질문을 하거나 메모를 한다",놀랐다
533,그는 함께 식사했다,그에게 대해 더 관심을 갖고 친절하게 대하다,놀랐다,그의 회사에 대한 호의적인 의견을 형성하는 데 도움이 되었다,놀랐다
534,그는 매주 주말마다 갔다,그가 매주 주말마다 간 이유를 궁금해하다,그의 결정을 이해했다,매주 그를 기다리고 있었다,이상하게 생각했다
535,그는 바닥에 오줌을 쌌다,당황한 후 그를 도와 일어서게 하거나 청소 도구를 가져다 주다,당황하여 냄새를 맡았다,바닥을 청소한다,당황했다
536,그는 통나무를 떨어뜨렸다,그를 도와 피해를 최소화하고 상황을 해결하기 위해 협력하다,놀라워했다,통나무를 들어 올리고 나무를 자른다,놀랐다
537,그는 잠시 숨을 골랐다,그가 괜찮은지 확인하고 도움이 필요한지 물어보다,그는 놀라워했다,그의 상태를 확인하고 도와주려 했다,의아해했는
538,그는 추수감사절 저녁을 요리했다,가족과 친구들은 그의 요리를 칭찬하고 함께 식사를 즐기다,맛있게 식사했다,그의 요리를 칭찬하고 맛있게 먹었다,놀랐다
539,그는 파이 먹기 대회에 참가했다,그를 응원하거나 칭찬하다,놀라워했다,파이를 먹는 속도를 경쟁한다,놀라워했다
540,그는 혀를 깨물었다,그를 도와서 의료진을 불러주다,놀라워했다,그의 주변 사람들이 그를 걱정하며 그의 상태를 확인하기 시작했다,놀라워했어
541,그는 그 자리에서 바로 채용했다,박수를 치거나 환호하다,놀랐다,그의 능력과 열정에 대해 칭찬하고 축하한다,놀랐다
542,그는 저녁 식사를 준비했다,가족들은 그를 도와 음식을 차려주거나 식사 준비를 돕는다,그는 맛있는 음식을 기대했다,"식탁을 차려 음식을 가져다 놓거나, 그가 요청한 도움을 제공한다",놀랐다
543,그는 케이크도 먹었다,그가 케이크를 먹는 것을 축하하거나 주의 깊게 지켜보다,놀랐다,행복한 미소를 지으며 케이크를 맛있게 먹었다,놀랐어
544,그는 고열이 있었다,그에게 의료진을 불러 도와주다,그는 걱정했다,의사를 찾아간다,걱정했다
545,그는 너무 다쳤다,즉시 응급 상황 대처를 위해 구조대나 응급 구조자에게 도움을 요청하다,심려를 표했다,의료진을 불러서 그를 치료해 준다,놀랐다
546,그는 스테이크도 먹었다,그가 스테이크도 먹었다는 사실에 놀라거나 호기심을 가지다,놀라워했다,식사를 즐겼다,놀랐다
547,그는 이야기를 길게 했다,차분히 그의 이야기를 듣고 공감하다,지루해했다,이야기를 듣는 척하며 지루해하는 표정을 짓다,짜증을 느꼈다
548,그는 의상을 제작했다,그의 의상을 칭찬하고 관심을 표현하다,그의 의상을 칭찬했다,의상을 입다,놀라워 했는
549,그는 밖에서 소음을 들었다,그 소음이 무엇인지 확인하고 주변 상황을 주의 깊게 살피게 되다,이상한 살짝 놀란 모습으로 돌아본다,귀를 기울여서 소음이 어디서 나오는지 확인했다,의심스러워했는
550,그는 서핑을 하려고 했다,그를 응원하고 안전을 위해 도와주다,그의 결정을 응원했다,"바다로 가는 길을 안내해 주거나, 파도가 세지 않는지 확인하는 등의 도움을 준다",의아해했는
551,그는 오두막을 지었다,그를 칭찬하고 축하하다,그는 그의 능력에 감탄했다,오두막을 도와주고 지어준다,놀랐다
552,그는 상사를 고소했다,그의 행동에 대해 동조하거나 비판적인 반응을 보이다,의심을 했다,그의 결정을 지지한다,의심스러워했다
553,그는 막 아기를 낳았다,축하하고 기뻐하다,축하,아기와 함께 축하하고 도와준다,놀랐다
554,그는 자신의 운명을 결정했다,그의 결정을 존중하고 지지하다,그의 결정을 존중했다,그를 도와준다,놀랐을 것입니다
555,그는 파티를 그리워했다,그를 위로하고 함께 파티를 계획하다,그의 그리움을 이해했다,파티를 계획하고 그를 초대한다,놀랐다
556,그는 휴대폰을 망가뜨렸다,놀라거나 당황한 후에 그가 어떤 이유로 휴대폰을 망가뜨렸는지 궁금해하다,당황하여 도와주려 했다,휴대폰을 수리하거나 새로운 휴대폰을 구매한다,놀라워했어
557,그는 파티에 가고 싶어 했다,그를 도와 파티에 가도록 도와주다,그의 기분을 이해하고 함께 가자고 제안했다,그의 친구들을 모아서 큰 파티를 계획한다,놀랐다
558,그는 팔에 날카로운 통증을 느꼈다,그를 의료진에게 신속히 안내하고 응급 처치를 도와주다,그의 상태를 걱정했다,그의 팔을 지지해 주고 의료진을 불러서 치료를 받도록 한다,의사를 찾아갔다
559,그는 바닥에 화학 물질을 엎질렀다,그를 도와 일어서게 하고 즉시 응급 처치를 위해 도움을 요청하다,놀라거나 놀라워했다,그를 빠르게 안전한 장소로 이동시키고 의료진에게 연락한다,놀라워했다
560,그는 허리 통증이 있었다,그를 위로하고 도와주다,그는 그의 건강을 챙기라고 조언했다,그의 허리를 마사지해 주거나 허리를 펴주는 스트레칭을 도와준다,걱정했지
561,그는 거의 맞을 뻔했다,그를 도와 일어서거나 안심하다,안심,그를 막기 위해 손을 내밀었다,놀라워했어
562,그는 리얼리티 쇼를 시청했다,그 주변 사람들은 그의 선택을 존중하고 더 이상의 관여를 하지 않다,관심을 보였다,그와 함께 리얼리티 쇼에 출연한다,놀라워했다
563,그는 바이올린을 연주했다,조용히 그의 연주를 듣거나 박수를 치다,멋있다,바이올린 연주를 경청한다,놀랐다
564,그는 기분이 나아지기 시작했다,"그에게 관심을 보이고, 더 나아지도록 도와주다",안심했다,그에게 격려와 지지의 말을 건넨다,걱정했던
565,그는 나머지 거리는 걸어서 통학했다,그의 용기와 인내심을 칭찬하고 응원하다,놀라워했다,그의 끈을 풀어주고 그를 도와준다,놀랐다
566,그는 피 냄새를 맡았다,그를 도와 의료진을 불러야 하다,역겨워했다,그의 상태를 확인하고 상처가 어디에 있는지 파악한다,고개를 돌렸다 했는
567,그는 오일 교환을 받았다,그를 축하하고 축하 카드나 선물을 주다,환호했다,새로운 오일이 차에 넣어준다,의심스러워했는
568,그는 수학 시험을 치렀다,그에게 축하를 표현하다,불안해했다,"그의 성적에 대해 궁금해하고, 그가 시험에서 어떤 점수를 받았는지 물어보았다",놀랐다
569,그는 스스로를 믿고 있었다,"그의 자신감을 응원하거나, 비판할 수도 있다",그의 자신감에 감탄했다,그의 결정을 좌절시키지 못했다,의심하지 않았다
570,그는 자전거가 정말 필요했다,그에게 자전거를 빌려주거나 구매하는데 도움을 주려고 하다,그는 자전거를 사기로 했다,"그에게 자전거를 선물해 주거나, 돈을 빌려주는 등의 지원을 해 주었다",놀랐다
571,그는 파상풍 예방 주사를 맞았다,그에게 안심하고 건강을 빌어주다,안심,그의 상처를 보호하고 주사 후 몇 일 동안 그와 밀접한 접촉을 피한다,놀라워했어
572,그는 명예로운 전투에 참여했다,그를 칭찬하고 축하하다,그의 용기를 칭찬했다,그의 용감한 행동을 칭찬하고 존경한다,놀라워했다
573,그는 발을 까닥거렸다,그의 발을 까닥거린 이유를 물어보거나 주변을 살피며 상황을 파악하려고 하다,의아했다,그의 발을 주먹으로 때린다,당황했는
574,그는 어느 날 눈을 떴다,그에게 인사를 하거나 그의 안부를 물다,의아했다,그의 상태를 확인하고 돌봐준다,놀랐다
575,그는 병원 진료 예약이 있었다,그를 도와 병원으로 데려다주다,걱정했다,그의 진료 시간에 맞춰 도와주기 위해 그를 도와준다,이해할 수 없었다
576,그는 대사를 연습했다,조용히 그를 방해하지 않고 그의 연습을 존중하다,그의 연기를 칭찬했다,대사를 연습한다,놀랐다
577,그는 방귀를 뀌었다,사람들은 주변을 피하거나 웃다,역겨워했다,방귀 냄새를 피하기 위해 코를 막고 공기를 흡입했다,역겨워했는
578,그도 몰랐다,놀라거나 깜짝 놀라서 주변을 살펴보고 상황을 이해하려고 하다,놀라워했다,그의 상황을 이해하고 도와준다,놀랐다
579,그는 너무 긴장한 것 같았다,그를 달래거나 안심시키려고 노력하다,불안해하는 모습을 보였다,그를 달래주고 안심시켜주려는 노력,의심스러워하는 표정을 지었는
580,그는 결혼 반지를 잃어버렸다,그를 위로하고 찾는 데 도움을 주려 하다,안심하지 못했다,"그를 위로해 주고, 잃어버린 반지를 찾을 수 있도록 도와준다",놀라워했다
581,그는 이웃과 대화를 나눴다,그에게 관심을 가지고 대화에 참여하거나 공손하게 대응하다,이해하고 공감했다,이웃과 대화를 듣거나 그들의 이야기에 참여한다,놀랐다
582,그는 실수로 떨어뜨렸다,그를 도와 일어서거나 떨어뜨린 것을 주워주거나 안심시켜 주다,도와주었다,바로 도와준다,놀라워했어
583,그는 비건 채식주의자가 되었다,"그의 결정을 존중하고, 그에게 맞는 음식을 제공하거나 함께 식사할 때 채식주의에 맞는 옵션을 고려하다",이에 대해 호기심을 갖거나 이해하지 못하는 태도를 보였다,그의 식단에 대해 이해하고 존중한다,놀랐다
584,그는 그녀의 등을 쓰다듬었다,그 주변 사람들은 그 행동을 보고 놀라거나 당황하다,부러워,그들을 거리에서 지나가며 부러워하거나 의아해하는 시선을 피하기 위해 서둘러서 그들을 떠난다,놀랐다
585,그는 하와이로 이사했다,그를 축하하고 이사 준비를 도와주다,놀랐다,하와이로 가서 새로운 삶을 시작하는 그를 축하한다,놀랐다
586,그는 오늘 학교에 갔다,아무런 특별한 행동을 하지 않다,안심했다,그의 결석을 놀라워했다,놀랐다
587,그는 룸메이트와 마주쳤다,그들이 서로 인사를 하거나 대화를 나누거나 각자의 일을 계속하다,궁금해하거나 놀랐다,그의 룸메이트와 대화를 시작한다,놀라워했어
588,그는 하루 종일 빵을 구웠다,빵 냄새에 유혹되어 그의 집 주변으로 모여드다,빵 냄새에 취해 있었다,빵 냄새를 맡고 배가 고팠다,놀랐다
589,그는 결국 왔다,그에게 반갑게 인사하거나 환영하다,놀라워했다,그의 도착을 환영한다,의심을 했는
590,그는 주먹을 불끈 쥐었다,"그를 진정시키기 위해 말을 걸거나, 그의 주먹을 풀어주려고 하다",떨었다,그의 분노를 가라앉히기 위해 그를 진정시키려고 노력한다,불안해했다
591,그는 물을 더 많이 마셨다,그가 건강을 위해 물을 충분히 마시고 있다고 칭찬하다,그는 자주 화장실을 가야 했다,자주 화장실을 가야 했다,놀랐다
592,그는 보상을 받았다,그를 축하하고 기뻐하다,그의 성과를 축하했다,그의 성과를 축하한다,놀랐다
593,그는 기침을 많이 했다,걱정스럽게 그를 쳐다보다,걱정을했다,그를 걱정하고 안심시키기 위해 의사에게 상담 받도록 권유한다,의심스러워했는
594,그는 자신감을 얻었다,그를 격려하고 축하하다,그의 자신감을 느꼈다,그의 자신감을 응원하고 그의 업적을 칭찬한다,놀라워했는
595,그는 사탕을 그만 먹었다,그의 건강을 걱정하며 칭찬하다,놀라했다,그의 건강을 응원하고 칭찬한다,놀랐다
596,그는 드레스가 필요했다,"그를 도와 적절한 드레스를 찾아주거나, 구매하는 데 도움을 주다",옷가게를 추천했다,"옷가게를 추천해 주었고, 스타일에 맞는 드레스를 찾을 수 있도록 도와주었다",이상하게 생각했겠지
597,그는 카드를 보여줬다,궁금해하거나 반응을 보이다,놀라거나 궁금해했다,그의 카드를 살펴보고 그것이 정말로 유효한지 확인한다,의심스러워했는
598,그는 냉장고를 확인했다,"그가 뭐를 먹을지 궁금해하거나, 함께 뭘 먹을지 상의하다",의아했다,그의 행동에 대해 궁금해하고 냉장고 안에 무엇이 있는지 물어본다,의심스러워했는
599,그는 방아쇠를 당겼다,대부분 공포와 혼란에 빠져서 도망치거나 숨을 찾다,총소리를 들었다,총을 피하려고 몸을 숨기거나 도망간다,놀라워했다
600,그는 실수로 넘어졌다,그를 도와 일어서게 하다,심려스러워했다,그를 도와 일어서게 한다,놀랐다
601,그는 수업 준비를 했다,그의 열심히 준비하는 모습을 칭찬하거나 도와주려고 하다,그의 노력을 칭찬했다,연습문제를 풀어본다,놀랐다
602,그는 바지 단추를 풀었다,그의 행동을 무시하거나 당황한 채로 그를 지켜보다,놀라워했다,바지를 끌어 올린다,놀랐다
603,그는 자신을 노출했다,그를 도와주고 지지해 주다,의심,그를 지지하고 도와준다,놀랐다
604,그는 모든 친구들에게 자랑했다,그의 자랑을 듣고 칭찬해주다,부러워,그의 자랑을 들어주고 칭찬해 준다,부러워했다
605,그는 말을 탔다,그를 보고 놀라거나 주목하다,놀랐다,말을 탄다,놀라워했는
606,그는 수박에 줄을 그었다,"그 주변 사람들은 놀라거나 이해하지 못할 것이고, 그의 행동을 이상하게 여기다",수박을 사려고,수박을 따기 위해 기다린다,놀라워했다
607,그는 꿈에 그리던 남자를 만나게 되었다,그의 행복을 축하하고 함께 기뻐하다,부러워,그에게 축하를 해준다,놀랐다
608,그는 내일 역사 시험이 있었다,그를 응원하고 시험에 대해 도와주거나 격려하다,그는 열심히 공부했다,시험 공부를 도와주기 위해 그에게 도움을 준다,씩씩하게 도와주었는
609,그는 주차 위반 딱지를 받았다,"그에게 위로의 말을 건네거나, 상황을 해소하기 위해 도와주다",비난했다,주차 위반 딱지를 받은 그에게 도와주기 위해 주차티켓을 구매한다,놀라워했다
610,그는 일하고 싶지 않아 했다,"그 주변 사람들은 그의 마음을 이해하려고 하고, 그가 원하는 것을 이룰 수 있도록 도와주다",그의 게으름을 비난했다,그를 독려하고 지원한다,의아함
611,그는 메시지를 받았다,그에게 축하하거나 관심을 표현하다,놀라거나 궁금해했다,그 메시지에 대한 반응을 보여준다,의아함
612,그는 사이렌 소리를 들었다,그 주변 사람들은 주변 상황을 파악하고 안전한 장소로 이동하다,귀를 막았다,차를 옆으로 움직여 길을 터뜨린다,놀랐다
613,그는 넷플릭스를 시청했다,그를 방해하지 않고 조용히 그의 시청을 존중하다,놀랐다,넷플릭스에서 무엇을 보고 있는지 묻다,놀랐다
614,그는 동물병원에 데려갔다,그의 행동을 칭찬하거나 도와주다,걱정했다,동물을 돌보고 위로해준다,놀랐다
615,그는 그의 엄마에게 말했다,그의 엄마는 그에게 귀 기울이고 이야기를 듣고 이해하려고 하다,궁금해했다,엄마에게 도와달라고 부탁한다,의심스러워했는
616,그는 많이 울었다,그를 위로하거나 안아주다,그의 위로를 위해 노력했다,그의 어깨를 두드리며 위로해주고 안아준다,놀랐다
617,그는 늙었다,그에게 존중과 배려를 표현하다,그를 존경했다,"그의 건강과 안전을 챙기고, 필요한 도움을 준다",의견을 나누고 비판적
618,그는 어린 딸이 있었다,그를 위로하고 지원하다,그의 딸을 사랑했다,어린 딸을 돌봐주고 보호해 준다,놀랐다
619,그는 두 손을 모았다,그의 말을 경청하거나 그가 무엇을 하려는지 주목하다,경배,그의 말을 듣기 위해 조용해진다,놀라워했다
620,그는 외로움을 덜 느꼈다,그를 위로하고 위안을 주려고 하다,그의 외로움을 덜어주기 위해 노력했다,그의 존재를 인정하고 그와 소통한다,따뜻한 관심을 보였다
621,그는 낙담했다,그를 위로하고 격려하다,그의 우울함을 이해하고 위로해 주었다,그를 격려하고 위로한다,놀랐다
622,그는 집을 팔았다,축하하거나 이사 도와주다,놀라워했다,집을 찾아보라고 한다,놀랐다
623,그는 병가를 내었다,그의 건강과 안부를 물어보고 도움을 주려고 하다,그의 건강을 걱정했다,그의 일을 대신하거나 그를 도와준다,의심스러워했는
624,그는 새로운 사업을 시작했다,축하하고 응원하다,응원했다,새로운 사업을 응원하고 도와준다,불안해했다
625,그는 폭탄발언을 했다,놀라거나 충격을 받아서 주변 사람들과 함께 대처하려고 하다,놀라워했다,그의 발언에 대해 충격을 받고 놀라움을 표현한다,놀랐다
626,그는 울타리를 뛰어넘었다,"그를 멈추고, 그의 행동에 대해 이야기하거나 경찰에 신고하다",놀라워했다,그를 따라서 뛰어넘었다,놀라워했다
627,그는 애완용 새를 키우고 있었다,그의 애완용 새를 보고 궁금해하거나 관심을 가지다,이상하게 생각했다,새에게 주의를 기울이고 새의 필요를 충족시킨다,놀라워했다
628,그는 가장 큰 소리로 비명을 질렀다,그에게 도움을 주기 위해 급히 다가가다,놀라거나 경악하여 돌아봤다,그에게 도와주기 위해 달려간다,놀랐다
629,그는 우승 골을 넣었다,환호하고 축하하다,환호했다,그를 축하한다,놀라워했다
630,그는 모두를 위해 위험을 감수했다,그를 칭찬하고 감사의 표시를 하다,그의 용기를 칭찬했다,그의 헌신과 희생을 인정하고 감사한다,감사했는
631,그는 자신을 쳐다보고 있었다,"그를 주의 깊게 쳐다보거나, 불편해하며 멀어지다",불편해했다,그의 시선을 피한다,놀라워했다
632,그는 계정을 만들었다,그를 축하하거나 관심을 표현하다,호기심을 갖거나 관심을 보였다,그를 팔로우하고 그의 게시물에 좋아요를 누른다,의심스러워했는
633,그는 새 개를 입양했다,축하하고 새로운 개와 함께 행복한 시간을 보내기 위해 도와주다,환호를했다,새로운 가족 구성원을 환영한다,놀라워했다
634,그는 정말 시끄럽었다,그를 가라앉히거나 조용하게 하도록 요청하다,귀찮아했다,"그의 말을 듣지 않고 귀를 막거나, 그를 무시하려고 했다",짜증을 냈는
635,그는 끔찍한 소리를 내었다,그가 안전하고 도움이 필요한지 확인하고 즉시 도와주다,놀라거나 경악했다,그의 상태를 확인하고 도와주기 위해 긴급한 조치를 취한다,놀라워 했는
636,그는 드디어 왔다,환영하거나 반가워하다,환영했다,그를 환영하고 축하한다,기뻐했던 것 같았다
637,그는 힌트를 알려줬다,그에게 감사하고 이점을 활용하다,그에게 따랐다,그 힌트를 기반으로 문제를 해결하기 위해 노력했다,놀랐다
638,그는 정말 배가 불렀다,그에게 음식을 제공하거나 식사를 함께 하도록 초대하다,웃었다,그에게 식사를 제공한다,놀라워했다
639,그는 장기자랑에서 우승했다,박수를 치거나 축하의 메시지를 전송하다,기뻐했다,그를 축하한다,부러워했는
640,그는 휴식이 필요했다,그를 쉬도록 도와주다,이해했다,그의 휴식을 존중해주고 조용한 환경을 만들어준다,이해할 수 없었다
641,그는 항상 울었다,그를 위로하고 위안해주다,그의 고민을 이해하고 위로했다,그의 위로와 안정을 주려고 노력한다,이해하지 못했다
642,그는 샌드위치를 먹고 싶었다,그에게 샌드위치를 만들어 주거나 가게에서 사오라고 하다,그의 의견을 물어보거나 샌드위치를 함께 먹으러 가자고 제안했다,샌드위치 가게를 추천해 준다,이해하지 못할 것 같았다
643,그는 선생님과 이야기를 나눴다,그의 이야기를 경청하거나 주변에서 다른 일을 하며 기다리다,궁금해했다,선생님과의 대화를 경청한다,놀랐다
644,그는 햄버거를 주문했다,그가 햄버거를 먹는 것을 지켜보거나 함께 주문하다,배고프다,햄버거를 기다리는 동안 그의 주문을 기억하고 있다,놀랐다
645,그는 슬프게 고개를 흔들었다,그의 어깨를 톡톡 치며 위로해주다,동정적으로 눈길을 거두었다,그의 마음을 위로해 주기 위해 노력한다,놀랐다
646,그는 아주 잘 자고 있었다,그 주변 사람들은 그를 깨우지 않고 조용히 두는 것이 좋다,그의 편안한 모습을 보고 안심했다,그를 깨우지 않고 조용히 그의 휴식을 존중한다,의아한표정을 지었었다
647,그는 문이 잠겨 있는 것을 발견했다,문을 열 수 있는 방법을 찾아보거나 도와주려고 하다,놀라거나 당황했다,문을 열 수 있도록 도와준다,놀랐다
648,그는 문이 열리는 소리를 들었다,소리가 나는 방향을 향해 돌아보다,궁금해했다,그가 방에 들어오는 것을 환영한다,의아해했는
649,그는 투표를 했다,박수를 치거나 축하의 인사를 하다,그의 의견을 존중했다,그의 선택을 존중하고 그것에 동의했다,놀랐다
650,그는 기둥에 부딪혔다,그를 도와 일어서게 하거나 응급처치를 위해 구조대에 연락하다,놀라서 소리를 질렀다,그를 도와 일어서게 한다,놀라워했다
651,그의 말이 옳은 것처럼 보였다,그의 말을 지지하거나 동의하다,그의 말에 동의했다,그의 말을 따르기 시작했다,놀랐다
652,그는 친구가 필요했다,그에게 도움을 주려고 노력하다,그는 그의 곁에 있었다,그의 곁을 지키고 위로해 준다,따뜻한 도움을 주었는
653,그는 새로운 고객을 확보했다,그를 축하하고 기뻐하다,기뻐했다,그의 성과를 축하한다,놀랐다
654,그는 집을 구입했다,축하하거나 집을 둘러보다,집들이를 했다,"집을 축하해주고, 이사 도와준다",놀랐다
655,그는 낚시를 하거나 미끼를 잘랐다,그를 도와서 낚시를 하거나 미끼를 잘라주거나 조언을 해 주다,궁금해했다,낚싯대를 준비하거나 물고기를 잡으러 간다,놀라워했다
656,그는 새 모자를 구입했다,그의 새 모자를 칭찬하거나 축하하다,그의 새 모자를 칭찬했다,새 모자를 칭찬한다,놀라워했다
657,그는 시동을 켜었다,차에서 내리라고 알려주다,차를 주시하거나 주의를 기울었다,차 안으로 옮겨가거나 안전벨트를 매는 등의 행동을 취했다,의아한 표정을 지었다
658,그는 운전면허 시험에 합격했다,그를 축하하고 축하 카드나 선물을 주다,기뻐했다,그를 축하한다,놀랐다
659,그는 헬스장에 가입했다,그의 결정을 축하하고 응원하다,부러워,그의 운동 루틴과 식습관을 따라하거나 그에게 조언을 구한다,놀랐다
660,그는 자신의 컬렉션을 탐색했다,그를 축하하거나 그의 컬렉션에 대해 이야기하며 관심을 표현하다,놀라워했다,그의 관심을 끌기 위해 그의 컬렉션에 대해 이야기하거나 질문을 하거나 그것을 감상하도록 한다,놀랐다
661,그는 지갑을 챙겼다,"그의 행동을 주의깊게 지켜보고, 도와줄 필요가 있으면 도와주다",의심,그의 지갑을 잃어버렸는지 물어본다,의심스러워하지 않았다
662,그는 제시간에 도착했다,그를 환영하고 축하하다,박수를 쳤다,그의 정확성에 대해 칭찬한다,놀랐다
663,그는 밤새도록 잠을 잤다,그가 피곤한 것으로 생각하고 그의 휴식을 존중하다,그는 피곤해 보였다,"그의 건강 상태를 걱정하고, 그가 무엇인가 스트레스 받는 일이 있었는지 물어본다",의심스러워했다
664,그는 이를 악물었다,놀라거나 걱정스러워하며 그의 안전을 확인하려고 하다,그의 행동에 당황했다,그를 달래거나 안심시키기 위해 노력한다,의아함
665,그는 1위로 데뷔했다,그를 축하하고 축하의 인사를 전하다,기뻐했다,그를 축하하고 칭찬한다,놀랐다
666,그는 방문하고 싶다고 했다,그의 방문을 환영하고 준비를 하다,그의 결정을 존중해 주었다,방문 일정을 잡아주고 그와 함께 갈 준비를 도와준다,놀랐다
667,그는 드디어 전화했다,그의 전화에 대해 기뻐하거나 궁금해하다,기뻐했다,그의 전화에 대한 반응을 기다린다,놀랐다
668,그는 광고를 게시했다,그에게 관심을 보이고 광고에 대해 물어보다,광고에 대해 관심을 갖거나 반응했다,그 광고를 보고 제품을 구매하거나 해당 서비스를 이용한다,의심스러워했는
669,그는 울고 싶은 기분였다,그를 위로하거나 위안을 주려고 하다,그는 위로해 주었다,그의 어깨를 톡 쳐주고 위로의 말을 건넨다,놀랐다
670,그는 스스로를 부끄러워했다,그를 위로하거나 격려해 주다,이해하지 못했다,그의 자존심을 회복시키기 위해 칭찬하고 격려한다,놀랐다
671,그는 나머지를 그녀에게 맡겼다,그 주변 사람들은 그의 결정을 존중하고 그에게 신뢰를 주다,의심을 했다,그녀를 도와준다,의심스러워했는
672,그는 야채를 더 많이 먹었다,"그의 건강을 칭찬하거나, 그가 다이어트를 하고 있다면 응원하다",건강해졌다,그의 건강을 칭찬한다,놀랐다
673,그는 돈을 잊어버렸다,그를 도와주기 위해 혹은 위로해주기 위해 돈을 빌려주다,도와주었다,"그를 도와주기 위해 돈을 빌려주거나, 식사나 교통비를 제공하는 등의 도움을 준다",불평을 했었다
674,그는 코스튬 콘테스트에 참가했다,그의 코스튬을 칭찬하고 응원하다,그의 참가를 축하했다,그의 코스튬을 칭찬하거나 그의 참가를 응원한다,놀랐다
675,그는 자전거를 부쉈다,그를 도와주거나 위로해 주다,그는 깜짝 놀라서 눈을 휘둥그렸다,그를 도와주기 위해 자전거를 고친다,실망했는
676,그는 바지에 똥을 쌌다,당황한 후 그를 도와주거나 상황을 해결하기 위해 도움을 주다,역겨워했다,바로 그를 비웃다,당혹스러워 했는
677,그도 알고 있었다,그들은 그 사실을 이해하고 있었기 때문에 특별히 반응하지 않다,의심하지 않고 따라왔다,그의 결정에 영향을 미치지 못했다,놀랐다
678,그는 데이트를 약속했다,그의 데이트를 축하하고 기뻐하다,기뻐했다,"데이트 장소를 추천해 주거나, 옷을 골라주는 등의 도움을 준다",이해할 수 없었다
679,그는 예상치 못한 실패를 겪었다,그를 위로하고 격려하다,안심하지 못했다,그를 위로하고 다시 도전하도록 격려한다,놀라워했다
680,그는 누군가를 만났다,그들은 인사를 하고 대화를 시작하다,궁금해했다,그를 환영하고 손을 흔들거나 인사한다,놀라워했다
681,그는 스케이트 타는 법을 배웠다,그를 칭찬하고 축하하다,그의 실력을 인정했다,스케이트 타는 법을 가르쳐 준다,놀랐다
682,그는 호흡 곤란이 있었다,즉시 응급의료를 요청하고 신속하게 도움을 주려고 하다,호흡 도움을 주었다,의료진을 불러서 응급 조치를 취한다,도움을 주었어
