,input,A,B,B2,B3
400,그는 자존감이 낮았다,칭찬과 격려를 원할 것이다.,주변 사람들의 인정과 칭찬,다른 사람들로부터의 인정과 칭찬,인정을 받다
401,그는 인터넷을 검색하고 있었다,정보나 답변을 원할 것이다.,정보,무엇이든지 쉽게 찾을 수 있는 정보였다,정보
402,그는 노래를 부르기 시작했다,주목받고 싶어할 것이다.,음악적 재능,사람들이 그의 노래에 귀를 기울이고 감동을 받다,조용한 곳
403,그는 하루 종일 검색을 했다,정보나 답변을 원할 것이다.,정보,정확한 정보를 찾다,정보
404,그는 사진을 찍었다,사진을 찍은 것에 대한 인정과 칭찬을 원할 것이다.,기억,눈에 보이는 풍경을 영구적으로 기록한다,좋은 조명
405,그는 남편과 이혼했다,이혼 후 자유롭게 새로운 삶을 원할 것이다.,자유,자유였다,행복한 삶
406,그는 결국 무너졌다,위로와 지지를 원할 것이다.,도움,무너진다,성공
407,그는 먹고 마셨다,배가 고파서 먹을 것과 마실 것을 원할 것이다.,만족하다,편안한 휴식,음식
408,그는 수학 시험이 있었다,시험에서 잘 점수를 받길 원할 것이다.,시험에 통과하기 위해 도움을 받고 싶었다.,수학 시험에서 잘 성적을 받다,조용한 환경
409,그는 오일 교환이 필요했다,자동차나 기계의 윤활을 위해 오일 교환이 필요했을 것이다.,새로운 오일,두꺼운 오일로 교체한다,돈
410,그는 겨울에 밀짚모자를 구입했다,따뜻하고 스타일리시한 모자를 원할 것이다.,따뜻하다,따뜻한 모자였다,따뜻한 모자
411,그는 버퍼에 부딪혔다,버퍼에 부딪힌 것을 원하지 않을 것이다.,부딪힌,버퍼를 피한다,더 많은 시간
412,그는 치과에 가야 했다,치과에서 치료를 받기를 원할 것이다.,깨끗한 이빨,치과 의사에게 치료를 받다,치과 진료를 받아야 했던
413,그는 첫 번째 게임에서 승리했다,두 번째 게임에서도 승리하길 원할 것이다.,두 번째 게임에서도 이기고 싶었다.,두 번째 게임에서도 승리한다,두 번째 게임에서도 승리하고 싶었다.
414,그는 입술을 깨물었다,아마 긴장하거나 불안해할 것이다.,흡연,무엇인지 알아내기 위해 눈을 감았다,담배
415,그는 머리를 휙 돌렸다,무언가에 대해 궁금해하거나 주의를 집중하고 싶어할 것이다.,무엇,뒤늦게 다가오는 위험을 피한다,빠른
416,그는 이혼을 했다,이혼 후 자유롭고 새로운 삶을 원할 것이다.,자유롭게 살 수 있는,무엇이든 자유롭게 할 수 있는 새로운 삶,자유
417,그는 늦게 귀가했다,이해와 양해를 바랄 것이다.,저녁식사,푹 쉬고 싶었다,따뜻한 음료
418,그는 첫 마라톤을 뛰었다,칭찬과 격려를 원할 것이다.,성공적으로 완주하는,자신의 한계를 시험해보고 싶었다,성취감
419,그는 거품 목욕을 했다,청결하고 상쾌한 느낌을 원할 것이다.,편안하다,아늑한 휴식,거품
420,그는 집에 태워다 줄 사람이 필요했다,집에 태워다 줄 사람을 원할 것이다.,택시,누군가가 그를 집까지 데려다 준다,차
421,그는 스케이트보드를 배웠다,스케이트보드를 타고 싶을 것이다.,더 많은 도전,스케이트보드로 도로를 자유롭게 달린다,스케이트보드
422,그는 뭔가 냄새가 났다,공기청정기를 원할 것이다.,곧바로 샤워,신선한 과일이나 채소였다,빨간색 옷
423,그는 데이트 상대에게 깊은 인상을 남겼다,상대방의 호감과 관심을 원할 것이다.,더 많은 시간을 함께하고 싶었다.,상대방이 그에게 호감을 갖고 더 많은 시간을 함께 보낸다,멋진 옷
424,그는 셔츠에 주스를 엎질렀다,셔츠를 교체하길 원할 것이다.,새로운 셔츠,셔츠를 교체한다,새로운 셔츠
425,그는 지갑을 찾을 수 없었다,지갑을 찾기를 원할 것이다.,대신,무엇인지 알아내기 위해 주변을 뒤적거나 다른 사람에게 도움을 요청한다,돈
426,그는 먹거나 마셨다,배가 고프거나 목마르다.,뭔,무엇이든지 맛있게 먹거나 마신다,배고픈
427,그는 점점 더 좋아지고 있었다,인정과 칭찬을 원할 것이다.,더 많은,무엇이든 성취할 수 있는 능력,더 많은
428,그는 클럽에 가입했다,클럽의 혜택과 회원들과의 교류를 원할 것이다.,더 많은 친구와 즐거운 시간을 보내고 싶었다.,클럽의 회원 혜택을 받다,멤버십
429,그는 발목을 다쳤다,치료와 휴식을 원할 것이다.,지팡이,발목을 치료하고 회복한다,도움
430,그는 별로 도움이 되지 않았다,더 많은 지원과 도움을 원할 것이다.,다른,누군가가 그를 이해해주고 지원해준다,아무것도
431,그는 기회를 얻었다,성공을 원할 것이다.,성공을,이루어지기 시작했다,더 많은
432,그는 학교에서 괴롭힘을 당하고 있었다,학교에서 안전하고 존중받을 수 있는 환경을 원할 것이다.,도움을 받고 싶었다.,다른 학교로 전학을 간다,도움
433,그는 환경을 보호했다,환경 보호와 지속 가능한 발전을 원할 것이다.,지속 가능한 발전,환경을 보호한다,지구
434,그는 우승자를 발표했다,칭찬과 축하를 원할 것이다.,찬사를 받고 싶었다.,무엇이든 가능하다는 것을 보여준다,승리
435,그는 밖에 풀을 봤다,산책을 원할 것이다.,자유롭게 뛰어놀 수 있는,무엇인지 알아내기 위해 풀을 더 자세히 살펴보았다,시원하다
436,그는 유권자 등록을 했다,투표권을 원할 것이다.,투표권,투표권을 갖다,투표권
437,그는 출근에 한 시간 늦었다,사과와 이해를 원할 것이다.,일찍 퇴근,무엇이든지 변명할 수 있는 핑계였다,택시
438,그는 쇼핑을 시작했다,어떤 제품을 구매하고 싶어할 것이다.,어떤,답변할 수 없음,새로운 옷
439,그는 서류 가방을 집에 맡겼다,서류 가방을 집에 맡겼으니 지금 그것을 되찾고 싶어할 것이다.,그것,아마도 그는 집에 가서 휴식을 취하거나 다른 일을 처리하기 위해 서류를 가방에 넣어놓았다,서류 가방
440,그는 바람을 쐬었다,휴식을 원할 것이다.,따뜻하다,머리를 식히고 마음을 정화한다,쉬운
441,그는 엎질러진 물을 재빨리 치웠다,칭찬을 원할 것이다.,정리된,물이 바닥에 흘러 퍼지는 것을 막다,깨끗하다
442,그는 누군가에게 전화를 겄다,상담이나 도움을 원할 것이다.,전화를 받을,상대방과 대화를 나눈다,조용한 곳
443,그는 건강 문제가 있었다,건강에 대한 관심과 돌봄을 원할 것이다.,더 나은 건강,건강을 회복한다,건강
444,그는 친구를 찾았다,친구와 함께 시간을 보내고 싶어할 것이다.,혼자가 아닌,친구와 함께 시간을 보낸다,친구
445,그도 동참했다,인정과 찬양을 원할 것이다.,무엇,"무엇이든지 가능했고, 그의 목표를 이루기 위해 노력할 수 있었다",같은
446,그는 아픈 척을 했다,도움이 필요할 것이다.,조금의 동정과 관심,애정과 관심을 받다,주의
447,그는 새 책을 발견했다,그 책을 읽고 싶어할 것이다.,읽을,그것을 읽고 새로운 지식과 경험을 얻다,새로운 책
448,그는 밤에 잠을 잘 못 자고 있었다,편안한 수면을 원할 것이다.,수면제,편안한 수면을 위한 방법을 찾다,수면제
449,그는 학교에 가져갈 책을 구했다,학교에 가져갈 책을 구해서 공부를 하고 싶어할 것이다.,가방,학교에서 공부할 수 있는 책,새로운 가방
450,그는 이혼을 신청했다,자유와 새로운 시작을 원할 것이다.,자유롭게 살 수 있는,자유롭게 살 수 있는 새로운 삶,자유
451,그는 한밤중에 깨어났다,아마도 물이나 음식을 원할 것이다.,물,물을 마시고 화장실에 간다,물
452,그는 직진했다,목적지에 빨리 도착하길 원할 것이다.,도착,빠르게 목적지에 도착한다,성공
453,그는 한 귀로 듣고 흘렸다,다시 들려달라고 원할 것이다.,또 다른,다른 귀로 듣다,무엇
454,그는 캐나다로 이주했다,캐나다에서 안정적이고 풍요로운 삶을 원할 것이다.,새로운 삶,캐나다에서의 새로운 삶과 기회였다,시원한 공다
455,그는 다음에 더 조심할 겄다,안전을 원할 것이다.,안전,"자신의 행동에 대해 더 신중하게 생각하고, 주변 사람들과의 관계를 더 신중하게 다뤄야 한다",더 많은 시간
456,그는 새 브라우저를 다운로드했다,더 나은 웹 서핑 경험을 원할 것이다.,빠른 인터넷 탐색을 위해 새로운 브라우저,인터넷에서 더 빠르고 안정적인 웹 브라우징 경험,빠른 인터넷 속도
457,그는 대신 수영을 하러 갔다,휴식과 즐거움을 원할 것이다.,시원한 물,휴식,축구
458,그는 생일 케이크를 구입했다,생일 축하를 받고 싶을 것이다.,아마도 파티를 열고 싶었을 것이다.,무지개색으로 장식된 큰 생일 케이크였다,달걀
459,그는 인증을 받았다,인정과 인정을 받았다.,신뢰할 만하다,무엇이든 할 수 있는 자격을 얻다,신뢰할 수 있는
460,그는 첫 번째 집을 구입했다,안정적인 주거를 원할 것이다.,자신의 소유물을 꾸며주고 개조할 수 있는,두 번째 집을 구입한다,더 많은 공간
461,그는 다음 날 아침 깨어났다,아침 식사를 원할 것이다.,아침 식사,먹다,좋은 휴식
462,그는 스스로를 지켰다,칭찬과 인정을 받고 싶어할 것이다.,자신을 지키기 위해 완벽하다,무엇이든 자신에게 독립적으로 이루어진다,안전하다
463,그는 학교에서 놀림을 받았다,친구들로부터의 이해와 지지를 원할 것이다.,존중 받는,다른 사람들에게 존중받고 인정받다,존중받는
464,그는 창문을 깨뜨렸다,창문을 교체해 달라고 요청할 것이다.,유리를 치우고 싶었다.,답변할 수 없음,보상
465,그는 결승선을 통과했다,승리를 원할 것이다.,우승,우승,승리
466,그는 새로운 보금자리를 찾았다,안정적이고 편안한 환경을 원할 것이다.,안정과 안락함,안정적이고 편안한 환경,새로운 가구
467,그는 결국 찾았다,인정과 보상을 원할 것이다.,안정된,누군가와 함께하는 행복,무엇
468,그는 정말 멋졌다,칭찬을 받고 싶을 것이다.,최고의 결과를 얻기 위해 최선을 다했다.,무엇이든 할 수 있다고 믿다,그것
469,그는 곧 도착했다,휴식을 원할 것이다.,휴식,무엇인지 알아내기 위해 빨리 그와 만나야 했다,빠른
470,그는 어머니를 찾았다,어머니와 다시 만나고 싶을 것이다.,안전한 곳,어머니와 함께 시간을 보낸다,어머니를 찾았기 때문에
471,그는 아기의 기저귀를 갈아줬다,휴대폰으로 사진을 찍어 달라고 원할 것이다.,아기의 기저귀를 갈아준,아기의 편안함과 청결함을 유지한다,칭찬을 받다
472,그는 정말 귀여운 녀석였다,아마 칭찬을 원할 것이다.,사랑받는,누군가가 그에게 주의를 기울여주고 사랑해준다,사랑
473,그의 몸에 불이 붙었다,물을 원할 것이다.,물,불을 끈다,물
474,그는 새 셔츠를 원했다,응답없음,새로운,새로운 스타일과 색상의 셔츠였다,새 셔츠
475,그는 새 노래를 작곡했다,인정과 찬사를 받길 원할 것이다.,그 노래를 녹음하고 발표하는,어떤 감정을 표현한다,인다
476,그는 더 빠르게 타이핑을 쳤다,더 높은 생산성을 원할 것이다.,더 빨리 작업을 완료하기 위해,빠르게 정보를 입력하여 시간을 절약한다,더 빠른 컴퓨터
477,그는 뭔가에 부딪혔다,치료와 안정을 원할 것이다.,평화,뭔가를 깨달으려는 욕구였다,도움
478,그는 마침내 열쇠를 찾았다,자물쇠를 열고 싶어할 것이다.,문을 열고 싶었다.,무엇이든 열 수 있다,열쇠
479,그는 셔츠를 벗었다,시원한 바람을 느끼고 싶을 것이다.,티셔츠,누군가에게 자신의 타투를 보여준다,시원하다
480,그는 투어를 시작했다,관심과 지지를 원할 것이다.,자유롭게 여행할 수 있는,무엇이든지 경험한다,경험
481,그는 깃발을 꽂았다,승리를 원할 것이다.,자유,무엇이든지 그의 소유로 만든다,자유
482,그는 산책을 하고 싶어 했다,산책을 하고 싶어서 시간을 내달라고 요청할 것이다.,밖으로 나갈,산책을 할 수 있는 조용한 공원,평화로운
483,그는 장난을 쳤다,사과와 함께 용서를 받고 싶을 것이다.,반응,농담을 듣다,웃음
484,그는 방과 후에 놀았다,쉬고 싶을 것이다.,휴식,놀이를 즐긴다,쉬운
485,그는 자신의 가치를 결정했다,자신의 가치를 인정받고 존중받길 원할 것이다.,자신을 인정해 주는,누군가가 그의 노력과 역량을 인정해 준다,존중받을
486,그는 대신 집으로 돌아갔다,휴식을 원할 것이다.,아무 것도,답변할 수 없음,더 많은 돈
487,그는 체중이 증가했다,다이어트나 운동을 통해 체중 감량을 원할 것이다.,체중 감량,건강한 식습관과 꾸준한 운동을 통해 체중을 조절한다,다이어트
488,그는 그냥 집에 갔다,휴식을 원할 것이다.,아무것,답변할 수 없음,아무것도
489,그는 오늘 도착했다,휴식을 원할 것이다.,아마도 휴식,답변할 수 없음,물
490,그는 어디에서도 그녀를 찾을 수 없었다,그녀를 찾고 싶어할 것이다.,"그녀를 찾을 수 없었기 때문에, 그녀",그녀를 잊다,"그녀를 찾고 싶었지만, 어디에서도 그녀를 찾을 수 없었기 때문이다."
491,그는 학교로 돌아왔다,친구들과 다시 만나고 싶을 것이다.,친구들과의 재회,학교에서 친구들과 다시 만난다,공부
492,그는 그녀를 찔렀다,그녀의 용서와 이해를 바라게 될 것이다.,그녀의 아픔,무엇인가? 그녀를 상처주고 싶었던 것인가? 혹은 그녀에게 불편함을 주고 싶었던 것인가?,복수
493,그는 학교에 도착했다,학교에 도착하여 친구들과 만나고 싶을 것이다.,친구들과 함께 시간을 보내고 싶었다.,빨리 친구들을 만난다,아침에 빵
494,그는 자신에게 화를 내고 있었다,사과와 이해를 원할 것이다.,"해결된 것, 평화로운",자신의 감정을 다스리는 법을 배운다,제대로 된 설명
495,그는 피자를 주문했다,배달된 피자를 먹고 싶을 것이다.,피자,답변할 수 없음,배고픈
496,그는 공을 서브했다,상대방이 공을 리턴하길 원할 것이다.,상대방이 공을 리턴하는,상대방이 공을 리턴하는 것을 기다린다,승리
497,그는 마사지를 받았다,편안함과 스트레스 해소를 원할 것이다.,편안하다,피로를 풀고 근육의 긴장을 완화시킨다,편안하다
498,그는 국기를 게양하고 누가 경례를 하는지 확인했다,국가에 대한 존경과 경의를 표시하고자 할 것이다.,국기를 게양하는,국기를 게양하고 있는 사람이 경례를 하는 것을 확인한다,군복을 입다
499,그는 리본을 잘랐다,새로운 리본을 원할 것이다.,선물,리본을 잘라서 선물 포장을 마무리한다,리본
500,그는 목이 말랐다,물을 원할 것이다.,물을,물을 마신다,물
501,그는 기분이 더 나빠졌다,위로와 도움을 원할 것이다.,위로,누군가와 이야기를 나눈다,도움
502,그는 어디서든 찾을 수 있었다,자신을 찾아주는 사람이나 장소를 원할 것이다.,자유롭게 움직일,어디에서든 자유롭게 이동할 수 있다,자유
503,그는 공연이 끝난 후 그녀를 만났다,그녀와 함께 시간을 보내고 싶어할 것이다.,그녀와 이야기를 나누고 싶었다.,그녀와 함께 식사를 하고 이야기를 나눈다,그녀와 함께 있는
504,그는 첫 월급을 받았다,아마도 자신의 노력에 대한 보상을 원할 것이다.,저축 계좌를 열고 돈을 모으는,새로운 컴퓨터나 자신만의 자동차를 구입한다,새로운 차
505,그는 정말 좋아 보였다,칭찬을 원할 것이다.,행복하다,무엇인지 알아내려고 노력했다,그것
506,그는 팔짱을 꼈다,안정과 지지를 원할 것이다.,안정된,누군가와 함께 걷다,조용하다
507,그는 친구들과 대화를 나눴다,친구들과 함께 시간을 보내고 싶을 것이다.,소통,친구들과의 연결과 소통,평화로운 분위다
508,그는 그녀에게 자비를 베푸셨다,그녀로부터 용서를 받기를 원할 것이다.,그녀에게서 동정과 이해를 받길,그녀가 그에게 용서해 준다,사과
509,그는 더 빠르게 갔다,더 많은 속도를 원할 것이다.,더 많은,속도를 더 높인다,더 빠른
510,그는 새 바지를 입었다,새로운 바지에 대한 칭찬을 원할 것이다.,새로운 신발,새로운 스타일을 시도한다,신발
511,그는 직접 티켓을 작성했다,공연이나 이벤트에 참석하기를 원할 것이다.,자신이 원하는 좌석,어떤 이벤트에 대한 입장권을 얻다,스포츠 이벤트 티켓
512,그는 새 직장에 지원했다,새 직장에 대한 면접 기회를 원할 것이다.,성공적인 새로운 시작,새로운 도전과 성장의 기회였다,성공
513,그는 고양이에게 간식을 줬다,고양이로부터 애정과 감사를 받고 싶을 것이다.,고양이의 만족,고양이가 그에게 애정을 표현해준다,고양이가 사물
514,그는 야수를 겁을 줘서 쫓아내었다,안전하고 평화로운 환경을 원할 것이다.,평화로운,야수를 겁을 준다,평화로운
515,그는 발가락이 부러졌다,발가락이 부러졌으므로 치료와 휴식을 원할 것이다.,병원에 가서 치료를 받고 싶었다.,의사에게 가서 상처를 치료받다,아이스크림
516,그는 자랑을 멈췄다,칭찬을 받고 싶을 것이다.,겸손하다,누군가에게 칭찬받는 것이 아니라 자신의 능력과 성과를 인정받다,인정을 받다
517,그는 연락이 끊겼다,상대방과의 연락을 원할 것이다.,연락,답변할 수 없음,연락
518,그는 자전거를 구입했다,자전거를 타고 다양한 장소를 여행하고 싶을 것이다.,운동을 위해 필요하다,운동과 교통수단으로 사용할 수 있는 신속하고 안전한 자전거였다,자전거
519,그는 공을 드리블했다,골을 넣고 싶을 것이다.,골을 넣고 싶었다.,상대방을 제압하고,골
520,그는 더 잘 보게 되었다,안경을 원할 것이다.,더 많은,안경을 쓴다,안경
521,그는 아픈 척했다,안정과 돌봄을 원할 것이다.,치료를 받는,약을 받다,관심
522,그는 마침내 채용되었다,축하와 지지를 원할 것이다.,안정된 일,일자리와 안정된 수입,일자리
523,그는 친구들과 즐거운 시간을 보내고 있었다,계속해서 즐거운 시간을 보내고 싶어할 것이다.,더 많은 즐거움을,친구들과 함께 즐거운 추억을 만든다,혼자 있는
524,그는 새 직장을 찾았다,안정적이고 만족스러운 직장을 원할 것이다.,안정된 임금과 좋은 근무 환경,안정적인 수입과 좋은 근무 환경,새로운 시작
525,그는 마침내 완성했다,칭찬과 인정을 받고 싶을 것이다.,성취하다,그의 모든 노력과 시간이 들어간 작품을 자랑스럽게 전시한다,성공
526,그는 결혼한 지 20년이 되었다,결혼 기념일을 축하하고 싶을 것이다.,신선한 변화,"가족과 함께 행복한 삶을 살고, 서로를 이해하고 지지하는 관계를 가진다",이혼
527,그도 함께 동승했다,동승한 상대방과 함께 목적지에 안전하게 도착하기를 원할 것이다.,자신의 목적을 이루고 싶었다.,무엇이든지 함께 나누고 경험한다,같은
528,그는 드레스 쇼핑을 하러 갔다,새로운 드레스를 원할 것이다.,아름다운 드레스,아름다운 드레스를 찾다,예쁜 드레스
529,그는 롤러스케이트를 타러 갔다,즐거운 시간을 보내고 싶을 것이다.,롤러스케이트,롤러스케이트를 탄다,롤러스케이트
530,그는 큰 소리를 들었다,평화로운 환경을 원할 것이다.,조용하다,무엇인지 알아보기 위해 방으로 달려갔다,조용하다
531,그는 곧 육지를 봤다,아마도 물을 마시고 싶을 것이다.,배를,선원들과 함께 육지에 도착한다,배
532,그는 프레젠테이션을 진행했다,인정과 칭찬을 원할 것이다.,주의,들어준다,도움
533,그는 함께 식사했다,함께 식사한 사람과의 대화를 원할 것이다.,음식,답변할 수 없음,매운 음식
534,그는 매주 주말마다 갔다,더 많은 자유 시간을 원할 것이다.,휴식,주말에 휴식을 취하고 스트레스를 풀 수 있는 시간,휴식
535,그는 바닥에 오줌을 쌌다,청소나 샤워를 원할 것이다.,화장실,답변할 수 없음,깨끗한 옷
536,그는 통나무를 떨어뜨렸다,도와주는 손을 원할 것이다.,도움,통나무를 자르고 나무를 쌓아서 장작을 만든다,용서
537,그는 잠시 숨을 골랐다,쉬고 싶을 것이다.,휴식,무엇인지 알아내기 위해 조용히 기다린다,평화
538,그는 추수감사절 저녁을 요리했다,칭찬과 감사의 말을 원할 것이다.,식재료,가족과 함께 즐거운 시간을 보낸다,신선한 재료
539,그는 파이 먹기 대회에 참가했다,파이를 먹을 수 있는 기회를 원할 것이다.,승리,파이 먹기 대회에서 우승한다,승리
540,그는 혀를 깨물었다,아마도 그는 뭔가를 먹고 싶어할 것이다.,아물린,무엇인지 알아내기 위해 더 많은 정보를 얻기 위해 노력했다,맛있는
541,그는 그 자리에서 바로 채용했다,새로운 직장을 원할 것이다.,자신의 능력,그 자리에서 바로 채용된다,그 자리에서 바로 채용했기 때문에
542,그는 저녁 식사를 준비했다,아마도 맛있는 음식을 먹고 싶어할 것이다.,식사 후에 디저트,식사 후에 휴식을 취하고 영화를 본다,신선한 재료
543,그는 케이크도 먹었다,아마도 음료수를 원할 것이다.,케이크,아마도 그는 달콤한 디저트를 원했다,아이스크림
544,그는 고열이 있었다,아마도 편안한 휴식과 치료를 원할 것이다.,차가운,휴식과 의사와 상의한다,아스피린
545,그는 너무 다쳤다,치료와 안정을 원할 것이다.,휴식,치료를 받다,도움
546,그는 스테이크도 먹었다,가능한 한 맛있는 스테이크를 원할 것이다.,고기,스테이크와 함께 와인을 마신다,고기
547,그는 이야기를 길게 했다,듣는 사람들의 주의를 받고 싶을 것이다.,짧게 이야기해달라고,들을 듣다,짧은 대답
548,그는 의상을 제작했다,제작한 의상에 대한 인정과 칭찬을 원할 것이다.,옷을,어떤 특정한 스타일과 디자인의 옷을 가지고 있었다,원단
549,그는 밖에서 소음을 들었다,조용함을 원할 것이다.,조용하다,조용한 환경,조용하다
550,그는 서핑을 하려고 했다,파도가 높고 조금 바람이 세게 부는 파도를 원할 것이다.,파도,파도가 높고 조금은 바람이 센 해변,파도
551,그는 오두막을 지었다,평화로운 삶을 원할 것이다.,평화롭고 조용하다,자연 속에서 평화롭게 생활한다,평화
552,그는 상사를 고소했다,상사로부터 공정한 대우를 받기를 원할 것이다.,보상,상사의 부당한 행동에 대해 법적인 조치를 취한다,보상
553,그는 막 아기를 낳았다,아이에 대한 사랑과 책임감을 원할 것이다.,자유롭게 살고 싶었다.,아버지가 되는 쾌감과 책임감을 느낀다,아버지가 될 준비를 했기 때문에 이제는 쉬운 일을 원했다.
554,그는 자신의 운명을 결정했다,자신의 운명을 결정한 것에 대해 인정받고 싶을 것이다.,자유,무엇이든지 이룬다,자유
555,그는 파티를 그리워했다,파티에 초대되기를 원할 것이다.,즐거운,파티를 열어서 친구들과 즐겁게 시간을 보낸다,즐거움
556,그는 휴대폰을 망가뜨렸다,새로운 휴대폰을 원할 것이다.,새로운 휴대폰,휴대폰 수리나 새로운 휴대폰을 구매한다,새로운 휴대폰
557,그는 파티에 가고 싶어 했다,즐거운 시간을 보내고 싶어 할 것이다.,즐거운,파티에 참석한다,재미있는
558,그는 팔에 날카로운 통증을 느꼈다,통증을 완화하기를 원할 것이다.,진통제,통증을 완화시키기 위한 약물,의사의 도움
559,그는 바닥에 화학 물질을 엎질렀다,청소 도구나 청소용품을 원할 것이다.,즉시 물,바닥을 청소한다,청소도구
560,그는 허리 통증이 있었다,허리 마사지나 치료를 원할 것이다.,마사지,허리를 푹 마사지해 준다,의사의 도움
561,그는 거의 맞을 뻔했다,사과를 원할 것이다.,확실히 맞을,무엇인지 알아내기 위해 조금 더 신중하게 조사한다,승리
562,그는 리얼리티 쇼를 시청했다,더 많은 리얼리티 쇼를 원할 것이다.,스릴과 긴장감,현실 세계에서 벗어나 즐거움을 찾다,주목을 받고 싶은
563,그는 바이올린을 연주했다,음악을 듣고 감상하는 것을 원할 것이다.,음악을 연주하는,바이올린 연주에 대한 깊은 열정과 사랑,조용한 공연
564,그는 기분이 나아지기 시작했다,행복하고 평온한 상태를 원할 것이다.,긍정적인 변화,무엇보다도 휴식,도움
565,그는 나머지 거리는 걸어서 통학했다,아마도 자전거를 원할 것이다.,차량,아침에 더 많은 운동을 할 수 있는 기회였다,차량
566,그는 피 냄새를 맡았다,식사를 원할 것이다.,샤워,전장에서 싸운다,샤워
567,그는 오일 교환을 받았다,자동차의 오일을 교환해달라고 요청할 것이다.,새로운 오일을,엔진 오일을 교환한다,차량
568,그는 수학 시험을 치렀다,좋은 성적을 받기를 원할 것이다.,성적을 확인하기 위해선 아마도 성적표를 원했을 것입니다.,수학 시험에서 좋은 성적을 받다,좋은 성적
569,그는 스스로를 믿고 있었다,인정과 신뢰를 받고 싶을 것이다.,성공을,자신의 능력을 발휘하여 성취한다,성공
570,그는 자전거가 정말 필요했다,자전거를 원할 것이다.,자전거,빠른 속도로 이동할 수 있는 경량 자전거였다,자전거
571,그는 파상풍 예방 주사를 맞았다,"파상풍 예방 주사를 맞았으니, 아마도 건강을 유지하고 싶을 것이다.",아프지 않는,건강을 지킨다,거리를 걷는
572,그는 명예로운 전투에 참여했다,영광과 존경을 원할 것이다.,승리,전쟁에서의 승리였다,보상
573,그는 발을 까닥거렸다,주의를 원할 것이다.,주의,주변 사람들의 주의를 끌고 싶었다,결과
574,그는 어느 날 눈을 떴다,행복하고 건강한 삶을 원할 것이다.,변화된,무엇이든 이루어질 수 있다는 확신,변화
575,그는 병원 진료 예약이 있었다,건강 상태가 좋아지기를 원할 것이다.,빨리 진료를 받고 싶었다.,병원에 가기 전에 미리 예약된 시간에 맞춰 진료를 받다,빠른 응급 진료
576,그는 대사를 연습했다,대사를 연습한 것에 대한 피드백을 원할 것이다.,완벽한 대사,외교적인 능력을 향상시킨다,좋은 대사
577,그는 방귀를 뀌었다,사과하고 싶을 것이다.,제커리,냄새를 피한다,조용하다
578,그도 몰랐다,더 많은 정보나 설명을 원할 것이다.,무엇,답변할 수 없음,더 많은 정보
579,그는 너무 긴장한 것 같았다,평화로운 상황을 원할 것이다.,평화로운,분명히 휴식,평화로운
580,그는 결혼 반지를 잃어버렸다,결혼 반지를 찾고 싶을 것이다.,새로운 결혼 반지,결혼 반지를 다시 찾다,결혼 반지
581,그는 이웃과 대화를 나눴다,이웃과 친밀한 관계를 원할 것이다.,소통,이웃과의 관계를 더욱 가깝게 하고 서로를 이해한다,조언
582,그는 실수로 떨어뜨렸다,사과와 도움을 원할 것이다.,다시 가져오는,물건을 꺼내어 다시 잡다,도움
583,그는 비건 채식주의자가 되었다,"동물의 권리를 존중하고, 동물을 위한 산업이 줄어들기를 원할 것이다.",식물성 식품,식물성 식품을 먹고 동물성 식품을 피한다,식물성 식품
584,그는 그녀의 등을 쓰다듬었다,안락한 분위기와 편안함을 원할 것이다.,그녀가 편안하고 안전하다,그녀에게 안정감을 주고 싶었다,그녀의 편지
585,그는 하와이로 이사했다,해변가에 집이 있는 평화로운 삶을 원할 것이다.,해변에서 서핑하다,해변가에서 삶을 즐긴다,해변가의 집
586,그는 오늘 학교에 갔다,친구들과 시간을 보내고 싶어할 것이다.,친구들과 놀고 싶었다.,학교에서 친구들과 시간을 보낸다,오늘 학교에 갔기 때문에 놀라운 성적을 얻다
587,그는 룸메이트와 마주쳤다,개인 공간과 존중을 원할 것이다.,평화로운 해결책,룸메이트와의 대화였다,조용하다
588,그는 하루 종일 빵을 구웠다,아마도 휴식을 원할 것이다.,물,아마도 빵집을 운영하고 싶었다,더 많은 휴식
589,그는 결국 왔다,환영받고 싶을 것이다.,무엇,무엇일까?,무엇
590,그는 주먹을 불끈 쥐었다,분노를 풀고 싶을 것이다.,폭력적인,상대방에게 위협을 가한다,복수
591,그는 물을 더 많이 마셨다,화장실을 가고 싶어할 것이다.,소변을 보고 싶어했다.,물을 더 마신다,목이 말랐었기 때문에 물
592,그는 보상을 받았다,보상을 받았다면 만족할 것이다.,더 많은,높은 성과에 대한 인정,노력하다
593,그는 기침을 많이 했다,아마도 가벼운 기침약이나 따뜻한 차를 원할 것이다.,의사를 방문하여 치료를 받고 싶어했다.,건강한 목소리와 평온한 호흡,약
594,그는 자신감을 얻었다,인정받고 싶어할 것이다.,더 많은 도전,더 많은 도전과 성취였다,성취
595,그는 사탕을 그만 먹었다,아마도 물을 원할 것이다.,물건,건강한 식습관,사과
596,그는 드레스가 필요했다,아마도 특정한 자리나 행사를 위해 드레스를 원할 것이다.,옷장에서 적절한 것을 찾아보았다.,답변할 수 없음,드레스
597,그는 카드를 보여줬다,인정과 인정을 받고 싶어할 것이다.,지불할,무엇인지 알 수 있었다,할인을 받다
598,그는 냉장고를 확인했다,아마 냉장고 안에 무엇인가를 먹고 싶을 것이다.,식료품,냉장고 안에 있는 신선한 과일과 야채였다,음식
