,input,A,B,B2,B3
250,그는 혀를 내밀어 메롱했다,무시하고 넘어갈 것이다.,비웃음을 짓다.,상대방을 조롱한다,웃음을 참지 못했는
251,그는 마침내 그녀를 만났다,미소 짓고 인사를 하며 그녀에게 다가갈 것이다.,기뻤다.,그녀와 함께 시간을 보내고 대화를 나눈다,노력했는
252,그는 티켓을 받았다,티켓을 받은 후에 지불해야 할 금액과 이유를 확인하고 지불할 것이다.,공연을 갔다.,행복한 미소를 지으며 공연장으로 향했다,기뻤는
253,그는 밤을 새워 공부했다,"피곤하겠지만, 내일 시험이 있으니 계속 공부할 것이다.",피곤했다.,열심히 공부한다,열심히 공부했는
254,그는 금식을 깨기 시작했다,즉시 음식을 섭취할 것이다.,식사를 했다.,물을 마시기 시작했다,고통을 견디기 힘들었다
255,그는 그녀를 유혹으로 이끌었다,그녀를 거부하고 존중해야 한다.,그녀를 유혹하여 그는 그녀와 관계를 가졌다.,그녀의 마음을 사로잡기 위해 세심한 계획과 매력적인 말로 그녀를 유혹한다,유혹했는
256,그는 외출금지를 당했다,집에 머물러야 한다.,집에 있었다.,집에 머물며 책을 읽거나 영화를 보는 등 실내 활동에만 집중한다,외출을 원했는
257,그는 집이 그립었다,집으로 돌아가려고 할 것이다.,고했다.,고향으로 돌아간다,떠나 갔었는
258,그는 직장에서 은퇴했다,새로운 취미나 관심사를 찾거나 자원봉사활동을 시작할 것이다.,퇴직,그의 자유 시간을 즐기며 여행하고 가족과 함께 시간을 보낸다,행복했는
259,그는 게시되었다,게시된 내용에 대해 적절한 대응을 준비할 것이다.,체포,논란이 일어났고 많은 비판을 받았다,불평했는
260,그는 첫 직장을 얻었다,열심히 일하고 최선을 다할 것이다.,취직을 했다.,무엇이든 열심히 일한다,열심히 일했는
261,그는 주차장을 찾았다,차를 주차할 곳을 찾아들 것이다.,차를 주차했다.,주차장에 차를 주차한다,주차장에 차를 주차했는
262,그는 무도회 드레스와 함께 입었다,무도회에 참석하기 위해 드레스를 입었다.,멋있어 보였다.,무도회에 참석한다,부자였는
263,그는 바위에 걸려 넘어졌다,일어나서 상처를 확인하고 주변을 살피며 안전한 곳으로 이동할 것이다.,다쳤다.,바위를 피해 걷다,걸어다니던 중
264,그는 스스로를 존중했다,.  자신의 감정을 인정하고 존중할 것이다.,타인을 존중했다.,항상 신중하고 책임감 있었다,노력을했는
265,그는 추수감사절 저녁 식사를 준비했다,가족과 친구들을 초대하여 함께 식사를 즐길 것이다.,요리를했다.,식재료를 구입하고 요리를 준비한다,바빴는
266,그는 코를 후볐다,휴지로 코를 닦을 것이다.,재채기,코를 풀어내고 코를 닦았다,재채기를 했는
267,그는 곧바로 잠자리에 들었다,잠을 자기 위해 준비를 할 것이다.,졸음에 빠져 잠들었다.,잠들기 전에 칫솔을 닦고 옷을 갈아입다,지쳤었던 것 같았다.
268,그는 함께 앉아 있었다,상황을 지켜보고 대화에 참여할 준비를 하겠다.,웃음을 참았다.,무엇이든지 그의 말을 듣고 있었다,웃었었다
269,그는 모두에게 감사했다,감사의 표시로 모두에게 고마움을 표현할 것이다.,행복해했다.,모든 도움과 지원에 대한 감사의 표현,노력했는
270,그는 팔을 뻗었다,무엇인가를 잡으려고 할 것이다.,무엇을 잡았다.,파트너에게 안부를 묻기 위해서였다,도와주려고 했는
271,그는 꿈에 그리던 직장을 구하기 위해 면접을 봤다,면접을 준비하고 자신의 역량과 경험을 잘 어필하여 최선을 다할 것이다.,열심히 공부하여 자신감을 얻었다.,이력서를 업데이트하고 자기소개서를 작성한다,열심히 공부했는
272,그는 휴가가 필요했다,휴가를 신청할 것이다.,휴가를 신청하였다.,휴가를 신청하고 여행을 떠난다,피곤했었다
273,그는 매우 아팠다,즉시 의료진에게 도움을 요청할 것이다.,병원에 갔다.,무리하게 일어나려고 한다,울었다
274,그는 곰에게 상처를 입혔다,즉시 도망칠 것이다.,죄를 짓고 도망쳤다.,잘못된 일,도망쳤다.
275,그는 제 방으로 돌아왔다,휴식을 취할 것이다.,집으로 돌아왔다.,휴식을 취한다,나를 기다렸는
276,그는 밴드에 가입했다,밴드 연습에 참여하고 음악을 연주하거나 노래할 것이다.,음악을 연주,밴드 연습을 하고 공연을 준비한다,연습을 많이 했는
277,그는 이상하게 생겼다,다른 사람들과 예의를 갖추며 존중하고 친절하게 대할 것이다.,웃음을 참지 못했다.,아마도 사람들의 시선을 끌기 위해서였다,웃었는
278,그는 발가락을 삐끗했다,즉시 의료진에게 도움을 요청할 것이다.,병원에 갔다.,의사에게 진료를 받다,걷지 못했는
279,그는 학용품을 구입했다,필요한 학용품을 구입한 후 사용할 준비를 할 것이다.,쇼핑을 했다.,학교용품을 사다,쇼핑을 했는
280,그는 기록을 경신했다,즉시 해당 기록을 보관하고 보호할 것이다.,우승했다.,"노력과 열정으로 자신의 기록을 단순히 경쟁하는 것이 아니라, 자신의 잠재력을 최대로 발휘하기 위한 노력",노력을했는
281,그는 사냥을 좋아했다,사냥을 하러 나갈 것이다.,사냥을 하였다.,동물을 추적하여 사냥한다,동물을 살해했는
282,그는 쿠키를 더 먹고 싶어했다,쿠키를 더 먹을 것이다.,더 많은 쿠키를 구입했다.,냉장고를 열어서 더 많은 쿠키를 찾아본다,배부르지 않았는
283,그가 또 왔다,조심스럽게 대비하고 주변을 살피며 안전을 확인할 것이다.,도착,답변할 수 없음,떠났었는
284,그는 골대를 움직였다,골대를 다시 제자리로 움직일 것이다.,방어를 했다.,골이 들어갈 수 있는 공간을 만든다,골대를 움직였다
285,그는 그녀의 뒤에서 소리를 들었다,조용히 그녀에게 다가가서 인사할 것이다.,그녀를 따라갔다.,그녀를 놀라게 하기 위해 조용히 다가가서 그녀의 어깨를 살짝 톡톡 친다,걸음을 멈췄는
286,그는 바로 본론부터 말했다,주제를 바로 짚었다.,중요한 것을 강조,그의 주장을 논리적으로 전개한다,성급하게 움직였는
287,그는 인터뷰 일정을 잡았다,"인터뷰 일정을 잡았다면, 준비를 철저히 하고 신중하게 대화에 임할 것이다.",준비,인터뷰를 준비한다,준비를 했는
288,그는 흙장난을 쳤다,즉시 그 행동을 중단하고 사과할 것이다.,먼지를 일으켰다.,땅을 파서 식물을 심다,화가 났다
289,그는 친구들과 파티에 갔다,즐거운 시간을 보낼 것이다.,즐거웠다.,파티에서 춤을 추고 즐거운 시간을 보냈다,지갑을 가져왔는
290,그는 완벽한 드레스를 찾았다,기뻐하며 드레스를 구매할 것이다.,만족했다.,쇼핑을 멈추고 결제를 하러 간다,쇼핑을 했는
291,그는 방을 청소하고 싶어 했다,청소 도구를 사용하여 방을 청소할 것이다.,청소를 시작했다.,"바닥을 쓸고, 먼지를 털고, 집 안을 정리한다",노력했는
292,그는 그녀에게 기름을 부었다,사과하고 기름을 닦아주겠다고 할 것이다.,그녀를 배신했다.,그녀의 차에,화가 화를 냈는
293,그는 신에게 과일을 바쳤다,신에게 감사를 표하며 과일을 바친다.,종교적인 행위,신에게 감사한다,축복을 받았는
294,그는 휴대폰으로 통화했다,적절한 장소에서 휴대폰 통화를 하고 다른 사람들을 방해하지 않도록 할 것이다.,통화,휴대폰으로 상대방과 대화를 나눈다,전화를 받지 않았는
295,그는 모자를 벗었다,예의 바르게 인사를 하고 모자를 벗었다.,머리를 드러냈다.,머리를 긁었다,머리가 아팠다
296,그는 쓸데없이 위험한 짓을 했다,즉시 그 행동을 멈추고 안전한 상황으로 이동할 것이다.,위험을 무릅쓴 것이기 때문에 그는 어리석은 행동을 했다.,매우 위험한 상황을 초래했다,무모하게 했는
297,그는 고개를 살짝 흔들었다,이해하지 않는다고 표현했다.,동의했다.,무엇이든 상관없다고 말한다,동의했는
298,그는 거스름돈을 받았다,거스름돈을 받은 후에는 주머니에 넣고 확인한다.,지불,물건을 산 가격에서 받은 거스름돈을 빼고 나머지 돈을 지불한다,지갑을 열었는
299,그는 고소공포증이 있었다,즉시 안전한 장소로 이동하여 치료를 받을 것이다.,사람들과 가까이 다가오는 것을 피했다.,법정 절차를 거쳐 고소하지 않기 위해 노력한다,소송을 제기하지 않았는
300,그는 여행을 취소했다,여행을 취소한 이유를 확인하고 환불 절차를 진행할 것이다.,환불을 요청했다.,여행을 대신하여 집에서 책을 읽고 휴식을 취한다,실망했는
301,그는 대신 개를 키우게 되었다,새로운 책임감을 가지고 개를 사랑하며 돌봐줄 것이다.,반려동물을 돌보았다.,"개를 산책시키고, 먹이를 주며, 그들을 사랑하고 돌봐준다",이사를 했는
302,그는 새로운 친구를 찾았다,새로운 친구와 친해지기 위해 관심을 표현하고 대화를 이끌어 나갈 것이다.,기뻤다.,"새로운 사람들과 소통하기 위해 다양한 활동에 참여하고, 새로운 관심사를 가진 그와 함께 시간을 보냈다",웃었어
303,그는 그녀에게 소란을 피웠다,사과하고 그녀에게 미안하다고 말할 것이다.,사과했다.,그녀를 위해 사과하고 그녀의 용서를 구한다,사과를 했는
304,그는 이력서를 업데이트했다,새로운 경력과 업적을 추가하여 이력서를 업데이트했다.,자신의 경력을 더욱 강조했다.,이력서를 보완하고 최신 정보를 추가한다,논란을 일으켰다.
305,그는 몸이 좋지 않았다,즉시 의료진에게 도움을 요청할 것이다.,휴식을 취했다.,휴식을 취하고 몸을 쉬게 한다,죽음을 피했는
306,그는 화재 경보를 들었다,주변 사람들에게 화재 경보를 알리고 신속하게 대피할 것이다.,화재 대피를 했다.,화재 대피 계획을 실행한다,도망쳤다.
307,그는 잠을 잘 잤다,활기차게 하루를 시작할 것이다.,피곤하지 않았다.,머리가 맑고 상쾌했다,졸려 보였는
308,그는 요즘 우울한 기분이 들었다,가까운 친구나 가족과 이야기를 나누거나 전문가의 도움을 찾을 것이다.,친구들과 함께 밝은 장소로 나가기로 했다.,잠을 많이 자고 집에만 있었다,울음을 터뜨렸다.
309,그는 레이스를 시작했다,최선을 다해 경주를 완주하기 위해 최선을 다할 것이다.,경주를 했다.,레이스를 완주한다,출발했는
310,그는 정말 귀엽었다,고맙다고 말할 것이다.,매력적으로 보였다.,다른 사람들의 마음을 사로잡았다,울었겠지요.
311,그는 아이스크림을 먹고 싶어 했다,아이스크림을 사 먹겠다고 할 것이다.,아이스크림 가게에 갔다.,아이스크림 가게로 향했다,우유를 사왔는
312,그는 분노조절 문제가 있었다,전문가의 도움을 받아 치료를 받을 것이다.,치료를 받았다.,다른 사람들에게 상처를 주거나 폭력적인 행동을 한다,화를 내었는
313,그는 대신 걸었다,대신 전화를 받을 것이다.,도와주었다.,무엇이든지 그를 대신해야 했다,달려야 했는
314,그도 일하지 않았다,책임을 지고 일하도록 유도할 것이다.,게으름,무엇도 없었다,화가 났는
315,그는 가스가 필요했다,가스를 구매하러 가거나 주변 가게에서 가스를 구입할 것이다.,주유소를 찾았다.,가스 회사에 전화해서 가스 공급을 요청한다,주유소에 들렀다 왔는
316,그는 TV를 켜었다,채널을 선택하여 프로그램을 시청할 것이다.,시청했다.,TV를 시청한다,화가 났는
317,그는 마실 것을 가져왔다,마실 것을 즐겁게 마시고 즐거운 시간을 보낼 것이다.,음주했다.,마시고 싶은 음료를 마신다,목마르지 않았는
318,그는 한 모금을 마셨다,술을 더이상 마시지 않을 것이다.,취한 상태였다.,물을 마시고 입가를 닦았다,취해있었다.
319,그는 요리를 좋아했다,요리를 하거나 요리 관련된 활동을 즐길 것이다.,요리를 했다.,요리를 공부한다,요리사가 되었다.
320,그는 새 은행 계좌를 개설했다,새 은행 계좌를 개설한 후에 입금을 할 것이다.,은행에 예금을 했다.,새로운 은행 계좌에 돈을 입금한다,입금을 했는
321,그는 노트북을 떨어뜨렸다,노트북을 주변을 확인한 후에 주인에게 사과할 것이다.,놀랐다.,노트북을 주웠다,놀랐었는
322,그는 철자 맞추기 대회에서 우승했다,겸손하게 축하를 받고 상을 받은 후에도 겸손하게 행동할 것이다.,우승했다.,철자를 정확하게 쓰는 능력을 발휘하다,자랑스러워 했는
323,그는 고양이를 키우고 있었다,고양이를 안전한 장소로 이동시키고 도움을 요청할 것이다.,애완동물을 돌보고 있었다.,"고양이에게 음식을 주고, 꾸준히 산책을 시켜주는 등의 돌봄 활동",눈을 깜빡였는
324,그는 더 잘 일했다,칭찬을 받았을 것이다.,좋은 결과를 얻었다.,더 많은 책임과 영광을 받았다,최선을 다했는
325,그는 말투가 바뀌었다,그가 상황에 따라 말투를 조절하여 적절하게 대응할 것이다.,놀랐다.,약속을 어긴다,화가 났었는
326,그는 매우 심하게 아팠다,즉시 의료진에게 도움을 요청할 것이다.,병원에 갔다.,의사를 찾아가서 진단을 받고 적절한 치료를 받다,울었어
327,그는 TV 프로그램을 시청했다,TV 프로그램을 시청한 후에 다른 일을 할 것이다.,TV를 보았다.,TV 프로그램을 시청한다,졸렸었다
328,그는 드디어 앉았다,휴식을 취할 것이다.,쉬었다.,무엇이든지 그의 피로를 풀기 위해 쉰다,지쳤었는
329,그는 새 차가 생겼다,새 차를 축하받고 기뻐할 것이다.,운전을 배웠다.,새 차를 자랑한다,기뻐했는
330,그는 돈을 너무 많이 썼다,절약을 위해 지출을 줄일 것이다.,부채를 지게 되었다.,빚을 지게 되었다,저축을 해야했는
331,그는 시간을 절약했다,더 많은 일을 할 수 있도록 계획을 조정할 것이다.,생산성을 높였다.,무엇이든 더 많은 일을 할 수 있었다,노력을 했는
332,그는 동생과 대화를 나눴다,동생과 대화를 나누며 관심을 가지고 듣고 이해하려고 노력할 것이다.,이해했다.,동생의 고민을 들어주고 조언해 준다,기뻤는
333,그는 공을 찾았다,주변을 둘러보고 주인을 찾아주려고 할 것이다.,기뻐했다.,공을 주웠다,기뻐했는
334,그는 수업에 결석했다,선생님께 이유를 설명하고 수업 내용을 따로 공부할 것이다.,출석하지 않았다.,답변할 수 없음,과제를 끝내지 못했는
335,그는 공을 던졌다,공을 받아들일 것이다.,던졌다,답변할 수 없음,화가 났는
336,그는 스카이다이빙을 하고 싶어했다,안전한 장비를 착용하고 프로페셔널한 인스트럭터와 함께 스카이다이빙을 즐길 것이다.,스카이다이빙 트레이닝을 받았다.,스카이다이빙을 배우기 위해 관련된 안전 교육을 받다,점프하지 않았다
337,그는 새로운 친구를 사귀었다,새로운 친구와 친해지기 위해 노력할 것이다.,즐거워했다.,새로운 친구와 함께 시간을 보내고 새로운 관심사를 찾아본다,행복했는
338,그는 지갑을 보관했다,주인을 찾아내어 지갑을 반환할 것이다.,도둑이나 도난당한 것을 우려했다.,돈을 안전하게 보호한다,도둑일 것이다.
339,그는 응답이 없었다,다시 연락을 시도할 것이다.,걱정했다.,기다린다,전화를 걸었는
340,그는 좋아하는 영화를 시청했다,영화를 즐기며 시청할 것이다.,즐거워했다.,영화 속 주인공과 공감하며 감정을 나눈다,기뻤는
341,그는 공중을 휘젓고 다녔다,주변을 주의 깊게 살피며 안전한 곳으로 이동할 것이다.,비행했다.,공중을 날아다닌다,날아다녔다 했는
342,그는 꿈에 그리던 자동차를 구입했다,기쁨을 느끼고 즐거워할 것이다.,행복했다.,"꿈을 이루기 위해 돈을 모아서 자동차를 사기 위한 계획을 세우고, 여러 차량을 비교하며 최종적으로 마음에 드는 자동차를 선택했다",절약을 했는
343,그는 별똥별을 봤다,소망을 빌 것이다.,소리쳤다.,별똥별을 손가락으로 가리키며 다른 이들에게 보여준다,우주 비행사가 환호했는
344,그는 우리에서 탈출했다,도움을 요청할 것이다.,자유를 얻었다.,그의 자유를 찾기 위한 모험,화를 냈는
345,그는 더 안전하다고 느꼈다,주변을 더욱 주의 깊게 살펴보고 안전한 장소로 이동할 것이다.,조심했다.,창문을 닫고 문을 잠근다,운전을 그만뒀는
346,그는 첫 주택을 구입했다,가족과 함께 즐거움을 나누며 새로운 집으로 이사할 것이다.,부동산 투자를 시작했다.,주택을 장식하고 개조한다,저축을 많이 했는
347,그는 숙제하는 것을 잊어버렸다,빨리 숙제를 하기 위해 바로 시작할 것이다.,"설명을 찾아보니, 따라서 그는 과제를 하지 않았다.",숙제를 하지 않고 게임을 하거나 TV를 본다,실망했는
348,그는 입사 지원을 했다,면접에 참석하여 자신의 역량과 경험을 어필할 것이다.,면접을 보다,이력서와 자기 소개서를 작성하고 회사에 제출한다,면접을 봤는
349,그는 너무 취해서 운전할 수 없었다,술을 마신 후에 운전하지 않고 대중교통이나 택시를 이용할 것이다.,택시를 탔다.,술을 마신 뒤에 택시를 호출하여 집으로 돌아간다,음주운전
350,그는 게임에서 승리했다,기쁨을 나타내며 칭찬을 받을 것이다.,이겼다.,승리한 것을 축하한다,노력했는
351,그는 졸업장을 받았다,가족과 친구들과 함께 축하를 할 것이다.,졸업했다.,노력과 열정의 결실,노력을 했는
352,그는 엄마와 함께 쇼핑몰에 갔다,엄마와 함께 쇼핑을 즐기며 필요한 물건을 구매할 것이다.,쇼핑을 했다.,"엄마와 함께 쇼핑을 하고, 그녀의 의견을 듣고 결정을 내렸다",신발을 샀는
353,그는 기념품을 살았다,기념품을 산 후에 소중히 간직하거나 전시하여 보관할 것이다.,여행을 다녀왔다.,여행지에서 그의 경험을 기억하고 다시 떠올리기 위해 기념품을 구매한다,여행을 했는
354,그는 여덟 살이 되었다,생일 파티를 열 것이다.,여덟살이 되었으므로 그는 8살이었다.,어린이들이 일반적으로 하는 것들을 했다,웃었다
355,그는 호루라기를 불었다,주변 사람들에게 주의를 환기시키기 위해 호루라기를 불었다.,소리를 내었다.,호루라기 소리를 들려준다,춤을 추었는
356,그는 그의 지갑을 받았다,주변을 살펴보고 지갑을 잃어버린 사람을 찾아주려고 노력할 것이다.,기뻐했다.,지갑을 열어서 돈을 확인한다,기뻐했는
357,그는 손에 화상을 입었다,즉시 찬물 아래에 손을 담갔다.,의사를 찾아서 치료를 받아야 했다.,빨리 찬물에 손을 담근다,아프게 했는
358,그는 다리를 보여줬다,"다리를 보여준 이유를 설명하고, 적절한 시간과 장소에서 그 행동을 하는 것이 중요하다고 말할 것이다.",바지를 입지 않았다.,다리 운동,반바지를 입었는
359,그는 이상한 소리가 들렸다,주변을 살펴보고 소리의 원인을 찾아볼 것이다.,주변을 둘러보았다.,놀라워서 그 소리를 따라갔다,멈추어 섰는
360,그는 패스트푸드를 먹지 않았다,건강한 식사를 선택할 것이다.,건강을 생각했다.,건강한 식사를 했다,운동을 했는
361,그는 요즘 우울해했다,가까운 친구나 가족과 이야기하거나 전문가의 도움을 찾을 것이다.,친구들과의 만남을 피했다.,무엇이든 재미있는 일을 찾아서 그의 기분을 올리려고 노력한다,웃지 않았다.
362,그는 대신 시리얼을 먹었다,아마도 식사를 대신해서 시리얼을 먹을 것이다.,아침식사,시리얼을 먹다,과일을 먹지 않았는
363,그는 셔츠에 물을 엎질렀다,물을 닦고 말 것이다.,물을 엎질렀으므로 그는 셔츠를 젖었다.,셔츠를 갈아입었다,미안해했는
364,그는 주문을 했다,주문한 상품을 기다릴 것이다.,음식을 기다리고 있었다.,무엇인지 알아내기 위해 서빙원을 기다린다,배고팠는
365,그는 드디어 집에 도착했다,휴식을 취할 것이다.,휴식을 취했다.,짐을 풀고 씻은 뒤에 푹 잠을 잔다,지쳤었는
366,그는 얼굴에 미소가 가득했다,"상황에 따라 다르겠지만, 일반적으로는 기쁨이나 만족을 나타내기 위해 미소를 지을 것이다.",행복했다.,무엇이든 그가 행한 일에 대해 만족스러워하는 것으로 보였다,웃었다
367,그는 내 부모님께 말씀드렸다,사건에 대해 내 부모님께 말씀드렸다.,신뢰를 얻었다.,내가 미안하다고 말한다,거짓말을 했는
368,그는 실수로 부딪혔다,사과하고 사과를 받아들일 때까지 기다릴 것이다.,죄송했다.,죄송하다고 말한다,답변할 수 없음
369,그는 자기 자신을 연기했다,자기 자신을 연기한 것에 대해 자랑스럽게 생각하고 그 역할을 최대한 잘 해내려고 노력할 것이다.,배역을 연기했다.,그가 연기한 캐릭터의 감정과 행동을 완벽하게 표현한다,연기를 했는
370,그는 으르렁거리기 시작했다,주변을 살펴보고 안전한 곳으로 물러날 것이다.,분노했다.,무서운 얼굴을 하고 상대방을 위협한다,화를 냈는
371,그는 내기에서 졌다,"내기에서 졌다면, 패배를 받아들이고 스포츠맨십을 유지할 것이다.",패배,패배를 받아들이고 배우는 것이 중요하다,내기를 했는
372,그는 새 컴퓨터를 구입했다,새 컴퓨터를 설정하고 필요한 프로그램을 설치할 것이다.,컴퓨터를 설정하거나 설치했다.,새로운 소프트웨어를 설치하고 이전 컴퓨터에서 데이터를 옮긴다,고장나서했는
373,그는 누구에게나 물어봤다,일어난 일에 대해 모든 사람에게 진실을 물어볼 것이다.,혼란스러워졌다.,누구에게나 도움을 요청한다,궁금했는
374,그는 떠나고 싶지 않았다,하지만 그는 그의 의견을 표현하고 타협점을 찾으려고 노력할 것이다.,머물기로 했다.,모든 방법을 시도해서 상황을 바꾸려고 노력한다,떠나지 않았다
375,그는 어젯밤 꿈을 꿨다,꿈을 다른 사람들에게 이야기하거나 자신의 감정과 생각을 탐구할 것이다.,행복해했다.,무엇인지 알아내기 위해 꿈에서의 경험을 상세히 기억하려고 노력했다,놀랐다
376,그는 청력 검사를 받았다,의사의 지시에 따라 청력 검사를 받고 결과를 기다릴 것이다.,청력이 정상인지 확인했다.,청력이 얼마나 손상되었는지 확인한다,청력이 좋지 않았다
377,그는 어제 제 손톱을 칠해줬다,"고마워, 정말 감사해.",마사지를 받았다.,제 손톱을 예쁘게 만들어 주는 일,감사했는
378,그는 꽤 괜찮아 보였다,그와 대화를 시작해서 친해지려고 노력할 것이다.,자신감 있게 자신의 생각을 표현했다.,눈에 띄었다,웃음을 지었는
379,그는 담배를 끊었다,건강을 위해 담배를 끊었다.,건강해졌다.,건강을 위해서였다,금연을 했는
380,그는 파티에 초대받았다,초대를 수락하여 파티에 참석할 것이다.,옷을 골라입었다.,파티에 참석하기 위해 새로운 옷을 사러 쇼핑을 간다,기뻤는
381,그는 노래도 부르고 춤도 추웠다,즐거운 분위기에 맞춰 노래를 부르고 춤을 추면서 즐거움을 표현할 것이다.,가수,즐겁게 시간을 보낸다,노래를 했는
382,그도 멈췄다,주의 깊게 상황을 살펴보고 다른 차들이 움직이는 것을 확인한 후에 안전하게 도로를 건널 것이다.,눈썹을 찡그렸다.,무의식적으로 손을 뻗어 그를 막으려 했다,달려왔었는
383,그는 운전대를 잡았다,운전을 시작할 것이다.,운전을 시작했다.,차를 운전한다,음주운전을 했는
384,그는 이웃에게 물었다,이웃에게 물었다.,답을 듣고는 그는 웃었다.,이웃의 질문에 대답한다,도움을 받았다.
385,그는 홀로 일어섰다,주변을 살펴보고 다른 사람들과 연락을 취할 것이다.,자립했다.,그의 힘으로 자신을 일으켜 세웠다,화를 내었는
386,그는 공황 발작을 일으켰다,"깊게 숨을 들이마시고, 땅바닥을 톡톡 치며 심호흡을 하려고 할 것이다.",병원에 입원,병원으로 신속히 이동하여 의료진의 도움을 받다,당황했는
387,그는 벌금을 내야 했다,벌금을 내야 한다.,실수를 반성했다.,불법 주차였다,속으로 웃었는
388,그는 어느 날 가게에 갔다,가게에서 필요한 물건을 사고 집으로 돌아올 것이다.,쇼핑을 했다.,물건을 산 후에 집으로 돌아왔다,화가 났는
389,그는 물건이 너무 많았다,정리를 시작할 것이다.,정리했다.,물건을 정리하고 정돈한다,이사를 했는
390,그는 어젯밤에 외출했다,다음날에는 쉬어야 한다.,집을 떠났다.,외출 후에 친구들과 함께 식사를 했다,지갑을 잃어버렸는
391,그는 어쨌든 그는 그것을 시도했다,He tried it anyway.,노력,그의 용기와 결단력을 보여주었다,실패했는
392,그는 새끼 고양이를 찾았다,주변을 둘러보며 새끼 고양이의 어미를 찾아보겠다.,기뻐했다.,새끼 고양이를 보호소에 데려가서 안전한 곳에 둔다,우는 것을 멈추지 않았는
393,그는 그녀의 목을 감쌌다,즉시 그녀를 놓고 멀어질 것이다.,살인을 저질렀다.,그녀를 향한 애정과 보호 본능의 표현,그녀를 살해했는
394,그는 간식을 먹고 싶어 했다,간식을 먹을 것이다.,간식을 사러 갔다.,냉장고를 열어서 과자나 과일을 찾아본다,배가 고팠는
395,그는 풀타임으로 일하고 있었다,업무에 집중하여 최선을 다할 것이다.,전업으로 일했다.,무엇이든지 그의 일과 시간에 맞춰서 했다,죽었는
396,그는 할아버지를 찾아갔다,할아버지를 안아서 감싸고 안부를 물을 것이다.,행복했다.,할아버지와 이야기를 나누고 그의 이야기를 듣다,우리집을 떠났는
397,그는 아이스하키 선수였다,아이스하키 경기에 참여할 것이다.,얼음 위에서 빠르게 움직이고 슛을 날렸다.,아이스하키 경기를 플레이한다,얼어붙었는
398,그는 모퉁이를 돌았다,주위를 살피며 조심스럽게 다가갈 것이다.,놀랐다.,뒤돌아보았다,놀랐다 했는
399,그는 커피를 한 모금 마셨다,더 이상 마시지 않고 다른 음료를 찾을 것이다.,커피를 마셨으므로 그는 깨어 있었다.,커피 맛을 즐기고 몸을 간직한다,졸린 상태였는
400,그는 자존감이 낮았다,자존감이 낮아서 자신을 비하하거나 부정적인 생각을 갖게 될 것이다.,자신을 비난,자신을 비난하고 자신의 능력을 과소평가한다,자신을 포기했는
401,그는 인터넷을 검색하고 있었다,응답없음,정보를 찾고 있었다.,인터넷에서 정보를 찾다,쓰러졌다
402,그는 노래를 부르기 시작했다,노래에 맞춰 춤을 추며 즐거워할 것이다.,노래를 부르고 있었다.,노래를 부른다,기뻤는
403,그는 하루 종일 검색을 했다,정보를 찾아서 공부하거나 문제를 해결할 것이다.,정보를 많이 습득했다.,정보를 찾기 위해 인터넷을 뒤적거리고 다양한 웹사이트를 방문한다,열정적으로 일했는
404,그는 사진을 찍었다,사진을 찍은 후 주변을 살펴보고 그 자리를 떠날 것이다.,기록했다.,사진을 찍다,웃었던 것 같았는
405,그는 남편과 이혼했다,이혼 절차를 시작할 것이다.,이혼했다.,이혼 후에 신혼여행을 떠났다,슬펐는
406,그는 결국 무너졌다,도움을 구하거나 상담을 받을 것이다.,쓰러졌다.,모든 것을 잃었다,노력했는
407,그는 먹고 마셨다,식사를 즐기고 휴식을 취할 것이다.,배불러서 행복했다.,배를 채우고 몸을 영양분으로 보충한다,배가 고팠었던 것을 했는
408,그는 수학 시험이 있었다,시험을 준비하고 최선을 다할 것이다.,공부,시험을 준비한다,공부를 했는
409,그는 오일 교환이 필요했다,자동차 엔진 오일을 교환할 것이다.,자동차 정비소를 방문했다.,두 나라 간의 협상을 진행하여 오일 교환 계획을 세운다,변명했는
410,그는 겨울에 밀짚모자를 구입했다,추운 날씨에 밀짚모자를 쓰고 따뜻하게 지낼 것이다.,추운 날씨를 대비했다.,겨울에 머리를 따뜻하게 하기 위해 밀짚모자를 사다,겨울에 춥다고 느꼈는
411,그는 버퍼에 부딪혔다,"차를 멈추고 상황을 평가한 후, 다른 운전자와의 사고가 없는지 확인하고 필요한 조치를 취할 것이다.",충격을 받았다.,되뇌기 시작했다,차를 멈췄는
412,그는 치과에 가야 했다,치과에 예약을 잡고 가야 한다.,치아를 치료했다.,치과에 예약을 잡고 치과 의사에게 치아 상태를 점검받다,아팠다
413,그는 첫 번째 게임에서 승리했다,기뻐할 것이다.,이기고 있었다.,두 번째 게임에서도 이기려고 노력한다,자신감에 차 있었는
414,그는 입술을 깨물었다,스트레스를 받고 있을 것이다.,긴장했다.,그의 마음을 숨기려 했다,화를 했는
415,그는 머리를 휙 돌렸다,주변을 살펴보고 위험을 확인할 것이다.,당황했다.,주변을 둘러본다,놀라워했는
416,그는 이혼을 했다,이혼 후 새로운 삶을 시작할 것이다.,싱글이 되었다.,그의 부인과의 관계를 끝내고 새로운 삶을 시작한다,결혼을 했는
417,그는 늦게 귀가했다,늦게 귀가한 이유를 설명하고 사과할 것이다.,부모님께 사과했다.,먹지 않고 바로 잠자리에 들어간다,미안하다 했는
