,input,A,B,B2,B3
572,그는 명예로운 전투에 참여했다,그에 대해 자랑스러워하고 존경했다,그의 용기와 헌신,그의 용기와 헌신,자랑스러운
573,그는 발을 까닥거렸다,놀라거나 당황했다,불안하다,화가 났거나 불평을 하고 싶다,불쾌하다
574,그는 어느 날 눈을 떴다,놀라거나 기쁘거나 궁금해했다,그의 변화된 모습,그의 변화였다,놀라움
575,그는 병원 진료 예약이 있었다,그가 건강에 문제가 있을 것이라고 걱정했다,그는 건강에 대한 걱정,그 그의 건강에 대한 관심과 신경 쓰는 모습,불안하다
576,그는 대사를 연습했다,그가 열심히 노력하는 것을 칭찬했다,그의 노력,그의 확신이 강해졌다,놀람
577,그는 방귀를 뀌었다,당황했다,악취,악취와 함께 불편함,냄새
578,그도 몰랐다,그들은 놀라거나 놀랐다,뭔가 이상하다,그의 무지함과 무능함,당혹스러운
579,그는 너무 긴장한 것 같았다,그가 너무 긴장한 것 같다고 느꼈다,그의 긴장,"그의 긴장이 느껴졌고, 그로 인해 분위기가 조금 답답해 보였다",긴장하다
580,그는 결혼 반지를 잃어버렸다,그 주변 사람들은 안타깝고 슬퍼했다,그의 심정,매우 실망하고 슬퍼한다,애석하다
581,그는 이웃과 대화를 나눴다,이웃들은 친근함과 연결감을 느꼈다,그의 친절함,친근하고 사교적인 사람,따뜻한 친밀감
582,그는 실수로 떨어뜨렸다,당황하고 안타까워했다,놀라움,순간적인 놀라움과 궁금함,실망된
583,그는 비건 채식주의자가 되었다,그 주변 사람들은 놀라거나 혼란스러워했다,그의 변화,"그의 식단이 크게 변화했고, 고기나 유제품을 먹지 않는다는 점에 대한 이해와 존중",놀람과 혼란
584,그는 그녀의 등을 쓰다듬었다,그 주변 사람들은 당황하고 불쾌해했다,그것,따뜻한 애정과 관심,따뜻함
585,그는 하와이로 이사했다,그가 하와이로 이사한 것을 부러워했다,그의 결정에 대해 놀라움,그의 삶이 화려하고 행복해졌다,부러움
586,그는 오늘 학교에 갔다,그의 가족과 친구들은 안심하고 기뻐했다,그의 열정적인 태도,열정적으로 공부하는 모습을 보여주었다,놀란
587,그는 룸메이트와 마주쳤다,그들은 당황스러웠다,긴장된,불편함과 긴장감,불편하다
588,그는 하루 종일 빵을 구웠다,그의 주변 사람들은 그가 과로로 지쳤을 것이라고 생각했다,그는 빵의 향기,빵 향기가 가득하다,피곤함
589,그는 결국 왔다,기뻤다,안도의 감정,그의 도착으로 인해 안도감과 안정감,안도감
590,그는 주먹을 불끈 쥐었다,불안하고 긴장되었다,그의 분노,그의 분노와 공격적인 의도였다,불안하다
591,그는 물을 더 많이 마셨다,그가 건강을 챙기고 있다고 느꼈다,그는 자주 화장실을 가야 한다고,"자주 화장실을 가야 했고, 건강한 모습을 보였다",환기된
592,그는 보상을 받았다,다른 사람들은 부러움과 질투를 느꼈다,만족함,그의 노력과 열정에 대한 정당한 보상,만족
593,그는 기침을 많이 했다,걱정스러워했다,그는 감기에 걸렸을,아마 감기에 걸렸다,걱정된
594,그는 자신감을 얻었다,그가 자신감을 얻었다는 것에 대해 기뻤다,자신감 있는 것을,그의 자신감과 확신이 느껴졌다,자신감
595,그는 사탕을 그만 먹었다,그의 친구들은 놀라워했다,설탕,그의 건강이 좋아졌다,만족함
596,그는 드레스가 필요했다,놀라거나 당황했다,"""그의 드레스를 찾아주어야 한다""는",어떤 스타일의 드레스를 찾아야 할지 고민했다,당혹스러운
597,그는 카드를 보여줬다,놀라거나 궁금해했다,부러움,이 사람은 결제를 하려 했다,놀라움
598,그는 냉장고를 확인했다,그 주변 사람들은 그가 배고프거나 뭔가를 찾고 있다고 생각했다,그는 배고픔,뭔가를 찾고 있었다,"불안한, 궁금한 혹은 의아해하는"
599,그는 방아쇠를 당겼다,놀라거나 두려워했다,총 소리를,총알이 발사되는 진동과 함께 뾰족한 공포와 긴장감,공포
600,그는 실수로 넘어졌다,그의 실수로 인해 걱정했다,놀라움,다치지 않았는지 걱정,당황하다
601,그는 수업 준비를 했다,그 주변 사람들은 안심되고 안정감을 느꼈다,그의 전문성과 열정을느꼈다,그의 전문성과 책임감,차분함
602,그는 바지 단추를 풀었다,그들은 궁금해하거나 당황스러워했다,불쾌한 냄새,편안해지고 자유로워졌다,놀람
603,그는 자신을 노출했다,그 주변 사람들은 놀라거나 당황했다,그것,솔직하고 적극적인 태도였다,부끄러운
604,그는 모든 친구들에게 자랑했다,그의 자랑을 부러워하거나 짜증냈다,그의 자만심,그의 자만심과 오만함,부러움
605,그는 말을 탔다,놀라거나 당황했다,그의 힘과 용기,그의 우아함과 자신감,불안하다
606,그는 수박에 줄을 그었다,그의 행동에 대해 놀람과 혼란을 느꼈다,그의 욕심,수박을 자신의 것으로 만들기 위해 열정적으로 일했다,놀람
607,그는 꿈에 그리던 남자를 만나게 되었다,그 주변 사람들은 그가 행복하고 감동했다,그의 행복을,그 그의 행복과 만족감이 넘쳐흘렀다,감격하다
608,그는 내일 역사 시험이 있었다,그의 친구들은 걱정스러워했다,그는 긴장된,긴장과 불안,긴장된
609,그는 주차 위반 딱지를 받았다,실망하고 당황했다,부정적인,실망과 분노였다,당혹스러운
610,그는 일하고 싶지 않아 했다,"그의 동료들은 실망했고, 상사들은 당혹스러워 했다",불만,그의 무관심함과 나태함,불안하다
611,그는 메시지를 받았다,궁금하고 기대감을 느꼈다,불안하다,무엇을 할지에 대한 궁금함과 기대감,기쁨
612,그는 사이렌 소리를 들었다,그는 불안해하고 두려워했다,위험하다,공포와 불안,공포
613,그는 넷플릭스를 시청했다,그의 주변 사람들은 편안하고 즐거웠다,그의 관심을 끌려고 했다,혼자 있고 싶어하는 느낌,다양한 감정
614,그는 동물병원에 데려갔다,"주인은 걱정되었고, 동물을 사랑하는 이웃들은 안타까워했다",그는 그의 애완동물을 소중히 여긴다,동물을 소중히 여기고 책임감 있게 행동한다,불안하다
615,그는 그의 엄마에게 말했다,그의 엄마는 놀라거나 감동을 받았다,그의 말에 대해 궁금해했다,"그의 엄마가 그에게 무엇을 말했는지에 따라 다를 것이다. 만약 그의 엄마가 그에게 칭찬을 했다면 주변 사람들은 그의 자신감과 행복을 느꼈을 것이고, 만약 그의 엄마가 그에게 비판",안도
616,그는 많이 울었다,그의 울음을 보고 안타깝게 느꼈다,그의 슬픔을,그의 슬픔과 절망,불안하다
617,그는 늙었다,그의 가족과 친구들은 안타깝고 슬펐다,그의 지혜와 경험,그의 지혜와 경험이 더해져 있었다,그의 늙음
618,그는 어린 딸이 있었다,그 주변 사람들은 그가 행복해 보였다,그의 부모님과 같은 사람이 될,어머니와 아버지로서 책임감과 사랑을 느끼고 있었다,애정과 보호
619,그는 두 손을 모았다,그의 행동에 감동받았다,그의 진심,그의 진심과 열정,존경과 존중
620,그는 외로움을 덜 느꼈다,그 주변 사람들은 안심되었다,그의 존재,그의 친절함과 관심,따뜻함
621,그는 낙담했다,그 주변 사람들은 그의 낙담을 보고 안타깝게 느꼈다,그의 심정을 이해하고 위로해 주어야 한다,그의 우울함과 절망,실망하다
622,그는 집을 팔았다,놀라거나 안타까워했다,그의 재산이나 경제적인 변화,새로운 장소로 이사를 가야 한다,불안하다
623,그는 병가를 내었다,그는 안심했지만 동시에 걱정했다,그는 아마도 아픈,어떤 심각한 상황에 처해있을 것이라는 걱정과 함께 그의 부재로 인해 업무나 일상 생활에 불편함을 느끼게 되었다,걱정된다
624,그는 새로운 사업을 시작했다,그 주변 사람들은 흥분하고 기대감을 느꼈다,불안함,그의 결단력과 창의성에 대한 존경,불안하다
625,그는 폭탄발언을 했다,충격을 받았고 놀라움과 분노를 느꼈다,위협적인,전율과 불안함,분노
626,그는 울타리를 뛰어넘었다,놀라거나 충격을 받았다,놀라움,그의 용기와 결단력에 대한 놀라움,놀라움
627,그는 애완용 새를 키우고 있었다,놀라거나 궁금해하거나 호기심을 느꼈다,이상하다,"독특하고 특별한 존재라는 것이었다. 애완용 새를 키우는 것은 많은 사람들에게는 이해하기 어려운 선택이었지만, 그의 사랑과 관심을 보면서 주변 사람들은 그의 애완용 새에 대한 애",부러움
628,그는 가장 큰 소리로 비명을 질렀다,놀라거나 두려워했다,공포,공포와 불안감,공포
629,그는 우승 골을 넣었다,기뻤다,그는 승리의 쾌감,탁월한 실력을 가졌다,감격하다
630,그는 모두를 위해 위험을 감수했다,그의 행동에 대해 감사하고 존경했다,안전함,그의 헌신적인 행동에 대한 감사와 존경,희생
631,그는 자신을 쳐다보고 있었다,그의 자신에 대한 자신감이 높아 보였다,그의 자신에 대한 자신감과 자부심,그의 자신감과 확신,부끄러운
632,그는 계정을 만들었다,호기심과 기대감을 느꼈다,그의 존재,그의 존재감이 더 커졌다,부러움
633,그는 새 개를 입양했다,그의 친구들은 기쁘고 놀랐다,기쁨과 즐거움,새로운 가족 구성원이 생겼다,기쁨
634,그는 정말 시끄럽었다,짜증스러워했다,짜증,조용히 하라는 요청,짜증
635,그는 끔찍한 소리를 내었다,놀라거나 두려워했다,공포,공포와 불안,공포
636,그는 드디어 왔다,그의 도착을 기다리던 주변 사람들은 안도와 기쁨을 느꼈다,기대된,그의 존재감과 영향력,기뻐하다
637,그는 힌트를 알려줬다,그의 도움으로 안도감을 느꼈다,도움을 받아서 성취감,그가 쉽게 이해할 수 있도록 도와주고 싶어하는 친절함,놀라움
638,그는 정말 배가 불렀다,그가 배고팠을 것이라고 생각했다,그의 배고픔,아마도 너무 배고팠다,배가 고픈
639,그는 장기자랑에서 우승했다,그의 업적에 대해 놀라워하고 기뻐했다,그는 자신의 재능과 노력에 대한 자부심,그의 장기 실력은 정말 대단하구나,부러움
640,그는 휴식이 필요했다,그 주변 사람들은 그가 피곤하고 지친 것으로 느꼈다,그의 피곤함을,그의 피곤함과 스트레스였다,피곤하다
641,그는 항상 울었다,그의 울음을 보고 안타깝게 느꼈다,그의 슬픔,그의 슬픔과 절망,슬픔
642,그는 샌드위치를 먹고 싶었다,그 주변 사람들은 그가 배고프다고 생각했다,그의 배가 고팠다,배고픔을 느끼고 있었다,그의 배고픔
643,그는 선생님과 이야기를 나눴다,궁금해하거나 놀라거나 기뻐했다,그의 자신감,지식과 지혜를 얻기 위해 노력하는 열정적인 모습,호감
644,그는 햄버거를 주문했다,놀라거나 아무렇지 않게 반응했다,그는 배고프다,식욕이 많다,배고픔
645,그는 슬프게 고개를 흔들었다,그의 슬픔을 느꼈다,그의 심정을,그의 실망과 좌절,슬픔
646,그는 아주 잘 자고 있었다,그가 편안하게 잠을 자고 있다고 생각했다,그는 피곤하다,그의 피곤함과 피로였다,부러움
647,그는 문이 잠겨 있는 것을 발견했다,당황하고 난처해했다,불안하다,답답함과 혼란,놀란
648,그는 문이 열리는 소리를 들었다,그의 주변 사람들은 궁금하고 놀라웠다,긴장된,호기심과 궁금함,불안하다
649,그는 투표를 했다,그가 투표를 한 것에 대해 기쁘다고 느꼈다,그의 의견을 존중한다,그의 의견이 중요하다,다양한 감정
650,그는 기둥에 부딪혔다,놀라거나 걱정했다,그의 충돌과 함께 큰 소리를 들었다,그의 충격과 고통,놀람
651,그의 말이 옳은 것처럼 보였다,그의 말에 동의하거나 공감하는 것으로 보였다,신뢰할 만하다,그의 말에 대한 존중과 신뢰였다,불편하다
652,그는 친구가 필요했다,그 주변 사람들은 그의 외로움을 이해하고 도와주고 싶었다,그의 외로움을,그의 외로움과 고독,공감
653,그는 새로운 고객을 확보했다,그 주변 사람들은 기뻐하고 긍정적으로 반응했다,그는 성취감,그의 열정과 끈기였다,놀라운
654,그는 집을 구입했다,그가 집을 구입해서 기뻐했다,부러움,부러움,기쁨
655,그는 낚시를 하거나 미끼를 잘랐다,그의 주변 사람들은 신기하거나 놀라워했다,그의 냄새,평온하고 집중된 모습,불안하다
656,그는 새 모자를 구입했다,그가 새 모자를 구입해서 기뻐했다,그의 새로운 변화,스타일을 바꾸고 싶어 한다,놀라움
657,그는 시동을 켜었다,놀라거나 당황했다,엔진소리를,엔진 소리와 진동,불안하다
658,그는 운전면허 시험에 합격했다,기뻤다,그는 안전운전을 할 수 있을,그의 운전 실력이 향상되었을 것이라는 기대감,기쁨
659,그는 헬스장에 가입했다,"그의 친구들은 기뻐했고, 그의 가족은 건강에 대한 관심을 보였다",그는 더 강해지고 건강해지는,건강에 대한 관심이 많다,그의 변화된 에너지
660,그는 자신의 컬렉션을 탐색했다,놀라거나 흥분했다,호기심을,열정적이고 흥미진진하다,다양한 감정
661,그는 지갑을 챙겼다,안심했다,그의 신중함을,그의 신중함과 책임감,안전하다
662,그는 제시간에 도착했다,안심하고 기뻤다,안정감,그의 신뢰성과 책임감,안심된
663,그는 밤새도록 잠을 잤다,그가 과로해서 피곤한 것을 알고 걱정했다,피곤함,피곤해 보였다,피곤하다
664,그는 이를 악물었다,놀라거나 불쾌해했다,긴장된,그의 분노와 불안,불안하다
665,그는 1위로 데뷔했다,그가 놀라움과 기쁨을 느꼈다,그는 대단하다,놀라움과 자부심,부러움
666,그는 방문하고 싶다고 했다,그의 방문을 기다리고 기쁘게 받아들이다,기쁜,그 곳에 대한 강한 열망을 느끼고 있다,놀란
667,그는 드디어 전화했다,그의 친구들은 안심하고 기뻐했다,안도의 심정,그의 결단력과 용기였다,약간의 안도감
668,그는 광고를 게시했다,"그의 친구들은 흥분했고, 경쟁사는 경쟁적으로 대응했다","광고의 영향을 받았고, 그에 대해 생각했다",그 제품이나 서비스에 대한 관심과 호기심,불편함
669,그는 울고 싶은 기분였다,그 주변 사람들은 그의 안타까운 상황을 이해하고 도와주고 싶은 마음,그의 슬픔을,그의 마음이 상처받았을 것이라고 생각했다,공감
670,그는 스스로를 부끄러워했다,그의 자신감이 떨어지고 부끄러워하는 모습을 보고 안타까워했다,그의 정신적인 상태,그의 자신감의 부족과 자존심 상실,부끄러움
671,그는 나머지를 그녀에게 맡겼다,불안해하고 당황했다,그녀가 책임을 맡기 때문에  그녀의 능력,그녀가 그에게 매우 의존적이다,신뢰감
672,그는 야채를 더 많이 먹었다,그의 주변 사람들은 기뻤다,그의 피부가 빛나고 건강해졌다,그의 피부가 빛나고 건강해졌다,이상하다
673,그는 돈을 잊어버렸다,당황하고 혼란스러웠다,그의 친구들은 그가 돈을 잊어버렸다,그의 부주의와 경솔함,당황하다
674,그는 코스튬 콘테스트에 참가했다,놀라거나 흥분했다,그의 창의성과 열정,그의 창의성과 자신감,놀람
675,그는 자전거를 부쉈다,놀라거나 안타까워했다,그의 무책임함,그의 능력과 체력에 대한 놀라움,분노와 실망
676,그는 바지에 똥을 쌌다,당황하고 불쾌해했다,악취를,그를 피한다,불쾌하다
677,그도 알고 있었다,실망하고 분노했다,그의 불안,그의 불안함과 자존심 상실,놀라운
678,그는 데이트를 약속했다,기쁘고 흥분했다,기대,그의 흥분과 기대감,기대된다
679,그는 예상치 못한 실패를 겪었다,그 주변 사람들은 실망하고 안타까워했다,실망,실망과 안타까움,실망
680,그는 누군가를 만났다,궁금해하거나 놀라거나 기뻐했다,호기심,흥분과 호기심,호기심
681,그는 스케이트 타는 법을 배웠다,그 주변 사람들은 기쁘고 뿌듯해했다,그는 스케이트 타는,그 그가 더 자신 있고 능숙해졌다,기쁨
682,그는 호흡 곤란이 있었다,그의 걱정스러운 상태에 대해 불안해했다,그는 위급한 상황,그의 걱정과 불안,불안하다
683,그는 냄새가 정말 좋았다,기뻤다,그의 존재,그의 향기에 끌려들었다,행복하다
684,그는 대신 결정했다,놀라거나 안도했다,그의 결정을 의심했다,그의 결단력과 자신감,다양한 감정
685,그는 그녀를 바라봤다,그 주변 사람들은 놀라거나 궁금해했다,그의 관심,그의 사랑이 그녀에게 깊이 있음을 알 수 있었다,부끄러움
686,그는 바구니를 받았다,그가 바구니를 받아서 기뻐했다,대단하다,어떤 이유로 그 바구니를 받았을까?,놀람과 기쁨
687,그는 광고를 보게 되었다,그 주변 사람들은 광고를 보게 된 그에 대해 별 관심이 없었다,그의 관심,그 광고에 대한 호기심과 관심,불안하다
688,그는 휴대폰을 가져갔다,분노와 당황을 느꼈다,그의 부주의함을,어딘가로 급히 가야하는 상황에 처해있는 것으로 보였다,분노하다
689,그는 반지를 발견했다,놀라거나 기쁘거나 부러워하거나 놀라워했다,흥분된,"""그의 운이 정말 좋다"" 혹은 ""그가 행운아에게 선택된 것 같다""",놀라운
690,그는 바로 돌아왔다,놀라거나 기뻐했다,안도함,그의 결정력과 신속한 대처능력,안도함
691,그는 새 키보드를 구입했다,그가 기뻐하는 것으로 보였다,그의 열정,"이제 더 빠르게 타이핑을 할 수 있고, 키보드 소리가 조용해졌다",기분 좋은
692,그는 도랑에 추락했다,놀라고 불안해했다,위험하다,전혀 예상치 못한 충격과 놀람,불안하다
693,그는 자신의 얼굴을 핥았다,그 사람들은 놀라거나 혼란스러워했다,역겨운,혼란과 불쾌함,놀람
694,그는 집까지 태워다 줬다,감사하고 안심했다,그의 친절함,그의 친절함과 배려심,감동
695,그는 손가락을 찔렀다,그의 아픔을 공감하고 걱정했다,그는 아픔,아픔과 함께 작은 피가 나는 것을 느끼게 되었다,아픈
696,그는 벽에 부딪혔다,놀랐고 걱정했다,그는 충격,그의 충돌에 대한 깊은 놀라움과 걱정,놀란
697,그는 그녀를 찾았다,안도하고 기뻤다,기쁨과 안도,안도와 안정감,안도
698,그는 손을 내밀고 있었다,놀라거나 의아해했다,그의 친절함,따뜻한 친절함과 호의였다,따뜻함
699,그는 자신의 어머니를 바라봤다,그 순간 주변 사람들은 그의 감정을 이해하고 공감했다,그의 애정,어머니를 향한 무한한 사랑과 존경,애정과 안정감
700,그는 바지에 오줌을 쌌다,당황하고 불쾌해했다,냄새,그의 냄새와 더러움,불편하다
701,그는 프로포즈하고 싶어 했다,그 주변 사람들은 설레고 기뻤다,긴장된,그의 긴장과 설렘,떨림
702,그는 엄청난 파티를 열었다,놀라고 기뻤다,놀라움,정말로 화려하고 즐거운 사람이다,즐거움
703,그는 3점슛을 성공시켰다,환호하고 기뻐했다,그는 신기하다,그의 능력과 정확성에 대한 존경심,놀라운
704,그는 셔츠에 케첩을 엎질렀다,당황했다,냄새,케첩 냄새와 그의 어색함,당황하다
705,그는 대신 비디오 게임을 했다,그들은 실망했다,그의 무관심함을,쾌락이 아니라 실망,실망하다
706,그는 가려운 곳을 긁었다,당황하거나 불편해했다,그의 불편함을,그의 불편함과 안도였다,관심 없는
707,그는 자녀가 한 명 있었다,그 주변 사람들은 그의 자녀가 한 명이라는 소식에 놀랐다,그의 부모로서의 책임감,부모로서의 책임감과 사랑,보통으로
708,그는 아침에 일어나 준비를 했다,그 주변 사람들은 그가 일상적인 행동을 하는 것으로 보고 아무런 감정을 느끼지 않았다,그의 책임감과 성실함을,오늘 하루를 열심히 시작할 준비가 되다,그의 책임감
709,그는 집에 갈 시간였다,"가족들은 안심하고 기뻤을 것이고, 친구나 동료들은 그를 기다리거나 실망했다",그는 떠나려는,일이 끝나고 휴식이 필요하다,놀란
710,그는 주말에는 캠핑을 떠났다,"그의 친구들은 즐거워했고, 가족들은 안전한 여행을 기원했다",그의 결단력과 모험심,자연을 사랑하고 모험을 즐긴다,부러움
711,그는 중요한 회의가 있었다,그가 중요한 회의가 있어 긴장하고 신중해야 한다고 느꼈다,그는 긴장된,그 그의 결정이 중요하고 영향력 있다,긴장된
712,그는 제대로 찾아왔다,안심하고 안도했다,안도함을,확신과 안도였다,안도하다
713,그는 강도를 당했다,놀라고 불안해했다,위험하다,두려움과 불안,불안하다
714,그는 한 시간 늦었다,당혹스러웠다,그는 무언가를 잊었을,정말 불참한 사람이다,당혹스러운
715,그는 새 아이폰을 구입했다,부러워하거나 기쁘거나 놀라거나 부러워했다,부러움,부러움,부러움
716,그는 그녀를 흔들어 깨웠다,그 주변 사람들은 그 행동에 충격을 받았다,긴장된,그녀가 깨어나지 않을까 봐 걱정,당혹하다
717,그는 메일함을 확인했다,그 주변 사람들은 궁금해하거나 관심을 갖고 있었다,안도,그의 관심과 중요한 정보를 기다리고 있다,불안하다
718,그는 서핑을 좋아했다,그 주변 사람들은 그가 서핑을 좋아하는 것에 대해 호기심과 이해를 표했다,그의 열정,자유로운 영혼,흥분된
719,그는 새 시계를 받았다,그의 친구들은 기뻐했다,부러운,새 시계를 받은 그의 행복함과 만족감,기쁨
720,그는 사슴을 쳤다,충격과 안타까움을 느꼈다,공포와 안타김,안타까움과 분노였다,놀람
721,그는 심호흡을 했다,그 주변 사람들은 그가 긴장되거나 스트레스 받고 있을 것이라고 느꼈다,그는 안정적이고 차분하다,그의 평온함과 안정감,평온하다
722,그는 군에 입대했다,"가족과 친구들은 걱정되었지만, 자랑스러워했다",불안,그의 결정에 대한 자부심과 걱정,안전함
723,그는 좀 나아진 듯 보였다,그 주변 사람들은 안심하고 기뻐했다,그의 회복에 대한 희망,노력한 결과가 드러나고 있었다,불편하다
724,그는 나무에 올라갔다,그의 행동에 놀라거나 걱정했다,위험하다,위험한 상황에 처해 있다,불안하다
725,그는 무사히 도착했다,안심하고 기뻤다,안심된,안심,안도함
726,그는 선거에 출마했다,놀라거나 기쁘거나 걱정했다,긴장된,정치에 대한 열정과 의지가 강하다,불안하다
727,그는 이메일을 찾았다,그 주변 사람들은 놀라거나 당황했다,약간의 놀람과 호기심,끊임없는 흥분,불안하다
728,그는 뼈가 부러졌다,그를 위해 안타깝게 생각했다,그의 고통,그의 고통과 불편함,아픔
729,그는 자신의 팔을 휘둘렀다,놀라거나 걱정스러워했다,위험하다,분노와 위협,불안하다
730,그는 빨리 왔다,놀라거나 기뻐했다,그는 뭔가 중요한 일이 일어날,놀람과 기쁨,놀라움
731,그는 마이크를 내려놓았다,놀라거나 당황했다,고요함을,그의 목소리가 사라지다,불안하다
732,그는 친구를 방문했다,그의 친구들은 기쁘고 반가웠다,안색,그가 친구와의 관계를 소중히 여긴다,불안하다
733,그는 감염되었다,불안과 걱정에 휩싸였다,불안하다,불안과 걱정,불안하다
734,그는 캘리포니아로 이사했다,"그의 친구들은 슬퍼하고, 부모님은 자랑스러워했다",그는 따뜻한 날씨,새로운 시작,불안함
735,그는 잠들지 못했다,그가 걱정스러워 보였다,그의 불안을,그의 피곤함과 불안감,다양하다
736,그는 거미를 봤다,그의 주변 사람들은 놀라거나 두려워했다,공포를,공포와 불안함,불안하다
737,그는 총을 쐈다,놀라고 두려워했다,위험하다,공포와 불안함,공포
738,그는 열쇠를 받았다,안심했다,안전하다,어떤 중요한 임무를 맡게 되었을 것이라는 예감,기쁨
739,그는 고양이를 입양하고 싶어 했다,그가 행복해 보였다,이를 이해했다,그 그의 결정에 대해 호기심과 궁금함,행복하다
740,그는 실수로 엎질렀다,놀라거나 당황했다,놀라움,죄송함과 함께 도와주고 싶다는 강한 욕구였다,당황하다
741,그는 거북이를 발견했다,놀라거나 궁금해했다,놀라움을,놀라움과 호기심,놀라운
742,그는 대신 TV를 시청했다,그의 친구들은 실망했다,실망,혼자 있는 것이 아니라고 느꼈다,화가나는
743,그는 가려움증이 심했다,그 주변 사람들은 그가 불편하고 괴로워하는 것을 알고 걱정했다,그의 불편함을,그의 계속된 간지러움을 해소하기 위해 불편한 자세를 취하거나 계속해서 근처를 긁다,가려움증
744,그는 새 셔츠가 필요했다,그 주변 사람들은 그가 새로운 셔츠를 필요로 하는 것에 대해 별다른 감정을 느끼지 않았다,그의 필요,그 그의 옷이 낡았다,그의 부족함
745,그는 낚시하러 가고 싶어했다,"그의 친구들은 기뻐했고, 가족들은 걱정했다",따라오고 싶어했다,그 그가 휴식을 취하고 싶어한다,부러움
746,그는 첫 데이트 중였다,그 주변 사람들은 설레고 기대했다,그는 긴장된,그들이 서로를 처음 만난 것에 대한 긴장과 설레임,긴장된
747,그는 바위에 부딪혔다,그의 안전을 걱정했다,그의 아픔,아픔과 충격,아픔
748,그는 학교에 지각했다,실망하고 불안해했다,그는 부지런함,늘 지각을 하는 것이라고 생각했다,실망하다
749,그는 첫 한입을 먹었다,그의 주변 사람들은 기쁘고 놀라웠다,그는 맛있는,신선한 맛과 함께 만족감을 느끼고 있었다,감탄할 만하다
750,그는 배가 고파졌다,그가 배고픔을 느끼고 있을 것으로 생각했다,그의 배고픔,그의 불편함과 급한 식사 필요성,배가 고파졌기 때문에 주변 사람들은 그의 성급함 느꼈다
751,그는 체중이 몇 파운드 줄었다,그가 건강을 위해 노력했다고 생각하다,그의 변화,그의 건강이 좋아지다,놀라움
752,그는 그 결과 열쇠를 잃어버렸다,실망하고 당황했다,불안함과 걱정,실망과 당황,불안하다
753,그는 문을 두드리는 소리를 들었다,그의 친구들은 놀라거나 궁금해했다,그는 누군가를 기다리고 있을,불안함과 궁금함,불안하다
754,그는 친구들이 그립었다,그의 친구들은 그를 보고 기쁘고 안도했다,이를 알고 있었다,그의 친구들이 그리움,보통 이런 상황에서는 그리움 느껴다
755,그는 칭찬을 많이 받았다,그가 자랑스럽고 기뻤다,그의 자신감과 자부심,자신에 대해 자만심을 갖고 있을 것이라고 생각했다,자부심과 자신감
756,그는 반려견을 애견 공원에 데리고 갔다,반려견을 사랑하는 사람들은 기쁨을 느꼈다,반려견과의 즐거움,동물을 사랑하고 책임감을 가진 주인으로 보였다,행복하다
757,그는 저녁 식사를 위해 만났다,그의 친구들은 기쁘고 행복했다,그의 의도,특별한 이유로 만났다고 생각했다,기대된
758,그는 그가 가장 좋아하는 밴드를 봤다,그 주변 사람들은 그가 행복하고 흥분한 모습을 보였다,그의 열정을,그가 행복해 보였다,기쁨
759,그는 몇 시간이 걸렸다,기다리고 있던 만큼 실망했다,그것을 느꼈다. 고생한 것을,매우 열심히 일했다,지루함
760,그는 적을 죽였다,충격과 두려움을 느꼈다,위험,두려움과 불안,공포
761,그는 슛을 성공시켰다,환호하고 기뻐했다,승리의 기쁨,탁월한 능력을 가졌다,성취감
762,그는 고양이를 찾았다,기쁘거나 안심했다,기쁨,안도와 안정감,안도
763,그는 잠자리에 들 준비를 했다,그가 편안하고 안정되어 보였다,그의 졸음,하루의 피로와 스트레스로 인해 피곤하다,피곤함
764,그는 기타를 구입했다,기뻤다,음악에 대한 열정을,음악에 대한 열정과 새로운 취미를 찾고 있다,호기심
765,그는 기분이 조금 나아졌다,그가 기분이 나아졌다는 것에 안도하고 기뻐했다,그의 기분이 나아졌다,그의 에너지와 긍정적인 태도가 변화되었다,안도된
766,그는 가슴을 움켜쥐었다,그 주변 사람들은 그가 분노 혹은 슬픔을 느끼고 있다고 생각했다,그의 긴장된 상태,그의 불안과 긴장감,슬픔
767,그는 전화를 받았다,궁금하거나 기대감을 느꼈다,불안하다,그의 표정이 갑자기 변하다,놀라움
768,그는 한 시간 거리에 있었다,안심되었다,그의 존재를,그의 존재감과 영향력,"이해하기 어려운, 거리 두는"
769,그는 배변을 보러 갔다,그는 당황스러워했다,그의 부재,잠시 후에 편안해졌다,불쾌함
770,그는 이마를 찡그렸다,그가 불편하거나 고통을 느끼고 있다고 생각했다,그의 불편함을,그의 불편함과 걱정,불편하다
771,그는 재채기를 많이 했다,그가 아프거나 불쾌해하는 것 같다고 생각했다,그는 감기에 걸렸을,코로나 바이러스에 대한 걱정,"이상한 것, 예의 차리기 어려운"
772,그는 첫 문신을 새겼다,궁금하고 놀라웠다,그의 결단력과 자신감,자신의 개성과 독특함을 표현하고 싶었다,관심 느겨다
773,그는 드디어 옷을 찾았다,안도하고 기뻤다,그의 안도를,신뢰감과 안도였다,만족감
774,그는 공을 튕겼다,놀라거나 궁금해했다,공의 소리,놀라움과 흥분,놀라움
775,그는 큰 소리가 들렸다,놀라거나 불안해했다,그는 놀라움,전율,놀라움
776,그는 미끄러져 넘어졌다,그의 안전을 걱정하며 놀랐다,위험하다,그의 안전에 대한 걱정과 불안,놀란
