,input,A,B,B2,B3
496,그는 공을 서브했다,자신감을 느꼈다.,스핑크스것,스포츠에 대한 열정과 자신감,자신의 손목
497,그는 마사지를 받았다,편안하고 쾌활했다.,풀리는,피로와 스트레스의 감소였다,따뜻하다
498,그는 국기를 게양하고 누가 경례를 하는지 확인했다,자부심과 존경을 느꼈다.,국가적인 존경심과 자부심,국가에 대한 존경과 자부심,자부심
499,그는 리본을 잘랐다,안타깝고 슬펐다.,슬픔,만족감과 성취감,만족하다
500,그는 목이 말랐다,갈증을 느꼈다.,물을,갈증,갈증
501,그는 기분이 더 나빠졌다,응답없음,쓴맛을,절망과 무력감,불안하다
502,그는 어디서든 찾을 수 있었다,안심했다.,어디나 같은 곳,어디서든 안정감과 안락함,안정
503,그는 공연이 끝난 후 그녀를 만났다,행복했다.,만남으로 인해 행복함,불안과 설렘,특별하다
504,그는 첫 월급을 받았다,기쁘고 만족했다.,자긍심,"자신의 노력이 보상받았다는 성취감과 함께, 돈을 벌어들인 책임감과 경제적 안정감",보람
505,그는 정말 좋아 보였다,기뻤을 것이다.,행복하다,"불안함이 아닐까? 그의 표정과 태도에서는 자신감이 묻어나지만, 내면 깊은 곳에서는 불안함을 느끼고 있지 않을까 생각했다",뭔가 특별하다
506,그는 팔짱을 꼈다,자신의 주장을 강하게 지지하고 싶었다.,따라서 그는 안전하다,따뜻한 안도감,따뜻한 혹은 hot
507,그는 친구들과 대화를 나눴다,행복했다.,따라서 그는 연결된,"친구들과 함께한 시간이 즐거웠고, 마음이 편안했다",만족하다
508,그는 그녀에게 자비를 베푸셨다,자부심을 느꼈다.,안도,애정과 이해였다,안타까운
509,그는 더 빠르게 갔다,흥분했다.,속도,속도와 힘의 증가였다,두려움
510,그는 새 바지를 입었다,새 바지를 입었을 때 기뻤다.,편안한 것을느꼈다.,새로운 옷을 입은 쾌감,따뜻하다
511,그는 직접 티켓을 작성했다,자신의 능력과 열정에 대해 자부심을 느꼈다.,자신이 티켓을 작성하다,행사에 대한 책임감과 자신의 역할에 대한 자부심,자부심
512,그는 새 직장에 지원했다,설레었다.,불안함과 기대감,새로운 도전에 대한 긴장과 기대감,긴장된
513,그는 고양이에게 간식을 줬다,행복했다.,애정,고양이가 그의 친구가 되었다,행복하다
514,그는 야수를 겁을 줘서 쫓아내었다,두려움을 느꼈다.,자신이 용감하다,안도와 안정감,불안하다
515,그는 발가락이 부러졌다,괴로워하고 충격을 받았다.,심한 통증,극심한 통증과 불편함,아픈
516,그는 자랑을 멈췄다,실망했다.,자신의 한계를,자신의 능력에 대한 겸 humbleness였다,자존심
517,그는 연락이 끊겼다,불안하고 혼란스러웠다.,외로움,쓰러질 듯한 심장의 두근거림과 불안함,불안하다
518,그는 자전거를 구입했다,기뻤다.,자유,자유와 쾌감,만족하다
519,그는 공을 드리블했다,자유롭고 흥분했다.,속도,자유와 흥분,두려움
520,그는 더 잘 보게 되었다,안도하고 기뻤다.,자신이 더 많은 것을 할 수 있다.,더 이상 안경을 쓸 필요가 없다,감겨진
521,그는 아픈 척했다,아픈 척해서 안도했다.,"통제된, 가짜",심한 두통과 피로감,아무런
522,그는 마침내 채용되었다,기뻤다.,성취감,성취감과 안도였다,안도된
523,그는 친구들과 즐거운 시간을 보내고 있었다,행복했다.,즐거움을,행복과 만족감,행복하다
524,그는 새 직장을 찾았다,기쁘고 안도감을 느꼈다.,기쁨과 안도함,기쁨과 안도감,기쁨
525,그는 마침내 완성했다,뿌듯하고 만족했다.,자부심을,성취감과 만족감,자부심
526,그는 결혼한 지 20년이 되었다,놀랐고 기쁘게 느꼈다.,시간이 얼마나 빨리 지나가는지,더 이상 신혼 때처럼 새로운 것을 발견하거나 놀라움을 느끼는 것이 아니었다,고독함
527,그도 함께 동승했다,안심하고 안전하다고 느꼈다.,이것,"더 이상 혼자가 아니라는 안정감과 함께, 서로에 대한 신뢰와 연대감",외로움
528,그는 드레스 쇼핑을 하러 갔다,흥분했다.,여성적인,기대와 설렘,불편하다
529,그는 롤러스케이트를 타러 갔다,롤러스케이트를 타러 갔을 때 그는 즐거웠다.,자유롭게 미끄러지는,자유와 즐거움,설레임
530,그는 큰 소리를 들었다,놀라거나 불안해했다.,무언가,공포와 불안,두려움
531,그는 곧 육지를 봤다,안도감을 느꼈다.,자유를느꼈다.,땅에 다가온 안정감과 자유로움,안도
532,그는 프레젠테이션을 진행했다,자신의 능력을 자랑스럽게 여겼다.,자신이 잘 준비되어 있다고,자신감과 긴장감이 혼합된 감정,긴장된
533,그는 함께 식사했다,기쁘고 안정감을 느꼈다.,배부른,두 사람 간의 연결과 친밀감,만족하다
534,그는 매주 주말마다 갔다,매주 주말마다 가는 것이 즐거웠다.,자유롭게,주중에는 바쁜 일상에서 벗어나 휴식을 취할 수 있는 기회를 갖게 되어 기쁨,피로
535,그는 바닥에 오줌을 쌌다,수치를 느꼈다.,부끄러운,창피함과 후회였다,부끄러운
536,그는 통나무를 떨어뜨렸다,놀랐다.,힘든,쾌감,뉴런이 떨어진
537,그는 잠시 숨을 골랐다,긴장하고 불안했다.,긴장된,두려움과 긴장,불안하다
538,그는 추수감사절 저녁을 요리했다,자랑스럽고 만족스러웠다.,만족감,가족과 함께 시간을 보내며 감사함,만족하다
539,그는 파이 먹기 대회에 참가했다,설레고 기대했다.,배고픈,먹는 속도를 높이고 최대한 많은 파이를 먹으려는 강한 욕구였다,폭식적인 식욕
540,그는 혀를 깨물었다,긴장하고 불안했다.,아프거나 쓴 맛,고통과 함께 새어나오는 피의 맛,아픈
541,그는 그 자리에서 바로 채용했다,기쁨과 안도감을 느꼈다.,보람 있는,책임감과 자부심,긴장된
542,그는 저녁 식사를 준비했다,만족했다.,배고픈,안정감과 만족감,배고픈
543,그는 케이크도 먹었다,기쁨을 느꼈다.,만족함,만족감,만족하다
544,그는 고열이 있었다,피곤하고 불편했다.,몸이 아프고 피곤하다,몸이 피로하고 지친다,두통
545,그는 너무 다쳤다,너무 아프고 불편했다.,답변할 수 없음,쓰러지고 나서 땅바닥에 부딪히는 것과 같았다,아픈
546,그는 스테이크도 먹었다,만족했다.,육식 동물,만족감,만족하다
547,그는 이야기를 길게 했다,자랑스러웠다.,지루함,이야기를 듣는 사람들의 지루함과 불편함,불편하다
548,그는 의상을 제작했다,자부심과 만족감을 느꼈다.,자신이 창조하다,자신의 창의성과 능력에 대한 자부심,자부심
549,그는 밖에서 소음을 들었다,짜증났다.,어떤 위협,불안과 두려움,불안하다
550,그는 서핑을 하려고 했다,흥분했다.,자유롭게,자유로움과 즐거움,설레임
551,그는 오두막을 지었다,성취감을 느꼈다.,자연의 소중함,평화와 안정감,자부심
552,그는 상사를 고소했다,분노와 불안을 느꼈다.,복수,분노와 불안,어이없는
553,그는 막 아기를 낳았다,놀라고 감격했다.,부모가 되는,아버지로서의 책임감과 행복,기쁜
554,그는 자신의 운명을 결정했다,자신의 운명을 결정했을 때 매우 강한 책임감과 자부심을 느꼈다.,자유,자신에 대한 책임감과 자유로움,확신된
555,그는 파티를 그리워했다,외로웠다.,즐거움,외로움과 쓸쓸함,고독함
556,그는 휴대폰을 망가뜨렸다,실수한 것을 후회하고 당황했다.,분노하다,분노와 후회였다,죄책감
557,그는 파티에 가고 싶어 했다,흥분했다.,즐거움,파티에 대한 갈망,실망하다
558,그는 팔에 날카로운 통증을 느꼈다,괴로워했다.,상처,어깨 근육이 갑자기 경련된다,무언가 찔리는
559,그는 바닥에 화학 물질을 엎질렀다,당황했다.,쓴 냄새,심한 화상과 독성 가스의 냄새였다,아픈
560,그는 허리 통증이 있었다,허리 통증으로 인해 불편했다.,움직이는 것을 어려워했다.,허리가 뻐근하고 아프다,아프다
561,그는 거의 맞을 뻔했다,놀랐다.,위험하다,약간의 안도감과 안심,안타까운
562,그는 리얼리티 쇼를 시청했다,흥분했다.,현실과는 다른,현실에서 벗어나 즐거움을 느낀다,강한 혐오 느겼다.
563,그는 바이올린을 연주했다,음악을 연주하며 행복했다.,음악을 연주하다,음악에 대한 열정과 즐거움,감동
564,그는 기분이 나아지기 시작했다,위 사건이 일어나면서 그는 안도감과 안정감을 느끼기 시작했다.,희망,안도와 안정감,안도된
565,그는 나머지 거리는 걸어서 통학했다,지쳤지만 뿌듯했다.,피곤하다,피곤함과 운동으로 인한 건강한 피로감,피곤하다
566,그는 피 냄새를 맡았다,역겨움을 느꼈다.,죽음,죽음의 냄새였다,불쾌하다
567,그는 오일 교환을 받았다,안심하고 안전한 느낌이 들었다.,차량의 성능이 개선되었다.,차가 더 부드럽게 움직이고 효율적으로 작동한다,아무런 변화도 없는
568,그는 수학 시험을 치렀다,불안했다.,실망하다,자신감과 안도였다,자신이 무능력하다
569,그는 스스로를 믿고 있었다,자신감에 차 있었다.,자신의 능력을,자신감과 안정감,자신이 할 수 있는
570,그는 자전거가 정말 필요했다,자전거가 정말 필요했다. 그래서 안타깝고 답답했을 것이다.,자전거를 사야겠다고,자전거를 사야겠다는 강한 욕구였다,실망하다
571,그는 파상풍 예방 주사를 맞았다,주사를 맞은 후 안심했다.,팔에 저림,파상풍에 대한 안전감과 보호감,아무런 것도
572,그는 명예로운 전투에 참여했다,자부심을 느꼈다.,자랑스러운,자긍심과 자부심,자부심
573,그는 발을 까닥거렸다,화가 났다.,아프다,아프고 뜨거운 불쾌함,아픈
574,그는 어느 날 눈을 떴다,기분이 상쾌하고 기대감에 가득 찼다.,새로운 시작,불안과 혼란,변화된
575,그는 병원 진료 예약이 있었다,안도와 안정감을 느꼈다.,불안하다,불안함과 걱정,불안하다
576,그는 대사를 연습했다,자신의 능력을 향상시키기 위해 뿌듯하고 만족했다.,진정한 발전,대사를 외우고 몸짓과 표정을 연습한다,자신이 진정으로 대사 연습했기 때문에 그것
577,그는 방귀를 뀌었다,당황했다.,악취,쾌감이 아니었다,부끄러운
578,그도 몰랐다,놀라웠다.,충격적인,불안과 혼란,불편하다
579,그는 너무 긴장한 것 같았다,응답없음,불안하다,불안과 두려움,아무런 감정도 없는
580,그는 결혼 반지를 잃어버렸다,매우 실망하고 안타까워했다.,속으로는 안타까움,심란함과 불안함,슬픈
581,그는 이웃과 대화를 나눴다,이웃과 대화를 나누어서 기쁘고 만족했다.,소외된,이웃과의 대화를 통해 소중한 인간관계를 형성하고 있다,안도된
582,그는 실수로 떨어뜨렸다,당황하고 어리둥절했다.,죄의식을느꼈다.,죄책감과 후회였다,후회하는
583,그는 비건 채식주의자가 되었다,새로운 삶의 시작에 흥분했다.,동물에 대한 동정심,"동물에 대한 애정과 존중이 더욱 깊어졌고, 식습관을 바꾸면서 건강과 활력이 늘어났다",동물에 대한 동정심
584,그는 그녀의 등을 쓰다듬었다,편안하고 안정적으로 느꼈다.,안정감을,애정과 안정감,안도된
585,그는 하와이로 이사했다,흥분했다.,자유,자유와 평화였다,행복하다
586,그는 오늘 학교에 갔다,오늘 학교에 갔을 때 기쁨을 느꼈다.,학교에서의 경험,불안함과 긴장감,피곤하다
587,그는 룸메이트와 마주쳤다,놀랐다.,초조하다,당황스러움,긴장된
588,그는 하루 종일 빵을 구웠다,피곤하고 지치지만 뿌듯했다.,땀을 흘리는,지침과 피로였다,피곤하다
589,그는 결국 왔다,안도감과 기쁨을 느꼈다.,도착하다,불안과 기대감,희망
590,그는 주먹을 불끈 쥐었다,분노와 괴로움으로 가득 찼다.,힘든,분노와 통제 불능감,분노
591,그는 물을 더 많이 마셨다,상쾌하고 만족했다.,소변을 자주 볼,물이 많이 마셨기 때문에 속이 시원하고 체온이 조절되어 기분이 좋아졌다,허기
592,그는 보상을 받았다,기뻤다.,성취감,만족감,만족하다
593,그는 기침을 많이 했다,건강상으로 걱정되고 불편했다.,피로,허약함과 불편함,헛기운
594,그는 자신감을 얻었다,응답없음,성취감,자신을 믿고 어떤 일이든 해낼 수 있다는 확신,자신에게 자부심
595,그는 사탕을 그만 먹었다,만족했다.,당뇨병,달콤함과 만족감,만족하다
596,그는 드레스가 필요했다,당황스러웠다.,쇼핑을 해야 한다.,드레스를 사러 쇼핑을 가야 했다,부족하다
597,그는 카드를 보여줬다,자신의 카드를 보여줬을 때 놀랐다.,자신이 승리를 거머쥔,불안함,의심
598,그는 냉장고를 확인했다,식량이 부족하다고 느꼈다.,배고픔,냉장고에는 음식이 거의 없었다,아무런 것도
599,그는 방아쇠를 당겼다,놀랐다.,총을 발사하다,불안과 두려움,강한 충격
600,그는 실수로 넘어졌다,창피해서 얼굴이 빨개졌다.,쓰러진,아픔과 수치심,아픈
601,그는 수업 준비를 했다,자신이 잘 준비되어 있다고 느꼈다.,자신이 자신의 수업을 잘 준비했다고,자신감과 안도였다,자신이 자신의 수업 잘 준비했다
602,그는 바지 단추를 풀었다,안도감을 느꼈다.,바지가 풀려 내릴,바지가 편안해졌다,따뜻함
603,그는 자신을 노출했다,부끄러웠다.,위험하다,불안과 두려움,부끄러운
604,그는 모든 친구들에게 자랑했다,자부심을 느꼈다.,자부심,자부심과 만족감,자랑스러운
605,그는 말을 탔다,기쁘고 흥분했다.,자유,놀라움,불안하다
606,그는 수박에 줄을 그었다,신기하고 흥분했다.,수박을 먹는,시원함과 상쾌함,무언가
607,그는 꿈에 그리던 남자를 만나게 되었다,놀라고 행복했다.,행복함,놀라움과 행복,행복하다
608,그는 내일 역사 시험이 있었다,긴장되고 불안했다.,긴장된,시험에 대한 긴장과 불안,긴장된
609,그는 주차 위반 딱지를 받았다,화가 났다.,자신이 어리석은,분노와 당황,애석하다
610,그는 일하고 싶지 않아 했다,귀찮고 싫어했다.,무기력함,피로와 무기력함,불안하다
611,그는 메시지를 받았다,기쁨을 느꼈다.,불안하다,불안함과 기대감,기쁨
612,그는 사이렌 소리를 들었다,불안했다.,위험하다,공포와 긴장,공포
613,그는 넷플릭스를 시청했다,즐거웠다.,즐거움,편안함과 즐거움,흥분된
614,그는 동물병원에 데려갔다,걱정되고 불안했다.,애완동물의 안전과 건강에 대한 책임,초조함과 걱정,아픈
615,그는 그의 엄마에게 말했다,안심되고 안정감을 느꼈다.,안정감,안전함과 안심,답변할 수 없음
616,그는 많이 울었다,매우 슬펐을 것이다.,슬픔을,절망과 슬픔,슬픈
617,그는 늙었다,불안했다.,죽음,더 이상 젊음의 에너지나 활기가 없다,아무런
618,그는 어린 딸이 있었다,행복했다.,아버지로서의 책임과 사랑,아버지로서의 책임과 사랑,안타까운
619,그는 두 손을 모았다,두 손을 모아 감사함을 표현했다.,존경받는,강한 기도의 필요성,뭔가 신비로운
620,그는 외로움을 덜 느꼈다,안정감을 느꼈다.,행복하다,안정감과 안도감,안정감
621,그는 낙담했다,응답없음,실패하다,실패와 좌절,실망하다
622,그는 집을 팔았다,안도감과 슬픔을 느꼈다.,자유를느꼈다.,자유와 안도였다,약하다
623,그는 병가를 내었다,안도와 안정감을 느꼈다.,피곤함과 몸살,피로와 스트레스였다,아무런 변화도 없는
624,그는 새로운 사업을 시작했다,흥분했다.,불안함,불안함과 도전적인 기대감,긴장된
625,그는 폭탄발언을 했다,후회와 미안함을 느꼈다.,자신의 말이 문제를 일으킬,분노와 불안,죄책감
626,그는 울타리를 뛰어넘었다,자유롭고 강한 느낌을 받았다.,자유를,자유와 승리감,놀라운
627,그는 애완용 새를 키우고 있었다,행복했다.,외로움,새에 대한 애정과 책임감,불안하다
628,그는 가장 큰 소리로 비명을 질렀다,극도로 겁에 질려 놀라웠다.,극심한 고통을느꼈다.,공포와 절망,공포
629,그는 우승 골을 넣었다,무척 흥분했다.,자부심을느꼈다.,승리의 감격,승리의 euforia
630,그는 모두를 위해 위험을 감수했다,자부심을 느꼈다.,헌신적인,자부심과 책임감,자부심
631,그는 자신을 쳐다보고 있었다,불편하고 당황스러웠다.,공허함,그가 누군가에게 주목받고 있다는 느낌,불편하다
632,그는 계정을 만들었다,흥분했다.,자유를,더 많은 자유와 편의성,흥분된
633,그는 새 개를 입양했다,기쁨과 흥분을 느꼈다.,책임질,행복과 책임감,행복하다
634,그는 정말 시끄럽었다,짜증났다.,귀를 막아야 할,분노와 짜증,화가 났던
635,그는 끔찍한 소리를 내었다,겁에 질려 끔찍하고 무서운 소리를 내었다.,끔찍하다,공포와 불안,공포
636,그는 드디어 왔다,기뻤다.,이제는 안심할 수 있다.,불안과 기대감,설레임
637,그는 힌트를 알려줬다,도움이 되었다고 느꼈다.,도움을 받은,감사함,안도
638,그는 정말 배가 불렀다,정말 배가 고팠다.,배고픈,허기와 먹고 싶은 음식에 대한 강렬한 욕망,허기
639,그는 장기자랑에서 우승했다,기뻤다.,자부심,성취감과 자부심,승리감
640,그는 휴식이 필요했다,피곤하고 지친 상태였다.,피로,피로와 스트레스였다,피곤하다
641,그는 항상 울었다,눈물이 항상 고여있었다.,슬픔을,고독과 절망,슬픈
642,그는 샌드위치를 먹고 싶었다,배고파서 샌드위치를 먹고 싶었다.,배고픔,배고픔,배고픈
643,그는 선생님과 이야기를 나눴다,안도감을 느꼈다.,알게 된 것을,선생님의 조언을 받아 자신의 문제에 대해 더욱 확신이 생겼다,안도된
644,그는 햄버거를 주문했다,배가 고파서 기쁘게 느꼈다.,배고픈,햄버거의 풍미와 식욕을 자극하는 냄새였다,배고픈
645,그는 슬프게 고개를 흔들었다,슬픈 기분이었다.,실망된,무력감과 좌절,슬픈
646,그는 아주 잘 자고 있었다,편안하고 안정적으로 느꼈다.,피곤하다,피로와 스트레스의 모든 흔적이 싹 사라지다,아무런 변화도 없는
647,그는 문이 잠겨 있는 것을 발견했다,당황했다.,실망함,실망과 당황,당황하다
648,그는 문이 열리는 소리를 들었다,놀라웠다.,누군가 들어온,불안과 기대감,누군가가 있음
649,그는 투표를 했다,투표를 한 후에 자부심을 느꼈다.,민주주의에 대한 책임감,강한 책임감과 자부심,자부심
650,그는 기둥에 부딪혔다,충격과 아픔을 느꼈다.,아프거나 충격을 받았을 것이다.,지독한 통증과 함께 몸이 떨린다,아픈
651,그의 말이 옳은 것처럼 보였다,자신의 말이 옳다고 믿었다.,자신이 옳은,그의 주장에 대한 지지와 인정,확신된
652,그는 친구가 필요했다,외로웠다.,외로움,외로움,외로움
653,그는 새로운 고객을 확보했다,기쁨을 느꼈다.,성취감,성취감과 자신감,기뻤던
654,그는 집을 구입했다,기쁨을 느꼈다.,보통째임을느꼈다,집주인이 되었다는 자부심과 책임감,자부심
655,그는 낚시를 하거나 미끼를 잘랐다,평온하고 즐거웠다.,자연적인 평온함,평온함과 안정감,아무런
656,그는 새 모자를 구입했다,새 모자를 구입하여 기뻤다.,만족함,만족감,자신이 멋있는
657,그는 시동을 켜었다,안도감을 느꼈다.,차량의 진동과 엔진 소리,흥분과 기대감,진동
658,그는 운전면허 시험에 합격했다,기뻤다.,자유롭게 운전할 수 있는,자유로움과 자신감,기쁨
659,그는 헬스장에 가입했다,흥분했다.,체력적으로 강해졌다.,체력이 향상되고 근육이 더 강해진다,만족스러운 결과
660,그는 자신의 컬렉션을 탐색했다,흥분했다.,만족함,각 아이템에 대한 깊은 애정과 흥분,흥분된
661,그는 지갑을 챙겼다,안심했다.,손실된,안심,무언가 잊었
662,그는 제시간에 도착했다,안심했다.,안도,안도와 안정감,안도 느겼다.
663,그는 밤새도록 잠을 잤다,피곤하고 지치고 기분이 안 좋았다.,피곤하다,피곤함과 지치는 감각,아무런 피로 느겼다.
664,그는 이를 악물었다,분노와 불안을 느꼈다.,아프다것,불안과 분노였다,아픈
665,그는 1위로 데뷔했다,놀라고 기쁘었다.,자부심과 자신감,자부심과 성취감,자부심
666,그는 방문하고 싶다고 했다,기쁘고 흥분했다.,호기심,그 장소에 대한 강한 욕망,뭔가 특별하다
667,그는 드디어 전화했다,안도감과 기쁨을 느꼈다.,안도함,불안과 기대감,안도된
668,그는 광고를 게시했다,기대와 설렘을 느꼈다.,성취감,홍보된 제품에 대한 긍정적인 반응과 함께 성취감과 만족감,자부심
669,그는 울고 싶은 기분였다,슬플 뿐이었다.,슬픈,슬픔과 절망,슬픈
670,그는 스스로를 부끄러워했다,응답없음,자책감,자존심의 상실과 자신에 대한 불안감,부끄러운
671,그는 나머지를 그녀에게 맡겼다,안심했다.,책임,그녀에게 대한 신뢰와 안도였다,부담된
672,그는 야채를 더 많이 먹었다,건강해지고 기뻤다.,건강하다,더 많은 에너지와 건강한 느낌,만족하다
673,그는 돈을 잊어버렸다,당황스러웠다.,부족함,좌절감과 불안함,아무런
674,그는 코스튬 콘테스트에 참가했다,흥분했다.,경쟁적인,자신의 창의력과 디자인 능력을 발휘할 수 있는 기회였다,긴장된
675,그는 자전거를 부쉈다,실망했다.,자전거를 부순,자유와 행복,아픈
676,그는 바지에 똥을 쌌다,당황하고 창피했을 것이다.,부끄러운,당혹스러움과 부끄러움,당황하다
677,그도 알고 있었다,실망했다.,어쩔 수 없는,그가 그 상황을 피할 수 없을 것이라는 불안감,무언가
678,그는 데이트를 약속했다,기쁘고 설레었다.,사랑하는 사람과의 특별한 순간,쾌감과 설렘,긴장된
679,그는 예상치 못한 실패를 겪었다,실망했다.,실패와 좌절,실망과 좌절,실망하다
680,그는 누군가를 만났다,기쁘고 신났다.,새로운,불안함과 호기심,특별하다
681,그는 스케이트 타는 법을 배웠다,기쁘고 흥분했다.,자유롭게 움직일 수 있는,자유와 즐거움,자신이 성취하다
682,그는 호흡 곤란이 있었다,두렵고 불안했다.,공포,"숨을 쉬기 어려웠고, 가슴이 무거워진다",아무런 도움 없이 혼자 있었 때
683,그는 냄새가 정말 좋았다,기분이 좋았다.,꽃의 향기,안정감과 안락함,향기
684,그는 대신 결정했다,안도와 안정감을 느꼈다.,약간의 안도와 안정감,불안함과 책임감,후회하는
685,그는 그녀를 바라봤다,행복했다.,사랑하는,그녀에 대한 강한 애정과 사랑,사랑
686,그는 바구니를 받았다,기쁘고 감사했다.,무거운 것을느꼈다.,놀람과 기쁨,행복하다
687,그는 광고를 보게 되었다,광고를 보게 되어 당황했다.,광고가 전달하려는 메시지,광고에 표현된 제품이나 서비스에 대한 호기심과 관심,호기심
688,그는 휴대폰을 가져갔다,분노했다.,손실,휴대폰이 없어서 불편함과 불안감,후회하는
689,그는 반지를 발견했다,기뻤다.,보물을 발견하다,놀라움과 기쁨,흥분된
690,그는 바로 돌아왔다,안도하고 안정감을 느꼈다.,안정된,불안함과 안도였다,안도된
691,그는 새 키보드를 구입했다,기뻤다.,타이핑하는 것을 더 쉽게 할 수 있다.,새 키보드로 인해 타자 속도와 정확성이 향상되었다,만족하다
692,그는 도랑에 추락했다,두려움과 충격을 느꼈다.,죽음을,전신이 아프고 숨을 쉬기가 어려웠다,아픈
693,그는 자신의 얼굴을 핥았다,혼란스러웠다.,감촉,자신의 얼굴이 부드럽고 따뜻한 느낌,따뜻한 느낌
694,그는 집까지 태워다 줬다,감사했다.,감사함,사랑받고 소중히 대해진다는 느낌,감사하다
695,그는 손가락을 찔렀다,아프고 당황했다.,통증,심한 통증,아픈
696,그는 벽에 부딪혔다,충격과 아픔을 느꼈다.,아프거나 좌절된,절망과 좌절,아픈
697,그는 그녀를 찾았다,안도와 기쁨으로 가득 찼다.,보람을느꼈다.,안정감과 행복,안도된
698,그는 손을 내밀고 있었다,기쁨과 호의를 느꼈다.,"도움을 요청한 사람이 그의 손을 잡았을 때, 따라서 그는 안정감과 지지",상대방과의 연결과 소통의 열망,호기심
699,그는 자신의 어머니를 바라봤다,안정감과 편안함을 느꼈다.,애정과 보호의 감정,애정과 감사함,안도된
700,그는 바지에 오줌을 쌌다,당황스러웠다.,부끄러운,부끄러움과 당황,부끄러운
701,그는 프로포즈하고 싶어 했다,설레고 기쁘면서도 긴장했다.,사랑하는,사랑하는 그녀에 대한 깊은 감정과 더불어 두려움과 긴장,긴장된
702,그는 엄청난 파티를 열었다,흥분했다.,대단하다,행복과 만족감,흥분된
703,그는 3점슛을 성공시켰다,기뻤다.,자신감,성취감과 자신감,승리감
704,그는 셔츠에 케첩을 엎질렀다,당황해서 미안해했다.,케첩 냄새,케첩의 냄새와 끈적함,당황하다
705,그는 대신 비디오 게임을 했다,실망했다.,즐거움과 흥분,즐거움과 흥분,아무런 변화도 없는
706,그는 가려운 곳을 긁었다,안도하고 시원한 느낌을 받았다.,가려운,가려움을 해소한 만족감,가려운
707,그는 자녀가 한 명 있었다,행복했다.,부모의 사랑과 책임,자녀에 대한 책임감과 사랑,외로움
708,그는 아침에 일어나 준비를 했다,신선하고 기분 좋았다.,하루를 시작하는 즐거움,새로운 하루의 시작에 대한 설렘과 기대감,만족하다
709,그는 집에 갈 시간였다,안도감과 편안함을 느꼈다.,보람 있는,안도와 안정감,긴장된
710,그는 주말에는 캠핑을 떠났다,행복했다.,자연의 아름다움과 평화,자연과 가까워져 평온함을 느낀다,평온함
711,그는 중요한 회의가 있었다,긴장하고 불안했다.,긴장된,무거운 책임감과 긴장,긴장된
712,그는 제대로 찾아왔다,안심하고 안도했다.,안도,확신과 안도였다,안도된
713,그는 강도를 당했다,놀라고 두려웠다.,위험하다,두려움과 무력감,공포
714,그는 한 시간 늦었다,당황스러웠다.,시간을 아낀,참회와 후회였다,창피하다
715,그는 새 아이폰을 구입했다,기뻤다.,기쁨을느꼈다.,기쁨과 만족감,기쁨
716,그는 그녀를 흔들어 깨웠다,놀랐고 걱정했다.,그녀가 깨어나지 않을,그녀가 깨어나기를 바라는 간절한 소망,무언가
717,그는 메일함을 확인했다,안도감을 느꼈다.,안도,불안함,뭔가 중요하다
718,그는 서핑을 좋아했다,행복했다.,"자유롭게, 바다와의 교감",자유와 즐거움,흥분된
719,그는 새 시계를 받았다,기쁨을 느꼈다.,시간,시간이 더 중요해진다,행복하다
720,그는 사슴을 쳤다,죄책감과 후회를 느꼈다.,죄의 가벼움을느꼈다.,애썼던 사냥꾼으로서의 자부심과 동시에 죄책감,답변할 수 없음
721,그는 심호흡을 했다,안정감을 느꼈다.,차분하다,안정감과 안도였다,긴장된
722,그는 군에 입대했다,불안과 긴장을 느꼈다.,책임질,군대 생활에서의 엄격함과 규율에 대한 적응,자부심
723,그는 좀 나아진 듯 보였다,He seemed to be feeling a little better.,더 많은 힘을 얻었다.,더 이상 자신을 가두지 않아도 된다,안도하다
724,그는 나무에 올라갔다,자유롭고 흥분했다.,높은,자유와 즐거움,놀라운
725,그는 무사히 도착했다,안도감을 느꼈다.,안도함,안도감,안도하다
726,그는 선거에 출마했다,설레고 긴장했다.,책임,무거운 책임감과 긴장,긴장된
727,그는 이메일을 찾았다,안도감을 느꼈다.,보람,안도와 안심,안도된
728,그는 뼈가 부러졌다,괴로웠다.,심한 고통,극심한 고통과 불편함,아픈
729,그는 자신의 팔을 휘둘렀다,고통을 느꼈다.,힘든,"자신의 근육들이 힘으로 가득 차 있었고, 그의 몸이 강력한 움직임을 하고 있다는 것을 느꼈다",아픈
730,그는 빨리 왔다,기뻤다.,무언가 중요한 것을 놓친,불안함,자부심
731,그는 마이크를 내려놓았다,실망했다.,자유롭게,심리적인 안도감과 해방감,안도된
732,그는 친구를 방문했다,친구를 만나서 기쁘고 행복했다.,외로움,친구를 만나서 기쁨과 안정감을 느꼈다,행복하다
733,그는 감염되었다,불안하고 두려웠다.,불안하다,고통과 불안,아픈
734,그는 캘리포니아로 이사했다,새로운 시작에 기대감을 느꼈다.,따뜻한 날씨,캘리포니아에서의 새로운 시작에 대한 설렘과 기대감,새로운 환경
735,그는 잠들지 못했다,답답하고 불안했다.,불안하다,불안과 피로였다,피곤하다
736,그는 거미를 봤다,두려움을 느꼈다.,공포,두려움,불안하다
737,그는 총을 쐈다,두려움과 충격을 느꼈다.,죽음을,죄책감과 후회였다,아픈
738,그는 열쇠를 받았다,안심하고 안정감을 느꼈다.,자유와 안도,안전과 보안,안도
739,그는 고양이를 입양하고 싶어 했다,흥분했다.,책임감,고양이를 돌보고 싶은 강한 욕망과 책임감,행복하다
