,input,A,B,B2,B3
669,그는 울고 싶은 기분였다,그는 감정을 표현하는 것을 거부했다,그는 울고 싶은 기분이었다. 이는 그가 감정을 억누르지 않았다면 일어나지 않을 수 있다,그는 울고 싶은 기분이었다. 이를 일어나지 않게 하는 것은 감정을 표현하는 것에 대한 사회적 압력이다,"그가 행복했다면, 그가 울고 싶은 기분였던 것은 일어나지 않을 것이다"
670,그는 스스로를 부끄러워했다,그는 자신의 행동을 인정하지 않았다,그는 스스로를 부끄러워했다. 이는 그가 자신에게 용서할 수 없었다면 일어나지 않을 수 있다,그는 자신의 과거 행동에 대해 후회하는 것이다,"그가 자신의 행동을 옹호했다면, 그가 스스로를 부끄러워했던 것은 일어나지 않을 것이다"
671,그는 나머지를 그녀에게 맡겼다,그녀가 이미 모든 일을 끝냈기 때문에 나머지가 없었다,그는 나머지를 그녀에게 맡겼다. 이는 그가 신뢰할 만한 사람이 아니었다면 일어나지 않을 수 있다,그는 나머지를 그녀에게 맡겼다. 이를 일어나지 않게 하는 것은 그녀가 항상 책임을 회피하는 것이다,"그가 자신의 능력을 의심했다면, 그가 나머지를 그녀에게 맡겼던 것은 일어나지 않을 것이다"
672,그는 야채를 더 많이 먹었다,그는 채식주의자가 아니었다,그는 야채를 더 많이 먹었다. 이는 그가 채식주의자였다면 일어나지 않을 수 있다,그는 야채를 더 많이 먹었다. 이를 일어나지 않게 하는 것은 야채에 대한 알러지가 있는 것이다,"그가 채식주의자였다면, 그가 야채를 더 많이 먹었던 것은 일어나지 않을 것이다"
673,그는 돈을 잊어버렸다,그는 복권에 당첨되었다,그는 돈을 잊어버렸다. 이는 그가 카드를 가지고 있지 않았다면 일어나지 않을 수 있다,그는 돈을 잊어버렸다. 이를 일어나지 않게 하는 것은 카드를 쓰는 것이 불가능한 상황에 처해있는 것이다,"그가 지갑을 가지고 나왔다면, 그가 돈을 잊어버렸던 것은 일어나지 않을 것이다"
674,그는 코스튬 콘테스트에 참가했다,그는 옷을 사지 않았다,그는 코스튬 콘테스트에 참가했다. 이는 그가 옷을 만드는 것을 싫어한다면 일어나지 않을 수 있다,그는 코스튬 콘테스트에 참가했다. 이를 일어나지 않게 하는 것은 그의 의상이 너무 작아서 입을 수 없는 것이다,"그가 옷장에 적절한 코스튬이 없었다면, 그가 코스튬 콘테스트에 참가했던 것은 일어나지 않을 것이다"
675,그는 자전거를 부쉈다,그는 자전거를 가지고 있지 않았다,그는 자전거를 부쉈다. 이는 그가 안전모를 착용했다면 일어나지 않을 수 있다,그는 자전거를 부쉈다. 이를 일어나지 않게 하는 것은 자전거 수리가 필요한 것이다,"그가 안전모를 착용했다면, 그가 자전거를 부쉈던 것은 일어나지 않을 것이다"
676,그는 바지에 똥을 쌌다,그는 화장실에 갔다,그는 바지에 똥을 쌌다. 이는 그가 화장실을 가기 전에 나갔다면 일어나지 않을 수 있다,그는 화장실을 가지 못했던 것이다,"그가 화장실을 가지 못했다면, 그가 바지에 똥을 쌌던 것은 일어나지 않을 것이다"
677,그도 알고 있었다,그는 그것에 대해 전혀 알지 못했다,그도 알고 있었다. 이는 그가 속이 뻥 뚫린다면 일어나지 않을 수 있다,그도 알고 있었다. 이를 일어나지 않게 하는 것은 그가 이미 대비책을 세워놓은 것이다,"그가 사실을 숨겼다면, 그도 알고 있었던 것은 일어나지 않을 것이다"
678,그는 데이트를 약속했다,그는 외출을 허락받지 못했다,그는 데이트를 약속했다. 이는 그가 급성 질병에 걸렸다면 일어나지 않을 수 있다,그는 데이트를 약속했다. 이를 일어나지 않게 하는 것은 상대방이 취소하는 것이다,"그가 바빠서 시간이 없었다면, 그가 데이트를 약속했던 것은 일어나지 않을 것이다"
679,그는 예상치 못한 실패를 겪었다,그는 모든 것을 완벽하게 계획하고 있었다,그는 예상치 못한 실패를 겪었다. 이는 그가 더 많은 노력을 기울였다면 일어나지 않을 수 있다,그는 예상치 못한 실패를 겪었다. 이를 일어나지 않게 하는 것은 자신의 능력을 과소평가하는 것이다,"그가 충분한 준비를 했다면, 그가 예상치 못한 실패를 겪었던 것은 일어나지 않을 것이다"
680,그는 누군가를 만났다,그는 한동안 집에 갇혀 있었다,그는 누군가를 만났다. 이는 그가 집에 머물고 싶어하지 않았다면 일어나지 않을 수 있다,그는 누군가를 만났다. 이를 일어나지 않게 하는 것은 코로나19 바이러스 때문에 사회적 거리두기를 해야 하는 것이다,"그가 집에 머물고 있었다면, 그가 누군가를 만났던 것은 일어나지 않을 것이다"
681,그는 스케이트 타는 법을 배웠다,그는 다리를 다친 상태였다,그는 스케이트 타는 법을 배웠다. 이는 그가 두 발을 잃었다면 일어나지 않을 수 있다,그는 스케이트 타는 법을 배웠다. 이를 일어나지 않게 하는 것은 다리에 부상을 입은 것이다,"그가 눈이 나쁘다면, 그가 스케이트 타는 법을 배웠던 것은 일어나지 않을 것이다"
682,그는 호흡 곤란이 있었다,그는 건강한 체조를 꾸준히 했다,그는 호흡 곤란이 있었다. 이는 그가 심각한 천식 환자였다면 일어나지 않을 수 있다,그는 호흡 곤란이 있었다. 이를 일어나지 않게 하는 것은 산소통을 사용하는 것이다,"그가 수영 중이었다면, 그가 호흡 곤란이 있었던 것은 일어나지 않을 것이다"
683,그는 냄새가 정말 좋았다,그는 코끼리의 냄새에 민감했다,그는 냄새가 정말 좋았다. 이는 그가 코끼리인 경우에만 일어나지 않을 수 있다,그는 냄새가 정말 좋았다. 이를 일어나지 않게 하는 것은 코로나19로 인해 냄새를 감지할 수 없는 것이다,"그가 코를 다친 적이 있었다면, 그가 냄새가 정말 좋았던 것은 일어나지 않을 것이다"
684,그는 대신 결정했다,그는 결정을 내릴 권한이 없었다,그는 대신 결정했다. 이는 그가 다른 사람들이 동의하지 않았다면 일어나지 않을 수 있다,그는 대신 결정했다. 이를 일어나지 않게 하는 것은 다른 사람들의 반대와 비판이다,"그가 자신의 결정에 대해 확신이 없었다면, 그가 대신 결정했던 것은 일어나지 않을 것이다"
685,그는 그녀를 바라봤다,그녀가 그를 싫어했다,그는 그녀를 바라봤다. 이는 그가 눈이 나빠서 안경을 착용 중이었다면 일어나지 않을 수 있다,그는 그녀를 바라봤다. 이를 일어나지 않게 하는 것은 그녀가 이미 다른 사람과 결혼했기 때문이다,"그가 다른 여자친구가 있었다면, 그가 그녀를 바라봤던 것은 일어나지 않을 것이다"
686,그는 바구니를 받았다,그는 두 손이 없었다,그는 바구니를 받았다. 이는 그가 장애가 있었다면 일어나지 않을 수 있다,그는 바구니를 받았다. 이를 일어나지 않게 하는 것은 그가 너무 무거운 것을 들고 있기 때문이다,"그가 사람들에게 싫어진 사람이었다면, 그가 바구니를 받았던 것은 일어나지 않을 것이다"
687,그는 광고를 보게 되었다,그는 눈을 감고 있었다,그는 광고를 보게 되었다. 이는 그가 광고에 나온 제품을 이미 가지고 있었다면 일어나지 않을 수 있다,그는 광고를 보게 되었다. 이를 일어나지 않게 하는 것은 그가 이미 해당 제품을 가지고 있는 것이다,"그가 텔레비전을 끄었다면, 그가 광고를 보게 되었던 것은 일어나지 않을 것이다"
688,그는 휴대폰을 가져갔다,그는 휴대폰을 잃어버렸다,그는 휴대폰을 가져갔다. 이는 그가 집에 두고 온 것을 깨달았다면 일어나지 않을 수 있다,그는 휴대폰을 가져갔다. 이를 일어나지 않게 하는 것은 휴대폰이 방전되어 있는 것이다,"그가 충전기를 가져오는 것을 잊었다면, 그가 휴대폰을 가져갔던 것은 일어나지 않을 것이다"
689,그는 반지를 발견했다,그는 손가락이 없었다,그는 반지를 발견했다. 이는 그가 지갑을 잃어버렸다면 일어나지 않을 수 있다,그는 반지를 발견했다. 이를 일어나지 않게 하는 것은 그 반지가 가짜임을 알게 된 것이다,"그가 지갑을 잃어버렸다면, 그가 반지를 발견했던 것은 일어나지 않을 것이다"
690,그는 바로 돌아왔다,그는 시간을 더 필요로 했다,그는 바로 돌아왔다. 이는 그가 차에 기름이 없었다면 일어나지 않을 수 있다,그는 바로 돌아왔다. 이를 일어나지 않게 하는 것은 교통체증 때문에 늦어진 것이다,"그가 아직 일을 끝내지 않았다면, 그가 바로 돌아왔던 것은 일어나지 않을 것이다"
691,그는 새 키보드를 구입했다,그는 돈이 없었다,그는 새 키보드를 구입했다. 이는 그가 전혀 타자를 칠 줄 모르는 사람이었다면 일어나지 않을 수 있다,그는 새 키보드를 구입했다. 이를 일어나지 않게 하는 것은 예산을 초과하는 것이다,"그가 돈이 없었다면, 그가 새 키보드를 구입했던 것은 일어나지 않을 것이다"
692,그는 도랑에 추락했다,그는 안전벨트를 착용하고 있었다,그는 도랑에 추락했다. 이는 그의 친구들이 즉시 도움을 준다면 일어나지 않을 수 있다,그는 도랑에 추락했다. 이를 일어나지 않게 하는 것은 안전벨트를 착용하지 않은 것이다,"그가 안전벨트를 착용했다면, 그가 도랑에 추락했던 것은 일어나지 않을 것이다"
693,그는 자신의 얼굴을 핥았다,그는 자신의 얼굴이 더러워서 그렇게 할 수 없었다,그는 자신의 얼굴을 핥았다. 이는 그가 강아지였다면 일어나지 않을 수 있다,그는 자신의 얼굴을 핥았다. 이를 일어나지 않게 하는 것은 위험한 세균에 감염되는 것이다,"그가 자신의 얼굴에 뾰족한 수염이 있었다면, 그가 자신의 얼굴을 핥았던 것은 일어나지 않을 것이다"
694,그는 집까지 태워다 줬다,그의 차에 연료가 다 떨어졌다,그는 집까지 태워다 줬다. 이는 그가 운전면허증을 갖고 있지 않았다면 일어나지 않을 수 있다,그는 집까지 태워다 줬다. 이를 일어나지 않게 하는 것은 자동차가 고장이 나서 길에서 멈춰버리는 것이다,"그가 운전면, 그가 집까지 태워다 줬던 것은 일어나지 않을 것이다"
695,그는 손가락을 찔렀다,그는 손가락이 없었다,그는 손가락을 찔렀다. 이는 그가 더 조심했다면 일어나지 않을 수 있다,그는 손가락을 찔렀다. 이를 일어나지 않게 하는 것은 상처에 소독약을 바르는 것이다,"그가 장갑을 착용했다면, 그가 손가락을 찔렀던 것은 일어나지 않을 것이다"
696,그는 벽에 부딪혔다,그는 부딪힐 벽이 없었다,그는 벽에 부딪혔다. 이는 그가 안경을 쓰고 있었다면 일어나지 않을 수 있다,그는 벽에 부딪혔다. 이를 일어나지 않게 하는 것은 안경을 쓰지 않고 있는 것이다,"그가 안전벨트를 착용하고 있었다면, 그가 벽에 부딪혔던 것은 일어나지 않을 것이다"
697,그는 그녀를 찾았다,그녀가 이미 다른 사람과 결혼했다,그는 그녀를 찾았다. 이는 그녀가 다른 나라에 있었다면 일어나지 않을 수 있다,그는 그녀를 찾았다. 이를 일어나지 않게 하는 것은 그녀가 이미 다른 사람과 결혼했기 때문이다,"그가 그녀의 전화번호를 잊었다면, 그가 그녀를 찾았던 것은 일어나지 않을 것이다"
698,그는 손을 내밀고 있었다,그는 손을 잃어버렸다,그는 손을 내밀고 있었다. 이는 그가 심각한 사고를 당했다면 일어나지 않을 수 있다,그는 손을 내밀고 있었다. 이를 일어나지 않게 하는 것은 상대방이 손을 흔들기를 거부하는 것이다,"그가 미안한 마음이 없었다면, 그가 손을 내밀고 있었던 것은 일어나지 않을 것이다"
699,그는 자신의 어머니를 바라봤다,그의 어머니가 이미 사망했기 때문에 그는 자신의 어머니를 바라볼 수 없었다,그는 자신의 어머니를 바라봤다. 이는 그가 어머니를 잃은 아픔을 겪고 있었다면 일어나지 않을 수 있다,그는 자신의 어머니를 바라봤다. 이를 일어나지 않게 하는 것은 그녀가 이미 세상을 떠난 것이다,"그가 어머니와 심각한 갈등 상태였다면, 그가 자신의 어머니를 바라봤던 것은 일어나지 않을 것이다"
700,그는 바지에 오줌을 쌌다,그는 화장실에 갔다,그는 바지에 오줌을 쌌다. 이는 그가 마지막 화장실을 사용한 지 한참이 지났다면 일어나지 않을 수 있다,그는 바지에 오줌을 쌌다. 이를 일어나지 않게 하는 것은 화장실이 멀리 떨어져 있는 것이다,"그가 화장실을 가기 싫었다면, 그가 바지에 오줌을 쌌던 것은 일어나지 않을 것이다"
701,그는 프로포즈하고 싶어 했다,그는 이미 결혼했다,그는 프로포즈하고 싶어 했다. 이는 그가 이미 다른 사람과 결혼 중이었다면 일어나지 않을 수 있다,그는 프로포즈하고 싶어 했다. 이를 일어나지 않게 하는 것은 자신에게 거절당할까봐 두려워하는 것이다,"그가 여자친구와 헤어졌다면, 그가 프로포즈하고 싶어 했던 것은 일어나지 않을 것이다"
702,그는 엄청난 파티를 열었다,그의 집이 너무 작아서 파티를 열 수 없었다,그는 엄청난 파티를 열었다. 이는 그가 돈이 없었다면 일어나지 않을 수 있다,그는 엄청난 파티를 열었다. 이를 일어나지 않게 하는 것은 코로나19 사회적 거리두기 규정을 어기는 것이다,"그가 돈이 부족했다면, 그가 엄청난 파티를 열었던 것은 일어나지 않을 것이다"
703,그는 3점슛을 성공시켰다,그는 눈이 멀었다,그는 3점슛을 성공시켰다. 이는 그가 손목을 다치고 있었다면 일어나지 않을 수 있다,그는 3점슛을 성공시켰다. 이를 일어나지 않게 하는 것은 상대팀 수비수가 너무 가까이 붙어 있어 던질 수 없는 것이다,"그가 눈이 아프다고 말했다면, 그가 3점슛을 성공시켰던 것은 일어나지 않을 것이다"
704,그는 셔츠에 케첩을 엎질렀다,그는 케첩을 사용하지 않았다,그는 셔츠에 케첩을 엎질렀다. 이는 그가 바로 세탁소에 가지 않았다면 일어나지 않을 수 있다,그는 셔츠에 케첩을 엎질렀다. 이를 일어나지 않게 하는 것은 빨리 세탁소에 가서 세탁하는 것이다,"그가 식사를 하지 않았다면, 그가 셔츠에 케첩을 엎질렀던 것은 일어나지 않을 것이다"
705,그는 대신 비디오 게임을 했다,그는 전기가 나갔다,그는 대신 비디오 게임을 했다. 이는 그가 현실에서 성공하지 못했다면 일어나지 않을 수 있다,그는 대신 비디오 게임을 했다. 이를 일어나지 않게 하는 것은 취미로 다른 활동을 찾는 것이다,"그가 시험을 준비하고 있었다면, 그가 대신 비디오 게임을 했던 것은 일어나지 않을 것이다"
706,그는 가려운 곳을 긁었다,그는 신경 마비가 있었다,그는 가려운 곳을 긁었다. 이는 그가 감기에 걸렸다면 일어나지 않을 수 있다,그는 가려운 곳을 긁었다. 이를 일어나지 않게 하는 것은 그가 이미 상처를 입힌 것이다,"그가 손을 다쳤다면, 그가 가려운 곳을 긁었던 것은 일어나지 않을 것이다"
707,그는 자녀가 한 명 있었다,그는 무생물이었다,그는 자녀가 한 명 있었다. 이는 그가 결혼하지 않았다면 일어나지 않을 수 있다,그는 자녀가 한 명 있었다. 이를 일어나지 않게 하는 것은 경제적인 어려움이다,"그가 결혼하지 않았다면, 그가 자녀가 한 명 있었던 것은 일어나지 않을 것이다"
708,그는 아침에 일어나 준비를 했다,그는 전날 밤에 일어나지 않았다,그는 아침에 일어나 준비를 했다. 이는 그가 밤새 술을 마셨다면 일어나지 않을 수 있다,그는 아침에 일어나 준비를 했다. 이를 일어나지 않게 하는 것은 알람이 울리지 않는 것이다,"그가 밤새 술을 마셨다면, 그가 아침에 일어나 준비를 했던 것은 일어나지 않을 것이다"
709,그는 집에 갈 시간였다,그는 차키를 분실했다,그는 집에 갈 시간였다. 이는 그가 무언가를 잊었다면 일어나지 않을 수 있다,그는 집에 갈 시간였다. 이를 일어나지 않게 하는 것은 교통체증이었다,"버스를 놓쳤다면, 그가 집에 갈 시간였던 것은 일어나지 않을 것이다"
710,그는 주말에는 캠핑을 떠났다,그는 캠핑을 싫어했다,그는 주말에는 캠핑을 떠났다. 이는 그가 텐트를 깔지 않았다면 일어나지 않을 수 있다,그는 주말에는 캠핑을 떠났다. 이를 일어나지 않게 하는 것은 기상이 좋지 않은 것이다,"그가 캠핑용품을 모두 잃어버렸다면, 그가 주말에는 캠핑을 떠났던 것은 일어나지 않을 것이다"
711,그는 중요한 회의가 있었다,그는 회의 일정을 잊어버렸다,그는 중요한 회의가 있었다. 이는 그가 알람을 설정하지 않았다면 일어나지 않을 수 있다,그는 중요한 회의가 있었다. 이를 일어나지 않게 하는 것은 교통 체증으로 인해 늦게 도착하고 있는 것이다,"그가 전날 밤에 잠을 설치지 못했다면, 그가 중요한 회의가 있었던 것은 일어나지 않을 것이다"
712,그는 제대로 찾아왔다,그는 잘못된 주소를 받았다,그는 제대로 찾아왔다. 이는 그가 GPS가 고장나 있었다면 일어나지 않을 수 있다,그는 제대로 찾아왔다. 이를 일어나지 않게 하는 것은 잘못된 주소를 입력한 것이다,"그가 지도를 잃어버렸다면, 그가 제대로 찾아왔던 것은 일어나지 않을 것이다"
713,그는 강도를 당했다,그는 집에 있었다,그는 강도를 당했다. 이는 그가 가방을 내주지 않았다면 일어나지 않을 수 있다,그는 강도를 당했다. 이를 일어나지 않게 하는 것은 경찰에 신고하는 것이다,"그가 집에 있었다면, 그가 강도를 당했던 것은 일어나지 않을 것이다"
714,그는 한 시간 늦었다,그는 시계를 잃어버렸다,그는 한 시간 늦었다. 이는 그의 차가 고장나서 버스를 타고 왔다면 일어나지 않을 수 있다,그는 한 시간 늦었다. 이를 일어나지 않게 하는 것은 교통체증이었다,"그가 일어나지 않았다면, 그가 한 시간 늦었던 것은 일어나지 않을 것이다"
715,그는 새 아이폰을 구입했다,그는 돈이 부족해서 새 아이폰을 구입할 수 없었다,그는 새 아이폰을 구입했다. 이는 그가 돈이 없었다면 일어나지 않을 수 있다,그는 새 아이폰을 구입했다. 이를 일어나지 않게 하는 것은 돈이 부족한 것이다,"그가 돈이 없었다면, 그가 새 아이폰을 구입했던 것은 일어나지 않을 것이다"
716,그는 그녀를 흔들어 깨웠다,그녀는 깊은 잠에 빠져 있었다,그는 그녀를 흔들어 깨웠다. 이는 그녀가 깊은 잠에 빠져 있었다면 일어나지 않을 수 있다,그녀가 술을 마셨기 때문에 의식이 없는 것이다,"그녀가 깊은 잠에 빠져 있었다면, 그가 그녀를 흔들어 깨웠던 것은 일어나지 않을 것이다"
717,그는 메일함을 확인했다,그의 인터넷 연결이 끊겼다,그는 메일함을 확인했다. 이는 그가 인터넷 연결이 끊겨 있었다면 일어나지 않을 수 있다,그는 메일함을 확인했다. 이를 일어나지 않게 하는 것은 인터넷 연결이 끊기는 것이다,"휴대전화가 없었다면, 그가 메일함을 확인했던 것은 일어나지 않을 것이다"
718,그는 서핑을 좋아했다,그는 물에 대한 공포증이 있었다,그는 서핑을 좋아했다. 이는 그가 수영을 못한다면 일어나지 않을 수 있다,그는 서핑을 좋아했다. 이를 일어나지 않게 하는 것은 바다에서 상어를 만나는 것을 두려워하는 것이다,"그가 물에 대한 두려움이 있었다면, 그가 서핑을 좋아했던 것은 일어나지 않을 것이다"
719,그는 새 시계를 받았다,그는 시간을 잘 지키지 않았다,그는 새 시계를 받았다. 이는 그가 시간 개념을 잃어버렸다면 일어나지 않을 수 있다,그는 새 시계를 받았다. 이를 일어나지 않게 하는 것은 이미 시계가 있어서 필요하지 않은 것이다,"그가 시간 개념을 이해하지 못했다면, 그가 새 시계를 받았던 것은 일어나지 않을 것이다"
720,그는 사슴을 쳤다,그는 도로를 가로지르고 있었다,그는 사슴을 쳤다. 이는 그가 사냥을 처음 해봤다면 일어나지 않을 수 있다,그는 사냥을 즐기는 것이다,"그가 차에 타고 있었다면, 그가 사슴을 쳤던 것은 일어나지 않을 것이다"
721,그는 심호흡을 했다,그는 수영을 몰랐다,그는 심호흡을 했다. 이는 그가 수영을 잘 못한다면 일어나지 않을 수 있다,그는 심호흡을 했다. 이를 일어나지 않게 하는 것은 마음이 조급한 것이다,"그가 수영을 못했다면, 그가 심호흡을 했던 것은 일어나지 않을 것이다"
722,그는 군에 입대했다,그는 국적이 없었다,그는 군에 입대했다. 이는 그가 건강검진에서 탈락했다면 일어나지 않을 수 있다,그는 군에 입대했다. 이를 일어나지 않게 하는 것은 병역을 면한 것이다,"그가 건강 검진에서 탈락했다면, 그가 군에 입대했던 것은 일어나지 않을 것이다"
723,그는 좀 나아진 듯 보였다,그는 약을 먹지 않았다,그는 좀 나아진 듯 보였다. 이는 그가 새로운 약을 먹었다면 일어나지 않을 수 있다,그는 좀 나아진 듯 보였다. 이를 일어나지 않게 하는 것은 약물 중독이 있는 것이다,"그가 계속해서 나쁜 습관을 유지했다면, 그가 좀 나아진 듯 보였던 것은 일어나지 않을 것이다"
724,그는 나무에 올라갔다,그는 높이를 무서워해서 올라가지 않았다,그는 나무에 올라갔다. 이는 그가 높이를 무시했다면 일어나지 않을 수 있다,그는 나무에 올라갔다. 이를 일어나지 않게 하는 것은 높이에 두려움을 느끼는 것이다,"그가 높이 공포증이 있었다면, 그가 나무에 올라갔던 것은 일어나지 않을 것이다"
725,그는 무사히 도착했다,그의 비행기가 결항되었다,그는 무사히 도착했다. 이는 그가 교통체증에 끼어있었다면 일어나지 않을 수 있다,그는 무사히 도착했다. 이를 일어나지 않게 하는 것은 교통체증이 없는 것이다,"그가 비행기를 타지 않았다면, 그가 무사히 도착했던 것은 일어나지 않을 것이다"
726,그는 선거에 출마했다,그는 시민권이 없었다,그는 선거에 출마했다. 이는 그가 정치에 대한 열정이 없었다면 일어나지 않을 수 있다,그는 선거에 출마했다. 이를 일어나지 않게 하는 것은 부정적인 캠페인 광고가 많이 나오는 것이다,"그가 정치에 대한 관심이 없었다면, 그가 선거에 출마했던 것은 일어나지 않을 것이다"
727,그는 이메일을 찾았다,그는 인터넷 연결이 끊겼다,그는 이메일을 찾았다. 이는 그가 인터넷에 연결되어 있지 않았다면 일어나지 않을 수 있다,그는 이메일을 찾았다. 이를 일어나지 않게 하는 것은 인터넷 연결이 끊기는 것이다,"그가 스팸함에 이메일이 들어있었다면, 그가 이메일을 찾았던 것은 일어나지 않을 것이다"
728,그는 뼈가 부러졌다,그는 뼈가 아주 강했다,그는 뼈가 부러졌다. 이는 그가 의료진의 도움을 받지 않았다면 일어나지 않을 수 있다,그는 뼈가 부러졌다. 이를 일어나지 않게 하는 것은 의료진의 치료와 안정적인 휴식이다,"그가 안전모를 착용했다면, 그가 뼈가 부러졌던 것은 일어나지 않을 것이다"
729,그는 자신의 팔을 휘둘렀다,그는 팔을 다친 상태였다,그는 자신의 팔을 휘둘렀다. 이는 그가 너무 아파서 일어나지 않을 수 있다,그는 자신의 팔을 휘둘렀다. 이를 일어나지 않게 하는 것은 신경계 질환으로 인해 제대로 움직일 수 없는 것이다,"그가 근육이 없었다면, 그가 자신의 팔을 휘둘렀던 것은 일어나지 않을 것이다"
730,그는 빨리 왔다,그는 교통체증 때문에 늦게 도착했다,그는 빨리 왔다. 이는 그가 교통체증에 막혀 있었다면 일어나지 않을 수 있다,그는 빨리 왔다. 이를 일어나지 않게 하는 것은 교통체증 때문에 갇혀있는 것이다,"그가 교통 체증에 빠졌다면, 그가 빨리 왔던 것은 일어나지 않을 것이다"
731,그는 마이크를 내려놓았다,그는 마이크를 갖고 있지 않았다,그는 마이크를 내려놓았다. 이는 그가 무대 위에서 넘어졌다면 일어나지 않을 수 있다,그는 마이크를 내려놓았다. 이를 일어나지 않게 하는 것은 그의 목소리가 끊겨버리는 것이다,"그가 노래를 잘 못했다면, 그가 마이크를 내려놓았던 것은 일어나지 않을 것이다"
732,그는 친구를 방문했다,친구가 그를 싫어했다,그는 친구를 방문했다. 이는 그가 집에 갇혀있었다면 일어나지 않을 수 있다,그는 친구를 방문했다. 이를 일어나지 않게 하는 것은 친구가 집에 없는 것이다,"그가 확진된 코로나 바이러스 감염자와 접촉했다면, 그가 친구를 방문했던 것은 일어나지 않을 것이다"
733,그는 감염되었다,그는 면역력이 강했다,그는 감염되었다. 이는 그가 예방접종을 맞았다면 일어나지 않을 수 있다,그는 감염되었다. 이를 일어나지 않게 하는 것은 방역 수칙을 철저히 지키는 것이다,"그가 마스크를 착용하고 있었다면, 그가 감염되었던 것은 일어나지 않을 것이다"
734,그는 캘리포니아로 이사했다,그는 비자를 받지 못했다,그는 캘리포니아로 이사했다. 이는 그가 해일 경보를 무시했다면 일어나지 않을 수 있다,그는 캘리포니아로 이사했다. 이를 일어나지 않게 하는 것은 그가 돈을 모으는 것을 잊는 것이다,"그가 캘리포니아에서 일을 찾지 못했다면, 그가 캘리포니아로 이사했던 것은 일어나지 않을 것이다"
735,그는 잠들지 못했다,그는 수면제를 먹지 않았다,그는 잠들지 못했다. 이는 그가 너무 많은 커피를 마셨다면 일어나지 않을 수 있다,그는 잠들지 못했다. 이를 일어나지 않게 하는 것은 스트레스와 불안이다,"그가 카페인을 마셨다면, 그가 잠들지 못했던 것은 일어나지 않을 것이다"
736,그는 거미를 봤다,그는 거미에 무서워해서 도망쳤다,그는 거미를 봤다. 이는 그가 아라크노포비아였다면 일어나지 않을 수 있다,그는 거미를 봤다. 이를 일어나지 않게 하는 것은 그의 아픈 발이 움직이지 않게 하는 것이다,"그가 거미에 대한 공포증이 있었다면, 그가 거미를 봤던 것은 일어나지 않을 것이다"
737,그는 총을 쐈다,그 총이 고장나 있었다,그는 총을 쐈다. 이는 그가 심장에 총알이 맞지 않았다면 일어나지 않을 수 있다,그는 총을 쐈다. 이를 일어나지 않게 하는 것은 정당한 방법으로 자기 방어를 하는 것이다,"그가 정신이 없었다면, 그가 총을 쐈던 것은 일어나지 않을 것이다"
738,그는 열쇠를 받았다,그 열쇠는 이미 사용된 것이었다,그는 열쇠를 받았다. 이는 그가 집에 들어갈 수 없었다면 일어나지 않을 수 있다,그는 열쇠를 받았다. 이를 일어나지 않게 하는 것은 문이 이미 열려 있는 것이다,"그가 자물쇠를 잘못 돌렸다면, 그가 열쇠를 받았던 것은 일어나지 않을 것이다"
739,그는 고양이를 입양하고 싶어 했다,그는 애완동물을 키울 수 있는 집에 살지 않았다,그는 고양이를 입양하고 싶어 했다. 이는 그가 애완동물을 키울 수 있는 시간이 없었다면 일어나지 않을 수 있다,그의 아파트에서 반려동물을 키울 수 없는 규정이었다,"그가 알레르기가 있었다면, 그가 고양이를 입양하고 싶어 했던 것은 일어나지 않을 것이다"
740,그는 실수로 엎질렀다,그는 매우 균형감각이 뛰어났다,그는 실수로 엎질렀다. 이는 그의 다리에 부상을 입지 않았다면 일어나지 않을 수 있다,그는 실수로 엎질렀다. 이를 일어나지 않게 하는 것은 바닥이 미끄러운 것을 방지하는 것이다,"그가 물을 마시고 있었다면, 그가 실수로 엎질렀던 것은 일어나지 않을 것이다"
741,그는 거북이를 발견했다,그는 바닷가에 있었다,그는 거북이를 발견했다. 이는 그가 바닷가 근처에 살지 않았다면 일어나지 않을 수 있다,그는 거북이를 발견했다. 이를 일어나지 않게 하는 것은 그의 집에 이미 너무 많은 반려동물이 있는 것이다,"그가 바닷가에서 아주 빨리 달리고 있지 않았다면, 그가 거북이를 발견했던 것은 일어나지 않을 것이다"
742,그는 대신 TV를 시청했다,그는 전기가 나갔다,그는 대신 TV를 시청했다. 이는 그가 일찍 집에 돌아오지 않았다면 일어나지 않을 수 있다,그는 대신 TV를 시청했다. 이를 일어나지 않게 하는 것은 외부 활동에 참여하지 않는 것이다,"그가 외출 중이었다면, 그가 대신 TV를 시청했던 것은 일어나지 않을 것이다"
743,그는 가려움증이 심했다,그는 피부에 문제가 없었다,그는 가려움증이 심했다. 이는 그가 알러지 반응을 일으키고 있었다면 일어나지 않을 수 있다,그는 가려움증이 심했다. 이를 일어나지 않게 하는 것은 약을 바르는 것을 깜빡한 것이다,"그가 알레르기 반응이 없었다면, 그가 가려움증이 심했던 것은 일어나지 않을 것이다"
744,그는 새 셔츠가 필요했다,그는 옷장에 새 셔츠가 없었다,그는 새 셔츠가 필요했다. 이는 그가 옷장에 이미 너무 많은 셔츠를 가지고 있었다면 일어나지 않을 수 있다,그는 새 셔츠가 필요했다. 이를 일어나지 않게 하는 것은 지갑에 돈이 없는 것이다,"그가 모든 셔츠를 다 세탁했다면, 그가 새 셔츠가 필요했던 것은 일어나지 않을 것이다"
