,input,A,B,B2,B3
416,그는 이혼을 했다,가족들이 위로하고 지지해줬다,그는 이혼을 했다. 따라서 주변 사람들은 그의 결정에 놀랐다,그는 이혼을 했다. 주변 사람들이 했던 것은 그의 결정에 대해 안타까워하는 것이다,"주변 사람들은 놀랐는데, 왜냐하면 그가 이혼을 했기 때문이다"
417,그는 늦게 귀가했다,주변 사람들은 걱정하거나 불안해할 것이다,그는 늦게 귀가했다. 따라서 주변 사람들은 걱정했다,그는 늦게 귀가했다. 주변 사람들이 했던 것은 걱정하는 것이다,"주변 사람들은 걱정했는데, 왜냐하면 그가 늦게 귀가했기 때문이다"
418,그는 첫 마라톤을 뛰었다,주변 사람들이 그를 응원했다,그는 첫 마라톤을 뛰었다. 따라서 주변 사람들은 그의 열정에 감동했다,그는 첫 마라톤을 뛰었다. 주변 사람들이 했던 것은 그의 성공을 축하하는 것이다,"주변 사람들은 그의 뛰어난 체력에 감탄했는데, 왜냐하면 그가 첫 마라톤을 뛰었기 때문이다"
419,그는 거품 목욕을 했다,주변 사람들은 그를 이상하게 보거나 놀렸다고 생각할 것이다,그는 거품 목욕을 했다. 따라서 주변 사람들은 그의 깜짝 놀랐다,그는 거품 목욕을 했다. 주변 사람들이 했던 것은 그가 미끄러지지 않았는지 확인하는 것이다,"주변 사람들은 그가 부드러운 피부를 가졌는데, 왜냐하면 그가 거품 목욕을 했기 때문이다"
420,그는 집에 태워다 줄 사람이 필요했다,주변 사람들이 자원을 제공했다,그는 집에 태워다 줄 사람이 필요했다. 따라서 주변 사람들은 그에게 도와주기로 했다,그는 집에 태워다 줄 사람이 필요했다. 주변 사람들이 했던 것은 자신들의 차를 이용해 그를 도와주는 것이다,"주변 사람들은 그에게 다가왔는데, 왜냐하면 그가 집에 태워다 줄 사람이 필요했기 때문이다"
421,그는 스케이트보드를 배웠다,그를 칭찬했다,그는 스케이트보드를 배웠다. 따라서 주변 사람들은 그의 실력에 놀랐다,그는 스케이트보드를 배웠다. 주변 사람들이 했던 것은 그의 능력에 놀라는 것이다,"주변 사람들은 그가 스케이트보드를 타기 시작했는데, 왜냐하면 그가 스케이트보드를 배웠기 때문이다"
422,그는 뭔가 냄새가 났다,주변 사람들은 주변을 둘러보거나 코를 찡그렸다,그는 뭔가 냄새가 났다. 따라서 주변 사람들은 코를 찡그렸다,그는 뭔가 냄새가 났다. 주변 사람들이 했던 것은 코를 막는 것이다,"주변 사람들은 주위를 둘러보았는데, 왜냐하면 그가 뭔가 냄새가 났기 때문이다"
423,그는 데이트 상대에게 깊은 인상을 남겼다,상대방이 감명을 받았다,그는 데이트 상대에게 깊은 인상을 남겼다. 따라서 주변 사람들은 부러워했다,그는 데이트 상대에게 깊은 인상을 남겼다. 주변 사람들이 했던 것은 부러워하는 것이다,"주변 사람들은 그가 자신의 매력에 대해 자랑했는데, 왜냐하면 그가 데이트 상대에게 깊은 인상을 남겼기 때문이다"
424,그는 셔츠에 주스를 엎질렀다,주변 사람들이 도와주려 했다,그는 셔츠에 주스를 엎질렀다. 따라서 주변 사람들은 놀라움을 감추지 못했다,그는 셔츠에 주스를 엎질렀다. 주변 사람들이 했던 것은 그의 실수를 비웃는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 셔츠에 주스를 엎질렀기 때문이다"
425,그는 지갑을 찾을 수 없었다,주변 사람들이 그를 도와주려 했다,그는 지갑을 찾을 수 없었다. 따라서 주변 사람들은 그를 도와주었다,그는 지갑을 찾을 수 없었다. 주변 사람들이 했던 것은 함께 찾아보는 것이다,"주변 사람들은 그에게 도와줬는데, 왜냐하면 그가 지갑을 찾을 수 없었기 때문이다"
426,그는 먹거나 마셨다,주변 사람들은 그의 건강을 걱정했다,그는 먹거나 마셨다. 따라서 주변 사람들은 그가 배고프거나 목말랐는지 궁금해했다,그에게 건강을 생각하는 것이다,"주변 사람들은 그가 먹거나 마셨는지 궁금해했는데, 왜냐하면 그가 먹거나 마셨기 때문이다"
427,그는 점점 더 좋아지고 있었다,주변 사람들은 그를 응원했다,그는 점점 더 좋아지고 있었다. 따라서 주변 사람들은 그의 변화에 놀랐다,그는 점점 더 좋아지고 있었다. 주변 사람들이 했던 것은 그를 응원하는 것이다,"주변 사람들은 그를 지켜보았는데, 왜냐하면 그가 점점 더 좋아지고 있었기 때문이다"
428,그는 클럽에 가입했다,그에게 축하를 했다,그는 클럽에 가입했다. 따라서 주변 사람들은 축하했다,그는 클럽에 가입했다. 주변 사람들이 했던 것은 그의 결정을 축하하는 것이다,"주변 사람들은 그의 춤 실력을 칭찬했는데, 왜냐하면 그가 클럽에 가입했기 때문이다"
429,그는 발목을 다쳤다,그를 도와주려 했다,그는 발목을 다쳤다. 따라서 주변 사람들은 그를 도와주려 했다,그를 도와주는 것이다,"주변 사람들은 걱정했는데, 왜냐하면 그가 발목을 다쳤기 때문이다"
430,그는 별로 도움이 되지 않았다,실망했다,그는 별로 도움이 되지 않았다. 따라서 주변 사람들은 실망했다,그는 별로 도움이 되지 않았다. 주변 사람들이 했던 것은 그에게 실망하는 것이다,"주변 사람들은 실망했는데, 왜냐하면 그가 별로 도움이 되지 않았기 때문이다"
431,그는 기회를 얻었다,그를 축하했다,그는 기회를 얻었다. 따라서 주변 사람들은 박수를 쳤다,그는 기회를 얻었다. 주변 사람들이 했던 것은 그에게 축하하는 것이다,"주변 사람들은 그의 새로운 아이디어에 반응했는데, 왜냐하면 그가 기회를 얻었기 때문이다"
432,그는 학교에서 괴롭힘을 당하고 있었다,주변 사람들은 그를 도와주기 위해 행동할 것이다,그는 학교에서 괴롭힘을 당하고 있었다. 따라서 주변 사람들은 그를 도와주고 싶어했다,그는 학교에서 괴롭힘을 당하고 있었다. 주변 사람들이 했던 것은 그를 도와주는 것이다,"주변 사람들은 그의 상처에 대해 무관심했는데, 왜냐하면 그가 학교에서 괴롭힘을 당하고 있었기 때문이다"
433,그는 환경을 보호했다,주변 사람들은 그의 행동을 칭찬했다,그는 환경을 보호했다. 따라서 주변 사람들은 그의 행동에 감사했다,그는 환경을 보호했다. 주변 사람들이 했던 것은 그를 칭찬하는 것이다,"주변 사람들은 그를 칭찬했는데, 왜냐하면 그가 환경을 보호했기 때문이다"
434,그는 우승자를 발표했다,환호했다,그는 우승자를 발표했다. 따라서 주변 사람들은 박수를 쳤다,그는 우승자를 발표했다. 주변 사람들이 했던 것은 박수치는 것이다,"주변 사람들은 기뻐했는데, 왜냐하면 그가 우승자를 발표했기 때문이다"
435,그는 밖에 풀을 봤다,주변 사람들은 그의 행동을 놀라워했다,그는 밖에 풀을 봤다. 따라서 주변 사람들은 궁금해했다,그는 밖에 풀을 봤다. 주변 사람들이 했던 것은 그의 관심을 이해하는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 밖에 풀을 봤기 때문이다"
436,그는 유권자 등록을 했다,주변 사람들은 그의 시민적 의무를 이행했다고 칭찬했다,그는 유권자 등록을 했다. 따라서 주변 사람들은 그의 시민적 의무를 이행했다,그는 유권자 등록을 했다. 주변 사람들이 했던 것은 그를 칭찬하는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 유권자 등록을 했기 때문이다"
437,그는 출근에 한 시간 늦었다,짜증을 내며 기다렸다,그는 출근에 한 시간 늦었다. 따라서 주변 사람들은 그의 변명을 들었다,그는 출근에 한 시간 늦었다. 주변 사람들이 했던 것은 그를 걱정하는 것이다,"주변 사람들은 놀랐는데, 왜냐하면 그가 출근에 한 시간 늦었기 때문이다"
438,그는 쇼핑을 시작했다,돈을 썼다,그는 쇼핑을 시작했다. 따라서 주변 사람들은 궁금해했다,그는 쇼핑을 시작했다. 주변 사람들이 했던 것은 그가 어떤 것을 구매할지 궁금해하는 것이다,"주변 사람들은 신이 나서 춤을 추었는데, 왜냐하면 그가 쇼핑을 시작했기 때문이다"
439,그는 서류 가방을 집에 맡겼다,걱정했다,그는 서류 가방을 집에 맡겼다. 따라서 주변 사람들은 그를 도와주었다,그는 서류 가방을 집에 맡겼다. 주변 사람들이 했던 것은 그의 결정을 이해하는 것이다,"주변 사람들은 당황했는데, 왜냐하면 그가 서류 가방을 집에 맡겼기 때문이다"
440,그는 바람을 쐬었다,시원한 숨을 쉬었다,그는 바람을 쐬었다. 따라서 주변 사람들은 그가 상쾌해 보였다,그는 바람을 쐬었다. 주변 사람들이 했던 것은 그를 따라가는 것이다,"주변 사람들은 그가 머리를 맞대고 있었는데, 왜냐하면 그가 바람을 쐬었기 때문이다"
441,그는 엎질러진 물을 재빨리 치웠다,주변 사람들은 놀라거나 감사했다,그는 엎질러진 물을 재빨리 치웠다. 따라서 주변 사람들은 감탄했다,그는 엎질러진 물을 재빨리 치웠다. 주변 사람들이 했던 것은 그에게 감사하는 것이다,"주변 사람들은 그에게 감사했는데, 왜냐하면 그가 엎질러진 물을 재빨리 치웠기 때문이다"
442,그는 누군가에게 전화를 겄다,주의를 기울였다,그는 누군가에게 전화를 겄다. 따라서 주변 사람들은 그의 목소리를 들었다,그는 누군가에게 전화를 겄다. 주변 사람들이 했던 것은 그의 대화 내용을 엿들으려는 것이다,"주변 사람들은 불안해했는데, 왜냐하면 그가 누군가에게 전화를 겄기 때문이다"
443,그는 건강 문제가 있었다,걱정했다,그는 건강 문제가 있었다. 따라서 주변 사람들은 그를 도와주고 싶어했다,그는 건강 문제가 있었다. 주변 사람들이 했던 것은 그를 돌봐주는 것이다,"주변 사람들은 그를 도왔는데, 왜냐하면 그가 건강 문제가 있었기 때문이다"
444,그는 친구를 찾았다,그를 도와주었다,그는 친구를 찾았다. 따라서 주변 사람들은 축하했다,그는 친구를 찾았다. 주변 사람들이 했던 것은 그에게 조언을 해주는 것이다,"주변 사람들은 기뻐했는데, 왜냐하면 그가 친구를 찾았기 때문이다"
445,그도 동참했다,주위 사람들도 놀라워했다,그도 동참했다. 따라서 주변 사람들은 그의 결정을 응원했다,그도 동참했다. 주변 사람들이 했던 것은 그에게 박수를 보내는 것이다,"주변 사람들은 박수를 쳤는데, 왜냐하면 그도 동참했기 때문이다"
446,그는 아픈 척을 했다,주변 사람들이 그를 돌봤다,그는 아픈 척을 했다. 따라서 주변 사람들은 그를 도와주려고 했다,그는 아픈 척을 했다. 주변 사람들이 했던 것은 그를 돌봐주는 것이다,"주변 사람들은 걱정했는데, 왜냐하면 그가 아픈 척을 했기 때문이다"
447,그는 새 책을 발견했다,놀랐다,그는 새 책을 발견했다. 따라서 주변 사람들은 그가 어떤 내용인지 궁금해했다,그는 새 책을 발견했다. 주변 사람들이 했던 것은 그의 열정에 대해 이야기하는 것이다,"주변 사람들은 흥분했는데, 왜냐하면 그가 새 책을 발견했기 때문이다"
448,그는 밤에 잠을 잘 못 자고 있었다,주변 사람들은 그를 걱정했다,그는 밤에 잠을 잘 못 자고 있었다. 따라서 주변 사람들은 그를 걱정했다,그는 밤에 잠을 잘 못 자고 있었다. 주변 사람들이 했던 것은 그를 걱정하는 것이다,"주변 사람들은 그가 피곤해 보였는데, 왜냐하면 그가 밤에 잠을 잘 못 자고 있었기 때문이다"
449,그는 학교에 가져갈 책을 구했다,주변 사람들은 그를 도와주기 위해 책을 빌려주었다,그는 학교에 가져갈 책을 구했다. 따라서 주변 사람들은 그를 칭찬했다,그는 학교에 가져갈 책을 구했다. 주변 사람들이 했던 것은 그의 노력을 칭찬하는 것이다,"주변 사람들은 훈훈한 미소를 지었는데, 왜냐하면 그가 학교에 가져갈 책을 구했기 때문이다"
450,그는 이혼을 신청했다,가족과 친구들이 그를 위로하고 지지해줬다,그는 이혼을 신청했다. 따라서 주변 사람들은 안타깝게 여겼다,그는 이혼을 신청했다. 주변 사람들이 했던 것은 놀라워하는 것이다,"주변 사람들은 놀랐는데, 왜냐하면 그가 이혼을 신청했기 때문이다"
451,그는 한밤중에 깨어났다,주변 사람들은 그의 안부를 물었다,그는 한밤중에 깨어났다. 따라서 주변 사람들은 놀라웠다,그는 한밤중에 깨어났다. 주변 사람들이 했던 것은 그를 안심시키는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 한밤중에 깨어났기 때문이다"
452,그는 직진했다,주변 차량들이 그를 피했다,그는 직진했다. 따라서 주변 사람들은 그의 결단력에 감탄했다,그는 직진했다. 주변 사람들이 했던 것은 그의 결단력에 감탄하는 것이다,"주변 사람들은 그의 방향을 따라갔는데, 왜냐하면 그가 직진했기 때문이다"
453,그는 한 귀로 듣고 흘렸다,그에게 무시당했다,그는 한 귀로 듣고 흘렸다. 따라서 주변 사람들은 그의 말을 이해하지 못했다,그는 한 귀로 듣고 흘렸다. 주변 사람들이 했던 것은 그를 이해하는 것이다,"주변 사람들은 그의 이야기를 무시했는데, 왜냐하면 그가 한 귀로 듣고 흘렸기 때문이다"
454,그는 캐나다로 이주했다,주변 사람들은 그의 새로운 시작을 축하했다,그는 캐나다로 이주했다. 따라서 주변 사람들은 그를 보내는 것이 슬펐다,그는 캐나다로 이주했다. 주변 사람들이 했던 것은 그의 이주를 축하하는 것이다,"주변 사람들은 그를 보내기 싫어했는데, 왜냐하면 그가 캐나다로 이주했기 때문이다"
455,그는 다음에 더 조심할 겄다,그에게 조언을 해주었다,그는 다음에 더 조심할 것이다. 따라서 주변 사람들은 안심했다,그는 다음에 더 조심할 것이다. 주변 사람들이 했던 것은 그를 지켜보는 것이다,"주변 사람들은 그가 무엇 때문에 그렇게 행동했는지 이해하지 못했는데, 왜냐하면 그가 다음에 더 조심할 겄기 때문이다"
456,그는 새 브라우저를 다운로드했다,기쁘다고 했다,그는 새 브라우저를 다운로드했다. 따라서 주변 사람들은 그의 선택을 이해하지 못했다,그는 새 브라우저를 다운로드했다. 주변 사람들이 했던 것은 그의 컴퓨터에 문제가 생겼다고 생각하는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 새 브라우저를 다운로드했기 때문이다"
457,그는 대신 수영을 하러 갔다,주변 사람들은 그를 따라갔다,그는 대신 수영을 하러 갔다. 따라서 주변 사람들은 놀라웠다,그는 대신 수영을 하러 갔다. 주변 사람들이 했던 것은 그의 용기를 칭찬하는 것이다,"주변 사람들은 그를 도와주었는데, 왜냐하면 그가 대신 수영을 하러 갔기 때문이다"
458,그는 생일 케이크를 구입했다,주변 사람들은 축하했다,그는 생일 케이크를 구입했다. 따라서 주변 사람들은 기뻐했다,그는 생일 케이크를 구입했다. 주변 사람들이 했던 것은 축하하는 것이다,"주변 사람들은 축하했는데, 왜냐하면 그가 생일 케이크를 구입했기 때문이다"
459,그는 인증을 받았다,주변 사람들은 그를 축하했다,그는 인증을 받았다. 따라서 주변 사람들은 그의 전문성을 믿었다,그는 인증을 받았다. 주변 사람들이 했던 것은 축하하는 것이다,"주변 사람들은 환호했는데, 왜냐하면 그가 인증을 받았기 때문이다"
460,그는 첫 번째 집을 구입했다,가정을 축하했다,그는 첫 번째 집을 구입했다. 따라서 주변 사람들은 축하했다,그는 첫 번째 집을 구입했다. 주변 사람들이 했던 것은 축하하는 것이다,"주변 사람들은 축하했는데, 왜냐하면 그가 첫 번째 집을 구입했기 때문이다"
461,그는 다음 날 아침 깨어났다,일어나서 하루 일과를 시작했다,그는 다음 날 아침 깨어났다. 따라서 주변 사람들은 놀랐다,그는 다음 날 아침 깨어났다. 주변 사람들이 했던 것은 그에게 일어나서 하루를 시작하는 방법을 묻는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 다음 날 아침 깨어났기 때문이다"
462,그는 스스로를 지켰다,주변 사람들은 그의 용기와 결단력에 감탄했다,그는 스스로를 지켰다. 따라서 주변 사람들은 그의 결단력에 감탄했다,그를 칭찬하는 것이다,"주변 사람들은 안심했는데, 왜냐하면 그가 스스로를 지켰기 때문이다"
463,그는 학교에서 놀림을 받았다,그를 위로했다,그는 학교에서 놀림을 받았다. 따라서 주변 사람들은 도와주려 했다,그는 학교에서 놀림을 받았다. 주변 사람들이 했던 것은 그를 도와주지 않는 것이다,"주변 사람들은 그를 도와주지 않았는데, 왜냐하면 그가 학교에서 놀림을 받았기 때문이다"
464,그는 창문을 깨뜨렸다,주변 사람들은 놀라거나 놀라워했다,그는 창문을 깨뜨렸다. 따라서 주변 사람들은 놀랐다,그는 창문을 깨뜨렸다. 주변 사람들이 했던 것은 경찰을 불러오는 것이다,"주변 사람들은 소리를 듣고 놀랐는데, 왜냐하면 그가 창문을 깨뜨렸기 때문이다"
465,그는 결승선을 통과했다,환호했다,그는 결승선을 통과했다. 따라서 주변 사람들은 박수를 쳤다,그는 결승선을 통과했다. 주변 사람들이 했던 것은 박수를 치는 것이다,"주변 사람들은 기립 박수를 쳤는데, 왜냐하면 그가 결승선을 통과했기 때문이다"
466,그는 새로운 보금자리를 찾았다,주변 사람들은 그를 축하했다,그는 새로운 보금자리를 찾았다. 따라서 주변 사람들은 기뻐했다,그는 새로운 보금자리를 찾았다. 주변 사람들이 했던 것은 그의 새 집을 축하하는 것이다,"주변 사람들은 그를 축하했는데, 왜냐하면 그가 새로운 보금자리를 찾았기 때문이다"
467,그는 결국 찾았다,주변 사람들은 안심하고 안아줄 것이다,그는 결국 찾았다. 따라서 주변 사람들은 안도했다,그는 결국 찾았다. 주변 사람들이 했던 것은 안심하는 것이다,"주변 사람들은 안심했는데, 왜냐하면 그가 결국 찾았기 때문이다"
468,그는 정말 멋졌다,주변 사람들은 그를 칭찬했다,그는 정말 멋졌다. 따라서 주변 사람들은 그를 칭찬했다,그를 칭찬하는 것이다,"주변 사람들은 그를 칭찬했는데, 왜냐하면 그가 정말 멋졌기 때문이다"
469,그는 곧 도착했다,기다렸다,그는 곧 도착했다. 따라서 주변 사람들은 기다렸다,그는 곧 도착했다. 주변 사람들이 했던 것은 기다리는 것이다,"주변 사람들은 기다렸는데, 왜냐하면 그가 곧 도착했기 때문이다"
470,그는 어머니를 찾았다,감동을 했다,그는 어머니를 찾았다. 따라서 주변 사람들은 안심했다,그는 어머니를 찾았다. 주변 사람들이 했던 것은 그가 안부를 묻는 것이다,"주변 사람들은 그를 축하했는데, 왜냐하면 그가 어머니를 찾았기 때문이다"
471,그는 아기의 기저귀를 갈아줬다,주변 사람들은 그의 도움을 감사히 받았다,그는 아기의 기저귀를 갈아줬다. 따라서 주변 사람들은 감탄했다,그는 아기의 기저귀를 갈아줬다. 주변 사람들이 했던 것은 그에게 칭찬을 하는 것이다,"주변 사람들은 감동했는데, 왜냐하면 그가 아기의 기저귀를 갈아줬기 때문이다"
472,그는 정말 귀여운 녀석였다,주변 사람들은 그에게 반할 것이다,그는 정말 귀여운 녀석였다. 따라서 주변 사람들은 그를 꼭 안아주었다,그는 정말 귀여운 녀석였다. 주변 사람들이 했던 것은 그를 안아주는 것이다,"주변 사람들은 그의 모습에 미소를 지었는데, 왜냐하면 그가 정말 귀여운 녀석였기 때문이다"
473,그의 몸에 불이 붙었다,주변 사람들은 그를 도와 불을 끄려고 할 것이다,그의 몸에 불이 붙었다. 따라서 주변 사람들은 물을 가져왔다,그의 몸에 불이 붙었다. 주변 사람들이 했던 것은 물을 가져오는 것이다,"주변 사람들은 비명을 질렀는데, 왜냐하면 그의 몸에 불이 붙었기 때문이다"
474,그는 새 셔츠를 원했다,그를 도와주기 위해 상점을 찾아다녔다,그는 새 셔츠를 원했다. 따라서 주변 사람들은 그의 취향을 물었다,그는 새 셔츠를 원했다. 주변 사람들이 했던 것은 그의 취향에 대해 물어보는 것이다,"주변 사람들은 그의 취향을 따라줬는데, 왜냐하면 그가 새 셔츠를 원했기 때문이다"
475,그는 새 노래를 작곡했다,그의 음악을 듣고 칭찬했다,그는 새 노래를 작곡했다. 따라서 주변 사람들은 그의 음악을 듣기 위해 기다렸다,그의 새로운 노래를 듣고 축하하는 것이다,"주변 사람들은 축하했는데, 왜냐하면 그가 새 노래를 작곡했기 때문이다"
476,그는 더 빠르게 타이핑을 쳤다,주변 사람들은 그의 실력에 감탄했다,그는 더 빠르게 타이핑을 쳤다. 따라서 주변 사람들은 깜짝 놀랐다,그에게 어떻게 그렇게 빠르게 타이핑을 치는지 물어보는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 더 빠르게 타이핑을 쳤기 때문이다"
477,그는 뭔가에 부딪혔다,그를 도와주려 했다,그는 뭔가에 부딪혔다. 따라서 주변 사람들은 그를 도와주기 위해 달려갔다,그를 도와주는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 뭔가에 부딪혔기 때문이다"
478,그는 마침내 열쇠를 찾았다,주변 사람들은 안도했다,그는 마침내 열쇠를 찾았다. 따라서 주변 사람들은 안심했다,그는 마침내 열쇠를 찾았다. 주변 사람들이 했던 것은 안심하는 것이다,"주변 사람들은 안도했는데, 왜냐하면 그가 마침내 열쇠를 찾았기 때문이다"
479,그는 셔츠를 벗었다,주변 사람들은 놀라거나 당황할 것이다,그는 셔츠를 벗었다. 따라서 주변 사람들은 놀랐다,그는 셔츠를 벗었다. 주변 사람들이 했던 것은 놀라워하는 것이다,"주변 사람들은 깜짝 놀랐는데, 왜냐하면 그가 셔츠를 벗었기 때문이다"
480,그는 투어를 시작했다,그의 음악을 듣고 싶어했다,그는 투어를 시작했다. 따라서 주변 사람들은 그의 음악을 기다렸다,그는 투어를 시작했다. 주변 사람들이 했던 것은 그의 응원을 보내는 것이다,"주변 사람들은 흥분했는데, 왜냐하면 그가 투어를 시작했기 때문이다"
481,그는 깃발을 꽂았다,주변 사람들은 국기를 보러 갔다,그는 깃발을 꽂았다. 따라서 주변 사람들은 함성을 질렀다,그는 깃발을 꽂았다. 주변 사람들이 했던 것은 함성을 지르는 것이다,"주변 사람들은 그의 용기에 감탄했는데, 왜냐하면 그가 깃발을 꽂았기 때문이다"
482,그는 산책을 하고 싶어 했다,함께 나갈 것을 제안했다,그는 산책을 하고 싶어 했다. 따라서 주변 사람들은 함께 나갔다,그는 산책을 하고 싶어 했다. 주변 사람들이 했던 것은 그와 함께 나가 산책하는 것이다,"주변 사람들은 그가 실내에만 있고 싶어 했는데, 왜냐하면 그가 산책을 하고 싶어 했기 때문이다"
483,그는 장난을 쳤다,주변 사람들은 웃음을 터뜨렸다,그는 장난을 쳤다. 따라서 주변 사람들은 웃었다,그는 장난을 쳤다. 주변 사람들이 했던 것은 웃음 터뜨리는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 장난을 쳤기 때문이다"
484,그는 방과 후에 놀았다,그의 친구들과 함께 놀았다,그는 방과 후에 놀았다. 따라서 주변 사람들은 그가 어떻게 시간을 보냈는지 궁금해했다,그는 방과 후에 놀았다. 주변 사람들이 했던 것은 그가 숙제를 다 했는지 묻는 것이다,"주변 사람들은 그가 늦게까지 밖에 있었는데, 왜냐하면 그가 방과 후에 놀았기 때문이다"
485,그는 자신의 가치를 결정했다,자신을 더욱 소중히 여겼다,그는 자신의 가치를 결정했다. 따라서 주변 사람들은 그의 용기를 칭찬했다,그는 자신의 가치를 결정했다. 주변 사람들이 했던 것은 그의 선택을 존중하는 것이다,"주변 사람들은 놀랐는데, 왜냐하면 그가 자신의 가치를 결정했기 때문이다"
486,그는 대신 집으로 돌아갔다,가족들이 그를 걱정했다,그는 대신 집으로 돌아갔다. 따라서 주변 사람들은 걱정했다,그는 대신 집으로 돌아갔다. 주변 사람들이 했던 것은 그가 안전하게 도착했는지 확인하는 것이다,"주변 사람들은 실망했는데, 왜냐하면 그가 대신 집으로 돌아갔기 때문이다"
487,그는 체중이 증가했다,주변 사람들은 건강을 걱정했다,그는 체중이 증가했다. 따라서 주변 사람들은 걱정했다,그는 체중이 증가했다. 주변 사람들이 했던 것은 걱정하는 것이다,"주변 사람들은 걱정했는데, 왜냐하면 그가 체중이 증가했기 때문이다"
488,그는 그냥 집에 갔다,휴식을 취했다,그는 그냥 집에 갔다. 따라서 주변 사람들은 심심해했다,그는 그냥 집에 갔다. 주변 사람들이 했던 것은 아무것도 없다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 그냥 집에 갔기 때문이다"
489,그는 오늘 도착했다,환영했다,그는 오늘 도착했다. 따라서 주변 사람들은 반가워했다,그는 오늘 도착했다. 주변 사람들이 했던 것은 환영하는 것이다,"주변 사람들은 반가워했는데, 왜냐하면 그가 오늘 도착했기 때문이다"
490,그는 어디에서도 그녀를 찾을 수 없었다,그를 찾아 돕기 위해 노력했다,그는 어디에서도 그녀를 찾을 수 없었다. 따라서 주변 사람들은 걱정했다,그녀를 찾는 것이다,"주변 사람들은 그가 어디에 갔는지 알고 싶어했는데, 왜냐하면 그가 어디에서도 그녀를 찾을 수 없었기 때문이다"
491,그는 학교로 돌아왔다,친구들과 다시 만나서 환영했다,그는 학교로 돌아왔다. 따라서 주변 사람들은 환영했다,그는 학교로 돌아왔다. 주변 사람들이 했던 것은 그의 새로운 친구들을 만나는 것이다,"주변 사람들은 환영했는데, 왜냐하면 그가 학교로 돌아왔기 때문이다"
492,그는 그녀를 찔렀다,주변 사람들은 충격과 공포에 빠져 그를 붙잡거나 도움을 요청할 것이다,그는 그녀를 찔렀다. 따라서 주변 사람들은 놀랐다,그는 그녀를 찔렀다. 주변 사람들이 했던 것은 그들 사이에 갈등을 일으키는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 그녀를 찔렀기 때문이다"
493,그는 학교에 도착했다,수업에 참여했다,그는 학교에 도착했다. 따라서 주변 사람들은 그의 안부를 물었다,그는 학교에 도착했다. 주변 사람들이 했던 것은 그와 인사하는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 학교에 도착했기 때문이다"
494,그는 자신에게 화를 내고 있었다,그를 달래려고 했다,그는 자신에게 화를 내고 있었다. 따라서 주변 사람들은 걱정했다,그는 자신에게 화를 내고 있었다. 주변 사람들이 했던 것은 그를 진정시키려고 하는 것이다,"주변 사람들은 그를 걱정했는데, 왜냐하면 그가 자신에게 화를 내고 있었기 때문이다"
495,그는 피자를 주문했다,주변 사람들은 배고픈지 물어볼 것이다,그는 피자를 주문했다. 따라서 주변 사람들은 배가 고팠다,그는 피자를 주문했다. 주변 사람들이 했던 것은 배고픔을 느끼는 것이다,"주변 사람들은 배가 고팠는데, 왜냐하면 그가 피자를 주문했기 때문이다"
496,그는 공을 서브했다,주변 사람들은 공을 받으려고 준비했다,그는 공을 서브했다. 따라서 주변 사람들은 그의 서브를 기다렸다,그는 공을 서브했다. 주변 사람들이 했던 것은 경기를 시작하는 것이다,"주변 사람들은 환호했는데, 왜냐하면 그가 공을 서브했기 때문이다"
497,그는 마사지를 받았다,편안해졌다,그는 마사지를 받았다. 따라서 주변 사람들은 부러워했다,그는 마사지를 받았다. 주변 사람들이 했던 것은 부러워하는 것이다,"주변 사람들은 그가 행복해 보였는데, 왜냐하면 그가 마사지를 받았기 때문이다"
498,그는 국기를 게양하고 누가 경례를 하는지 확인했다,그에게 경례를 했다,그는 국기를 게양하고 누가 경례를 하는지 확인했다. 따라서 주변 사람들은 그의 행동에 감동했다,그는 국기를 게양하고 누가 경례를 하는지 확인했다. 주변 사람들이 했던 것은 엄숙한 표정을 짓는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 국기를 게양하고 누가 경례를 하는지 확인했기 때문이다"
499,그는 리본을 잘랐다,주변 사람들은 축하했다,그는 리본을 잘랐다. 따라서 주변 사람들은 박수를 쳤다,그는 리본을 잘랐다. 주변 사람들이 했던 것은 그의 실수를 비난하는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 리본을 잘랐기 때문이다"
500,그는 목이 말랐다,물을 마셨다,그는 목이 말랐다. 따라서 주변 사람들은 물을 주었다,그에게 물을 주는 것이다,"주변 사람들은 물을 마셨는데, 왜냐하면 그가 목이 말랐기 때문이다"
