,input,A,B,B2,B3
366,그는 얼굴에 미소가 가득했다,그에게 이유를 묻기,그는 얼굴에 미소가 가득했다. 따라서 주변 사람들은 그와 함께 웃기를 원했다,그가 무슨 일이 있었는지 알고 싶어 했다,"주변 사람들은 그에게 자신감을 불어넣기를 원했는데, 왜냐하면 그가 얼굴에 미소가 가득했기 때문이다"
367,그는 내 부모님께 말씀드렸다,부모님의 반응을 예상하기,그는 내 부모님께 말씀드렸다. 따라서 주변 사람들은 그의 결정에 대해 궁금해하기를 원했다,그는 내 부모님께 말씀드렸다. 따라서 주변 사람들이 원했던 것은 그의 결정에 대해 이해하는 것이다,"주변 사람들은 내 결혼식에 참석하기를 원했는데, 왜냐하면 그가 내 부모님께 말씀드렸기 때문이다"
368,그는 실수로 부딪혔다,그를 도와주기,그는 실수로 부딪혔다. 따라서 주변 사람들은 그에게 용서를 구하기를 원했다,그는 실수로 부딪혔다. 따라서 주변 사람들이 원했던 것은 그에게 용서를 구하는 것이다,"주변 사람들은 그를 용서하기를 원했는데, 왜냐하면 그가 실수로 부딪혔기 때문이다"
369,그는 자기 자신을 연기했다,그를 칭찬하기,그는 자기 자신을 연기했다. 따라서 주변 사람들은 그의 연기력을 칭찬하기를 원했다,그는 자기 자신을 연기했다. 따라서 주변 사람들이 원했던 것은 그의 능력에 대해 칭찬하는 것이다,"주변 사람들은 그에게 자기 자신을 보여주기를 원했는데, 왜냐하면 그가 자기 자신을 연기했기 때문이다"
370,그는 으르렁거리기 시작했다,그를 진정시키기,그는 으르렁거리기 시작했다. 따라서 주변 사람들은 그를 달래기를 원했다,그를 달래는 것이다,"주변 사람들은 그를 진정시키기를 원했는데, 왜냐하면 그가 으르렁거리기 시작했기 때문이다"
371,그는 내기에서 졌다,패배를 위로하기,그는 내기에서 졌다. 따라서 주변 사람들은 그를 위로하기를 원했다,그는 내기에서 졌다. 따라서 주변 사람들이 원했던 것은 그가 지키는 약속을 지키는 것이다,"주변 사람들은 그에게 사과하기를 원했는데, 왜냐하면 그가 내기에서 졌기 때문이다"
372,그는 새 컴퓨터를 구입했다,새 컴퓨터를 이용해 볼 수 있는 기회를 주기,그는 새 컴퓨터를 구입했다. 따라서 주변 사람들은 그의 새 컴퓨터를 보기를 원했다,그의 이전 컴퓨터를 양도하는 것이다,"주변 사람들은 그의 새 컴퓨터를 보기를 원했는데, 왜냐하면 그가 새 컴퓨터를 구입했기 때문이다"
373,그는 누구에게나 물어봤다,도움을 요청하기,그는 누구에게나 물어봤다. 따라서 주변 사람들은 그가 자신의 의견을 듣기를 원했다,그는 누구에게나 물어봤다. 따라서 주변 사람들이 원했던 것은 자신의 의견을 말하는 것이다,"주변 사람들은 도움을 요청하기를 원했는데, 왜냐하면 그가 누구에게나 물어봤기 때문이다"
374,그는 떠나고 싶지 않았다,그를 남겨두기,그는 떠나고 싶지 않았다. 따라서 주변 사람들은 그를 설득하기를 원했다,그는 떠나고 싶지 않았다. 따라서 주변 사람들이 원했던 것은 그를 남겨두는 것이다,"주변 사람들은 그를 설득하기를 원했는데, 왜냐하면 그가 떠나고 싶지 않았기 때문이다"
375,그는 어젯밤 꿈을 꿨다,그 꿈에 대해 이야기하기,그는 어젯밤 꿈을 꿨다. 따라서 주변 사람들은 그 꿈에 대해 이야기하기를 원했다,그 꿈에 대해 이야기하는 것이다,"주변 사람들은 그의 꿈을 듣기를 원했는데, 왜냐하면 그가 어젯밤 꿈을 꿨기 때문이다"
376,그는 청력 검사를 받았다,청력이 얼마나 남아 있는지 궁금해하기,그는 청력 검사를 받았다. 따라서 주변 사람들은 그의 건강을 걱정하기를 원했다,그는 청력 검사를 받았다. 따라서 주변 사람들이 원했던 것은 그의 청력 상태에 대해 알고 싶어하는 것이다,"주변 사람들은 그에게 청력 검사 결과를 말하기를 원했는데, 왜냐하면 그가 청력 검사를 받았기 때문이다"
377,그는 어제 제 손톱을 칠해줬다,제 손톱을 다시 칠해줄 것을 부탁하기,그는 어제 제 손톱을 칠해줬다. 따라서 주변 사람들은 그에게 감사의 표시를 원했다,그를 감동시키는 것이다,"주변 사람들은 그와 함께 머물기를 원했는데, 왜냐하면 그가 어제 제 손톱을 칠해줬기 때문이다"
378,그는 꽤 괜찮아 보였다,그와 친해지기,그는 꽤 괜찮아 보였다. 따라서 주변 사람들은 그를 더 알고 싶어하기를 원했다,그는 꽤 괜찮아 보였다. 따라서 주변 사람들이 원했던 것은 그와 친해지는 것이다,"주변 사람들은 그와 친해지기를 원했는데, 왜냐하면 그가 꽤 괜찮아 보였기 때문이다"
379,그는 담배를 끊었다,그를 격려하기,그는 담배를 끊었다. 따라서 주변 사람들은 그의 건강을 응원하기를 원했다,그는 담배를 끊었다. 따라서 주변 사람들이 원했던 것은 건강을 응원하는 것이다,"주변 사람들은 그의 건강을 위해 기뻐하기를 원했는데, 왜냐하면 그가 담배를 끊었기 때문이다"
380,그는 파티에 초대받았다,그에게 축하하기,그는 파티에 초대받았다. 따라서 주변 사람들은 그가 어떤 옷을 입고 갈지 궁금해하기를 원했다,그는 파티에 초대받았다. 따라서 주변 사람들이 원했던 것은 그가 가게 되면 즐거운 시간을 보낼 수 있도록 도와주는 것이다,"주변 사람들은 축하하기를 원했는데, 왜냐하면 그가 파티에 초대받았기 때문이다"
381,그는 노래도 부르고 춤도 추웠다,그와 함께 춤을 추기,그는 노래도 부르고 춤도 추웠다. 따라서 주변 사람들은 그의 공연을 자주 보기를 원했다,그를 무대에 올리는 것이다,"주변 사람들은 그를 무대에 올리기를 원했는데, 왜냐하면 그가 노래도 부르고 춤도 추웠기 때문이다"
382,그도 멈췄다,그를 도와주기,그도 멈췄다. 따라서 주변 사람들은 그가 무슨 생각을 하는지 알기를 원했다,그도 멈췄다. 따라서 주변 사람들이 원했던 것은 그를 칭찬하는 것이다,"주변 사람들은 그도 멈추기를 원했는데, 왜냐하면 그도 멈췄기 때문이다"
383,그는 운전대를 잡았다,운전을 대신해주기,그는 운전대를 잡았다. 따라서 주변 사람들은 그를 안전하게 목적지까지 데려다주기를 원했다,그를 안전 운전하는 것이다,"주변 사람들은 그를 태워주기를 원했는데, 왜냐하면 그가 운전대를 잡았기 때문이다"
384,그는 이웃에게 물었다,이웃에게 대답을 기다리기,그는 이웃에게 물었다. 따라서 주변 사람들은 그의 대답을 듣기를 원했다,그는 이웃에게 물었다. 따라서 주변 사람들이 원했던 것은 대답하는 것이다,"주변 사람들은 그에게 조용히 지내기를 원했는데, 왜냐하면 그가 이웃에게 물었기 때문이다"
385,그는 홀로 일어섰다,그를 도와주기,그는 홀로 일어섰다. 따라서 주변 사람들은 그를 도와주기를 원했다,그를 도와주는 것이다,"주변 사람들은 그를 지지하기를 원했는데, 왜냐하면 그가 홀로 일어섰기 때문이다"
386,그는 공황 발작을 일으켰다,그를 안정시키기,그는 공황 발작을 일으켰다. 따라서 주변 사람들은 그를 안정시키기를 원했다,그를 안정시키는 것이다,"주변 사람들은 그를 안심시키기를 원했는데, 왜냐하면 그가 공황 발작을 일으켰기 때문이다"
387,그는 벌금을 내야 했다,도와주기,그는 벌금을 내야 했다. 따라서 주변 사람들은 그가 반성하기를 원했다,그를 도와주는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 벌금을 내야 했기 때문이다"
388,그는 어느 날 가게에 갔다,그에게 무슨 일이 있었는지 물어보기,그는 어느 날 가게에 갔다. 따라서 주변 사람들은 그가 무슨 일을 하러 갔는지 궁금해하기를 원했다,그는 어느 날 가게에 갔다. 따라서 주변 사람들이 원했던 것은 그가 무슨 일을 하러 갔는지 알아내는 것이다,"주변 사람들은 그에게 무엇이 일어났는지 설명하기를 원했는데, 왜냐하면 그가 어느 날 가게에 갔기 때문이다"
389,그는 물건이 너무 많았다,도와주기 위해 그에게 손을 내밀기,그는 물건이 너무 많았다. 따라서 주변 사람들은 그를 도와주기를 원했다,그는 물건이 너무 많았다. 따라서 주변 사람들이 원했던 것은 정리하는 것이다,"주변 사람들은 정리를 하기를 원했는데, 왜냐하면 그가 물건이 너무 많았기 때문이다"
390,그는 어젯밤에 외출했다,그에게 안전을 기원하기,그는 어젯밤에 외출했다. 따라서 주변 사람들은 그의 안전을 원했다,그는 어젯밤에 외출했다. 따라서 주변 사람들이 원했던 것은 그가 안전하게 돌아오는 것이다,"주변 사람들은 그에게 어디를 다녀왔는지 물어보기를 원했는데, 왜냐하면 그가 어젯밤에 외출했기 때문이다"
391,그는 어쨌든 그는 그것을 시도했다,그를 격려하기,그는 어쨌든 그는 그것을 시도했다. 따라서 주변 사람들은 그에게 응원의 말을 걸기를 원했다,그는 어쨌든 그는 그것을 시도했다. 따라서 주변 사람들이 원했던 것은 그를 격려하는 것이다,"주변 사람들은 그의 노력을 인정하기를 원했는데, 왜냐하면 그가 어쨌든 그는 그것을 시도했기 때문이다"
392,그는 새끼 고양이를 찾았다,그와 함께 새끼 고양이를 돌보기,그는 새끼 고양이를 찾았다. 따라서 주변 사람들은 그를 도와주기를 원했다,그는 새끼 고양이를 찾았다. 따라서 주변 사람들이 원했던 것은 그와 함께 사진을 찍는 것이다,"주변 사람들은 그에게 새끼 고양이를 보여주기를 원했는데, 왜냐하면 그가 새끼 고양이를 찾았기 때문이다"
393,그는 그녀의 목을 감쌌다,그를 분리시키기,그는 그녀의 목을 감쌌다. 따라서 주변 사람들은 그를 놓아주기를 원했다,그는 그녀의 목을 감쌌다. 따라서 주변 사람들이 원했던 것은 그를 멈추게 하는 것이다,"주변 사람들은 그녀를 구해주기를 원했는데, 왜냐하면 그가 그녀의 목을 감쌌기 때문이다"
394,그는 간식을 먹고 싶어 했다,그에게 간식을 사주기,그는 간식을 먹고 싶어 했다. 따라서 주변 사람들은 그에게 간식을 사주기를 원했다,그는 간식을 먹고 싶어 했다. 따라서 주변 사람들이 원했던 것은 그에게 맛있는 간식을 사주는 것이다,"주변 사람들은 그에게 간식을 사주기를 원했는데, 왜냐하면 그가 간식을 먹고 싶어 했기 때문이다"
395,그는 풀타임으로 일하고 있었다,그의 성과를 축하하기,그는 풀타임으로 일하고 있었다. 따라서 주변 사람들은 그가 피곤하지 않기를 원했다,그가 퇴근 후에도 계속 일할 것이다,"주변 사람들은 그와 함께 점심을 먹기를 원했는데, 왜냐하면 그가 풀타임으로 일하고 있었기 때문이다"
396,그는 할아버지를 찾아갔다,할아버지와 시간을 보내기 위해 방문하기,그는 할아버지를 찾아갔다. 따라서 주변 사람들은 그의 소식을 듣기를 원했다,그는 할아버지를 찾아갔다. 따라서 주변 사람들이 원했던 것은 그의 건강 상태를 묻는 것이다,"주변 사람들은 그의 이야기를 듣기를 원했는데, 왜냐하면 그가 할아버지를 찾아갔기 때문이다"
397,그는 아이스하키 선수였다,그의 경기를 보러 가기,그는 아이스하키 선수였다. 따라서 주변 사람들은 그의 경기를 보기를 원했다,그를 응원하는 것이다,"주변 사람들은 그에게 아이스하키 경기를 보고 싶다고 하기를 원했는데, 왜냐하면 그가 아이스하키 선수였기 때문이다"
398,그는 모퉁이를 돌았다,그에게 무슨 일이 있었는지 묻기,그는 모퉁이를 돌았다. 따라서 주변 사람들은 그가 잘 돌아갔기를 원했다,그가 돌아서지 않았으면 하는 것이다,"주변 사람들은 그의 얼굴을 보기를 원했는데, 왜냐하면 그가 모퉁이를 돌았기 때문이다"
399,그는 커피를 한 모금 마셨다,그에게 물어보기,그는 커피를 한 모금 마셨다. 따라서 주변 사람들은 그의 커피를 맛보기를 원했다,그는 커피를 한 모금 마셨다. 따라서 주변 사람들이 원했던 것은 그가 맛있게 마신 것을 칭찬하는 것이다,"주변 사람들은 그에게 활력을 되찾기를 원했는데, 왜냐하면 그가 커피를 한 모금 마셨기 때문이다"
400,그는 자존감이 낮았다,칭찬해주기,그는 자존감이 낮았다. 따라서 주변 사람들은 그를 격려하기를 원했다,그는 자존감이 낮았다. 따라서 주변 사람들이 원했던 것은 그를 격려하는 것이다,"주변 사람들은 그를 격려하기를 원했는데, 왜냐하면 그가 자존감이 낮았기 때문이다"
401,그는 인터넷을 검색하고 있었다,정보를 찾아주기,그는 인터넷을 검색하고 있었다. 따라서 주변 사람들은 그가 찾고 있는 정보를 알려주기를 원했다,그가 무엇을 찾고 있는지 알아내는 것이다,"주변 사람들은 그의 관심사를 알아보기를 원했는데, 왜냐하면 그가 인터넷을 검색하고 있었기 때문이다"
402,그는 노래를 부르기 시작했다,주변 사람들이 듣고 싶어할 것이다,그는 노래를 부르기 시작했다. 따라서 주변 사람들은 그의 가창력을 듣기를 원했다,그를 듣고 싶어하는 것이다,"주변 사람들은 그의 노래를 듣기를 원했는데, 왜냐하면 그가 노래를 부르기 시작했기 때문이다"
403,그는 하루 종일 검색을 했다,정보를 찾아주거나 도와주기,그는 하루 종일 검색을 했다. 따라서 주변 사람들은 그가 찾고 있는 것을 찾기를 원했다,그는 하루 종일 검색을 했다. 따라서 주변 사람들이 원했던 것은 그를 쉬게 하는 것이다,"주변 사람들은 그를 떠나지 않기를 원했는데, 왜냐하면 그가 하루 종일 검색을 했기 때문이다"
404,그는 사진을 찍었다,그의 사진을 보고 싶어하기,그는 사진을 찍었다. 따라서 주변 사람들은 그 사진을 보기를 원했다,그는 사진을 찍었다. 따라서 주변 사람들이 원했던 것은 그가 찍은 사진을 보는 것이다,"주변 사람들은 자신의 모습을 보여주기를 원했는데, 왜냐하면 그가 사진을 찍었기 때문이다"
405,그는 남편과 이혼했다,그를 위로하기,그는 남편과 이혼했다. 따라서 주변 사람들은 위로해주기를 원했다,그는 남편과 이혼했다. 따라서 주변 사람들이 원했던 것은 그의 이야기를 듣는 것이다,"주변 사람들은 위로와 조언을 원했는데, 왜냐하면 그가 남편과 이혼했기 때문이다"
406,그는 결국 무너졌다,그를 편안하게 해주기,그는 결국 무너졌다. 따라서 주변 사람들은 그를 위로하기를 원했다,그를 편안하게 해주는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 결국 무너졌기 때문이다"
407,그는 먹고 마셨다,그에게 먹을 것을 제공하기,그는 먹고 마셨다. 따라서 주변 사람들은 그가 배를 채우기를 원했다,그가 배고픈지 물어보는 것이다,"주변 사람들은 그가 적당히 즐길 수 있게 해달라고 부탁하기를 원했는데, 왜냐하면 그가 먹고 마셨기 때문이다"
408,그는 수학 시험이 있었다,그를 도와주기,그는 수학 시험이 있었다. 따라서 주변 사람들은 그를 도와주기를 원했다,그는 수학 시험이 있었다. 따라서 주변 사람들이 원했던 것은 그가 잘 본 것이다,"주변 사람들은 그에게 시험을 대비하기를 원했는데, 왜냐하면 그가 수학 시험이 있었기 때문이다"
409,그는 오일 교환이 필요했다,그를 도와주기,그는 오일 교환이 필요했다. 따라서 주변 사람들은 그를 도와주기를 원했다,그는 오일 교환이 필요했다. 따라서 주변 사람들이 원했던 것은 그의 차를 고쳐주는 것이다,"주변 사람들은 그가 자동차를 고치기를 원했는데, 왜냐하면 그가 오일 교환이 필요했기 때문이다"
410,그는 겨울에 밀짚모자를 구입했다,따뜻한 겨울을 보내도록 도와주기,그는 겨울에 밀짚모자를 구입했다. 따라서 주변 사람들은 그가 왜 그런 선택을 했는지 궁금해하기를 원했다,그를 따뜻하게 하는 것이다,"주변 사람들은 그에게 따뜻한 모자를 선물하기를 원했는데, 왜냐하면 그가 겨울에 밀짚모자를 구입했기 때문이다"
411,그는 버퍼에 부딪혔다,그를 도와주기,그는 버퍼에 부딪혔다. 따라서 주변 사람들은 그를 돕기를 원했다,그를 도와주는 것이다,"주변 사람들은 그를 걱정하기를 원했는데, 왜냐하면 그가 버퍼에 부딪혔기 때문이다"
412,그는 치과에 가야 했다,치과에 대한 정보나 조언을 주기,그는 치과에 가야 했다. 따라서 주변 사람들은 그의 치아 건강을 물어보기를 원했다,그는 치과에 가야 했다. 따라서 주변 사람들이 원했던 것은 그의 치아 건강을 돌보는 것이다,"주변 사람들은 그가 치아를 빨리 고쳐야 한다고 생각하기를 원했는데, 왜냐하면 그가 치과에 가야 했기 때문이다"
413,그는 첫 번째 게임에서 승리했다,그를 축하하기,그는 첫 번째 게임에서 승리했다. 따라서 주변 사람들은 축하해주기를 원했다,그는 첫 번째 게임에서 승리했다. 따라서 주변 사람들이 원했던 것은 그가 두 번째 게임에서도 이기는 것이다,"주변 사람들은 그를 축하하기를 원했는데, 왜냐하면 그가 첫 번째 게임에서 승리했기 때문이다"
414,그는 입술을 깨물었다,걱정하고 도와주기,그는 입술을 깨물었다. 따라서 주변 사람들은 그를 달래기를 원했다,그는 입술을 깨물었다. 따라서 주변 사람들이 원했던 것은 그의 걱정을 나누는 것이다,"주변 사람들은 그에게 말하기를 원했는데, 왜냐하면 그가 입술을 깨물었기 때문이다"
415,그는 머리를 휙 돌렸다,주변 사람들이 그가 무엇을 보고 있는지 궁금해하기,그는 머리를 휙 돌렸다. 따라서 주변 사람들은 그에게 무슨 일이 있었는지 물어보기를 원했다,그를 따라가는 것이다,"주변 사람들은 그의 시선을 따라가기를 원했는데, 왜냐하면 그가 머리를 휙 돌렸기 때문이다"
416,그는 이혼을 했다,그를 위로하기,그는 이혼을 했다. 따라서 주변 사람들은 그를 위로하기를 원했다,그는 이혼을 했다. 따라서 주변 사람들이 원했던 것은 그의 이야기를 듣는 것이다,"주변 사람들은 그의 새로운 연애를 응원하기를 원했는데, 왜냐하면 그가 이혼을 했기 때문이다"
417,그는 늦게 귀가했다,걱정하고 안부를 물어보기,그는 늦게 귀가했다. 따라서 주변 사람들은 안전한 곳에 있는지 확인하기를 원했다,그는 늦게 귀가했다. 따라서 주변 사람들이 원했던 것은 그의 안전을 확인하는 것이다,"주변 사람들은 그에게 안전운전을 하기를 원했는데, 왜냐하면 그가 늦게 귀가했기 때문이다"
418,그는 첫 마라톤을 뛰었다,칭찬과 응원을 받기,그는 첫 마라톤을 뛰었다. 따라서 주변 사람들은 그를 응원하기를 원했다,그가 성공적으로 완주하는 것이었다,"주변 사람들은 그의 기록을 보기를 원했는데, 왜냐하면 그가 첫 마라톤을 뛰었기 때문이다"
419,그는 거품 목욕을 했다,그를 도와주기,그는 거품 목욕을 했다. 따라서 주변 사람들은 그를 웃기기를 원했다,그를 도와주는 것이다,"주변 사람들은 그를 비웃기를 원했는데, 왜냐하면 그가 거품 목욕을 했기 때문이다"
420,그는 집에 태워다 줄 사람이 필요했다,차를 빌려주기,그는 집에 태워다 줄 사람이 필요했다. 따라서 주변 사람들은 그를 도와주기를 원했다,그는 집에 태워다 줄 사람이 필요했다. 따라서 주변 사람들이 원했던 것은 그를 도와주는 것이다,"주변 사람들은 그에게 운전을 부탁하기를 원했는데, 왜냐하면 그가 집에 태워다 줄 사람이 필요했기 때문이다"
421,그는 스케이트보드를 배웠다,스케이트보드를 같이 타기,그는 스케이트보드를 배웠다. 따라서 주변 사람들은 그의 실력을 보기를 원했다,그를 보호하는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 스케이트보드를 배웠기 때문이다"
422,그는 뭔가 냄새가 났다,그 주변 사람들이 그 냄새의 원인을 확인하기,그는 뭔가 냄새가 났다. 따라서 주변 사람들은 창문을 열기를 원했다,그를 피하는 것이다,"주변 사람들은 샤워하기를 원했는데, 왜냐하면 그가 뭔가 냄새가 났기 때문이다"
423,그는 데이트 상대에게 깊은 인상을 남겼다,상대방과 더 많은 시간을 보내고 싶어하기,그는 데이트 상대에게 깊은 인상을 남겼다. 따라서 주변 사람들은 그와 다시 만나기를 원했다,그와 다시 만나는 것이다,"주변 사람들은 그를 축하하기를 원했는데, 왜냐하면 그가 데이트 상대에게 깊은 인상을 남겼기 때문이다"
424,그는 셔츠에 주스를 엎질렀다,그를 위로하고 도와주기,그는 셔츠에 주스를 엎질렀다. 따라서 주변 사람들은 그를 도와주기를 원했다,그는 셔츠에 주스를 엎질렀다. 따라서 주변 사람들이 원했던 것은 그의 셔츠를 닦아주는 것이다,"주변 사람들은 그가 미안하다는 말을 하기를 원했는데, 왜냐하면 그가 셔츠에 주스를 엎질렀기 때문이다"
425,그는 지갑을 찾을 수 없었다,그를 도와주기,그는 지갑을 찾을 수 없었다. 따라서 주변 사람들은 그를 도와주기를 원했다,그를 도와주는 것이다,"주변 사람들은 그에게 돈을 빌려주기를 원했는데, 왜냐하면 그가 지갑을 찾을 수 없었기 때문이다"
426,그는 먹거나 마셨다,그의 건강을 걱정하기,그는 먹거나 마셨다. 따라서 주변 사람들은 그가 건강하게 지내기를 원했다,그는 먹거나 마셨다. 따라서 주변 사람들이 원했던 것은 그에게도 뭔가 주는 것이다,"주변 사람들은 그가 배불리 먹거나 마셨기 때문에 도와주기를 원했는데, 왜냐하면 그가 먹거나 마셨기 때문이다"
427,그는 점점 더 좋아지고 있었다,그에게 응원과 격려를 보내기,그는 점점 더 좋아지고 있었다. 따라서 주변 사람들은 그의 비밀을 알기를 원했다,그는 더 많은 성취를 이루는 것이었다,"주변 사람들은 그를 칭찬하기를 원했는데, 왜냐하면 그가 점점 더 좋아지고 있었기 때문이다"
428,그는 클럽에 가입했다,그와 함께 가입하기,그는 클럽에 가입했다. 따라서 주변 사람들은 그를 환영하기를 원했다,그와 함께 가입하는 것이다,"주변 사람들은 그의 댄스를 보기를 원했는데, 왜냐하면 그가 클럽에 가입했기 때문이다"
429,그는 발목을 다쳤다,그를 도와주기,그는 발목을 다쳤다. 따라서 주변 사람들은 그를 도와주기를 원했다,그는 발목을 다쳤다. 따라서 주변 사람들이 원했던 것은 그를 도와주는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 발목을 다쳤기 때문이다"
430,그는 별로 도움이 되지 않았다,그에게 도움을 주기,그는 별로 도움이 되지 않았다. 따라서 주변 사람들은 다른 사람에게 도움을 청하기를 원했다,그는 별로 도움이 되지 않았다. 따라서 주변 사람들이 원했던 것은 그에게 더 많은 지원을 하는 것이다,"주변 사람들은 그에게 조언을 구하기를 원했는데, 왜냐하면 그가 별로 도움이 되지 않았기 때문이다"
431,그는 기회를 얻었다,그를 응원하기,그는 기회를 얻었다. 따라서 주변 사람들은 그의 성공을 축하하기를 원했다,그는 기회를 얻었다. 따라서 주변 사람들이 원했던 것은 그가 성공하는 것이다,"주변 사람들은 그의 성공을 보기를 원했는데, 왜냐하면 그가 기회를 얻었기 때문이다"
432,그는 학교에서 괴롭힘을 당하고 있었다,그를 도와주기,그는 학교에서 괴롭힘을 당하고 있었다. 따라서 주변 사람들은 그를 도와주기를 원했다,그를 도와주는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 학교에서 괴롭힘을 당하고 있었기 때문이다"
433,그는 환경을 보호했다,그를 칭찬하기,그는 환경을 보호했다. 따라서 주변 사람들은 그에게 칭찬하기를 원했다,그를 칭찬하는 것이다,"주변 사람들은 그를 칭찬하기를 원했는데, 왜냐하면 그가 환경을 보호했기 때문이다"
434,그는 우승자를 발표했다,축하의 인사를 하기,그는 우승자를 발표했다. 따라서 주변 사람들은 상금을 받기를 원했다,그에게 축하하는 것이다,"주변 사람들은 상을 받기를 원했는데, 왜냐하면 그가 우승자를 발표했기 때문이다"
435,그는 밖에 풀을 봤다,그를 도와주기,그는 밖에 풀을 봤다. 따라서 주변 사람들은 그와 함께 나가기를 원했다,그는 밖에 풀을 봤다. 따라서 주변 사람들이 원했던 것은 그가 밖에서 시간을 보내는 것이다,"주변 사람들은 그에게 물놀이를 가기를 원했는데, 왜냐하면 그가 밖에 풀을 봤기 때문이다"
436,그는 유권자 등록을 했다,그를 지지하기,그는 유권자 등록을 했다. 따라서 주변 사람들은 투표에 참여하기를 원했다,그를 투표소로 데려가는 것이다,"주변 사람들은 투표에 참여하기를 원했는데, 왜냐하면 그가 유권자 등록을 했기 때문이다"
437,그는 출근에 한 시간 늦었다,일을 돕기 위해 무엇이 필요한지 물어보기,그는 출근에 한 시간 늦었다. 따라서 주변 사람들은 그의 변명을 듣기를 원했다,그에게 사유를 묻는 것이다,"주변 사람들은 미안하기를 원했는데, 왜냐하면 그가 출근에 한 시간 늦었기 때문이다"
438,그는 쇼핑을 시작했다,그를 도와주기,그는 쇼핑을 시작했다. 따라서 주변 사람들은 그의 선택에 대해 조언하기를 원했다,그를 도와주는 것이다,"주변 사람들은 그에게 도와주기를 원했는데, 왜냐하면 그가 쇼핑을 시작했기 때문이다"
439,그는 서류 가방을 집에 맡겼다,그를 불안하게 만들기,그는 서류 가방을 집에 맡겼다. 따라서 주변 사람들은 그의 결정을 이해하기를 원했다,그는 서류 가방을 집에 맡겼다. 따라서 주변 사람들이 원했던 것은 그가 무엇을 잊어버렸는지 궁금해하는 것이다,"주변 사람들은 그를 비난하기를 원했는데, 왜냐하면 그가 서류 가방을 집에 맡겼기 때문이다"
440,그는 바람을 쐬었다,그를 편안하게 하기,그는 바람을 쐬었다. 따라서 주변 사람들은 그의 건강을 빌기를 원했다,그는 건강을 챙기는 것이다,"주변 사람들은 그를 더 잘 챙겨주기를 원했는데, 왜냐하면 그가 바람을 쐬었기 때문이다"
441,그는 엎질러진 물을 재빨리 치웠다,칭찬을 받기,그는 엎질러진 물을 재빨리 치웠다. 따라서 주변 사람들은 그에게 감사하기를 원했다,그를 칭찬하는 것이다,"주변 사람들은 그의 친절함을 보여주기를 원했는데, 왜냐하면 그가 엎질러진 물을 재빨리 치웠기 때문이다"
442,그는 누군가에게 전화를 겄다,전화를 받아주기,그는 누군가에게 전화를 겄다. 따라서 주변 사람들은 그가 안전하게 도착하기를 원했다,그는 누군가에게 전화를 겄다. 따라서 주변 사람들이 원했던 것은 그가 안전하게 도착했다는 연락을 받는 것이다,"주변 사람들은 조용히 있기를 원했는데, 왜냐하면 그가 누군가에게 전화를 겄기 때문이다"
443,그는 건강 문제가 있었다,그를 돌봐주기,그는 건강 문제가 있었다. 따라서 주변 사람들은 그의 회복을 기원하기를 원했다,그를 돌봐주는 것이다,"주변 사람들은 그가 의사에게 가기를 원했는데, 왜냐하면 그가 건강 문제가 있었기 때문이다"
444,그는 친구를 찾았다,그에게 친구가 되어주기,그는 친구를 찾았다. 따라서 주변 사람들은 그의 이야기를 듣기를 원했다,그는 친구를 찾았다. 따라서 주변 사람들이 원했던 것은 그에게 친구를 소개받는 것이다,"주변 사람들은 그에게 도와달라고 부탁하기를 원했는데, 왜냐하면 그가 친구를 찾았기 때문이다"
445,그도 동참했다,그와 함께 즐거운 시간을 보내기,그도 동참했다. 따라서 주변 사람들은 그의 의견을 듣기를 원했다,그도 동참했다. 따라서 주변 사람들이 원했던 것은 함께 일을 처리하는 것이다,"주변 사람들은 그와 함께 축구를 하기를 원했는데, 왜냐하면 그도 동참했기 때문이다"
446,그는 아픈 척을 했다,그를 돌봐주기,그는 아픈 척을 했다. 따라서 주변 사람들은 그를 돌봐주기를 원했다,그는 아픈 척을 했다. 따라서 주변 사람들이 원했던 것은 그를 돌봐주는 것이다,"주변 사람들은 그를 위로하기를 원했는데, 왜냐하면 그가 아픈 척을 했기 때문이다"
447,그는 새 책을 발견했다,그에게 책을 빌려달라고 부탁하기,그는 새 책을 발견했다. 따라서 주변 사람들은 그에게 추천하기를 원했다,그가 그 책을 나눠주는 것이다,"주변 사람들은 그의 책을 읽기를 원했는데, 왜냐하면 그가 새 책을 발견했기 때문이다"
448,그는 밤에 잠을 잘 못 자고 있었다,잠을 자도록 도와주기,그는 밤에 잠을 잘 못 자고 있었다. 따라서 주변 사람들은 그에게 수면 제안을 하기를 원했다,그가 휴식을 취하고 몸을 쉬게 하는 것이다,"주변 사람들은 그를 위로하기를 원했는데, 왜냐하면 그가 밤에 잠을 잘 못 자고 있었기 때문이다"
