,input,A,B,B2,B3
617,그는 늙었다,평온한 삶을 살기 위해 편안함과 안정을 원할 것이다,그는 늙었다. 따라서 그는 가족과 함께 시간을 보내기를 원했다,그는 더 많은 시간을 가족과 함께 보내는 것이다,"그는 어린 시절로 돌아가기를 원했는데, 왜냐하면 늙었기 때문이다"
618,그는 어린 딸이 있었다,딸과 함께 시간을 보내기,그는 어린 딸이 있었다. 따라서 그는 그녀의 행복을 위해 최선을 다하기를 원했다,그녀가 행복하고 안전하게 자라는 것이었다,"그는 아이스크림을 먹기를 원했는데, 왜냐하면 어린 딸이 있었기 때문이다"
619,그는 두 손을 모았다,기도나 바람을 비는 것,그는 더 나은 미래를 위해 기도하기를 원했다,그는 기도하는 것이다,"그는 기도하기를 원했는데, 왜냐하면 두 손을 모았기 때문이다"
620,그는 외로움을 덜 느꼈다,사람들과 연결되기,그는 외로움을 덜 느꼈다. 따라서 그는 사랑받기를 원했다,그는 외로움을 덜 느꼈다. 따라서 그가 원했던 것은 친구들과 함께 시간을 보내는 것이다,"그는 친구를 사귀기를 원했는데, 왜냐하면 외로움을 덜 느꼈기 때문이다"
621,그는 낙담했다,위로받기,그는 낙담했다. 따라서 그는 위로받기를 원했다,그는 낙담했다. 따라서 그가 원했던 것은 격려와 지지를 받는 것이다,"그는 친구들과 함께 시간을 보내기를 원했는데, 왜냐하면 낙담했기 때문이다"
622,그는 집을 팔았다,새로운 집을 구입하기,그는 집을 팔았다. 따라서 그는 새로운 집을 구매하기를 원했다,그는 집을 팔았다. 따라서 그가 원했던 것은 새로운 집을 구매하는 것이다,"그는 새로운 집을 사기를 원했는데, 왜냐하면 집을 팔았기 때문이다"
623,그는 병가를 내었다,휴식을 취하기,그는 병가를 내었다. 따라서 그는 휴식을 취하기를 원했다,그는 병가를 내었다. 따라서 그가 원했던 것은 휴식을 취하는 것이다,"그는 쉬기를 원했는데, 왜냐하면 병가를 내었기 때문이다"
624,그는 새로운 사업을 시작했다,성공을 원하기,그는 새로운 사업을 시작했다. 따라서 그는 성공적으로 이루어지기를 원했다,그는 새로운 사업을 시작했다. 따라서 그가 원했던 것은 성공적으로 사업을 키우는 것이다,"그는 성공을 원했는데, 왜냐하면 새로운 사업을 시작했기 때문이다"
625,그는 폭탄발언을 했다,주변 사람들의 반응을 보기 위해 기다리기,그는 폭탄발언을 했다. 따라서 그는 사과하기를 원했다,그는 주목받는 것이다,"그는 모든 사람들의 주목을 받기를 원했는데, 왜냐하면 폭탄발언을 했기 때문이다"
626,그는 울타리를 뛰어넘었다,자유를 느끼기,그는 울타리를 뛰어넘었다. 따라서 그는 자유를 느끼기를 원했다,그는 울타리를 뛰어넘었다. 따라서 그가 원했던 것은 자유를 누리는 것이다,"그는 자유를 느끼기를 원했는데, 왜냐하면 울타리를 뛰어넘었기 때문이다"
627,그는 애완용 새를 키우고 있었다,새와 더 가까워지기,그는 애완용 새를 키우고 있었다. 따라서 그는 조용한 환경을 원했다,그는 애완용 새를 키우고 있었다. 따라서 그가 원했던 것은 조용한 환경에서 평온을 누리는 것이다,"그는 새 친구를 사기를 원했는데, 왜냐하면 애완용 새를 키우고 있었기 때문이다"
628,그는 가장 큰 소리로 비명을 질렀다,도와달라고 외치기,그는 가장 큰 소리로 비명을 질렀다. 따라서 그는 도움을 요청하기를 원했다,그의 감정을 표현하는 것이다,"그는 주변 사람들의 관심을 끄기를 원했는데, 왜냐하면 가장 큰 소리로 비명을 질렀기 때문이다"
629,그는 우승 골을 넣었다,승리를 축하받기,그는 우승 골을 넣었다. 따라서 그는 축하받기를 원했다,그는 우승 골을 넣었다. 따라서 그가 원했던 것은 승리하는 것이다,"그는 축구 경기에서 승리를 원했는데, 왜냐하면 우승 골을 넣었기 때문이다"
630,그는 모두를 위해 위험을 감수했다,다른 사람들의 안전과 행복을 원할 것이다,그는 모두를 위해 위험을 감수했다. 따라서 그는 보상을 받기를 원했다,그는 모두를 위해 위험을 감수했다. 따라서 그가 원했던 것은 다른 사람들의 안전과 행복이다,"그는 영웅이 되기를 원했는데, 왜냐하면 모두를 위해 위험을 감수했기 때문이다"
631,그는 자신을 쳐다보고 있었다,자신을 이해하고 받아들여 달라고 요청하기,그는 자신을 쳐다보고 있었다. 따라서 그는 자신에게 자신감을 갖기를 원했다,그 주변 사람들의 반응을 보는 것이다,"그는 자신의 모습을 보기를 원했는데, 왜냐하면 자신을 쳐다보고 있었기 때문이다"
632,그는 계정을 만들었다,인터넷에서 쇼핑하기,그는 계정을 만들었다. 따라서 그는 인기 있는 사진을 올리기를 원했다,그는 계정을 만들었다. 따라서 그가 원했던 것은 소셜 미디어에 친구를 사귀는 것이다,"그는 인기를 얻기를 원했는데, 왜냐하면 계정을 만들었기 때문이다"
633,그는 새 개를 입양했다,새로운 반려동물을 키우기,그는 새 개를 입양했다. 따라서 그는 새로운 친구를 만나기를 원했다,그는 새 개를 입양했다. 따라서 그가 원했던 것은 새로운 친구를 만드는 것이다,"그는 새로운 반려동물을 키우기를 원했는데, 왜냐하면 새 개를 입양했기 때문이다"
634,그는 정말 시끄럽었다,조용한 곳으로 가기,그는 정말 시끄럽었다. 따라서 그는 조용함을 원했다,그는 조용한 곳에서 휴식을 취하는 것이다,"그는 조용한 환경을 원했는데, 왜냐하면 정말 시끄럽었기 때문이다"
635,그는 끔찍한 소리를 내었다,도움을 요청하기,그는 끔찍한 소리를 내었다. 따라서 그는 안심할 수 있는 곳을 찾기를 원했다,그는 끔찍한 소리를 내었다. 따라서 그가 원했던 것은 도와줄 사람을 찾는 것이다,"그는 조용한 환경을 원했는데, 왜냐하면 끔찍한 소리를 내었기 때문이다"
636,그는 드디어 왔다,기다렸던 사람을 만나기,그는 드디어 왔다. 따라서 그는 휴식을 원했다,그는 드디어 왔다. 따라서 그가 원했던 것은 여행을 떠나는 것이다,"그는 휴가를 원했는데, 왜냐하면 드디어 왔기 때문이다"
637,그는 힌트를 알려줬다,그의 지식을 나누기,그는 퍼즐을 해결하기를 원했다,그는 퍼즐을 해결하는 것이다,"그는 문제를 해결하기를 원했는데, 왜냐하면 힌트를 알려줬기 때문이다"
638,그는 정말 배가 불렀다,더 많은 음식을 원할 것이다,그는 정말 배가 불렀다. 따라서 그는 식사 후에 산책하기를 원했다,그는 정말 배가 불렀다. 따라서 그가 원했던 것은 푸짐한 식사를 하는 것이다,"그는 식사를 원했는데, 왜냐하면 정말 배가 불렀기 때문이다"
639,그는 장기자랑에서 우승했다,자랑스러워하기,그는 장기자랑에서 우승했다. 따라서 그는 축하받기를 원했다,그는 장기자랑에서 우승했다. 따라서 그가 원했던 것은 자신의 장기 실력을 입증하는 것이다,"그는 승리를 원했는데, 왜냐하면 장기자랑에서 우승했기 때문이다"
640,그는 휴식이 필요했다,휴식을 취하기,그는 휴식이 필요했다. 따라서 그는 여행을 원했다,그는 휴식이 필요했다. 따라서 그가 원했던 것은 스트레스를 풀고 마음을 정화하는 것이다,"그는 잠시 쉬기를 원했는데, 왜냐하면 휴식이 필요했기 때문이다"
641,그는 항상 울었다,위로받기,그는 항상 울었다. 따라서 그는 더 행복해지기를 원했다,그는 항상 울었다. 따라서 그가 원했던 것은 위로받는 것이다,"그는 행복하기를 원했는데, 왜냐하면 항상 울었기 때문이다"
642,그는 샌드위치를 먹고 싶었다,샌드위치를 주문하기,그는 샌드위치를 먹고 싶었다. 따라서 그는 가게에 가서 샌드위치를 사기를 원했다,그는 샌드위치를 먹고 싶었다. 따라서 그가 원했던 것은 식사를 간편하게 즐기는 것이다,"그는 배고픈 것을 원했는데, 왜냐하면 샌드위치를 먹고 싶었기 때문이다"
643,그는 선생님과 이야기를 나눴다,더 배우기,그는 선생님과 이야기를 나눴다. 따라서 그는 더 배우기를 원했다,그는 선생님과 이야기를 나눴다. 따라서 그가 원했던 것은 더 많은 지식을 얻는 것이다,"그는 도움을 원했는데, 왜냐하면 선생님과 이야기를 나눴기 때문이다"
644,그는 햄버거를 주문했다,식사를 즐기기,그는 햄버거를 주문했다. 따라서 그는 배고픔을 해소하기를 원했다,그는 햄버거를 주문했다. 따라서 그가 원했던 것은 배고픔을 해소하는 것이다,"그는 빵을 추가하기를 원했는데, 왜냐하면 햄버거를 주문했기 때문이다"
645,그는 슬프게 고개를 흔들었다,위로 받기,그는 슬프게 고개를 흔들었다. 따라서 그는 위로받기를 원했다,그의 슬픔을 나누어 주는 것이다,"그는 위로의 말을 원했는데, 왜냐하면 슬프게 고개를 흔들었기 때문이다"
646,그는 아주 잘 자고 있었다,휴식을 취하기,그는 아주 잘 자고 있었다. 따라서 그는 계속 자기를 원했다,그는 아주 잘 자고 있었다. 따라서 그가 원했던 것은 피곤함에서 벗어나는 것이다,"그는 조용한 시간을 원했는데, 왜냐하면 아주 잘 자고 있었기 때문이다"
647,그는 문이 잠겨 있는 것을 발견했다,열쇠를 찾기,그는 문이 잠겨 있는 것을 발견했다. 따라서 그는 열쇠를 찾기를 원했다,그는 문을 열 수 있는 열쇠를 찾는 것이다,"그는 탈출하기를 원했는데, 왜냐하면 문이 잠겨 있는 것을 발견했기 때문이다"
648,그는 문이 열리는 소리를 들었다,안전을 확인하기,그는 문이 열리는 소리를 들었다. 따라서 그는 누군가가 들어오는 것을 원했다,그는 문이 열리는 소리를 들었다. 따라서 그가 원했던 것은 누군가의 도움을 받는 것이다,"그는 누군가가 집에 들어오기를 원했는데, 왜냐하면 문이 열리는 소리를 들었기 때문이다"
649,그는 투표를 했다,사회에 기여하기,그는 투표를 했다. 따라서 그는 자신의 의견을 존중받기를 원했다,그는 투표를 했다. 따라서 그가 원했던 것은 자신의 의견을 반영하는 것이다,"그는 자신의 의견을 표현하기를 원했는데, 왜냐하면 투표를 했기 때문이다"
650,그는 기둥에 부딪혔다,통증을 덜어주는 치료를 받기,그는 기둥에 부딪혔다. 따라서 그는 다시 일어서기를 원했다,그의 상처를 치료하는 것이다,"그는 머리를 찾기를 원했는데, 왜냐하면 기둥에 부딪혔기 때문이다"
651,그의 말이 옳은 것처럼 보였다,자부심을 느끼기,그의 말이 옳은 것처럼 보였다. 따라서 그는 인정받기를 원했다,그의 말이 옳은 것처럼 보였다. 따라서 그가 원했던 것은 다른 사람들의 인정을 받는 것이다,"그는 자신의 의견을 주장하기를 원했는데, 왜냐하면 그의 말이 옳은 것처럼 보였기 때문이다"
652,그는 친구가 필요했다,소통하고 싶어하기,그는 친구가 필요했다. 따라서 그는 누군가와 대화하기를 원했다,그는 친구가 필요했다. 따라서 그가 원했던 것은 누군가와 함께하는 것이다,"그는 외로움을 달래기를 원했는데, 왜냐하면 친구가 필요했기 때문이다"
653,그는 새로운 고객을 확보했다,성공을 축하받기,그는 새로운 고객을 확보했다. 따라서 그는 성과를 축하하기를 원했다,그는 새로운 고객을 확보했다. 따라서 그가 원했던 것은 매출을 증가시키는 것이다,"그는 성공을 원했는데, 왜냐하면 새로운 고객을 확보했기 때문이다"
654,그는 집을 구입했다,자유롭게 살기,그는 집을 구입했다. 따라서 그는 새로운 시작을 원했다,그는 안정적인 거주지를 확보하는 것이다,"그는 안정적인 거주지를 원했는데, 왜냐하면 집을 구입했기 때문이다"
655,그는 낚시를 하거나 미끼를 잘랐다,자연 속에서 평화를 찾기,그는 낚시를 하거나 미끼를 잘랐다. 따라서 그는 물고기를 잡기를 원했다,그는 취미로 시간을 보내는 것이다,"그는 시간을 보내기를 원했는데, 왜냐하면 낚시를 하거나 미끼를 잘랐기 때문이다"
656,그는 새 모자를 구입했다,스타일을 바꾸기,그는 새 모자를 구입했다. 따라서 그는 자신의 패션을 업그레이드하기를 원했다,그는 새 모자를 구입했다. 따라서 그가 원했던 것은 스타일을 바꾸는 것이다,"그는 새로운 스타일을 시도하기를 원했는데, 왜냐하면 새 모자를 구입했기 때문이다"
657,그는 시동을 켜었다,목적지로 가기,그는 시동을 켜었다. 따라서 그는 여행을 떠나기를 원했다,그는 시동을 켜었다. 따라서 그가 원했던 것은 차를 운전하는 것이다,"그는 차를 운전하기를 원했는데, 왜냐하면 시동을 켜었기 때문이다"
658,그는 운전면허 시험에 합격했다,자동차를 구매하기,그는 운전을 시작하기를 원했다,그는 운전할 수 있는 자유를 얻는 것이다,"그는 자동차를 구매하기를 원했는데, 왜냐하면 운전면허 시험에 합격했기 때문이다"
659,그는 헬스장에 가입했다,건강한 삶을 살기 위해 노력하기,그는 헬스장에 가입했다. 따라서 그는 건강해지기를 원했다,그는 건강한 삶을 살기 위해 노력하는 것이다,"그는 건강한 삶을 원했는데, 왜냐하면 헬스장에 가입했기 때문이다"
660,그는 자신의 컬렉션을 탐색했다,자신의 취향을 발견하기,그는 자신의 컬렉션을 탐색했다. 따라서 그는 더 많은 흥미로운 아이템을 찾기를 원했다,그는 자신의 취향을 발견하는 것이다,"그는 새로운 음악을 찾기를 원했는데, 왜냐하면 자신의 컬렉션을 탐색했기 때문이다"
661,그는 지갑을 챙겼다,돈을 지출하기,그는 지갑을 챙겼다. 따라서 그는 쇼핑을 하기를 원했다,그는 지출을 줄이는 것이다,"그는 쇼핑을 하기를 원했는데, 왜냐하면 지갑을 챙겼기 때문이다"
662,그는 제시간에 도착했다,시간을 절약하기,그는 제시간에 도착했다. 따라서 그는 회의에 참석하기를 원했다,그는 제시간에 도착했다. 따라서 그가 원했던 것은 모든 일을 잘 처리하는 것이다,"그는 빠른 서비스를 원했는데, 왜냐하면 제시간에 도착했기 때문이다"
663,그는 밤새도록 잠을 잤다,휴식을 취하기,그는 밤새도록 잠을 잤다. 따라서 그는 피곤함을 떨치기를 원했다,그는 밤새도록 잠을 잤다. 따라서 그가 원했던 것은 피로를 풀고 휴식을 취하는 것이다,"그는 피곤함을 떨쳐내기를 원했는데, 왜냐하면 밤새도록 잠을 잤기 때문이다"
664,그는 이를 악물었다,분노를 토로하기,그는 이를 악물었다. 따라서 그는 분노를 표출하기를 원했다,그는 이를 악물었다. 따라서 그가 원했던 것은 분노를 토로하는 것이다,"그는 아프지 않기를 원했는데, 왜냐하면 이를 악물었기 때문이다"
665,그는 1위로 데뷔했다,더 많은 팬을 얻기,그는 1위로 데뷔했다. 따라서 그는 더 많은 사랑을 받기를 원했다,그는 1위로 데뷔했다. 따라서 그가 원했던 것은 축하받는 것이다,"그는 인기가 많은 노래를 부르기를 원했는데, 왜냐하면 1위로 데뷔했기 때문이다"
666,그는 방문하고 싶다고 했다,방문을 받아들이기,그는 방문하고 싶다고 했다. 따라서 그는 그의 친구를 만나기를 원했다,그는 방문하고 싶다고 했다. 따라서 그가 원했던 것은 그의 친구를 만나는 것이다,"그는 그의 친구를 만나기를 원했는데, 왜냐하면 방문하고 싶다고 했기 때문이다"
667,그는 드디어 전화했다,그의 소식을 듣기,그는 드디어 전화했다. 따라서 그는 좀 더 자세한 이야기를 듣기를 원했다,그는 드디어 전화했다. 따라서 그가 원했던 것은 소식을 전하는 것이다,"그는 그녀의 목소리를 듣기를 원했는데, 왜냐하면 드디어 전화했기 때문이다"
668,그는 광고를 게시했다,제품이나 서비스를 홍보하기,그는 광고를 게시했다. 따라서 그는 많은 사람들이 제품을 구매하기를 원했다,그는 광고를 게시했다. 따라서 그가 원했던 것은 제품을 홍보하는 것이다,"그는 더 많은 사람들이 그의 비디오를 시청하기를 원했는데, 왜냐하면 광고를 게시했기 때문이다"
669,그는 울고 싶은 기분였다,그의 마음을 털어놓고 싶을 것이다,그는 울고 싶은 기분이었다. 따라서 그는 누군가에게 위로받기를 원했다,그는 울고 싶은 기분이었다. 따라서 그가 원했던 것은 누군가에게 위로받는 것이다,"그는 위로받기를 원했는데, 왜냐하면 울고 싶은 기분이었기 때문이다"
670,그는 스스로를 부끄러워했다,자신을 변화시키기,그는 스스로를 부끄러워했다. 따라서 그는 자신을 변화시키기를 원했다,그는 자신에게 용서를 구하는 것이다,"그는 사과하기를 원했는데, 왜냐하면 스스로를 부끄러워했기 때문이다"
671,그는 나머지를 그녀에게 맡겼다,책임을 피하기,그는 나머지를 그녀에게 맡겼다. 따라서 그는 그녀가 잘 처리하기를 원했다,그는 나머지를 그녀에게 맡겼다. 따라서 그가 원했던 것은 책임을 회피하는 것이다,"그는 자유를 원했는데, 왜냐하면 나머지를 그녀에게 맡겼기 때문이다"
672,그는 야채를 더 많이 먹었다,건강한 식습관을 가지기 위해 노력하기,그는 야채를 더 많이 먹었다. 따라서 그는 건강을 유지하기를 원했다,그는 더 건강한 식습관을 가지는 것이다,"그는 건강한 식단을 유지하기를 원했는데, 왜냐하면 야채를 더 많이 먹었기 때문이다"
673,그는 돈을 잊어버렸다,돈을 찾기,그는 돈을 잊어버렸다. 따라서 그는 친구에게 빌리기를 원했다,그는 돈을 잊어버렸다. 따라서 그가 원했던 것은 누군가에게 빌리는 것이다,"그는 쇼핑을 하기를 원했는데, 왜냐하면 돈을 잊어버렸기 때문이다"
674,그는 코스튬 콘테스트에 참가했다,상을 받기 위해 최선을 다하기,그는 코스튬 콘테스트에 참가했다. 따라서 그는 우승하기를 원했다,그의 창의성을 발휘하고 상상력을 자유롭게 펼치는 것이다,"그는 상위권에 들기를 원했는데, 왜냐하면 코스튬 콘테스트에 참가했기 때문이다"
675,그는 자전거를 부쉈다,자전거를 고치기,그는 자전거를 부쉈다. 따라서 그는 새 자전거를 사기를 원했다,그는 자전거를 고쳐서 다시 타는 것이다,"그는 새로운 자전거를 원했는데, 왜냐하면 자전거를 부쉈기 때문이다"
676,그는 바지에 똥을 쌌다,화장실을 가기,그는 바지에 똥을 쌌다. 따라서 그는 샤워를 원했다,그가 원했던 것은 신속하게 집으로 돌아가서 옷을 갈아입는 것이다,"그는 샤워를 원했는데, 왜냐하면 바지에 똥을 쌌기 때문이다"
677,그도 알고 있었다,자신의 결정을 지지받기,그도 알고 있었다. 따라서 그는 더 나은 미래를 원했다,그도 알고 있었다. 따라서 그가 원했던 것은 더 이상 숨기지 않는 것이다,"그는 진실을 원했는데, 왜냐하면 그도 알고 있었기 때문이다"
678,그는 데이트를 약속했다,로맨틱한 분위기를 조성하기,그는 데이트를 약속했다. 따라서 그는 멋진 음식을 먹기를 원했다,그는 데이트를 약속했다. 따라서 그가 원했던 것은 로맨틱한 시간을 보내는 것이다,"그는 새로운 의상을 원했는데, 왜냐하면 데이트를 약속했기 때문이다"
679,그는 예상치 못한 실패를 겪었다,다시 시도해보기,그는 예상치 못한 실패를 겪었다. 따라서 그는 다시 일어서기를 원했다,그는 예상치 못한 실패를 겪었다. 따라서 그가 원했던 것은 다시 일어서는 것이다,"그는 안정적인 일자리를 원했는데, 왜냐하면 예상치 못한 실패를 겪었기 때문이다"
680,그는 누군가를 만났다,새로운 친구를 사귀기,그는 누군가를 만났다. 따라서 그는 친구를 사귀기를 원했다,그는 누군가를 만났다. 따라서 그가 원했던 것은 대화를 나누는 것이다,"그는 대화를 나누기를 원했는데, 왜냐하면 누군가를 만났기 때문이다"
681,그는 스케이트 타는 법을 배웠다,스케이트보드를 구매하기,그는 스케이트 타는 법을 배웠다. 따라서 그는 공원에서 스케이트를 타기를 원했다,그는 스케이트 타는 법을 배웠다. 따라서 그가 원했던 것은 스케이트 보드를 사는 것이다,"그는 얼음 위를 원했는데, 왜냐하면 스케이트 타는 법을 배웠기 때문이다"
682,그는 호흡 곤란이 있었다,의료 도움을 요청하기,그는 호흡 곤란이 있었다. 따라서 그는 의료 도움을 받기를 원했다,그는 호흡이 편해지는 것이었다,"그는 산소를 원했는데, 왜냐하면 호흡 곤란이 있었기 때문이다"
683,그는 냄새가 정말 좋았다,향수를 사기,그는 냄새가 정말 좋았다. 따라서 그는 계속해서 그 향기를 맡기를 원했다,그는 더 많은 향수를 사는 것이다,"그는 꽃밭을 구경하기를 원했는데, 왜냐하면 냄새가 정말 좋았기 때문이다"
684,그는 대신 결정했다,다른 사람을 도와주기,그는 대신 결정했다. 따라서 그는 성공을 향해 나아가기를 원했다,그는 대신 결정했다. 따라서 그가 원했던 것은 책임을 짊어지는 것이다,"그는 자신의 의견을 표현하기를 원했는데, 왜냐하면 대신 결정했기 때문이다"
685,그는 그녀를 바라봤다,그녀와의 관계를 시작하기,그는 그녀를 바라봤다. 따라서 그는 함께 시간을 보내기를 원했다,그는 그녀를 바라봤다. 따라서 그가 원했던 것은 그녀와 함께 시간을 보내는 것이다,"그는 그녀와 함께 있기를 원했는데, 왜냐하면 그녀를 바라봤기 때문이다"
686,그는 바구니를 받았다,쇼핑을 하기,그는 바구니를 받았다. 따라서 그는 과일을 채우기를 원했다,그는 바구니를 받았다. 따라서 그가 원했던 것은 신선한 과일을 구입하는 것이다,"그는 신선한 과일을 원했는데, 왜냐하면 바구니를 받았기 때문이다"
687,그는 광고를 보게 되었다,제품을 구매하기,그는 광고를 보게 되었다. 따라서 그는 해당 제품을 구매하기를 원했다,그는 광고를 보게 되었다. 따라서 그가 원했던 것은 해당 제품을 구매하는 것이다,"그는 그 제품을 구매하기를 원했는데, 왜냐하면 광고를 보게 되었기 때문이다"
688,그는 휴대폰을 가져갔다,연락을 받거나 정보를 얻기,그는 휴대폰을 가져갔다. 따라서 그는 연락을 원했다,그는 휴대폰을 가져갔다. 따라서 그가 원했던 것은 연락을 유지하는 것이다,"그는 연락을 원했는데, 왜냐하면 휴대폰을 가져갔기 때문이다"
689,그는 반지를 발견했다,결혼을 고려하기,그는 반지를 발견했다. 따라서 그는 다행을 느끼기를 원했다,그는 반지를 발견했다. 따라서 그가 원했던 것은 그의 사랑하는 이에게 선물하는 것이다,"그는 보물을 찾기를 원했는데, 왜냐하면 반지를 발견했기 때문이다"
690,그는 바로 돌아왔다,휴식을 취하기,그는 바로 돌아왔다. 따라서 그는 휴식을 취하기를 원했다,그는 바로 돌아왔다. 따라서 그가 원했던 것은 빠른 속도로 문제를 해결하는 것이다,"그는 가족과 함께 시간을 보내기를 원했는데, 왜냐하면 바로 돌아왔기 때문이다"
691,그는 새 키보드를 구입했다,게임을 즐기기 위해 사용하기,그는 새 키보드를 구입했다. 따라서 그는 빠르게 타이핑하기를 원했다,그는 새 키보드를 구입했다. 따라서 그가 원했던 것은 더 나은 타자 경험을 얻는 것이다,"그는 노래를 연습하기를 원했는데, 왜냐하면 새 키보드를 구입했기 때문이다"
692,그는 도랑에 추락했다,구조적 안전을 찾기,그는 도랑에 추락했다. 따라서 그는 구조를 원했다,그는 도랑에 추락했다. 따라서 그가 원했던 것은 구조되는 것이다,"그는 구급차를 불러달라고 원했는데, 왜냐하면 도랑에 추락했기 때문이다"
693,그는 자신의 얼굴을 핥았다,자신을 달래기,그는 자신의 얼굴을 핥았다. 따라서 그는 깨끗한 얼굴을 원했다,그는 자신의 얼굴을 핥았다. 따라서 그가 원했던 것은 자신의 피부를 적시는 것이다,"그는 자신의 매력을 확인하기를 원했는데, 왜냐하면 자신의 얼굴을 핥았기 때문이다"
694,그는 집까지 태워다 줬다,도움을 주고 싶어하기,그는 집까지 태워다 줬다. 따라서 그는 감사의 말을 전하기를 원했다,그는 집까지 태워다 줬다. 따라서 그가 원했던 것은 감사의 표시를 하는 것이다,"그는 차를 끌고 가기를 원했는데, 왜냐하면 집까지 태워다 줬기 때문이다"
695,그는 손가락을 찔렀다,상처를 치료받기,그는 손가락을 찔렀다. 따라서 그는 상처가 아프지 않기를 원했다,그는 손가락을 찔렀다. 따라서 그가 원했던 것은 상처를 치료하는 것이다,"그는 의료 도움을 받기를 원했는데, 왜냐하면 손가락을 찔렀기 때문이다"
696,그는 벽에 부딪혔다,새로운 접근 방식을 찾기,그는 벽에 부딪혔다. 따라서 그는 다시 시도하기를 원했다,그는 벽에 부딪혔다. 따라서 그가 원했던 것은 다른 길을 찾는 것이다,"그는 자유롭게 움직이기를 원했는데, 왜냐하면 벽에 부딪혔기 때문이다"
697,그는 그녀를 찾았다,그녀와 다시 연락하기,그는 그녀를 찾았다. 따라서 그는 그녀와 함께 시간을 보내기를 원했다,그는 그녀를 찾았다. 따라서 그가 원했던 것은 그녀와 다시 연락하는 것이다,"그는 그녀와 다시 연락하기를 원했는데, 왜냐하면 그녀를 찾았기 때문이다"
698,그는 손을 내밀고 있었다,도움을 요청하기,그는 손을 내밀고 있었다. 따라서 그는 도와주기를 원했다,그는 손을 내밀고 있었다. 따라서 그가 원했던 것은 도움을 요청하는 것이다,"그는 도움을 요청하기를 원했는데, 왜냐하면 손을 내밀고 있었기 때문이다"
699,그는 자신의 어머니를 바라봤다,안식을 찾기,그는 자신의 어머니를 바라봤다. 따라서 그는 어머니와 함께 시간을 보내기를 원했다,그는 자신의 어머니를 바라봤다. 따라서 그가 원했던 것은 어머니의 안전과 행복이었다,"그는 자신의 어머니와 함께 있기를 원했는데, 왜냐하면 자신의 어머니를 바라봤기 때문이다"
700,그는 바지에 오줌을 쌌다,부끄러워하기,그는 바지에 오줌을 쌌다. 따라서 그는 새로운 바지를 갖기를 원했다,그는 바지에 오줌을 쌌다. 따라서 그가 원했던 것은 깨끗한 옷을 갈아입는 것이다,"그는 새 바지를 원했는데, 왜냐하면 바지에 오줌을 쌌기 때문이다"
701,그는 프로포즈하고 싶어 했다,사랑받기,그는 프로포즈하고 싶어 했다. 따라서 그는 로맨틱한 분위기를 원했다,그는 프로포즈하고 싶어 했다. 따라서 그가 원했던 것은 그녀의 예상을 뛰어넘는 것이다,"그는 결혼을 원했는데, 왜냐하면 프로포즈하고 싶어 했기 때문이다"
702,그는 엄청난 파티를 열었다,모두가 즐겁게 놀기,그는 엄청난 파티를 열었다. 따라서 그는 모두가 즐겁게 놀기를 원했다,그는 엄청난 파티를 열었다. 따라서 그가 원했던 것은 사람들로부터 주목받는 것이다,"그는 사람들과 즐거운 시간을 보내기를 원했는데, 왜냐하면 엄청난 파티를 열었기 때문이다"
703,그는 3점슛을 성공시켰다,승리를 쟁취하기,그는 3점슛을 성공시켰다. 따라서 그는 팀의 승리를 원했다,그는 3점슛을 성공시켰다. 따라서 그가 원했던 것은 경기에서 승리하는 것이다,"그는 관중의 환호를 원했는데, 왜냐하면 3점슛을 성공시켰기 때문이다"
704,그는 셔츠에 케첩을 엎질렀다,새 셔츠를 사기,그는 셔츠에 케첩을 엎질렀다. 따라서 그는 새로운 옷을 사기를 원했다,그는 셔츠에 케첩을 엎질렀다. 따라서 그가 원했던 것은 옷을 교체하는 것이다,"그는 새로운 셔츠를 원했는데, 왜냐하면 케첩을 엎질렀기 때문이다"
705,그는 대신 비디오 게임을 했다,스트레스를 풀기 위해 즐거움을 찾기,그는 대신 비디오 게임을 했다. 따라서 그는 계속해서 승리하기를 원했다,그는 대신 비디오 게임을 했다. 따라서 그가 원했던 것은 스트레스를 풀고 즐거움을 얻는 것이다,"그는 영화를 보기를 원했는데, 왜냐하면 대신 비디오 게임을 했기 때문이다"
706,그는 가려운 곳을 긁었다,가려운 곳을 해소하기,그는 가려운 곳을 긁었다. 따라서 그는 가려움을 없애기를 원했다,그는 가려운 곳을 긁었다. 따라서 그가 원했던 것은 가려움을 없애는 것이다,"그는 가려운 것을 원했는데, 왜냐하면 가려운 곳을 긁었기 때문이다"
707,그는 자녀가 한 명 있었다,자녀와 함께 시간을 보내기,그는 자녀가 한 명 있었다. 따라서 그는 가족과 행복하게 살기를 원했다,그는 자녀가 한 명 있었다. 따라서 그가 원했던 것은 자녀의 행복한 미래를 보는 것이다,"그는 자신의 유전자를 계속 전달하기를 원했는데, 왜냐하면 자녀가 한 명 있었기 때문이다"
708,그는 아침에 일어나 준비를 했다,하루를 시작하기,그는 아침에 일어나 준비를 했다. 따라서 그는 하루를 잘 보내기를 원했다,그는 아침에 일어나 준비를 했다. 따라서 그가 원했던 것은 시간을 지키는 것이다,"그는 성공적인 하루를 원했는데, 왜냐하면 아침에 일어나 준비를 했기 때문이다"
