,input,A,B,B2,B3
411,그는 버퍼에 부딪혔다,차를 운전해야 했다,그는 버퍼에 부딪혔다. 이를 위해 그는 주차를 잘못 했어야 했다,그는 주차를 제대로 하는 것이다,"그는 속도를 줄였어야 했는데, 이는 버퍼에 부딪히기 위해서였다"
412,그는 치과에 가야 했다,예약을 해야 했다,그는 치과에 가야 했다. 이를 위해 그는 치통이 있었어야 했다,그는 치과에 가야 했다. 이를 위해 그가 했어야 한 것은 약속을 잡는 것이다,"그는 치아가 아팠어야 했는데, 이는 치과에 가야 하기 위해서였다"
413,그는 첫 번째 게임에서 승리했다,상대방과 경기를 했어야 한다,그는 첫 번째 게임에서 승리했다. 이를 위해 그는 최선을 다했어야 했다,그는 첫 번째 게임에서 승리했다. 이를 위해 그가 했어야 한 것은 열심히 연습하는 것이다,"그는 연습을 많이 해야 했는데, 이는 첫 번째 게임에서 승리하기 위해서였다"
414,그는 입술을 깨물었다,스트레스를 받았을 것이다,그는 입술을 깨물었다. 이를 위해 그는 긴장되어 있었어야 했다,그는 입술을 깨물었다. 이를 위해 그가 했어야 한 것은 마른 입술에 립밤을 바르는 것이다,"그는 신경질을 내야 했는데, 이는 입술을 깨물기 위해서였다"
415,그는 머리를 휙 돌렸다,주변을 살펴봐야 했다,그는 머리를 휙 돌렸다. 이를 위해 그는 소리가 들렸어야 했다,그는 무언가를 듣기 위해 그의 주변을 살펴보는 것이다,"그는 뒤를 돌아봐야 했는데, 이는 머리를 휙 돌리기 위해서였다"
416,그는 이혼을 했다,결혼을 했어야 한다,그는 변호사를 고용했어야 했다,그는 변화를 받아들이는 것이다,"그는 변호사를 고용해야 했는데, 이는 이혼을 하기 위해서였다"
417,그는 늦게 귀가했다,시간을 잘못 계산했거나 교통체증 때문에 늦게 귀가했어야 한다,그는 늦게 귀가했다. 이를 위해 그는 일을 끝내야 했다,그는 늦게 귀가했다. 이를 위해 그가 했어야 한 것은 시간을 잘 관리하는 것이다,"그는 시계를 확인했어야 했는데, 이는 늦게 귀가하기 위해서였다"
418,그는 첫 마라톤을 뛰었다,마라톤을 준비하고 훈련해야 했다,그는 첫 마라톤을 뛰었다. 이를 위해 그는 훈련을 많이 했어야 했다,그는 첫 마라톤을 뛰었다. 이를 위해 그가 했어야 한 것은 꾸준한 트레이닝을 하는 것이다,"그는 훈련을 해야 했는데, 이는 첫 마라톤을 뛰기 위해서였다"
419,그는 거품 목욕을 했다,거품 목욕용 제품을 사용했어야 한다,그는 거품 목욕을 했다. 이를 위해 그는 욕조에 물을 채웠어야 했다,그는 거품 목욕을 했다. 이를 위해 그가 했어야 한 것은 욕조에 물을 채우는 것이다,"그는 욕조에 물을 채워야 했는데, 이는 거품 목욕을 하기 위해서였다"
420,그는 집에 태워다 줄 사람이 필요했다,차를 가지고 있었어야 한다,그는 집에 태워다 줄 사람이 필요했다. 이를 위해 그는 친구들에게 전화를 해야 했다,그는 집에 태워다 줄 사람이 필요했다. 이를 위해 그가 했어야 한 것은 운전면허증을 가지고 있는 것이다,"그는 운전할 수 있는 사람을 찾아야 했는데, 이는 집에 태워다 줄 사람이 필요하기 위해서였다"
421,그는 스케이트보드를 배웠다,스케이트보드를 사야했어야 한다,그는 스케이트보드를 배웠다. 이를 위해 그는 스케이트보드를 사야 했다,그는 스케이트보드를 배웠다. 이를 위해 그가 했어야 한 것은 안전장비를 착용하는 것이다,"그는 스케이트보드를 사야 했는데, 이는 스케이트보드를 배우기 위해서였다"
422,그는 뭔가 냄새가 났다,쓰레기를 버렸어야 한다,그는 뭔가 냄새가 났다. 이를 위해 그는 목욕을 해야 했다,그 주변을 냄새를 찾는 것이다,"그는 샤워를 해야 했는데, 이는 뭔가 냄새가 나기 위해서였다"
423,그는 데이트 상대에게 깊은 인상을 남겼다,어필하는 옷을 입었어야 한다,그는 데이트 상대에게 깊은 인상을 남겼다. 이를 위해 그는 세련된 옷을 입었어야 했다,그는 데이트 상대에게 깊은 인상을 남겼다. 이를 위해 그가 했어야 한 것은 세련된 옷을 입는 것이다,"그는 예쁜 옷을 입어야 했는데, 이는 데이트 상대에게 깊은 인상을 남기기 위해서였다"
424,그는 셔츠에 주스를 엎질렀다,셔츠를 입었어야 한다,그는 셔츠에 주스를 엎질렀다. 이를 위해 그는 셔츠를 갈아입어야 했다,그는 셔츠에 주스를 엎질렀다. 이를 위해 그가 했어야 한 것은 주스를 조심스럽게 마시는 것이다,"그는 주스를 마시고 있었어야 했는데, 이는 셔츠에 주스를 엎지르기 위해서였다"
425,그는 지갑을 찾을 수 없었다,지갑을 잃어버렸어야 한다,그는 지갑을 찾을 수 없었다. 이를 위해 그는 주위를 뒤져봐야 했다,그는 지갑을 찾을 수 없었다. 이를 위해 그가 했어야 한 것은 주머니를 뒤지는 것이다,"그는 주머니를 뒤적거려봤어야 했는데, 이는 지갑을 찾을 수 없기 위해서였다"
426,그는 먹거나 마셨다,식사나 음료를 준비했어야 한다,그는 냉장고를 열었어야 했다,그는 먹거나 마셨다. 이를 위해 그가 했어야 한 것은 음식이나 음료를 구하는 것이다,"그는 식사를 준비해야 했는데, 이는 먹거나 마시기 위해서였다"
427,그는 점점 더 좋아지고 있었다,더 많은 노력을 했어야 한다,그는 점점 더 좋아지고 있었다. 이를 위해 그는 꾸준히 노력했어야 했다,그는 점점 더 좋아지고 있었다. 이를 위해 그가 했어야 한 것은 꾸준한 노력을 하는 것이다,"그는 더 열심히 일해야 했는데, 이는 점점 더 좋아지고 있기 위해서였다"
428,그는 클럽에 가입했다,클럽에 가입 신청서를 제출했어야 한다,그는 클럽에 가입했다. 이를 위해 그는 회비를 내야 했어야 했다,그는 클럽에 가입했다. 이를 위해 그가 했어야 한 것은 회비를 내는 것이다,"그는 신청서를 작성해야 했는데, 이는 클럽에 가입하기 위해서였다"
429,그는 발목을 다쳤다,발을 조심했어야 한다,그는 발목을 다쳤다. 이를 위해 그는 병원에 가야 했어야 했다,그는 발목을 다쳤다. 이를 위해 그가 했어야 한 것은 의사를 찾는 것이다,"그는 조심해야 했는데, 이는 발목을 다치기 위해서였다"
430,그는 별로 도움이 되지 않았다,도움을 요청하지 않았어야 한다,그는 별로 도움이 되지 않았다. 이를 위해 그는 더 많은 노력을 기울여야 했다,그는 별로 도움이 되지 않았다. 이를 위해 그가 했어야 한 것은 더 많은 노력을 기울이는 것이다,"그는 말을 해야 했는데, 이는 별로 도움이 되지 않기 위해서였다"
431,그는 기회를 얻었다,자신의 능력을 증명했어야 한다,그는 기회를 얻었다. 이를 위해 그는 열심히 일했어야 했다,그는 기회를 얻었다. 이를 위해 그가 했어야 한 것은 열심히 일하는 것이다,"그는 노력해야 했는데, 이는 기회를 얻기 위해서였다"
432,그는 학교에서 괴롭힘을 당하고 있었다,학교 관리자나 교사에게 도움을 요청했어야 한다,그는 학교에서 괴롭힘을 당하고 있었다. 이를 위해 그는 선생님에게 도움을 요청했어야 했다,그는 학교에서 괴롭힘을 당하고 있었다. 이를 위해 그가 했어야 한 것은 선생님께 도움을 요청하는 것이다,"그는 도움을 요청해야 했는데, 이는 학교에서 괴롭힘을 당하고 있기 위해서였다"
433,그는 환경을 보호했다,자원을 절약하고 재활용했어야 한다,그는 환경을 보호했다. 이를 위해 그는 재활용을 실천했어야 했다,그는 환경을 보호했다. 이를 위해 그가 했어야 한 것은 재활용을 하고 에너지를 절약하는 것이다,"그는 플라스틱을 재활용해야 했는데, 이는 환경을 보호하기 위해서였다"
434,그는 우승자를 발표했다,시상식을 주관했어야 한다,그는 우승자를 발표했다. 이를 위해 그는 시상식을 준비했어야 했다,그는 우승자를 발표했다. 이를 위해 그가 했어야 한 것은 시상식을 준비하는 것이다,"그는 마이크를 잡아야 했는데, 이는 우승자를 발표하기 위해서였다"
435,그는 밖에 풀을 봤다,잔디 깎는 기계를 가지고 있었어야 한다,그는 밖에 풀을 봤다. 이를 위해 그는 정원을 가꾸어야 했다,그는 밖에 풀을 봤다. 이를 위해 그가 했어야 한 것은 창문을 열었던 것이다,"그는 창문을 열어야 했는데, 이는 밖에 풀을 보기 위해서였다"
436,그는 유권자 등록을 했다,투표에 참여할 자격이 있었어야 한다,그는 유권자 등록을 했다. 이를 위해 그는 신분증을 가져왔어야 했다,그는 유권자 등록을 했다. 이를 위해 그가 했어야 한 것은 신분증을 가져가는 것이다,"그는 신분증을 가져왔어야 했는데, 이는 유권자 등록을 하기 위해서였다"
437,그는 출근에 한 시간 늦었다,일어나기 위해서 일찍 일어났어야 한다,그는 출근에 한 시간 늦었다. 이를 위해 그는 알람을 제대로 설정했어야 했다,그는 출근에 한 시간 늦었다. 이를 위해 그가 했어야 한 것은 일찍 일어나는 것이다,"그는 알람을 맞춰야 했는데, 이는 출근에 한 시간 늦기 위해서였다"
438,그는 쇼핑을 시작했다,돈을 가지고 있었어야 한다,그는 쇼핑을 시작했다. 이를 위해 그는 지갑을 가져왔어야 했다,그는 쇼핑을 시작했다. 이를 위해 그가 했어야 한 것은 자신이 필요한 물건을 리스트업하는 것이다,"그는 지갑을 챙겨왔어야 했는데, 이는 쇼핑을 시작하기 위해서였다"
439,그는 서류 가방을 집에 맡겼다,일을 끝내고 집에 왔어야 한다,그는 서류 가방을 집에 맡겼다. 이를 위해 그는 열쇠를 가져왔어야 했다,그는 서류 가방을 집에 맡겼다. 이를 위해 그가 했어야 한 것은 중요한 서류를 정리하는 것이다,"그는 열쇠를 가져왔어야 했는데, 이는 서류 가방을 집에 맡기기 위해서였다"
440,그는 바람을 쐬었다,밖으로 나갔어야 한다,그는 바람을 쐬었다. 이를 위해 그는 밖으로 나갔어야 했다,그는 바람을 쐬었다. 이를 위해 그가 했어야 한 것은 밖으로 나가는 것이다,"그는 밖에 나갔어야 했는데, 이는 바람을 쐬기 위해서였다"
441,그는 엎질러진 물을 재빨리 치웠다,물을 닦았어야 한다,그는 엎질러진 물을 재빨리 치웠다. 이를 위해 그는 수건을 가져와 닦았어야 했다,그는 엎질러진 물을 재빨리 치웠다. 이를 위해 그가 했어야 한 것은 수건을 가져오는 것이다,"그는 수건을 가져왔어야 했는데, 이는 엎질러진 물을 재빨리 치우기 위해서였다"
442,그는 누군가에게 전화를 겄다,전화번호를 알아야 한다,그는 누군가에게 전화를 겄다. 이를 위해 그는 전화번호를 알고 있었어야 했다,그는 누군가에게 전화를 겄다. 이를 위해 그가 했어야 한 것은 전화번호를 알고 있는 것이다,"그는 전화번호를 알아야 했는데, 이는 누군가에게 전화를 거기 위해서였다"
443,그는 건강 문제가 있었다,의사를 찾아뵀어야 한다,그는 건강 문제가 있었다. 이를 위해 그는 의사에게 상담을 받아야 했다,그는 의사에게 진단을 받는 것이다,"그는 의사에게 진찰을 받아야 했는데, 이는 건강 문제가 있기 위해서였다"
444,그는 친구를 찾았다,친구의 연락처를 알고 있었어야 한다,그는 친구를 찾았다. 이를 위해 그는 연락처를 확인했어야 했다,그는 친구를 찾았다. 이를 위해 그가 했어야 한 것은 연락처부터 확인하는 것이다,"그는 전화번호를 물어봐야 했는데, 이는 친구를 찾기 위해서였다"
445,그도 동참했다,그도 동참했어야 한다,그도 동참했다. 이를 위해 그는 초대를 받았어야 했다,그도 동참했다. 이를 위해 그가 했어야 한 것은 초대를 받는 것이다,"그는 티켓을 예약해야 했는데, 이는 그도 동참하기 위해서였다"
446,그는 아픈 척을 했다,병원에 갔어야 한다,그는 아픈 척을 했다. 이를 위해 그는 병원에 가야 했어야 했다,그는 아픈 척을 했다. 이를 위해 그가 했어야 한 것은 의사를 찾아가는 것이다,"그는 쓸개를 썼어야 했는데, 이는 아픈 척을 하기 위해서였다"
447,그는 새 책을 발견했다,책을 찾아봐야 했어야 한다,그는 책상을 정리했어야 했다,그는 책을 읽는 것이다,"그는 서점에 갔어야 했는데, 이는 새 책을 발견하기 위해서였다"
448,그는 밤에 잠을 잘 못 자고 있었다,스트레스를 받고 있었어야 한다,그는 밤에 잠을 잘 못 자고 있었다. 이를 위해 그는 수면제를 복용했어야 했다,그는 밤에 잠을 잘 못 자고 있었다. 이를 위해 그가 했어야 한 것은 스트레스를 관리하는 것이다,"그는 의사에게 상담을 받아야 했는데, 이는 밤에 잠을 잘 못 자고 있기 위해서였다"
449,그는 학교에 가져갈 책을 구했다,책을 사왔어야 한다,그는 학교에 가져갈 책을 구했다. 이를 위해 그는 서점에 다녀왔어야 했다,그는 학교에 가져갈 책을 구했다. 이를 위해 그가 했어야 한 것은 서점에 가서 구매하는 것이다,"그는 서점에 들렀어야 했는데, 이는 학교에 가져갈 책을 구하기 위해서였다"
450,그는 이혼을 신청했다,결혼을 끝냈어야 한다,그는 이혼을 신청했다. 이를 위해 그는 변호사를 고용했어야 했다,그는 이혼을 신청했다. 이를 위해 그가 했어야 한 것은 변호사와 상담하는 것이다,"그는 변호사를 고용했어야 했는데, 이는 이혼을 신청하기 위해서였다"
451,그는 한밤중에 깨어났다,잠을 자고 있었어야 한다,그는 한밤중에 깨어났다. 이를 위해 그는 알람을 설정했어야 했다,그는 한밤중에 깨어났다. 이를 위해 그가 했어야 한 것은 화장실을 가는 것이다,"그는 알람을 설정해야 했는데, 이는 한밤중에 깨어나기 위해서였다"
452,그는 직진했다,운전면허증을 가지고 있었어야 한다,그는 직진했다. 이를 위해 그는 신호를 무시했어야 했다,그는 직진했다. 이를 위해 그가 했어야 한 것은 방향을 잃지 않는 것이다,"그는 신호를 기다렸어야 했는데, 이는 직진하기 위해서였다"
453,그는 한 귀로 듣고 흘렸다,두 귀로 들어야 했다,그는 한 귀로 듣고 흘렸다. 이를 위해 그는 집중력이 부족했어야 했다,그는 한 귀로 듣고 흘렸다. 이를 위해 그가 했어야 한 것은 집중하는 것이다,"그는 노래를 들어야 했는데, 이는 한 귀로 듣고 흘리기 위해서였다"
454,그는 캐나다로 이주했다,이민 신청을 했어야 한다,그는 캐나다로 이주했다. 이를 위해 그는 비자를 신청했어야 했다,그는 캐나다로 이주했다. 이를 위해 그가 했어야 한 것은 이민 신청을 하는 것이다,"그는 비자를 신청했어야 했는데, 이는 캐나다로 이주하기 위해서였다"
455,그는 다음에 더 조심할 겄다,이전에 실수를 했어야 한다,그는 다음에 더 조심할 겄다. 이를 위해 그는 더 많은 경험을 쌓아야 했다,그는 더 많은 정보를 수집하는 것이다,"그는 더 많은 실수를 해야 했는데, 이는 다음에 더 조심할 거기 위해서였다"
456,그는 새 브라우저를 다운로드했다,인터넷에 연결했어야 한다,그는 새 브라우저를 다운로드했다. 이를 위해 그는 인터넷 검색을 통해 안전한 옵션을 찾아봤어야 했다,그는 새 브라우저를 다운로드했다. 이를 위해 그가 했어야 한 것은 인터넷에서 검색하는 것이다,"그는 인터넷에 연결해야 했는데, 이는 새 브라우저를 다운로드하기 위해서였다"
457,그는 대신 수영을 하러 갔다,물건을 놓고 수영복을 가져갔어야 한다,그는 대신 수영을 하러 갔다. 이를 위해 그는 수영복을 챙겨야 했다,그는 대신 수영을 하러 갔다. 이를 위해 그가 했어야 한 것은 다른 운동을 취하는 것이다,"그는 운동복을 챙겨야 했는데, 이는 대신 수영을 하러 가기 위해서였다"
458,그는 생일 케이크를 구입했다,생일 파티를 계획했어야 한다,그는 생일 케이크를 구입했다. 이를 위해 그는 미리 예약을 했어야 했다,그는 생일 케이크를 구입했다. 이를 위해 그가 했어야 한 것은 미리 예약하는 것이다,"그는 빵집에 들렀어야 했는데, 이는 생일 케이크를 구입하기 위해서였다"
459,그는 인증을 받았다,시험을 보았어야 한다,그는 인증을 받았다. 이를 위해 그는 시험을 통과했어야 했다,그는 인증을 받았다. 이를 위해 그가 했어야 한 것은 시험을 보는 것이다,"그는 시험을 보러 가야 했는데, 이는 인증을 받기 위해서였다"
460,그는 첫 번째 집을 구입했다,돈을 모았어야 한다,그는 첫 번째 집을 구입했다. 이를 위해 그는 대출을 신청했어야 했다,그는 첫 번째 집을 구입했다. 이를 위해 그가 했어야 한 것은 대출을 신청하는 것이다,"그는 저축을 시작했어야 했는데, 이는 첫 번째 집을 구입하기 위해서였다"
461,그는 다음 날 아침 깨어났다,전날 밤에 잤어야 한다,그는 다음 날 아침 깨어났다. 이를 위해 그는 잠을 자야 했다,그는 다음 날 아침 깨어났다. 이를 위해 그가 했어야 한 것은 일찍 자는 것이다,"그는 일찍 잠자리에 들어야 했는데, 이는 다음 날 아침 깨어나기 위해서였다"
462,그는 스스로를 지켰다,자기 방어를 했어야 한다,그는 스스로를 지켰다. 이를 위해 그는 자기 방어를 배웠어야 했다,그는 스스로를 지켰다. 이를 위해 그가 했어야 한 것은 안전을 유지하는 것이다,"그는 자기 방문을 잠궈야 했는데, 이는 스스로를 지키기 위해서였다"
463,그는 학교에서 놀림을 받았다,평소에 친구들과 어울려야 했다,그는 학교에서 놀림을 받았다. 이를 위해 그는 친구들과 함께 있었어야 했다,그는 학교에서 놀림을 받았다. 이를 위해 그가 했어야 한 것은 자신을 지키는 것이다,"그는 새로운 옷을 사러 가야 했는데, 이는 학교에서 놀림을 받기 위해서였다"
464,그는 창문을 깨뜨렸다,도구를 이용해야 했다,그는 창문을 깨뜨렸다. 이를 위해 그는 충분한 힘을 가지고 있었어야 했다,그는 창문을 깨뜨렸다. 이를 위해 그가 했어야 한 것은 어떤 이유로 그런 행동을 했는지 설명하는 것이다,"그는 돌을 가지고 있었어야 했는데, 이는 창문을 깨뜨리기 위해서였다"
465,그는 결승선을 통과했다,경주에 참가했어야 한다,그는 결승선을 통과했다. 이를 위해 그는 많은 훈련을 해왔어야 했다,그는 결승선을 통과했다. 이를 위해 그가 했어야 한 것은 최선을 다하는 것이다,"그는 더 빨리 달려야 했는데, 이는 결승선을 통과하기 위해서였다"
466,그는 새로운 보금자리를 찾았다,집을 찾아야 한다,그는 새로운 보금자리를 찾았다. 이를 위해 그는 중개인과 연락을 해야 했다,그는 새로운 보금자리를 찾았다. 이를 위해 그가 했어야 한 것은 중개인을 찾는 것이다,"그는 집을 나가야 했는데, 이는 새로운 보금자리를 찾기 위해서였다"
467,그는 결국 찾았다,잃어버린 물건을 찾아야 했다,그는 결국 찾았다. 이를 위해 그는 끈질겨서 계속 찾아봤어야 했다,그는 결국 찾았다. 이를 위해 그가 했어야 한 것은 지도를 확인하는 것이다,"그는 지도를 보고 가야 했는데, 이는 결국 찾기 위해서였다"
468,그는 정말 멋졌다,자신의 장점을 강조했어야 한다,그는 정말 멋졌다. 이를 위해 그는 많은 노력을 했어야 했다,그는 정말 멋졌다. 이를 위해 그가 했어야 한 것은 열심히 노력하는 것이다,"그는 노력해야 했는데, 이는 정말 멋지기 위해서였다"
469,그는 곧 도착했다,출발했어야 한다,그는 곧 도착했다. 이를 위해 그는 빨리 달렸어야 했다,그는 곧 도착했다. 이를 위해 그가 했어야 한 것은 빨리 달리기 시작하는 것이다,"그는 출발을 준비해야 했는데, 이는 곧 도착하기 위해서였다"
470,그는 어머니를 찾았다,어머니의 연락처를 알고 있었어야 한다,그는 어머니를 찾았다. 이를 위해 그는 연락처를 확인했어야 했다,그는 어머니를 찾았다. 이를 위해 그가 했어야 한 것은 연락처를 알고 있는 것이다,"그는 휴대전화를 가지고 있었어야 했는데, 이는 어머니를 찾기 위해서였다"
471,그는 아기의 기저귀를 갈아줬다,기저귀를 새로 써야 했다,그는 아기의 기저귀를 갈아줬다. 이를 위해 그는 기저귀를 챙겨야 했다,그는 아기의 기저귀를 갈아줬다. 이를 위해 그가 했어야 한 것은 아기의 기저귀를 산 것이다,"그는 아기를 돌봐줬어야 했는데, 이는 아기의 기저귀를 갈아주기 위해서였다"
472,그는 정말 귀여운 녀석였다,사람들에게 좋은 인상을 남겼어야 한다,그는 정말 귀여운 녀석였다. 이를 위해 그는 매일 꾸벅꾸벅 졸았어야 했다,그는 정말 귀여운 녀석였다. 이를 위해 그가 했어야 한 것은 사람들에게 잘 다가가는 것이다,"그는 더 귀여운 옷을 입었어야 했는데, 이는 정말 귀여운 녀석이기 위해서였다"
473,그의 몸에 불이 붙었다,화재를 막기 위해 안전조치를 취했어야 한다,그의 몸에 불이 붙었다. 이를 위해 그는 물을 뿌려야 했다,그의 몸에 불이 붙었다. 이를 위해 그가 했어야 한 것은 불을 끄는 것이다,"그는 불을 끄기 위해서 달려야 했는데, 이는 그의 몸에 불이 붙기 위해서였다"
474,그는 새 셔츠를 원했다,옷가게에 들렀어야 한다,그는 새 셔츠를 원했다. 이를 위해 그는 옷가게에 가야 했어야 했다,그는 쇼핑을 가서 새 셔츠를 사는 것이다,"그는 쇼핑을 했어야 했는데, 이는 새 셔츠를 원하기 위해서였다"
475,그는 새 노래를 작곡했다,음악을 이해하고 작곡할 수 있었어야 한다,그는 새 노래를 작곡했다. 이를 위해 그는 창작 영감을 얻기 위해 자연을 돌아다녀야 했다,그는 음악적 재능을 가지고 있는 것이다,"그는 악기를 연주했어야 했는데, 이는 새 노래를 작곡하기 위해서였다"
476,그는 더 빠르게 타이핑을 쳤다,연습을 많이 했어야 한다,그는 더 빠르게 타이핑을 쳤다. 이를 위해 그는 터치 타이핑을 배웠어야 했다,그는 더 많은 연습을 하는 것이다,"그는 타자 연습을 해야 했는데, 이는 더 빠르게 타이핑을 치기 위해서였다"
477,그는 뭔가에 부딪혔다,주의를 기울이지 않았어야 한다,그는 뭔가에 부딪혔다. 이를 위해 그는 조심했어야 했다,그는 뭔가에 부딪혔다. 이를 위해 그가 했어야 한 것은 주변을 살펴보는 것이다,"그는 눈을 감아야 했는데, 이는 뭔가에 부딪히기 위해서였다"
478,그는 마침내 열쇠를 찾았다,집안을 청소했어야 한다,그는 마침내 열쇠를 찾았다. 이를 위해 그는 집 안을 철저히 뒤져야 했다,그는 마침내 열쇠를 찾았다. 이를 위해 그가 했어야 한 것은 주변을 철저히 뒤지는 것이다,"그는 주머니를 뒤져야 했는데, 이는 마침내 열쇠를 찾기 위해서였다"
479,그는 셔츠를 벗었다,셔츠를 입었어야 한다,그는 씻어야 했다,그는 셔츠를 벗었다. 이를 위해 그가 했어야 한 것은 더운 날씨에 있었기 때문이다,"그는 땀을 닦아야 했는데, 이는 셔츠를 벗기 위해서였다"
480,그는 투어를 시작했다,여행 일정을 계획했어야 한다,그는 티켓을 예매했어야 했다,그는 투어를 시작했다. 이를 위해 그가 했어야 한 것은 공연 일정을 계획하는 것이다,"그는 가이드북을 샀어야 했는데, 이는 투어를 시작하기 위해서였다"
481,그는 깃발을 꽂았다,깃발을 가지고 있었어야 한다,그는 깃발을 꽂았다. 이를 위해 그는 기둥을 세웠어야 했다,그는 깃발을 꽂았다. 이를 위해 그가 했어야 한 것은 국기를 구매하는 것이다,"그는 땅을 파야 했는데, 이는 깃발을 꽂기 위해서였다"
482,그는 산책을 하고 싶어 했다,산책을 신청했어야 한다,그는 산책을 하고 싶어 했다. 이를 위해 그는 날씨가 좋아야 했다,그는 적절한 신발을 신는 것이다,"그는 실외에서 시간을 보냈어야 했는데, 이는 산책을 하고 싶어 하기 위해서였다"
483,그는 장난을 쳤다,상대방이 있었어야 한다,그는 장난을 쳤다. 이를 위해 그는 상대방이 웃을 만한 재치있는 말을 했어야 했다,그는 장난을 쳤다. 이를 위해 그가 했어야 한 것은 상대방의 감정을 고려하는 것이다,"그는 친구를 속일 줄 알았어야 했는데, 이는 장난을 치기 위해서였다"
484,그는 방과 후에 놀았다,학교에 남아 있었어야 한다,그는 방과 후에 놀았다. 이를 위해 그는 학교 일을 끝내야 했다,그는 방과 후에 놀았다. 이를 위해 그가 했어야 한 것은 학교에서 머물러 있는 것이다,"그는 숙제를 다 했어야 했는데, 이는 방과 후에 놀기 위해서였다"
485,그는 자신의 가치를 결정했다,자신의 장점과 역량을 파악했어야 한다,그는 자신의 가치를 결정했다. 이를 위해 그는 자기 자신을 이해했어야 했다,그는 자신의 가치를 결정했다. 이를 위해 그가 했어야 한 것은 자기 자신을 받아들이는 것이다,"그는 자기 자신을 이해해야 했는데, 이는 자신의 가치를 결정하기 위해서였다"
486,그는 대신 집으로 돌아갔다,차를 잊어놓았을 것이다,그는 대신 집으로 돌아갔다. 이를 위해 그는 열쇠를 가져왔어야 했다,그는 대신 집으로 돌아갔다. 이를 위해 그가 했어야 한 것은 다른 사람에게 자리를 양보하는 것이다,"그는 택시를 타야 했는데, 이는 대신 집으로 돌아가기 위해서였다"
487,그는 체중이 증가했다,많은 음식을 먹었어야 한다,그는 체중이 증가했다. 이를 위해 그는 식사량을 늘렸어야 했다,그는 체중이 증가했다. 이를 위해 그가 했어야 한 것은 운동을 더 많이 하는 것이다,"그는 더 많은 음식을 먹어야 했는데, 이는 체중이 증가하기 위해서였다"
488,그는 그냥 집에 갔다,일을 다 끝내고 퇴근했어야 한다,그는 그냥 집에 갔다. 이를 위해 그는 늦게까지 일을 안 했어야 했다,그는 그냥 집에 갔다. 이를 위해 그가 했어야 한 것은 일을 마치고 나오는 것이다,"그는 택시를 타야 했는데, 이는 그냥 집에 가기 위해서였다"
489,그는 오늘 도착했다,비행기를 탔어야 한다,그는 오늘 도착했다. 이를 위해 그는 일찍 일어났어야 했다,그는 오늘 도착했다. 이를 위해 그가 했어야 한 것은 항공편을 예약하는 것이다,"그는 일찍 일어났어야 했는데, 이는 오늘 도착하기 위해서였다"
490,그는 어디에서도 그녀를 찾을 수 없었다,그녀의 휴대전화를 찾아봤어야 한다,그는 어디에서도 그녀를 찾을 수 없었다. 이를 위해 그는 그녀의 친구들에게 연락했어야 했다,그녀의 휴대전화를 꺼버리는 것이다,"그는 숨을 곳을 찾아야 했는데, 이는 어디에서도 그녀를 찾을 수 없기 위해서였다"
491,그는 학교로 돌아왔다,학교에 등록해야 했다,그는 학교로 돌아왔다. 이를 위해 그는 방학이 끝났다고 알려야 했다,그는 학교로 돌아왔다. 이를 위해 그가 했어야 한 것은 등교 준비를 하는 것이다,"그는 공부를 마쳤어야 했는데, 이는 학교로 돌아오기 위해서였다"
492,그는 그녀를 찔렀다,칼을 사용했어야 한다,그는 그녀를 찔렀다. 이를 위해 그는 칼을 들고 있었어야 했다,그는 그녀를 찔렀다. 이를 위해 그가 했어야 한 것은 조심하는 것이다,"그는 칼을 가지고 있었어야 했는데, 이는 그녀를 찌르기 위해서였다"
493,그는 학교에 도착했다,버스를 타야 했다,그는 학교에 도착했다. 이를 위해 그는 일찍 일어났어야 했다,그는 학교에 도착했다. 이를 위해 그가 했어야 한 것은 버스를 타는 것이다,"그는 버스를 타야 했는데, 이는 학교에 도착하기 위해서였다"
494,그는 자신에게 화를 내고 있었다,자기 자신을 이해하고 돌봐주어야 했다,그는 자신에게 화를 내고 있었다. 이를 위해 그는 스트레스를 받았어야 했다,그는 자신에게 화를 내고 있었다. 이를 위해 그가 했어야 한 것은 감정을 조절하는 것이다,"그는 자신의 실수를 인정해야 했는데, 이는 자신에게 화를 내고 있기 위해서였다"
495,그는 피자를 주문했다,전화로 주문했어야 한다,그는 휴대전화로 음식 주문 앱을 사용했어야 했다,그는 피자를 주문했다. 이를 위해 그가 했어야 한 것은 전화로 음식을 주문하는 것이다,"그는 전화를 걸어야 했는데, 이는 피자를 주문하기 위해서였다"
496,그는 공을 서브했다,라켓을 잡았어야 한다,그는 공을 서브했다. 이를 위해 그는 라켓을 잡았어야 했다,그는 테니스 라켓을 잡는 것이다,"그는 래켓을 잡았어야 했는데, 이는 공을 서브하기 위해서였다"
497,그는 마사지를 받았다,마사지사를 고용했어야 한다,그는 마사지를 받았다. 이를 위해 그는 마사지 쿠폰을 사용했어야 했다,그는 마사지를 받았다. 이를 위해 그가 했어야 한 것은 마사지사에게 예약을 잡는 것이다,"그는 예약을 해야 했는데, 이는 마사지를 받기 위해서였다"
