,input,A,B,B2,B3
610,그는 일하고 싶지 않아 했다,그가 일하고 싶지 않아서 그런 것이다.,휴식을 원했기 때문이다., 휴식과 여가 시간이었기 때문이다.,"그는 쉬는 것을 원했기에, 그는 일하고 싶지 않아 했다."
611,그는 메시지를 받았다,.,그가 그것을 원했기 때문이다., 무엇인지 궁금했다.,"그는 무엇을 원했기에, 그는 메시지를 받았다."
612,그는 사이렌 소리를 들었다,그는 비상 상황을 인지했기 때문에 사이렌 소리를 들었다.,위험한, 바로 그것이었다. 자유와 모험을 위한 여행이었기 때문이다.,"그는 자유를 원했기에, 그는 사이렌 소리를 들었다."
613,그는 넷플릭스를 시청했다,그가 쉬고 싶어서 넷플릭스를 시청했다.,즐거운 시간을 원했기 때문입니다., 휴식과 엔터테인먼트였기 때문이다.,"그는 새로운 것을 원했기에, 그는 넷플릭스를 시청했다."
614,그는 동물병원에 데려갔다,그가 동물을 치료하거나 돌보기 위해서였다.,그가 그의 애완동물을 치료받기를 원했기 때문이다.,그의 애완견이 건강하고 행복하게 살 수 있도록 돌봐주는 것이었기 때문이다.,자신의 반려동물
615,그는 그의 엄마에게 말했다,"""그는 그의 엄마에게 말한 이유는 그녀를 도와주기 위해서였다.""",그가 그것을 원했기 때문에.,그의 생일 파티를 엄마와 함께 하고 싶었기 때문이었다.,"그는 더 많은 것을 원했기에, 그는 그의 엄마에게 말했다."
616,그는 많이 울었다,아마도 그가 상처받았기 때문일 것이다.,그가 원했던 것을 원했기 때문이다., 그가 원했던 것은 이루어지지 않았기 때문이었다.,"그는 그것을 원했기에, 그는 많이 울었다."
617,그는 늙었다,따라서 그는 늙어서 그런 것이다.,젊은, 더 이상 신나는 파티나 활동이 아니라 조용한 삶과 안정이었기 때문이다.,"그는 항상 더 많은 것을 원했기에, 그는 늙었다."
618,그는 어린 딸이 있었다,어린 딸을 지키기 위해.,그가 가족을 원했기 때문이다., 아버지가 되는 것이었기 때문이다. 그의 어린 딸은 그에게 새로운 삶과 책임감을 주었다.,"그는 더 많은 것을 원했기에, 그는 어린 딸이 있었다."
619,그는 두 손을 모았다,그는 기도를 하기 위해 두 손을 모았다.,그가 기도를 원했기 때문이다., 더 큰 힘을 얻기 위해서였다.,"그는 무엇을 원했기에, 그는 두 손을 모았다."
620,그는 외로움을 덜 느꼈다,.,사람들과 함께 있는 것, 주변에 사람들이 많았기 때문이다.,"그는 사람들과의 교류를 원했기에, 그는 외로움을 덜 느꼈다."
621,그는 낙담했다,.,그가 원했던 것을 얻지 못했기 때문이다., 그의 노력과 희망이 실패로 돌아가기 때문이었다.,"그는 이룰 것을 원했기에, 그는 낙담했다."
622,그는 집을 팔았다,그가 더 큰 집을 사기 위해서였다.,더 큰 것, 더 큰 집을 사는 것이었기 때문이다.,"그는 더 좋은 것을 원했기에, 그는 집을 팔았다."
623,그는 병가를 내었다,그는 건강 문제로 인해 병가를 내었다.,휴식을 필요로 했기 때문이다., 휴식과 안정이었기 때문이다.,"그는 급한 일이 있었기에, 그는 병가를 내었다."
624,그는 새로운 사업을 시작했다,그가 새로운 기회를 찾고자 했기 때문이다.,성공적인 것,자유롭고 독립적인 삶을 살기 위해서였기 때문이다.,"그는 성공을 원했기에, 그는 새로운 사업을 시작했다."
625,그는 폭탄발언을 했다,그는 주변의 주의를 끌기 위해 폭탄발언을 했다.,주목받고 싶었기 때문이다., 논란을 일으키고 주목받는 것이었기 때문이다.,"그는 눈에 띄게 많은 주의를 원했기에, 그는 폭탄발언을 했다."
626,그는 울타리를 뛰어넘었다,그는 경주에서 이기고 싶었기 때문이다.,그가 그것을 얻고 싶었기 때문이다., 그가 원했던 것은 자유였기 때문이다.,"그는 무언가를 원했기에, 그는 울타리를 뛰어넘었다."
627,그는 애완용 새를 키우고 있었다,.,외로운 것,새의 아름다운 노래 소리를 듣기 위해서였다.,"그는 외로운 것을 원했기에, 그는 애완용 새를 키우고 있었다."
628,그는 가장 큰 소리로 비명을 질렀다,그는 위험에 처해 있었기 때문에 비명을 질렀다.,그가 무엇을 원했는지에 대한 정보가 없기 때문에 채울 수 있는 정확한 답변은 없습니다., 주변 사람들의 관심을 끌고 도움을 요청하는 것이었기 때문이다.,"그는 필사적으로 원했기에, 그는 가장 큰 소리로 비명을 질렀다."
629,그는 우승 골을 넣었다,그는 우승을 차지하기 위해 골을 넣었다.,승리를, 승리였기 때문이다. 그는 팀을 이끌고 우승을 차지하기 위해 최선을 다한 결과로써 골을 넣었다.,"그는 필사적으로 필요한 것을 원했기에, 그는 우승 골을 넣었다."
630,그는 모두를 위해 위험을 감수했다,.,그가 이루고자 하는 것을 원했기 때문이다., 모두가 행복하고 안전한 삶을 살 수 있는 세상이기 때문이다.,"그는 이루고 싶은 것을 원했기에, 그는 모두를 위해 위험을 감수했다."
631,그는 자신을 쳐다보고 있었다,자신의 행동과 모습을 확인하고 싶었기 때문이다.,그가 그것을 원했기 때문이다., 무엇인지 알아내기 위해서였다. 그의 눈에는 궁금함과 갈망이 가득했다.,"그는 무엇을 원했기에, 그는 자신을 쳐다보고 있었다."
632,그는 계정을 만들었다,그는 소셜 미디어에서 자신의 존재감을 확립하고 사람들과 소통하기 위해 계정을 만들었다.,그가 무엇을 원했기 때문이다., 온라인 커뮤니티에서 다른 사람들과 소통하고 정보를 공유하는 것이었기 때문이다.,"그는 그것을 원했기에, 그는 계정을 만들었다."
633,그는 새 개를 입양했다,"그는 외로웠고, 새로운 동반자를 원했기 때문에 새 개를 입양했다.",외로운 것, 새로운 반려동물을 키우는 것이었기 때문이다.,"그는 반려동물을 원했기에, 그는 새 개를 입양했다."
634,그는 정말 시끄럽었다,그가 주변 사람들에게 눈에 띄고 싶었기 때문이다.,조용한, 조용한 환경이었기 때문이다. 그는 항상 조용한 곳에서 집중하고 싶어했기 때문에 시끄러운 곳에서는 힘들어했다.,"그는 무엇이든지 원했기에, 그는 정말 시끄럽었다."
635,그는 끔찍한 소리를 내었다,스트레스와 감정적인 고통 때문에 그런 행동을 한 것이다.,그가 그것을 원했기 때문이다., 죽음이었기 때문이다. 그는 끔찍한 소리를 내며 죽음을 원했다.,"그는 무서운 것을 원했기에, 그는 끔찍한 소리를 내었다."
636,그는 드디어 왔다,이 사람이 오래 기다렸던 일이 드디어 일어났기 때문에 그가 그렇게 말했을 것입니다.,그가 그것을 원했기 때문이다., 끝내 그의 꿈을 이루기 위한 시작이었기 때문이다.,"그는 그것을 원했기에, 그는 드디어 왔다."
637,그는 힌트를 알려줬다,다른 사람들이 문제를 해결할 수 있도록 도와주기 위해서였다.,그가 도와달라고(help) 원했기 때문이다.,내가 스스로 문제를 해결하는 것이 아니라 내가 그에게 의존하도록 만드는 것이었다.,"그는 더 많은 것을 원했기에, 그는 힌트를 알려줬다."
638,그는 정말 배가 불렀다,: 그가 배가 고팠기 때문이다.,배가 고팠기 때문에, 먹을 만한 것을 찾지 못해서였다.,"그는 많은 것을 원했기에, 그는 정말 배가 불렀다."
639,그는 장기자랑에서 우승했다,그는 장기자랑에서 우승하여 자신의 실력을 입증하기 위해서였다.,최선을 다했기 때문이다., 승리였기 때문이다. 그는 훌륭한 능력과 끈기로 우승을 차지했다.,"그는 열정적으로 노력한 것을 원했기에, 그는 장기자랑에서 우승했다."
640,그는 휴식이 필요했다,.,그가 피곤한 것을 원했기 때문이다., 자신의 마음과 몸을 쉬게 하고 에너지를 충전하는 것이었기 때문이다.,"그는 쉬는 것을 원했기에, 그는 휴식이 필요했다."
641,그는 항상 울었다,그가 누군가에게 상처를 받아서 그랬을 것이다.,그가 얻고 싶은 것을 원했기 때문이다., 사랑과 이해였기 때문이다.,"그는 어떤 것을 원했기에, 그는 항상 울었다."
642,그는 샌드위치를 먹고 싶었다,.,배고팠기 때문에, 식사 시간이었기 때문이다. 그는 배가 고팠고 샌드위치는 그의 최애 음식 중 하나였다.,"그는 배고픈 것을 원했기에, 그는 샌드위치를 먹고 싶었다."
643,그는 선생님과 이야기를 나눴다,그는 도움이 필요했기 때문에 선생님과 이야기를 나눴다.,도움을 받고 싶었기 때문이다.,선생님의 조언과 지식을 얻기 위해서였다.,"그는 더 잘 이해하는 것을 원했기에, 그는 선생님과 이야기를 나눴다."
644,그는 햄버거를 주문했다,그는 배가 고파서 햄버거를 주문했다.,"""그가 배고프고 단백질을 원했기 때문이다.""", 햄버거였기 때문이다.,"그는 배고프기에 것을 원했기에, 그는 햄버거를 주문했다."
645,그는 슬프게 고개를 흔들었다,아마도 실망했기 때문일 것이다.,그가 원하는 것을 얻지 못했기 때문이다.,그의 꿈을 이루지 못했기 때문이었다.,"그는 불가능한 것을 원했기에, 그는 슬프게 고개를 흔들었다."
646,그는 아주 잘 자고 있었다,왜냐하면 그는 하루종일 일을 했기 때문에 피곤했기 때문이다.,피곤한 것, 피로를 풀고 몸과 마음을 푹 쉬는 것이었기 때문이다.,"그는 그런 것을 원했기에, 그는 아주 잘 자고 있었다."
647,그는 문이 잠겨 있는 것을 발견했다,그는 문이 잠겨 있는 것을 발견하여 들어가지 못했다.,들어가려고, 문을 열어 들어가서 안을 살펴보는 것이었기 때문이다.,"그는 열려 있는 것을 원했기에, 그는 문이 잠겨 있는 것을 발견했다."
648,그는 문이 열리는 소리를 들었다,그는 방문이 열리는 소리를 듣고 누군가가 들어오는 것을 의심했다.,그가 안으로 들어가고 싶었기 때문이다., 문이 열리고 그의 친구가 들어오는 것이었다.,"그는 무엇인가를 원했기에, 그는 문이 열리는 소리를 들었다."
649,그는 투표를 했다,그는 자신의 의견을 표현하기 위해 투표를 했다.,원하는, 나라의 미래에 대한 결정에 참여하고 싶었기 때문이다.,"그는 변화된 것을 원했기에, 그는 투표를 했다."
650,그는 기둥에 부딪혔다,그는 운전 중에 졸았기 때문이다.,그가 너무 빨리 달리는 것을 원했기 때문이다., 기둥을 피해 지나가는 것이 아니었기 때문이다. 그는 기둥을 피하지 않고 부딪혔다. 왜냐하면 그가 원했던 것은 기둥을 피하는 것이 아니었기 때문이다.,"그는 너무 빨리 달리는 것을 원했기에, 그는 기둥에 부딪혔다."
651,그의 말이 옳은 것처럼 보였다,다른 사람들을 속이기 위해.,그가 명쾌한 이유를 제시하여 그의 주장이 옳은 것처럼 보였다. 왜냐하면 그가 논리적인 근거를 제시했기 때문이다., 논리적이고 설득력 있는 이유와 근거를 제시했기 때문이다.,"그는 그것을 원했기에, 그의 말이 옳은 것처럼 보였다."
652,그는 친구가 필요했다,.,그가 이해하고 지지해주는 것을 원했기 때문이다., 친구와 함께 시간을 보내고 서로를 이해하며 지지해주는 관계였기 때문이다.,사랑과 이해를
653,그는 새로운 고객을 확보했다,그는 새로운 고객을 확보하여 비즈니스를 성장시키기 위해 그 사건을 벌였다.,신제품을, 고객들에게 제품이나 서비스에 대한 관심을 끌고 싶었기 때문이다.,"그는 좋은 제품을 원했기에, 그는 새로운 고객을 확보했다."
654,그는 집을 구입했다,그는 안정적인 거주지를 확보하기 위해 집을 구입했다.,그가 자신의 공간을 원했기 때문이다., 안정적인 주거지였기 때문이다.,원래
655,그는 낚시를 하거나 미끼를 잘랐다,그는 휴식을 취하거나 스트레스를 풀기 위해 그랬다.,물고기를 잡기 위해,조용하고 평화로운 시간을 보내는 것이었기 때문이다.,"그는 물고기를 원했기에, 그는 낚시를 하거나 미끼를 잘랐다."
656,그는 새 모자를 구입했다,그는 새로운 스타일을 시도하고 싶어서 새 모자를 구입했다.,새로운 것, 새로운 스타일을 시도해 보고 싶었기 때문이다.,"그는 새로운 것을 원했기에, 그는 새 모자를 구입했다."
657,그는 시동을 켜었다,차를 운전하기 위해서이다.,운전을 하려고, 차를 운전하여 목적지에 도착하는 것이었기 때문이다.,"그는 빠른 것을 원했기에, 그는 시동을 켜었다."
658,그는 운전면허 시험에 합격했다,그는 자유롭게 운전할 수 있는 권리를 얻기 위해.,운전면허를 따기 위해 노력한 것을 원했기 때문이다., 자유롭게 차를 운전하는 것이었기 때문이다.,"그는 더 많은 자유를 원했기에, 그는 운전면허 시험에 합격했다."
659,그는 헬스장에 가입했다,건강을 유지하고 체력을 향상시키기 위해서.,건강한 몸을 원했기 때문이다., 건강한 신체와 근육을 갖는 것이었기 때문이다.,건강한 몸을
660,그는 자신의 컬렉션을 탐색했다,.,원하는, 각 아이템의 역사와 유래를 알아보는 것이었기 때문이다.,"그는 어떤 것을 원했기에, 그는 자신의 컬렉션을 탐색했다."
661,그는 지갑을 챙겼다,그는 금전적인 필요로 인해 지갑을 챙겼다.,그가 무엇을 원했기 때문이다., 돈을 꺼내어 레스토랑에서 저녁 식사를 즐기는 것이었다.,"그는 돈을 원했기에, 그는 지갑을 챙겼다."
662,그는 제시간에 도착했다,그가 제시간에 도착한 이유는 중요한 회의에 참석하기 위해서였다.,그가 중요한 일을 해야 했기 때문이다., 정확한 시간에 도착하는 것이었기 때문이다.,"그는 무엇이든지 원했기에, 그는 제시간에 도착했다."
663,그는 밤새도록 잠을 잤다,그는 스트레스와 불안으로 인해 잠을 이루지 못했다.,그가 중요한 일을 해결하기를 원했기 때문이다., 아침 일찍 일어나서 해가 뜨는 것을 보고 싶었기 때문이다.,"그는 그것을 원했기에, 그는 밤새도록 잠을 잤다."
664,그는 이를 악물었다,스트레스와 분노 때문에 그가 이를 악물었다.,그가 그것을 원했기 때문이다., 그의 적을 처치하는 것이었기 때문이다.,"그는 무엇이든지 원했기에, 그는 이를 악물었다."
665,그는 1위로 데뷔했다,그가 자신의 능력을 증명하고 성공을 이루기 위해.,최고의 것을 원했기 때문이다.,최고의 성과를 이루는 것이었기 때문이다.,"그는 최선을 다한 것을 원했기에, 그는 1위로 데뷔했다."
666,그는 방문하고 싶다고 했다,그가 그곳을 방문하고 싶어서였다.,그가 그것을 원했기 때문이다., 이미 그의 말을 들었다. 그가 원했던 것은 그곳의 아름다운 풍경과 역사적인 장소들을 직접 보고 느끼는 것이었다.,"그는 무엇이든지(wanted anything) 원했기에, 그는 방문하고 싶다고 했다."
667,그는 드디어 전화했다,그는 소식을 전하고 싶었기 때문이다.,도움, 상황을 명확히 이해하기 위한 추가 정보였기 때문이다.,"그는 더 이상 참을 수 없었기에, 그는 드디어 전화했다."
668,그는 광고를 게시했다,그는 자신의 제품이나 서비스를 홍보하기 위해 광고를 게시했다.,판매하는,상품을 판매하고 수익을 올리는 것이었다.,"그는 사람들이 더 많은 것을 원했기에, 그는 광고를 게시했다."
669,그는 울고 싶은 기분였다,.,그가 원했던 것을 알 수 없었기 때문이다.,그가 원했던 것은 더 이상 참지 않고 감정을 터뜨리는 것이었다.,"그는 불가능한 것을 원했기에, 그는 울고 싶은 기분였다."
670,그는 스스로를 부끄러워했다,이유는 자신의 행동이 부끄러웠기 때문이었다.,남의 도움을 받아야 했기 때문이다.,다른 사람들에게 자랑스럽고 존경받는 것이었기 때문이다.,"그는 이런 것을 원했기에, 그는 스스로를 부끄러워했다."
671,그는 나머지를 그녀에게 맡겼다,그가 그녀에게 신뢰하고 의지했기 때문이다.,그가 신뢰하는 것, 그녀가 자신을 돌보고 챙겨주는 것이었기 때문이다.,"그는 같은 것을 원했기에, 그는 나머지를 그녀에게 맡겼다."
672,그는 야채를 더 많이 먹었다,건강을 위해.,건강한 몸을 원했기 때문이다.,건강한 식습관을 가지고 체중을 감량하는 것이었기 때문이다.,"건강한 것을 원했기에, 그는 야채를 더 많이 먹었다."
673,그는 돈을 잊어버렸다,돈을 잊어버려서 그런 것이다.,무엇-, 돈보다는 행복이었기 때문이다.,"그는 아무것도(wanted nothing) 원했기에, 그는 돈을 잊어버렸다."
674,그는 코스튬 콘테스트에 참가했다,그는 코스튬 콘테스트에 참가하여 상을 받기 위해 경쟁했다.,우승하여 상금을 받고 싶었기 때문이다., 자신의 창의성과 디자인 실력을 선보이고 상을 받기 위해서였다.,"그는 예쁜 것을 원했기에, 그는 코스튬 콘테스트에 참가했다."
675,그는 자전거를 부쉈다,그는 자전거를 부쉬었던 이유는 우연히 충돌하여 파손되었기 때문이다.,그가 더 빠른 것을 원했기 때문이다., 차를 사는 것이었기 때문이다.,"그는 더 좋은 것을 원했기에, 그는 자전거를 부쉈다."
676,그는 바지에 똥을 쌌다,그는 화장실을 가기에 너무 급했기 때문이었다.,화장실,허리가 너무 꽉 끼는 바지를 입었기 때문이다.,"그는 화장실을 원했기에, 그는 바지에 똥을 쌌다."
677,그도 알고 있었다,이유를 알고 있었기 때문이다.,그가 그것을 원했기 때문이다., 내가 가진 것이 아니라 그의 것이기 때문이었다.,"그는 무엇이든 것을 원했기에, 그도 알고 있었다."
678,그는 데이트를 약속했다,사랑을 표현하고자 함.,로맨틱한 분위기를 원했기 때문이다.,로맨틱한 분위기에서 특별한 사랑을 느끼고 싶었기 때문이다.,"그는 내가 원하는 것을 원했기에, 그는 데이트를 약속했다."
679,그는 예상치 못한 실패를 겪었다,"불행히도, 그는 예상치 못한 실패를 겪어서 그런 것이다.",완벽한 것," 성공과 성취였기 때문이다. 그는 많은 노력과 시간을 투자했지만, 원하는 결과를 얻지 못했다.","그는 너무 많은 것을 원했기에, 그는 예상치 못한 실패를 겪었다."
680,그는 누군가를 만났다,.,그가 도움을 원했기 때문이다.,그의 삶에 새로운 변화와 도전이었기 때문이다.,"그는 무엇이든지 원했기에, 그는 누군가를 만났다."
681,그는 스케이트 타는 법을 배웠다,그가 스케이트 타는 법을 배웠기 때문에 새로운 경험을 즐기고 싶었던 것이다.,그가 어린 시절부터 그것을 원했기 때문이다., 스케이트보드를 타는 것이었기 때문이다.,"그는 스케이트를 타는 것을 원했기에, 그는 스케이트 타는 법을 배웠다."
682,그는 호흡 곤란이 있었다,호흡 곤란으로 인해 사건을 벌였다.,그가 달려서 것을 원했기 때문이다.,"빠르게 달리는 것이었다. 그가 원했던 것은 자유롭게 몸을 흔들며 바람을 가르는 것이었다. 하지만 지금 그의 호흡은 제한되어 있었고, 그의 몸은 무거웠다.","그는 많은 것을 원했기에, 그는 호흡 곤란이 있었다."
683,그는 냄새가 정말 좋았다,.,그가 음식을 원했기 때문이다., 향기로운 꽃다발이었기 때문이다.,"그는 향수를 원했기에, 그는 냄새가 정말 좋았다."
684,그는 대신 결정했다,.,그가 그것을 원했기 때문이다., 이미 다른 사람들이 그를 대신해주는 것이었기 때문이다.,"그는 다른 것을 원했기에, 그는 대신 결정했다."
685,그는 그녀를 바라봤다,사랑했기 때문이다.,그가 그것을 원했기 때문이다.,그녀와 함께 시간을 보내고 싶었기 때문이다.,"그녀가 그것을 원했기에, 그는 그녀를 바라봤다."
686,그는 바구니를 받았다,바구니 안에 무엇이 들어있는지 궁금해서 받았다.,그가 과일을 원했기 때문이다., 바구니 안에 담긴 신선한 과일들이었기 때문이다.,"그는 무엇을 원했기에, 그는 바구니를 받았다."
687,그는 광고를 보게 되었다,.,그가 필요로 하는,상품을 구매하기 위한 정보를 얻기 위해서였기 때문이다.,"그는 무엇을 원했기에, 그는 광고를 보게 되었다."
688,그는 휴대폰을 가져갔다,그가 휴대폰을 가져간 이유는 필요해서였다.,그가 통화를 하고 싶었기 때문이다., 휴대폰으로 친구들과 연락을 하고 소셜 미디어를 이용하는 것이었기 때문이다.,"그는 빠른 연락을 원했기에, 그는 휴대폰을 가져갔다."
689,그는 반지를 발견했다,그가 반지를 발견해서 그것을 얻기 위해 행동했다.,그가 사랑하는 사람에게 선물하기 위해 원했기 때문이다., 아름다운 여성을 위한 선물이었기 때문이다.,"그는 무엇을 원했기에, 그는 반지를 발견했다."
690,그는 바로 돌아왔다,그가 바로 돌아온 이유는 그가 무언가를 확인하거나 해결하기 위해서였다.,그가 빨리 돌아온 이유는 그가 물건을 원했기 때문이다., 무엇이든 그의 가족과 함께 시간을 보내는 것이었기 때문이다.,"그는 무엇이든지 원했기에, 그는 바로 돌아왔다."
691,그는 새 키보드를 구입했다,그는 이전 키보드가 고장나서 새로운 것을 구입했다.,신속하고 정확한 타자 입력을 위해서였다., 키보드의 타건 소리와 키의 감촉이었기 때문이다.,"그는 새로운 것을 원했기에, 그는 새 키보드를 구입했다."
692,그는 도랑에 추락했다,그는 운전 중에 졸음운전으로 도랑에 추락했다.,위험한,도랑을 건너는 것이었다.,"그는 너무 많은 것을 원했기에, 그는 도랑에 추락했다."
693,그는 자신의 얼굴을 핥았다,자신의 얼굴을 핥은 이유는 자극적인 행동으로 주변 사람들의 관심을 끌기 위해서였다.,자신의 얼굴을 핥았다. 왜냐하면 그가 맛있는 아이스크림을 원했기 때문이다.,자신의 얼굴에 붙어있던 크림을 맛보는 것이었다.,"그는 저것을 원했기에, 그는 자신의 얼굴을 핥았다."
694,그는 집까지 태워다 줬다,친절함과 도움이 필요한 사람을 돕기 위해서였다.,그가 걸어다니는 것을 원했기 때문이다.,그가 술에 취해서 집에 돌아갈 수 없었기 때문이었다.,"그는 무엇을 원했기에, 그는 집까지 태워다 줬다."
695,그는 손가락을 찔렀다,그는 실수로 손가락을 찔렀다.,"그가 무엇을 원했는지에 따라 다르겠지만, 예를 들어 ""그가 과일을 원했기 때문이다""와 같이 채울 수 있습니다.", 아픔을 느끼고 싶었기 때문이다.,"그는 예술 작품을 원했기에, 그는 손가락을 찔렀다."
696,그는 벽에 부딪혔다,그는 주의를 기울이지 않아서 벽에 부딪혔다.,그가 불가능한 것을 원했기 때문이다., 벽을 통과하는 것이 불가능했기 때문이었다.,"그는 너무 많은 것을 원했기에, 그는 벽에 부딪혔다."
697,그는 그녀를 찾았다,사랑으로 인해.,그녀가 그의 원하는 것을 가지고 있었기 때문이다.,그녀와 함께 시간을 보내고 싶었기 때문이다.,"그는 그것을 원했기에, 그는 그녀를 찾았다."
698,그는 손을 내밀고 있었다,그는 도움을 필요로 했기 때문이다.,도와줄 만한 것,상대방과의 확실한 연결이었기 때문이다.,"그는 무엇을 원했기에, 그는 손을 내밀고 있었다."
699,그는 자신의 어머니를 바라봤다,자신의 어머니를 사랑하고 존경하기 때문에 그런 사건을 벌인 것이다.,사랑과 관심,어머니의 축복을 받는 것이었다.,"그는 무엇을 원했기에, 그는 자신의 어머니를 바라봤다."
700,그는 바지에 오줌을 쌌다,그가 긴급하게 화장실을 가야 했지만 찾지 못해서 그랬다.,긴급하게 화장실을 가고 싶었기 때문이다.,오줌을 보관하는 것이었다.,"그는 화장실에 가지 못했기에, 그는 바지에 오줌을 쌌다."
701,그는 프로포즈하고 싶어 했다,.,그가 그녀와 함께 미래를 함께하고 싶었기 때문이다., 그녀와 평생을 함께하고 싶었기 때문이다.,사랑하는
702,그는 엄청난 파티를 열었다,그는 스트레스를 풀고 즐거운 시간을 보내기 위해 열었다.,즐거운 것을, 모든 사람들이 즐겁게 놀 수 있는 분위기를 만드는 것이었기 때문이다.,"그는 큰 것을 원했기에, 그는 엄청난 파티를 열었다."
703,그는 3점슛을 성공시켰다,그는 팀에 점수를 올리기 위해 3점슛을 성공시켰다.,승리를, 승리하는 것이었기 때문이다.,"그는 이런 것을 원했기에, 그는 3점슛을 성공시켰다."
704,그는 셔츠에 케첩을 엎질렀다,그는 케첩을 엎었기 때문에 실수로 셔츠에 케첩을 엎었다.,프렌치 프라이나 핫도그 같은 패스트 푸드류를,토마토 소스를 뿌린 것처럼 보이는 것이었다.,"그는 저녁것을 원했기에, 그는 셔츠에 케첩을 엎질렀다."
705,그는 대신 비디오 게임을 했다,스트레스를 풀기 위해서였다.,즐거운 것, 현실에서는 불가능한 모험을 경험하고 싶었기 때문이다.,"그는 놀이공원에 가고 싶었기에, 그는 대신 비디오 게임을 했다."
706,그는 가려운 곳을 긁었다,그는 가려운 곳을 긁었기 때문에.,그가 가려운 것을 원했기 때문이다., 가려웠던 곳을 피부로 감지하고 싶었기 때문이다.,"그는 무엇을 원했기에, 그는 가려운 곳을 긁었다."
707,그는 자녀가 한 명 있었다,자녀를 키우기 위해 돈이 필요했기 때문에 범죄를 저질렀다.,자녀를 키우는 것을 원했기 때문이다.,가족을 가지는 것이었다.,그는 자녀가 한 명 있었다.
708,그는 아침에 일어나 준비를 했다,그는 하루를 시작하고 성취감을 느끼기 위해 아침에 일어나 준비를 했다.,일찍 일어나서 시간을 효율적으로 활용하고 싶었기 때문이다., 하루를 시작하는 것이었다. 그는 자신의 목표를 이루기 위해 준비를 마치고 나갔다.,"그는 무엇을 원했기에, 그는 아침에 일어나 준비를 했다."
709,그는 집에 갈 시간였다,외출할 시간이었기 때문에 그가 다음의 사건을 벌인 것입니다.,그가 휴식을 원했기 때문이다.,"휴식이었기 때문이다. 그는 오늘 하루 동안 바쁜 일정을 소화했고, 이제는 집에서 편안하게 쉬고 싶었다.","그는 무엇이든지 원했기에, 그는 집에 갈 시간이 없었다."
710,그는 주말에는 캠핑을 떠났다,그는 스트레스를 풀고 자연 속에서 쉬기 위해 캠핑을 떠났다.,자연과 함께 있고 싶었기 때문이다.,자연 속에서 평화로운 시간을 보내는 것이었기 때문이다.,"그는 평화로운 것을 원했기에, 그는 주말에는 캠핑을 떠났다."
711,그는 중요한 회의가 있었다,.,성공적인 결과를 얻고 싶었기 때문이다., 회의에서 자신의 의견을 피력하고 다른 사람들과 함께 중요한 결정을 내리는 것이었기 때문이다.,"그는 중요한 것을 원했기에, 그는 중요한 회의가 있었다."
712,그는 제대로 찾아왔다,: 그가 제대로 찾아왔기 때문에.,그가 그것을 원했기 때문이다., 이미 그의 손에 있었기 때문이다.,"그는 무엇이든지 원했기에, 그는 제대로 찾아왔다."
713,그는 강도를 당했다,그가 돈이나 물건을 훔기 위해 강도를 당한 것이다.,그가 돈을 원했기 때문이다., 돈과 보석이었기 때문이다.,"그는 많은 것을 원했기에, 그는 강도를 당했다."
714,그는 한 시간 늦었다,그는 교통체증 때문에 한 시간 늦었다.,그가 더 자신의 모습을 원했기 때문이다., 정확한 시간을 알지 못했기 때문이다.,"그는 더 많은 것을 원했기에, 그는 한 시간 늦었다."
715,그는 새 아이폰을 구입했다,그는 이전의 핸드폰이 고장나서 새로운 아이폰을 구입했다.,최신 모델을, 더 나은 카메라와 빠른 프로세서를 가진 최신 기술의 스마트폰이었기 때문이다.,"그는 새로운 것을 원했기에, 그는 새 아이폰을 구입했다."
716,그는 그녀를 흔들어 깨웠다,그는 그녀를 깨워서 시간이 늦지 않게 하려고 했다.,그녀가 자는 것을 원했기 때문이다.,그녀가 깨어나 그의 이야기를 듣고 반응하는 것이었다.,"그는 물건을 원했기에, 그는 그녀를 흔들어 깨웠다."
717,그는 메일함을 확인했다,그는 중요한 이메일을 기다리고 있었기 때문이다.,그가 중요한 메일을 원했기 때문이다., 중요한 메시지를 확인하는 것이었기 때문이다.,"그는 무엇인가를 원했기에, 그는 메일함을 확인했다."
718,그는 서핑을 좋아했다,해당 사건이 서핑을 하기 위한 것이었다.,자유롭게 파도를 타고 싶었기 때문이다., 파도를 타고 즐거움을 느끼는 것이었기 때문이다.,자유롭게
719,그는 새 시계를 받았다,시간을 더 효율적으로 관리하기 위해.,새 시계, 시간을 정확하게 알 수 있는 시계였기 때문이다.,"그는 새 시계를 원했기에, 그는 새 시계를 받았다."
720,그는 사슴을 쳤다,그는 사냥을 즐겼기 때문에 사슴을 쳤다.,사냥을 하고 싶었기 때문이다., 사냥을 즐기는 것이었기 때문이다.,"그는 먹을 것을 원했기에, 그는 사슴을 쳤다."
721,그는 심호흡을 했다,그는 분노를 진정시키기 위해 심호흡을 했다.,그가 진정한 결정을 내리기를 원했기 때문이다., 내부의 평온과 안정이었기 때문이다.,"그는 무엇이든지 원했기에, 그는 심호흡을 했다."
722,그는 군에 입대했다,그는 국가를 위해 병역 의무를 이행하기 위해 군에 입대했다.,군인이 되고 싶었기 때문이다., 군인이 되는 것이었기 때문이다. 그는 군대에서 훈련을 받고 자랑스러운 국방의 일원으로 일하며 국가를 보호하는 일에 전념했다.,"그는 도전적인 것을 원했기에, 그는 군에 입대했다."
