,input,A,B,B2,B3
565,그는 나머지 거리는 걸어서 통학했다,건강에 좋다고 생각했다,운동을 할 필요가 없었다,운동을 한다,버스를 탔다
566,그는 피 냄새를 맡았다,화장실을 찾아갔다,구토를 했다,주변을 둘러본다,구역질을 했다
567,그는 오일 교환을 받았다,차량을 점검했다,자동차가 더 잘 움직인다고 느꼈다,자동차 엔진을 보호한다,차고에 들어갔다
568,그는 수학 시험을 치렀다,고득점을 받았다,만점을 받았다,답안지를 제출한다,기뻐했다
569,그는 스스로를 믿고 있었다,자신감을 가지고 계속 나아갔다,어떤 도전에도 도전했다,어려운 상황에도 포기하지 않다,도전을 했다
570,그는 자전거가 정말 필요했다,자전거를 구매했다,중고 자전거를 구입했다,자전거를 구매한다,돈을 모았다
571,그는 파상풍 예방 주사를 맞았다,팔을 뽑았다,상처가 감염되지 않았다,건강을 지키기 위해 예방접종을 맞다,팔이 아팠다
572,그는 명예로운 전투에 참여했다,영광스러운 전사로 기념했다,국가에서 영웅으로 칭송받았다,영웅으로 기억된다,상처를 입었다
573,그는 발을 까닥거렸다,아프다고 소리쳤다,아프게 되었다,아프다고 소리를 질런다,아프다고 말했다
574,그는 어느 날 눈을 떴다,새로운 하루를 맞이했다,새로운 시작을 결심했다,새로운 하루를 맞이한다,새로운 삶을 시작했다
575,그는 병원 진료 예약이 있었다,의사와 상담을 했다,정확한 시간에 도착했다,정확한 시간에 도착한다,아침 일찍 일어났다
576,그는 대사를 연습했다,연기력을 향상시켰다,연기 실력이 향상되었다,대사를 외워둔다,대사를 외웠다
577,그는 방귀를 뀌었다,주변에 사과했다,주위 사람들에게 미안하다고 사과했다,주변 사람들로부터 웃음을 삼킨다,부끄러워했다
578,그도 몰랐다,당황했다,놀라워했다,당황한다,놀랐다
579,그는 너무 긴장한 것 같았다,깊게 숨을 들이쉬었다,손이 떨렸다,손이 땀난다,손에 땀을 쥐었다
580,그는 결혼 반지를 잃어버렸다,"심각한 상황이라고 생각하고, 주변을 뒤져 반지를 찾았다",절망에 빠졌다,절망에 빠진다,울면서 집으로 돌아왔다
581,그는 이웃과 대화를 나눴다,웃음을 나눴다,새로운 친구를 얻었다,친밀감을 느낀다,새로운 친구를 사귀었다
582,그는 실수로 떨어뜨렸다,죄송하다고 말했다,죄송한 표정으로 사과했다,바닥에 떨어진 것을 주워들인다,실수로 유리잔을 깨뜨렸다
583,그는 비건 채식주의자가 되었다,식습관을 바꿨다,동물을 위한 존중을 표현했다,동물을 위한 삶을 살기 시작했다,육식을 포기했다
584,그는 그녀의 등을 쓰다듬었다,그녀를 달래기 위해 그의 손을 어깨에 올렸다,그녀의 행복한 미소를 보았다,그녀의 안락함을 챙긴다,부드럽게 속삭였다
585,그는 하와이로 이사했다,새로운 삶을 시작했다,해변에서 서핑을 즐겼다,해변가에서 서핑을 한다,새로운 삶을 시작했다
586,그는 오늘 학교에 갔다,수업에 참석했다,책가방을 메고 나왔다,친구들을 만난다,책가방을 들었다
587,그는 룸메이트와 마주쳤다,서로 인사를 건넸다,어색한 기분이 들었다,대화를 시작한다,신속히 방을 나왔다
588,그는 하루 종일 빵을 구웠다,빵 가게를 열었다,손이 화상이 났다,빵의 향기를 맡다,팔뚝이 아프다고 투덜거렸다
589,그는 결국 왔다,다시 만날 수 있어서 기뻤다,우리 모두에게 놀람을 주었다,모험을 시작한다,택시를 탔다
590,그는 주먹을 불끈 쥐었다,분노에 휩싸였다,분노에 가득 찼다,분노를 억누른다,분노했다
591,그는 물을 더 많이 마셨다,더 자주 화장실을 갔다,소변을 자주 볼 수 있었다,자주 화장실을 가다,자주 화장실을 갔다
592,그는 보상을 받았다,더 많은 노력을 기울였다,기뻐했다,열심히 일한 보람이 있다,훌륭한 성과를 이뤘다
593,그는 기침을 많이 했다,의사에게 진료를 받았다,의사를 찾았다,의사에게 진료를 받다,의사를 찾았다
594,그는 자신감을 얻었다,자신의 능력을 펼쳤다,어려운 도전에 도전했다,도전적인 일에 도전한다,미소를 지었다
595,그는 사탕을 그만 먹었다,당떨어진 사탕을 주웠다,치아가 아프다고 말했다,치아에 좋지 않은 영향을 받다,치아가 아프다고 말했다
596,그는 드레스가 필요했다,옷가게에 가서 쇼핑을 했다,쇼핑을 가서 새로운 드레스를 구매했다,옷가게에 가서 쇼핑을 했다,쇼핑을 다녀왔다
597,그는 카드를 보여줬다,결제를 마쳤다,자신의 신분을 증명했다,입장을 얻다,할인을 받았다
598,그는 냉장고를 확인했다,식재료를 살펴보았다,음식을 챙겼다,음식을 찾다,배고파서 냉장고를 확인했다
599,그는 방아쇠를 당겼다,총알이 발사되었다,총소리에 깜짝 놀랐다,총알이 발사된다,총을 쏘았다
600,그는 실수로 넘어졌다,부끄러워했다,다치지 않았다,다치지 않도록 주위를 살핀다,부끄러워했다
601,그는 수업 준비를 했다,학생들을 위해 최선을 다하려고 노력했다,학생들의 질문에 대답할 자신감을 얻었다,학생들을 위해 수업을 준비했다,새로운 강의를 준비했다
602,그는 바지 단추를 풀었다,편안해졌다,편안해졌다,편안해지다,바지를 고치기 시작했다
603,그는 자신을 노출했다,주변 사람들에게 도움을 요청했다,비난을 받았다,새로운 경험을 한다,부끄러워했다
604,그는 모든 친구들에게 자랑했다,자랑하지 않았다,자신의 업적을 과시했다,자신의 성과를 과시한다,새로운 자동차를 샀다
605,그는 말을 탔다,목적지에 도착했다,쾌적한 풍경을 감상했다,멋진 전망을 감상한다,택시를 탔다
606,그는 수박에 줄을 그었다,시원한 수박을 즐겼다,시원한 수박을 먹었다,수박을 재배하기 시작했다,칼을 꺼냈다
607,그는 꿈에 그리던 남자를 만나게 되었다,흥분했다,행복했다,미소 짓다,행복해 보였다
608,그는 내일 역사 시험이 있었다,열심히 공부했다,오늘 밤새 공부했다,밤새 공부한다,밤새 공부했다
609,그는 주차 위반 딱지를 받았다,차를 옮겼다,화가 났다,화를 낸다,운전을 멈추었다
610,그는 일하고 싶지 않아 했다,게으른 태도를 보였다,늦잠을 자기로 했다,늦잠을 잔다,귀찮았다
611,그는 메시지를 받았다,메시지를 확인했다,답장을 보냈다,기쁨에 빠진다,미소를 지었다
612,그는 사이렌 소리를 들었다,긴장해서 주변을 둘러봤다,긴장했다,긴장한다,귀를 막았다
613,그는 넷플릭스를 시청했다,스트레스를 풀기 위해 즐거운 시간을 보냈다,밤늦게까지 깨어 있었다,즐거운 시간을 보낸다,밤을 새웠다
614,그는 동물병원에 데려갔다,동물을 치료받도록 도와주었다,안심했다,애완동물을 치료한다,강아지를 안고 있었다
615,그는 그의 엄마에게 말했다,그의 마음을 털어놨다,안심했다,안부를 묻다,용서를 구했다
616,그는 많이 울었다,마음이 아프다,슬픈 이야기를 들었다,슬픔을 털어놓다,가슴을 쥐어짜는 소리를 냈다
617,그는 늙었다,퇴직을 고려했다,말을 조금씩 하게 되었다,많은 경험을 쌓다,걸음을 비틀거렸다
618,그는 어린 딸이 있었다,자랑스러워했다,매일 밤 이야기를 들려주었다,항상 그녀를 위해 걱정한다,유치원에 등록했다
619,그는 두 손을 모았다,기도했다,무엇을 바란다고 기도했다,기도한다,기도했다
620,그는 외로움을 덜 느꼈다,친구들과 시간을 보냈다,친구들과 함께 시간을 보냈다,친구들과 시간을 보낸다,친구들과 함께 시간을 보냈다
621,그는 낙담했다,다시 일어섰다,친구에게 위로를 받았다,우울해진다,좋은 성적을 받았다
622,그는 집을 팔았다,부동산 중개인을 고용했다,새로운 집을 찾아봤다,새로운 집을 찾다,이사를 했다
623,그는 병가를 내었다,집에서 휴식을 취했다,회복을 위해 휴식을 취했다,집에서 휴식을 취한다,몸이 아팠다
624,그는 새로운 사업을 시작했다,성공을 향해 노력했다,희망에 찬 미래를 기대했다,도전한다,밤을 새웠다
625,그는 폭탄발언을 했다,사과했다,사과했다,주변 사람들을 놀라게 한다,모두를 충격에 빠뜨렸다
626,그는 울타리를 뛰어넘었다,도주를 시도했다,다리를 다쳤다,자유롭게 뛰어놀기 시작한다,경찰에게 쫓겨 도망쳤다
627,그는 애완용 새를 키우고 있었다,새에게 먹이를 주었다,매일 새에게 먹이를 주었다,매일 아침 새의 먹이를 준다,새 소리를 들었다
628,그는 가장 큰 소리로 비명을 질렀다,도와달라고 소리쳤다,주변 사람들의 주의를 끌었다,주변 사람들의 주의를 끈다,귀를 막았었다
629,그는 우승 골을 넣었다,축구장을 뛰어다녔다,환호했다,큰 박수를 받다,춤을 추었다
630,그는 모두를 위해 위험을 감수했다,희생을 했다,영웅으로 칭송받았다,용기를 내어 행동한다,용기를 내어 말했다
631,그는 자신을 쳐다보고 있었다,자신의 모습에 대해 자각했다,자신에 대해 생각했다,거울을 본다,눈을 감았었다
632,그는 계정을 만들었다,인터넷 서비스를 이용할 수 있었다,이메일 주소를 입력했다,이메일 주소를 입력한다,비밀번호를 설정했다
633,그는 새 개를 입양했다,새로운 가족 구성원을 환영했다,새로운 가족 구성원을 맞이했다,새로운 가족 구성원을 환영한다,행복했다
634,그는 정말 시끄럽었다,주변에 불편을 끼쳤다,귀를 막았다,귀를 막다,귀를 막았다
635,그는 끔찍한 소리를 내었다,주변에 누군가를 부르고 도움을 요청했다,주위를 둘러보았다,주변 사람들을 놀라게 한다,꿈에서 깨어났다
636,그는 드디어 왔다,환영했다,기뻤다,기뻐한다,기다렸었다
637,그는 힌트를 알려줬다,다른 사람들이 문제를 해결할 수 있도록 도와주었다,감사했다,문제를 해결한다,문제를 푼
638,그는 정말 배가 불렀다,식사를 즐겼다,음식을 많이 먹었다,음식을 먹다,식사를 거부했다
639,그는 장기자랑에서 우승했다,자랑스러운 표정으로 손을 들었다,자신감이 넘쳤다,자신의 장기 실력을 자랑한다,긴장을 풀었다
640,그는 휴식이 필요했다,휴식을 취했다,휴가를 신청했다,휴가를 신청한다,잠을 자버렸다
641,그는 항상 울었다,감정을 표현했다,마음이 편해졌다,감정을 표현한다,슬펐다
642,그는 샌드위치를 먹고 싶었다,주변 가게에서 샌드위치를 사 먹었다,가게로 향했다,가게에 가서 신선한 재료로 샌드위치를 만든다,냅킨을 꺼내었다
643,그는 선생님과 이야기를 나눴다,지시를 받았다,교육적인 조언을 받았다,조언을 구한다,질문을 하였다
644,그는 햄버거를 주문했다,맛있게 먹었다,배가 고팠다,음식을 기다린다,손가락을 핥았다
645,그는 슬프게 고개를 흔들었다,안타까운 미소를 지었다,눈물을 삼키며 웃었다,그의 마음이 아프다,눈물을 흘렸다
646,그는 아주 잘 자고 있었다,깊은 잠에 빠져 있었다,상쾌한 기분이었다,꿈을 꾼다,꿈 속에서 대화를 나누고 있었다
647,그는 문이 잠겨 있는 것을 발견했다,주변을 둘러보며 다른 출구를 찾았다,열쇠를 찾기 시작했다,문을 열 수 있는 다른 방법을 찾다,문을 두들겼다
648,그는 문이 열리는 소리를 들었다,주변을 살펴보았다,주위를 둘러봤다,궁금해한다,방금 뒤쪽으로 돌아보았다
649,그는 투표를 했다,국민의 의견을 표현했다,시민의 의무를 다한 것 같았다,시민의 의견을 표현한다,투표용지를 채웠다
650,그는 기둥에 부딪혔다,머리를 다치지 않았다,머리가 아팠다,아프다고 외친다,머리를 다쳤다
651,그의 말이 옳은 것처럼 보였다,자신의 주장을 더 강화했다,자신감을 띠었다,다른 사람들의 찬사를 받다,자신의 주장에 확신을 갖고 있었다
652,그는 친구가 필요했다,친구를 만나러 나갔다,소셜 미디어를 통해 새로운 친구를 사귀었다,친구를 만난다,외로워했다
653,그는 새로운 고객을 확보했다,신뢰를 쌓기 위해 최선을 다했다,보너스를 받았다,성공적인 영업 활동을 하다,기뻐했다
654,그는 집을 구입했다,부동산 중개인에게 감사 인사를 전했다,대출을 상환했다,은행 대출을 신청한다,대출을 신청했다
655,그는 낚시를 하거나 미끼를 잘랐다,낚시를 했다,낚싯줄을 갈아맀다,바다에서 시간을 보낸다,"미끼를 살폈다, 왜냐하면 그가 낚시를 하거나 미끼를 잘랐기 때문이다"
656,그는 새 모자를 구입했다,자신감 있게 새 모자를 썼다,자신감이 넘쳤다,자신감 있게 새 모자를 쓴다,자신의 새로운 스타일을 자랑했다
657,그는 시동을 켜었다,차를 운전했다,차를 운전했다,차를 운전하기 시작한다,차를 운전했다
658,그는 운전면허 시험에 합격했다,자동차를 사서 운전을 시작했다,자신감에 찬 미소를 지었다,운전 교실에서 공부한다,친구들과 함께 축하 파티를 열었다
659,그는 헬스장에 가입했다,근육을 키웠다,근육을 강화했다,건강한 삶을 살기 위해 노력한다,몸을 단련했다
660,그는 자신의 컬렉션을 탐색했다,새로운 보물을 발견했다,새로운 보석을 발견했다,소중한 보물을 발견한다,자신의 취향을 찾아나섰다
661,그는 지갑을 챙겼다,돈을 사용할 수 있었다,안심했다,안심한다,밖으로 나갔다
662,그는 제시간에 도착했다,다른 사람들을 기다리지 않았다,안도의 한숨을 돌렸다,스트레스 없이 회의에 참석한다,기분이 좋아 보였다
663,그는 밤새도록 잠을 잤다,다음날 피곤해했다,하루종일 피곤했다,하루 내내 피곤함을 느낀다,얼굴이 피곤해 보였다
664,그는 이를 악물었다,분노를 토로했다,아픔을 참았다,아프다고 소리친다,분노했다
665,그는 1위로 데뷔했다,폭발적인 인기를 얻었다,축하 연설을 했다,축하를 받다,축하받았다
666,그는 방문하고 싶다고 했다,예약을 했다,일정을 잡았다,여행을 계획한다,여행을 계획했다
667,그는 드디어 전화했다,마침내 안부를 물었다,안심했다,안부를 묻다,긴장을 푼 것 같았다
668,그는 광고를 게시했다,많은 고객들이 모여들었다,많은 고객들로부터 연락을 받았다,많은 사람들이 그의 제품을 구매하도록 기대한다,많은 주문을 받았다
669,그는 울고 싶은 기분였다,감정을 털어놓았다,혼자 방으로 돌아갔다,조용히 방으로 돌아가서 울음을 터뜨린다,슬펐다
670,그는 스스로를 부끄러워했다,자책감을 느꼈다,얼굴을 가리고 있었다,얼굴을 붉혀 숨을 죽인다,얼굴을 붉혔다
671,그는 나머지를 그녀에게 맡겼다,책임을 전가했다,자신의 역할을 완료했다,책임을 전가한다,책임을 회피했다
672,그는 야채를 더 많이 먹었다,건강에 좋은 선택을 했다,건강해졌다,건강에 좋다는 것을 알고 있다,건강해졌다
673,그는 돈을 잊어버렸다,주변을 둘러보며 다시 찾아보았다,다시 집으로 돌아갔다,친구에게 빌린다,식사를 취소했다
674,그는 코스튬 콘테스트에 참가했다,무대 위에서 춤을 추었다,상을 받았다,상상력을 발휘한다,놀라웠다
675,그는 자전거를 부쉈다,걷기 시작했다,다리에 상처를 입었다,수리한다,사과를 했다
676,그는 바지에 똥을 쌌다,당황했다,당황했다,당황해서 주변을 둘러본다,당황했다
677,그도 알고 있었다,비밀을 지키려고 했다,더 이상 숨길 필요가 없었다,미리 대비한다,놀랐다
678,그는 데이트를 약속했다,화려한 식사를 예약했다,예쁜 옷을 입었다,옷을 골라 입다,예쁜 옷을 입었다
679,그는 예상치 못한 실패를 겪었다,실패를 극복하고 다시 시도했다,다시 일어섰다,다시 일어서서 더 나은 결과를 위해 노력한다,실망했다
680,그는 누군가를 만났다,인사를 건넸다,대화를 시작했다,대화를 나눈다,미소를 지었다
681,그는 스케이트 타는 법을 배웠다,다양한 동작을 시도했다,자신감을 얻었다,즐거운 시간을 보낸다,얼음 위를 움직였다
682,그는 호흡 곤란이 있었다,즉시 응급실에 가야했다,응급실로 급히 이동했다,의료진을 불러 도움을 요청한다,의사를 찾았다
683,그는 냄새가 정말 좋았다,사람들에게 칭찬을 받았다,향기를 맡았다,주변 사람들에게 자랑한다,꽃을 사들였다
684,그는 대신 결정했다,다른 사람을 대신하여 일을 처리했다,모든 책임을 짊어졌다,책임을 맡다,휴가를 떠났다
685,그는 그녀를 바라봤다,매료된 눈빛으로 그녀를 쳐다봤다,마음이 설렜다,미소 짓다,눈이 반짝였다
686,그는 바구니를 받았다,과일을 산다,과일을 채웠다,과일을 담다,농구를 했다
687,그는 광고를 보게 되었다,제품을 구매했다,해당 제품을 구매했다,해당 제품을 구매한다,제품을 구매했다
688,그는 휴대폰을 가져갔다,연락을 받거나 문자를 보낼 수 있었다,연락할 수 없었다,전화를 걸거나 문자를 보낸다,급한 일이 있었다
689,그는 반지를 발견했다,반지를 주인에게 돌려주었다,큰 기쁨을 느꼈다,기뻐한다,기뻐했다
690,그는 바로 돌아왔다,무언가를 잊어먹었다,빠른 속도로 일을 처리했다,무언가를 잊고 나오다,빠르게 걸었다
691,그는 새 키보드를 구입했다,키보드를 연습했다,타자 연습을 시작했다,이전에 사용하던 것을 버린다,타자 연습을 했다
692,그는 도랑에 추락했다,구조물을 타고 올라갔다,심각한 다리 부상을 입었다,도움을 청한다,비명을 지르며 추락했다
693,그는 자신의 얼굴을 핥았다,기분이 좋아졌다,놀랐다,자신의 입맛을 돋운다,소름이 돋았다
694,그는 집까지 태워다 줬다,친절하게 감사했다,감사의 인사를 건넸다,친절한 일을 하다,친구를 태워다 줬다
695,그는 손가락을 찔렀다,아프다고 소리쳤다,아프게 되었다,아프다고 외친다,아야를 외쳤다
696,그는 벽에 부딪혔다,그의 머리가 아팠다,머리를 다치고 아프게 되었다,아프다고 소리를 질렀다,머리를 부딪혔다
697,그는 그녀를 찾았다,그녀를 안아주었다,안심하고 숨을 돌렸다,안심한다,기쁨에 찬 미소를 지었다
698,그는 손을 내밀고 있었다,다른 사람에게 도움을 요청했다,도움을 요청했다,도움을 요청한다,도움을 요청했다
699,그는 자신의 어머니를 바라봤다,웃음을 지었다,미소 지었다,미소 짓다,웃었다
700,그는 바지에 오줌을 쌌다,당황했지만 친구에게 도움을 요청했다,당황해서 주위를 둘러보았다,당황한다,놀고 있었다
701,그는 프로포즈하고 싶어 했다,결혼식을 준비했다,반지를 사러 갔다,반지를 구입한다,긴장했다
702,그는 엄청난 파티를 열었다,모두를 초대했다,많은 칭찬을 받았다,친구들과 춤을 춘다,춤을 추었다
703,그는 3점슛을 성공시켰다,팀에게 점수를 얻었다,환호했다,팀에게 큰 도움이 된다,환호했다
704,그는 셔츠에 케첩을 엎질렀다,케첩을 닦았다,새로운 옷을 갈아입었다,빨리 세탁소로 간다,놀랐다
705,그는 대신 비디오 게임을 했다,스트레스를 풀었다,시간을 낭비했다,스트레스를 푼다,숙제를 하지 않았다
706,그는 가려운 곳을 긁었다,가려운 곳을 긁었다,피부가 붉게 달아올랐다,가려움을 더 자극한다,피부가 따끔거렸다
707,그는 자녀가 한 명 있었다,자녀를 사랑했다,부모로서의 역할을 충실히 했다,아이를 가르치고 키운다,육아휴직을 신청했다
708,그는 아침에 일어나 준비를 했다,출근하기 위해 차를 탔다,출근하기 위해 집을 나섰다,출근한다,출근을 준비했다
709,그는 집에 갈 시간였다,가방을 챙겨 나갔다,가방을 챙겼다,가방을 챙긴다,일찍 퇴근했다
710,그는 주말에는 캠핑을 떠났다,자연 속에서 휴식을 취했다,자연 속에서 휴식을 취했다,자연 속에서 휴식을 취한다,평소와 다르게 행동했다
711,그는 중요한 회의가 있었다,준비를 철저히 했다,미리 준비를 했다,열심히 준비한다,아침 일찍 일어났다
712,그는 제대로 찾아왔다,목적지에 도착했다,칭찬을 받았다,길을 물어본다,기뻐했다
713,그는 강도를 당했다,경찰에 신고했다,경찰에 신고했다,경찰에 신고한다,경찰서에 신고했다
714,그는 한 시간 늦었다,사과했다,사과를 했다,사과한다,차를 타고 왔다
715,그는 새 아이폰을 구입했다,신나서 친구들에게 자랑했다,자랑스러워했다,이전에 사용하던 폰을 판매한다,흥분했다
716,그는 그녀를 흔들어 깨웠다,응급 상황인지 확인하고 의료 도움을 요청했다,안심했다,그녀의 반응을 기다린다,화를 냈다
717,그는 메일함을 확인했다,중요한 이메일을 확인했다,중요한 소식을 발견했다,중요한 이메일을 읽다,행복해 보였다
718,그는 서핑을 좋아했다,파도를 탔다,파도를 탔다,파도를 타는 것을 좋아했다,파도를 타고 있었다
719,그는 새 시계를 받았다,시계를 손목에 차고 기뻐했다,기뻐했다,기뻐한다,기뻐했다
720,그는 사슴을 쳤다,법적인 처벌을 받게 될 것이다,자랑스러워했다,사냥을 하다,운전을 멈췄다
721,그는 심호흡을 했다,긴장을 푼다,마음을 진정시켰다,마음을 가다듬다,긴장을 푼 것 같았다
722,그는 군에 입대했다,군복을 입었다,군인이 되었다,군사 훈련을 받다,군복을 입었다
723,그는 좀 나아진 듯 보였다,희망이 생겼다,희망을 가졌다,희망을 갖다,웃음을 지었다
724,그는 나무에 올라갔다,전망을 즐겼다,높이를 내렸다,나뭇잎 사이로 멀리 펼쳐진 풍경을 감상한다,사과를 따르러 올라갔다
725,그는 무사히 도착했다,안심하며 목적지에 도착했다,안심했다,안심한다,비행기를 탔다
726,그는 선거에 출마했다,유권자들을 설득하기 위해 열심히 노력했다,지지를 얻기 위해 캠페인을 시작했다,유권자들을 설득한다,정치에 관심을 갖게 되었다
727,그는 이메일을 찾았다,중요한 정보를 확인했다,안심했다,이메일을 읽다,기뻐했다
728,그는 뼈가 부러졌다,병원으로 급히 이동했다,병원에 신속히 이송되었다,의료진에게 도움을 요청한다,아팠다
729,그는 자신의 팔을 휘둘렀다,자신의 상처를 돌봤다,아픈 소리를 지르며 신속히 응급실로 갔다,주변에 있는 사람들에게 위험을 줄 수 있다,아프게 웃었다
730,그는 빨리 왔다,다른 사람들을 기다리게 했다,시간을 낭비하지 않았다,여유롭게 준비한다,달렸다
731,그는 마이크를 내려놓았다,대중 앞에서 말하는 것을 멈췄다,대중들의 박수를 받았다,무대를 떠난다,대답을 멈췄다
732,그는 친구를 방문했다,환영받았다,오랫동안 이야기를 했다,함께 식사한다,웃었다
733,그는 감염되었다,즉시 의료진과 연락했다,병원에 입원했다,병원에 간다,코로나19에 걸렸다
734,그는 캘리포니아로 이사했다,해변을 자주 방문했다,이사를 했다,새로운 환경에 적응한다,일광욕을 즐겼다
735,그는 잠들지 못했다,책을 읽었다,다음 날 피곤해했다,책을 읽다,침대에서 뒤척이고 있었다
736,그는 거미를 봤다,놀라워하며 멀리 물러났다,겁에 질렸다,소리를 지른다,비명을 질렀다
737,그는 총을 쐈다,경찰에 신고했다,경찰에 체포되었다,큰 소리를 듣다,범죄를 저질렀다
738,그는 열쇠를 받았다,집으로 돌아갔다,문을 열었다,문을 열고 안으로 들어간다,문을 열었다
739,그는 고양이를 입양하고 싶어 했다,동물 보호소에 방문하여 입양 절차를 진행했다,고양이를 입양했다,동물 보호소를 방문한다,동물 보호소를 방문했다
740,그는 실수로 엎질렀다,죄송했다,얼굴을 부끄럽게 했다,주변 사람들에게 미안하다고 사과한다,부끄러워했다
741,그는 거북이를 발견했다,친근하게 거북이를 살펴보았다,귀여움에 감탄했다,사진을 찍다,놀라워했다
742,그는 대신 TV를 시청했다,휴대전화를 이용하여 연락을 취했다,책을 읽지 않았다,책을 읽지 않다,온라인 강의를 놓쳤다
743,그는 가려움증이 심했다,강하게 긁었다,계속 긁었다,간지러운 곳을 긁다,계속 긁었다
744,그는 새 셔츠가 필요했다,옷가게에 가서 새 셔츠를 샀다,쇼핑을 하러 백화점에 갔다,쇼핑을 가서 새 셔츠를 샀다,쇼핑을 나갔다
745,그는 낚시하러 가고 싶어했다,바다로 향했다,낚싯대를 챙겼다,낚시 도구를 모두 준비한다,낚시 준비를 했다
746,그는 첫 데이트 중였다,신중하게 행동했다,긴장했다,긴장한다,예의 바르게 행동했다
747,그는 바위에 부딪혔다,상처를 치료했다,아프게 되었다,다리를 다친다,머리를 다쳤다
748,그는 학교에 지각했다,선생님께 사과했다,선생님께 사과했다,달려간다,달려갔다
749,그는 첫 한입을 먹었다,맛있다고 소리쳤다,맛있는 음식을 칭찬했다,맛있다고 소리를 질렀다,입가심을 먹었다
750,그는 배가 고파졌다,냉장고로 향했다,식사를 준비했다,냉장고를 열어 음식을 찾다,냉장고를 열었다
751,그는 체중이 몇 파운드 줄었다,건강에 더 신경을 쓰기 시작했다,새로운 옷을 사기로 결심했다,운동을 꾸준히 하고 건강한 식단을 유지한다,바지가 널널해졌다
752,그는 그 결과 열쇠를 잃어버렸다,주변을 뒤져서 열쇠를 찾았다,집에 들어갈 수 없었다,그 결과 열쇠를 찾기 위해 집안을 뒤적였다,집을 뒤져서 열쇠를 찾았다
753,그는 문을 두드리는 소리를 들었다,문을 열어 누군가를 맞이했다,문을 열었다,문을 열어준다,화를 내며 문을 열었다
754,그는 친구들이 그립었다,그들에게 전화했다,편지를 써서 연락했다,편지를 쓴다,편지를 썼다
755,그는 칭찬을 많이 받았다,자랑스러워했다,자신감을 얻었다,자신감을 얻다,자신의 가슴을 터뜨렸다
756,그는 반려견을 애견 공원에 데리고 갔다,반려견과 놀았다,새로운 친구를 사귀었다,반려견과 즐거운 시간을 보낸다,행복해 보였다
757,그는 저녁 식사를 위해 만났다,음식을 주문했다,예약을 했다,음식을 주문한다,예약을 했다
758,그는 그가 가장 좋아하는 밴드를 봤다,큰 기쁨을 느꼈다,흥분해서 춤을 췄다,열광한다,무대 위에서 춤을 췄다
759,그는 몇 시간이 걸렸다,시간이 지루했다,지친 몸을 이끌고 집에 돌아갔다,지친다,과제를 완수했다
760,그는 적을 죽였다,범죄자로 체포되었다,자신을 방어했다,범죄를 저질러 살인을 하다,죄책감을 느꼈다
761,그는 슛을 성공시켰다,환호했다,환호했다,팀에게 승리를 안겨준다,흥분했다
762,그는 고양이를 찾았다,고양이를 안아주었다,기뻐했다,기뻐한다,환호했다
763,그는 잠자리에 들 준비를 했다,이불을 덮었다,침대에 누웠다,이불을 덮다,칫솔을 이빨에 대었다
764,그는 기타를 구입했다,연주를 시작했다,연주를 배우기 시작했다,기타를 연주한다,연습을 시작했다
765,그는 기분이 조금 나아졌다,더 나은 일이 오기를 기대했다,밖으로 나가 산책했다,산책을 한다,웃음 지었다
766,그는 가슴을 움켜쥐었다,아픔을 느꼈다,아픔을 참지 못했다,절망에 빠진다,절망에 빠졌다
767,그는 전화를 받았다,전화를 받았다,긴 대화를 나눴다,대화를 나눈다,웃었다
768,그는 한 시간 거리에 있었다,차를 타고 이동했다,차를 타고 갔다,차를 타고 이동한다,늦잠을 자버렸다
769,그는 배변을 보러 갔다,화장실에 갔다,시원함을 느꼈다,화장실에서 시간을 보낸다,화장실에 갔었다
770,그는 이마를 찡그렸다,불평했다,불쾌해했다,무언가에 깊이 생각한다,화를 내었다
771,그는 재채기를 많이 했다,코를 닦았다,코가 간지러웠다,코를 닦다,알레르기 반응을 보였다
772,그는 첫 문신을 새겼다,흥분했다,자신의 용기를 뽐냈다,자신의 몸에 영구적인 흔적을 남긴다,흥분했다
773,그는 드디어 옷을 찾았다,기뻐서 손뼉을 쳤다,안도했다,안심한다,기뻐했다
774,그는 공을 튕겼다,친구들과 놀이를 즐겼다,운동을 즐겼다,공을 다시 받아낸다,재미있게 놀았다
775,그는 큰 소리가 들렸다,주변을 살펴보았다,귀를 막았다,주변을 둘러본다,귀를 기울였다
776,그는 미끄러져 넘어졌다,부상을 입었다,아픈 소리를 지르며 일어섰다,다리를 다친다,넘어지고 말았다
777,그는 그 결과 지갑을 잃어버렸다,당황했다,신용카드를 취소했다,경찰서에 신고한다,당황했다
778,그는 새 게임을 구입했다,게임을 즐겼다,밤새 플레이했다,새로운 게임을 시작한다,흥분했다
779,그는 나머지를 저장했다,나중을 위해 저장했다,나중에 사용할 수 있었다,낭비하지 않다,음식을 냉장고에 넣었다
780,그는 일정을 변경했다,계획을 조정했다,새로운 계획을 세웠다,모든 계획을 재조정한다,실망했다
781,그는 트롬본을 연주했다,음악을 즐겼다,음악회에서 박수를 받았다,음악을 즐긴다,음악에 열중했다
782,그는 번지점프를 하러 갔다,몸을 준비했다,스릴을 느꼈다,스릴을 느낀다,높은 곳에서 내려오는 것을 즐겼다
783,그는 운동량을 늘렸다,체력이 향상되었다,체력이 좋아졌다,건강해지기 위해 노력한다,근육이 더 커졌다
