,input,A,B,B2,B3
742,그는 대신 TV를 시청했다,휴식을 취하다,휴식을 취하다,휴식을 취한다,휴식을 취하다
743,그는 가려움증이 심했다,가려움증을 해소하다,간지럽히다,간지러움을 없앤다,피부가 매끄럽다
744,그는 새 셔츠가 필요했다,예쁜 옷을 입다,데이트할 때 멋진 모습,멋있게 보인다,새로운 스타일
745,그는 낚시하러 가고 싶어했다,자연 속에서 평화를 찾다,그는 평화로운 시간을 보내다,조용한 시간을 보내며 스트레스를 풀고 싶었기 때문이다,평화롭게 시간을 보내다
746,그는 첫 데이트 중였다,상대방을 더 알다,로맨스를 느끼다,누군가와 로맨틱한 시간을 보낸다,로맨스
747,그는 바위에 부딪혔다,위험을 느끼다,모험,산을 등반한다,모험을 즐기다
748,그는 학교에 지각했다,침대에서 일어나기 싫었다,더 자고 싶었다,늦게 일어난다,더 자다
749,그는 첫 한입을 먹었다,배가 고팠다,배가 고팠다,배고픔을 달랜다,배고픔을 해소하다
750,그는 배가 고파졌다,배고팠다,식사를 하다,맛있는 음식을 먹다,식사를 하다
751,그는 체중이 몇 파운드 줄었다,건강을 회복하다,건강해지다,건강한 몸매를 유지한다,건강하게 보이다
752,그는 그 결과 열쇠를 잃어버렸다,빨리 집에 돌아가다,문을 열다,집에 들어간다,빨리 집에 도착하다
753,그는 문을 두드리는 소리를 들었다,방문자를 만나다,방문하는 사람을 기다리다,문을 열어주는 사람을 만난다,방문자를 만나다
754,그는 친구들이 그립었다,사랑받다,혼자 있다,사랑받다,새로운 시작
755,그는 칭찬을 많이 받았다,자신감을 얻다,잘한 일에 대해 인정받다,자신의 노력이 인정받다,성공
756,그는 반려견을 애견 공원에 데리고 갔다,반려견과 더 많은 시간을 보내다,반려견과 놀다,반려견과 함께 놀이를 즐긴다,산책하다
757,그는 저녁 식사를 위해 만났다,사람과의 만남을 즐기다,친구들과 시간을 보내다,친구와 함께 시간을 보낸다,로맨틱한 분위기
758,그는 그가 가장 좋아하는 밴드를 봤다,음악을 즐기다,음악으로 힐링,그가 가장 좋아하는 음악을 듣다,라이브 공연을 보다
759,그는 몇 시간이 걸렸다,시간을 절약하다,완벽한 결과를 얻다,멀리 있는 친구를 만나러 간다,휴식을 취하다
760,그는 적을 죽였다,자신이나 다른 사람을 방어하다,승리,승리한다,승리하다
761,그는 슛을 성공시켰다,승리하다,팀에 이길 기회,승리한다,승리
762,그는 고양이를 찾았다,동물을 돌보다,반려동물을 키우다,동물을 입양한다,반려동물을 키우다
763,그는 잠자리에 들 준비를 했다,피곤했다,내일 일찍 일어나다,피곤함을 달랜다,피곤함을 잊다
764,그는 기타를 구입했다,음악을 연주하다,음악을 연주하다,음악을 연주한다,음악을 배우다
765,그는 기분이 조금 나아졌다,행복하다,휴식,스트레스를 푼다,친구와 대화하다
766,그는 가슴을 움켜쥐었다,슬픔이나 분노를 표현하다,두려움을 이겨내다,자신의 감정을 억누르고 참다,슬픔을 감추다
767,그는 전화를 받았다,소식을 듣다,소식을 듣다,소식을 듣다,소식을 듣다
768,그는 한 시간 거리에 있었다,친구를 만나다,친구를 만나다,가까운 곳에서 쉰다,친구를 만나다
769,그는 배변을 보러 갔다,변을 보다,편안함,몸의 불쾌함을 없앤다,화장실을 이용하다
770,그는 이마를 찡그렸다,화가 났다,걱정되다,무언가에 화를 낸다,화가 나다
771,그는 재채기를 많이 했다,몸 속에 있는 먼지나 이물질을 제거하다,감기를 낫다,코속을 깨끗하게 한다,알레르기를 치료하다
772,그는 첫 문신을 새겼다,새로운 경험을 하다,자신의 몸에 예쁜 문양,자신을 표현한다,자신의 사랑을 기억하다
773,그는 드디어 옷을 찾았다,옷을 사기 위해 돈을 절약하다,특별한 자리에 어울리는 옷,잘 입고 나간다,새로운 셔츠를 사다
774,그는 공을 튕겼다,스트레스를 풀다,운동하다,운동을 한다,운동을 즐기다
775,그는 큰 소리가 들렸다,주변 소음을 듣다,주변의 소음을 덮다,주변의 주의를 끈다,폭죽을 터뜨리다
776,그는 미끄러져 넘어졌다,주의력이 흐려졌다,그는 눈길을 끌다,지나치게 빠르게 걸어간다,안전하게 걷다
777,그는 그 결과 지갑을 잃어버렸다,돈을 잃다,혼자 조용한 시간,현금을 모은다,빨리 집에 돌아가다
778,그는 새 게임을 구입했다,새로운 게임을 즐기다,스트레스를 풀다,새로운 게임을 즐긴다,새로운 취미를 찾다
779,그는 나머지를 저장했다,자원을 아끼다,내일 먹다,나중에 사용하기 위해 돈을 절약한다,돈을 절약하다
780,그는 일정을 변경했다,계획이 바뀌었다,더 많은 시간을 갖다,더 많은 시간을 가진다,더 많은 시간을 가족과 보내다
781,그는 트롬본을 연주했다,음악을 즐기다,음악으로 표현하다,음악으로 표현한다,음악을 즐기다
782,그는 번지점프를 하러 갔다,자극과 스릴을 느끼다,스릴을 느끼다,스릴을 느낀다,스릴을 느끼다
783,그는 운동량을 늘렸다,건강해지다,건강해지다,건강해지고 체중을 감량한다,건강해지다
784,그는 그녀에게 휴가를 줬다,그녀가 휴식을 취하다,그녀와 함께 시간을 보내다,그녀가 휴식을 취하고 행복해진다,그녀가 피곤하다고 느끼지 않다
785,그는 다니던 직장을 그만뒀다,더 나은 기회를 찾다,더 나은 기회를 찾다,자유로워진다,더 많은 시간을 가족과 보내다
786,그는 그녀와 같은 냄새가 났다,그녀를 기억하다,그는 그녀와 같은 향수를 뿌리다,서로를 닮다,그녀를 더 잘 이해하다
787,그는 드디어 만났다,그의 친구를 다시 만나다,그 사람을 보다,그 사람과 대화를 나눈다,사랑하는 사람을 다시 만나다
788,그는 어느 날 집에 돌아왔다,휴식을 취하다,휴식을 취하다,휴식을 취한다,평화로운 삶
789,그는 그녀에게 손을 내밀었다,사랑을 표현하다,도와주다,도와준다,사랑을 표현하다
790,그는 두통이 심했다,휴식이 필요했다,편안한 휴식,편안하게 쉰다,휴식을 취하다
791,그는 사인을 받았다,자신의 업적을 인정받다,자신의 팬들과 소통하다,자신의 팬들과 소통한다,유명인과 사진을 찍다
792,그는 가까워지고 있었다,외로움을 달래다,친구들과 더 가까워지다,그와 친구가 된다,사랑을 느끼다
793,그는 케이크를 굽고 싶어 했다,달콤한 간식을 먹다,달콤한 디저트를 먹다,친구들과 함께 파티를 즐긴다,달콤한 것을 먹고 싶어 했다
794,그는 기침이 심했다,건강이 안 좋았다,병원에 가다,병원에 간다,병원에 가다
795,그는 새 친구가 생겼다,새로운 사람을 만나다,그는 새로운 사람을 만나다,새로운 사람들과 친해진다,사교적인 활동을 하다
796,그는 새 시계를 구입했다,시간을 효율적으로 관리하다,정확한 시간을 확인하다,시간을 효율적으로 관리한다,정확한 시간을 알다
797,그는 화장실을 이용했다,변기를 사용하다,배설을 해야 했다,본능적인 욕구를 충족시킨다,몸을 가볍게 하다
798,그는 기차를 놓쳤다,시간을 절약하다,친구를 만나다,시간을 절약한다,시내로 빨리 돌아가다
799,그는 정말 수줍음이 많았다,주변 사람들과 소통하기를 꺼렸다,그는 주변 사람들과 어울리다,주변 사람들과의 대화를 피한다,주목받다
800,그는 드디어 임신했다,자녀를 가지다,가족을 늘리다,가족을 더 키우고 싶었기 때문이다,가족을 갖다
801,그는 볼링을 치러 갔다,스트레스를 풀다,스트레스를 풀다,친구들과 즐거운 시간을 보내는 것이기 때문이다,친구들과 즐거운 시간을 보내다
802,그는 팀에 합류했다,새로운 경험을 하다,경기에서 승리하다,경쟁적으로 뛰어들어 승리한다,승진
803,그는 수표를 입금했다,돈을 받다,돈을 저축하다,돈을 저축한다,집을 사다
804,그는 결승에 진출했다,우승하다,우승,우승한다,우승을 차지하다
805,그는 데이트를 취소했다,다른 일이 더 중요했다,그는 더 많은 시간을 친구들과 보내다,더 많은 시간을 친구들과 보낸다,혼자 시간을 갖다
806,그는 에세이를 써야 했다,성과를 얻다,대학에 지원하다,학교에서 좋은 성적을 받다,대학에 입학하다
807,그의 차례가 돌아왔다,주목받다,이기고 싶었다,무대에 서서 노래한다,승리하다
808,그는 다음 날 깨어났다,하루를 시작하다,새로운 하루를 시작하다,새로운 하루를 시작한다,피곤함
809,그는 학교를 다니기 시작했다,미래를 위해 교육을 받다,미래를 위해 공부하다,학위를 얻다,더 배우다
810,그는 화살을 쐈다,사냥을 하다,사냥을 하다,목표를 맞춘다,사냥을 하다
811,그는 스스로를 격려했다,자기 자신을 더 나아지다,더 나은 삶,자신의 한계를 시험한다,성공
812,그는 팔에 화상을 입었다,조리를 하다가 실수했다,불을 다루다,요리를 배운다,불을 끄다
813,그는 가라데를 배우고 싶어했다,신체적인 능력을 향상시키다,유연해지다,유연하고 우아한 몸을 가진다,이탈리아 여행
814,그는 능력을 잃었다,자신에 대한 자신감을 잃어버렸다,도전을 포기하다,경쟁에서 이긴다,세계적인 스타가 되다
815,그는 머리를 맞았다,자신을 방어하다,주의를 끌다,주의를 끌기 위하다,폭력을 멈추다
816,그는 게임을 제안했다,즐겁게 시간을 보내다,즐거운 시간을 보내다,즐거운 시간을 보낸다,즐거움을 찾다
817,그는 브로드웨이 공연을 보러 갔다,엔터테인먼트를 즐기다,그는 뮤지컬을 감상하다,뮤지컬의 감동을 느끼고 싶었기 때문이다,음악을 즐기다
818,그는 최근에 이사했다,새로운 시작을 원했다,새로운 시작,새로운 시작을 한다,조용한 환경
819,그는 임신 테스트를 받았다,자신이 임신했는지 확인하다,임신 여부를 확인하다,자신이 임신인지 아닌지 확인한다,임신 여부를 확인하다
820,그는 주차장에서 열쇠를 찾았다,차를 운전하다,차에 타다,차에 타고 집으로 돌아간다,차를 몰다
821,그는 기타를 조율했다,음악을 연주하다,멋진 연주를 하다,음악을 연주한다,음악을 연주하다
822,그는 그녀에게 매우 화가 났다,그녀가 그를 배신했다,그녀의 거짓말을 원하지 않았다,이해받고 싶었기 때문이다,이해받다
823,그는 너무 화가 났다,다른 사람의 행동에 짜증이 났다,자신의 의견을 존중받다,자신의 의견을 존중받다,이해받다
824,그는 어제 집에 돌아왔다,휴식이 필요했다,휴식을 취하다,편안한 휴식이었다,가족과 함께 시간을 보내다
825,그는 금메달을 획득했다,승리하다,승리,최고의 선수가 된다,승리
826,그는 스스로에게 매우 친절했다,자신을 사랑하다,자신을 사랑하다,자신을 사랑한다,행복하다
827,그는 오늘 기분이 나아졌다,스트레스를 해소하다,휴식을 취하다,스트레스를 푼다,휴식을 취하다
828,그는 하키를 하고 싶어 했다,체력을 키우고 스트레스를 해소하다,스트레스를 풀다,스트레스를 푼다,운동하다
829,그는 낮잠을 자고 있었다,피곤해서 잠을 자다,피곤함을 풀다,피로를 풀고 쉰다,피곤함을 달래다
830,그는 케이크를 주문했다,특별한 날을 기념하다,그는 생일을 축하받다,달콤한 디저트를 먹다,달콤한 것
831,그는 옷이 필요했다,추위를 막다,따뜻함,멋진 모습을 갖다,따뜻한 날씨
832,그는 나중에 다시 돌아왔다,그의 물건을 까먹었다,식사를 마저 하다,더 많은 경험을 쌓다,자신의 고향을 그리워하다
833,그는 드디어 착륙했다,목적지에 도착하다,집에 도착하다,목적지에 도착한다,집에 도착하다
834,그는 알람을 설정하는 것을 잊어버렸다,늦잠을 자다,늦게 일어나다,늦잠을 잔다,일찍 일어나다
835,그는 총을 조준했다,누군가를 공격하다,자신의 가족을 지키다,적을 제압한다,승리
836,그는 물렸다,자신의 토론을 이기다,시원한 물을 마시다,승리한다,사랑받다
837,그는 일자리를 찾을 수 없었다,생계를 유지하다,자신의 역량에 맞는 일자리,자신의 열정을 살릴 수 있는 직장이었기 때문이다,자신의 꿈을 이루다
838,그는 장미 냄새가 났다,로맨틱한 분위기를 만들다,로맨틱한 분위기,향기로운 아침을 맞이한다,아름다운 향기
839,그는 번호를 변경했다,그를 괴롭히는 사람으로부터 숨다,사생활을 보호하다,과거의 연락처를 끊고 새로운 시작을 한다,사적인 정보를 보호하다
840,그는 공을 쫓아갔다,운동을 하다,운동하다,운동을 한다,운동하다
841,그는 사진을 찍으며 치즈라고 했다,좋은 추억을 기록하다,웃는 모습,사람들을 웃게 하고 싶었기 때문이다,웃음
842,그는 몸에서 덩어리가 만져졌다,건강을 확인하다,마사지를 받다,건강을 확인한다,마사지를 받다
843,그는 하이킹을 시작했다,자연 속에서 여유롭게 시간을 보내다,자연 속에서 휴식을 취하다,자연 속에서 새로운 경험을 한다,자연 속에서 평화를 찾다
844,그는 학교에 지각하고 있었다,침대에서 일어나기 싫었다,더 자고 싶었다,더 잔다,더 자고 싶다
845,그는 잠을 잘 못 자고 있었다,스트레스와 불안으로 잠을 잘 못 자고 있었다,스트레스를 풀다,편안한 수면이었다,스트레스를 풀다
846,그는 잭팟을 터뜨렸다,부자가 되다,부자가 되다,재빨리 돈을 벌고 싶었기 때문이다,부자가 되다
847,그는 자신의 경험을 공유했다,남에게 도움이 되다,다른 사람들에게 도움이 되다,다른 사람들에게 도움이 된다,도움이 필요한 사람들을 돕다
848,그는 밖에서 놀고 있었다,자유롭게 뛰어놀다,신선한 공기를 마시다,신선한 공기를 마신다,즐거움을 찾다
849,그는 수업 시간에 잠이 들었다,피곤해서 잠이 들었다,피곤함을 달래다,휴식을 취한다,피곤함을 숨기다
850,그는 뉴욕에서 방문했다,새로운 장소를 경험하다,도시의 명소들을 관광하다,큰 도시를 경험한다,유명한 랜드마크를 보다
851,그는 새 바지를 구입했다,옷을 새롭게 갈아입다,멋진 옷을 갖다,옷장을 새롭게 꾸민다,멋진 옷을 입다
852,그는 램프 냄새를 맡았다,신비한 모험을 하다,신비한 모험,어떤 향기인지 알아본다,신비한 세계를 꿈꾸다
853,그는 여동생을 만났다,그녀를 보다,가족들과 함께 시간을 보내다,가족과 함께 시간을 보낸다,친구를 사귀다
854,그는 주차된 차량에 부딪혔다,차량을 주차하다,운전을 제대로 하지 않다,빠르게 운전해서 시간을 단축한다,빨리 집에 도착하다
855,그는 수다를 떨며 시간을 보내었다,사람들과 소통하다,친구들과 즐거운 대화를 나누다,사람들과 함께 있다,사람들과 친해지다
856,그는 결국 떠났다,탈출하다,새로운 시작,자유로워진다,평화롭게 살다
857,그는 고통에 비명을 질렀다,고통을 덜다,도와달라고 하다,빨리 도와달란다,도움
858,그는 코피를 흘렸다,주변 사람들을 괴롭히다,졸음을 깨다,졸지 않기 위해 커피를 마셨기 때문이다,눈을 비비다
859,그는 아이스크림이 있었다,달콤한 것을 먹다,달콤한 디저트를 먹다,달콤한 디저트를 먹다,달콤한 디저트를 먹다
860,그는 소원을 빌었다,희망을 이루다,행복,행운을 빌었기 때문이다,행복
861,그는 고등학교 졸업을 앞두고 있었다,대학에 진학하기 위해 노력하다,그는 대학에 진학하다,대학교에 간다,대학에 가다
862,그는 개를 입양했다,동물을 키우다,펫을 키우다,개를 키운다,외로움을 달래다
863,그는 걱정없이 잤다,일상적인 스트레스를 잊다,스트레스를 풀다,편안한 수면을 취한다,스트레스 없이 푹 잠을 자다
864,그는 안경을 깨뜨렸다,눈이 아프다,새로운 안경을 사다,더 멋진 안경을 산다,빠른 속도로 달리다
865,그는 뿌린 대로 거뒀다,자신의 행동에 대한 책임을 지다,성과를 보다,노력한 만큼의 보상을 받고 싶었기 때문이다,자신의 선택을 존중받다
866,그는 손에 피가 묻어 있었다,누군가를 상처 주다,상처를 치료하다,상대방을 해친다,상처를 치료하다
867,그는 귀를 뚫었다,귀에 귀고리를 하다,멋진 귀고리를 착용하다,개성을 표현한다,청력을 회복하다
868,그는 여러 친구를 초대했다,사람들과 함께 시간을 보내다,파티를 즐기다,즐거운 파티를 열고 싶었기 때문이다,화목한 분위기
869,그는 지루함을 느꼈다,새로운 취미를 찾다,새로운 활동을 하다,새로운 도전과 스릴을 느낀다,새로운 도전
870,그는 바스락거리는 소리를 들었다,위협을 느꼈다,숲에서 캠핑,누군가가 그의 방에 들어온 것을 알아차린다,산책을 즐기다
871,그는 화장실에 다녀와야 했다,본능적인 필요,배변을 해야하다,배변을 해결한다,물을 마시다
872,그는 악어를 봤다,호기심을 충족시키다,동물을 관찰하다,동물을 관찰한다,야생동물을 관찰하다
873,그는 무서운 영화를 보고 싶어 했다,스릴을 느끼다,스릴을 느끼다,떨리는 스릴을 느끼고 싶어 했기 때문이다,스릴을 느끼다
874,그는 빨간 신호등에 멈췄다,교통법규를 지키다,안전을 지키다,무사히 교차로를 건넌다,안전을 지키다
875,그는 그녀의 눈을 바라봤다,그녀에게 관심이 있었다,사랑을 표현하다,진심을 전한다,그녀와 더 가까워지다
876,그는 수영장 파티에 초대했다,즐거운 시간을 보내다,그는 사람들과 즐겁게 시간을 보내다,수영을 즐긴다,친구들과 즐겁게 시간을 보내다
877,그는 공부하는 것을 잊어버렸다,시간을 낭비하다,친구들과 놀다,친구들과 노는 것을 원했기 때문이다,쉬다
878,그는 이제 막 대학을 졸업했다,좀 더 나은 직업을 얻다,좋은 직장에 취직하다,꿈꾸던 직장에 입사한다,성공
879,그는 자신의 개인 기록을 경신했다,자신의 능력을 증명하다,스스로를 증명하다,스스로를 뛰어넘다,세계 기록을 경신했다
880,그는 배관공에게 전화했다,집 안의 배관 시설에 문제가 있었다,파이프가 막혔다고 생각해서 도움,파이프가 막혀있는 것을 고친다,파이프가 막혀있다
881,그는 그녀의 피를 마셨다,그녀를 위협하다,불멸을 얻다,불멸이 된다,사랑을 표현하다
882,그는 중고차를 구입했다,저렴하게 차를 구입하다,돈을 아끼다,저렴한 차량을 얻다,경제적으로 효율적이다
883,그는 더 많은 비용을 절약했다,저축을 하다,여행을 더 많이 하다,더 많은 돈을 모아서 여행을 간다,더 많은 돈을 모으다
884,그는 쇼핑몰에 가고 싶어 했다,새로운 옷을 사다,새로운 옷을 사다,새 옷을 산다,새 옷을 사다
885,그는 배가 아팠다,병원에 가다,음식을 너무 많이 먹다,건강한 식사를 하고 싶었기 때문이다,매운 음식을 먹다
886,그는 숨이 막히기 시작했다,죽음을 느끼다,수영을 하다,자유롭게 호흡한다,자유를 느끼다
887,그는 출장 중였다,가족을 떠나지 않다,그는 새로운 경험,새로운 장소를 탐험한다,여행을 즐기다
888,그는 아빠와 공놀이를 했다,아이와 즐거운 시간을 보내다,아빠와 함께 더 많은 시간을 보내다,아버지와 함께 시간을 보낸다,아빠와 함께 시간을 보내다
889,그는 새 강아지를 살았다,동반자가 필요했다,집에 반려동물,새로운 동반자를 가진다,반려동물을 키우다
890,그는 새 충전기를 구입했다,전화를 계속 사용하다,전화를 사용하다,전화가 항상 충전되어 있기를 바랐기 때문이다,휴대폰을 계속 사용하다
891,그는 튜토리얼을 시청했다,자신의 기술을 향상시키다,새로운 기술을 배우다,새로운 기술을 배운다,새로운 언어를 배우다
892,그는 침대 밑을 확인했다,악몽을 이기다,물건을 찾다,물건을 찾다,물건을 찾다
893,그는 아르바이트를 구했다,돈을 벌다,돈을 벌다,돈을 벌어서 자유롭게 지출한다,돈을 벌다
894,그는 피를 많이 흘렸다,자신의 몸을 훈련시키다,전쟁에서 승리하다,전쟁에서 승리한다,승리를 얻다
895,그는 케이지를 청소했다,집이 깨끗하다,동물들의 건강을 위해 깨끗한 환경,동물들의 건강을 지킨다,깨끗한 환경
896,그는 학교생활에 문제가 있었다,더 잘하다,친구들과의 관계를 원활히 하다,친구들과 잘 지낸다,친구를 사귀다
897,그는 웨이터에게 말했다,서비스를 받다,주문을 하다,주문을 하다,주문을 하다
898,그는 새 물고기를 살았다,새로운 취미를 가지다,반려동물을 키우다,새로운 반려동물을 키우는 것이기 때문이다,애완동물을 키우다
899,그는 새끼를 낳았다,자손을 이어나가다,가족을 키우다,새 가족을 만든다,가족을 더 원했다
900,그는 그래도 돈이 있었다,더 많은 것을 살다,여행을 가다,삶을 더 편안하게 살 수 있다,여행을 가다
901,그는 투표하고 싶어 했다,사회에 참여하다,자신의 목소리를 내다,자신의 목소리를 낸다,자신의 목소리를 내다
902,그는 커피를 마셔봤다,졸음을 달래다,졸음을 달래다,새로운 맛을 경험한다,피로를 풀다
903,그는 대출을 신청했다,더 많은 돈이 필요했다,집을 사다,집을 산다,집을 사다
904,그는 새 장난감을 살았다,자신이나 다른 사람을 기쁘게 하다,더 재미있는 놀이,놀이를 즐기는 것이기 때문이다,더 재미있는 놀이
905,그는 총에 맞았다,누군가를 공격하려고 했다,위험을 감수하다,위험한 상황을 경험한다,위험을 감수하다
906,그는 친구에게 도움을 요청했다,혼자 해결할 수 없었다,문제를 해결하다,어려운 문제를 해결한다,문제를 해결하다
907,그는 끔찍한 냄새가 났다,주변 사람들을 끔찍하게 괴롭히다,주변 사람들을 괴롭히다,몸을 씻다,청소
908,그는 쇼핑을 좋아했다,소비를 즐기다,새로운 옷을 사다,그의 옷장을 채운다,새 옷을 사다
909,그는 종교를 바꿨다,삶에 대한 신념을 바꾸다,더 나은 삶을 살다,영적으로 만족한다,영적인 만족을 얻다
910,그는 냉장고에서 곰팡이를 발견했다,음식을 버리다,신선한 음식을 먹다,먹을 것을 찾고 있었기 때문이다,신선한 음식
911,그는 심장 질환이 있었다,건강을 회복하다,건강을 회복하다,건강한 삶을 살고 싶었기 때문이다,건강을 회복하다
912,그는 새로운 친구를 사귀게 되었다,새로운 사람을 만나다,더 다양한 사람들과 어울리다,더 많은 사람들과 친밀감을 형성한다,사랑을 찾다
913,그는 파울을 범했다,상대방을 막다,경쟁자를 제거하다,경기를 이긴다,부자가 되다
914,그는 티켓을 예약했다,여행을 가다,그는 휴가를 보내다,휴가를 간다,휴가를 가다
915,그는 그녀를 깨웠다,그녀를 놀리다,함께 아침 식사를 하다,그녀와 함께 아침을 보낸다,그녀가 늦잠을 자지 않다
916,그는 남편과 함께 살고 있었다,안정적인 가정을 원했다,가족을 갖다,가정을 이룬다,가정을 이루다
917,그는 공을 놓쳤다,승리를 원했다,집중을 잃다,승리한다,승리
918,그는 더 많은 친구를 사귀게 되었다,더 많은 사람들과 연결하다,더 사교적이다,더 많은 사회적 연결을 갖다,사람들과 어울리다
919,그는 아이스크림을 먹었다,달달한 것을 먹다,그는 더위를 식히다,달콤한 것을 먹다,달달한 디저트를 먹다
920,그는 샌드위치를 내려놓았다,배가 부르고 더 이상 먹을 수 없었다,다른 것을 먹다,다른 사람에게 나눠준다,다이어트를 성공시키다
921,그는 아기를 먹였다,아이를 돌보다,아기가 배고프지 않도록 하다,아기가 배고파하는 것을 막다,아기가 배고프지 않다
922,그는 간식을 받았다,자신을 보상하다,배고픔을 달래다,배고픔을 달랜다,배고프다
923,그는 좋아할 것 같았다,주변 사람들의 인정을 받다,웃음소리를 듣다,그의 흥미를 끈다,친구들과 함께 있다
924,그는 구매를 완료했다,원하는 물건을 얻다,필요한 물건을 얻다,소유한다,필요한 물건을 얻다
925,그는 제 차를 주차해줬다,다른 사람을 도와주다,친절함을 보여주다,친절한 행동을 보여준다,편안한 주말을 보내다
926,그는 성적이 향상되었다,미래를 위해 노력하다,대학에 진학하다,학업에서 성공한다,더 나은 미래
927,그는 계산원에게 물었다,식료품을 찾다,주문한 음식이 언제 나올지 궁금해 했다,메뉴를 이해한다,메뉴를 선택하다
928,그는 새 학교로 전학을 갔다,새로운 친구를 사귀다,새로운 친구들을 사귀다,새로운 친구들을 사귄다,더 나은 교육을 받다
929,그는 종이 비행기를 만들었다,재미있고 창의적인 활동을 하다,하늘을 날고 싶어하다,하늘을 날아다닌다,재미있는 시간을 보내다
930,그는 병원에 가야 했다,건강을 회복하다,건강을 회복하다,건강해진다,건강한 몸
931,그는 머리 색깔을 바꿨다,새로운 변화를 원했다,변화,더 시선을 끄는 외모가 되다,변화
932,그는 강아지에게 스팟이라는 이름을 붙였다,동물을 사랑하다,귀엽고 독특한 이름,강아지의 특징을 나타내고 싶었기 때문이다,동물을 키우다
933,그는 첫 아기가 태어날 예정였다,가족을 더욱 풍성하게 하다,아버지가 되다,가족을 더욱 키운다,아버지가 되다
934,그는 어디든 갈 수 있었다,자유를 누리다,자유,자유로움이었다,자유롭다
935,그는 짖기 시작했다,주위에 있는 사람들을 경계하다,주인의 주의를 끌다,주인의 주의를 끌다,주인에게 주의를 환기하다
936,그는 뇌졸중으로 쓰러졌다,건강이 좋지 않았다,건강을 회복하다,건강하게 오래 살고 싶었기 때문이다,건강을 회복하다
937,그는 정말 많이 아팠다,병원에 가다,병원에 가다,건강한 삶을 살고 싶었기 때문이다,건강해지다
938,그는 배불러 했다,더 이상 먹을 수 없었다,맛있는 음식을 많이 먹다,맛있는 음식을 많이 먹다,많은 음식을 먹다
939,그는 충돌 소리가 들렸다,위험을 감지하고 대비하려고 했다,누군가를 돕다,무슨 일이 일어나고 있는지 알고 싶었기 때문이다,안전을 확인하다
940,그는 펑크 난 타이어를 고쳤다,긴 여행을 계속하다,다시 운전을 계속하다,안전운전을 계속한다,안전운전을 하다
941,그는 직장에 지각했다,일을 귀찮아했다,더 자고 싶었다,더 자고 싶었기 때문이다,더 자고 싶다
942,그는 잠을 더 잘 잤다,하루를 더 잘 보내다,피곤함을 없애다,피로를 풀고 편안한 수면을 취한다,피곤함을 느끼지 않다
943,그는 더 잘 봤다,더 잘 보다,명확히 보다,더 많은 것을 이해한다,눈이 더 잘 보이다
944,그는 새 재킷이 필요했다,스타일을 바꾸다,스타일을 바꾸다,스타일리시한 모습을 갖춘다,스타일리시하다
945,그는 학교로 향했다,미래를 위해 교육을 받다,교육을 받다,친구들과 만난다,친구들을 만나다
946,그는 임신 테스트기를 구입했다,자녀를 가지다,임신 여부를 확인하다,임신 테스트를 하고 싶었기 때문이다,임신 여부를 알다
947,그는 알겠다고 했다,남을 기쁘게 하다,더 많은 정보를 얻다,상대방의 말을 이해한다,빨리 끝내다
948,그는 어젯밤에 왔다,친구들과 함께 시간을 보내다,친구들과 함께 파티를 즐기다,친구들과 함께 시간을 보낸다,나를 보다
949,그는 그녀에게 다른 것을 줬다,그녀를 기쁘게 하다,그녀를 기쁘게 하다,그녀의 기분을 풀어준다,그녀의 웃음
950,그는 학교를 정학했다,미래를 위해 더 나은 교육을 받다,미래를 위해 노력하다,시간을 효율적으로 활용한다,미래를 위해 공부하다
951,그는 아이패드를 받았다,최신 기술을 즐기다,최신 기술,최신 기술을 사용한다,생일 선물을 받다
952,그는 고등학교에 다니고 있었다,미래를 위해 교육을 받다,그는 대학에 가다,대학에 진학한다,교육을 받다
953,그는 토너먼트에서 우승했다,승리하다,그는 트로피를 들다,훌륭한 성과를 이룬다,승리
954,그는 집에 전화했다,그의 가족과 소통하다,가족과 이야기하다,가족과 이야기한다,가족들과 연락하다
955,그는 음주 운전을 했다,술에 취해서 판단력이 흐려졌다,즐거운 시간을 보내다,즐거운 시간을 보낸다,자유롭게 즐기다
956,그는 파울볼을 잡았다,경기에서 승리하다,상대를 이기다,경기에서 승리한다,운동을 하다
957,그는 결국 질문했다,이해하다,이해하다,이해한다,진실을 알다
958,그는 내 발목을 비틀었다,나를 해치다,나를 괴롭히다,나를 방해한다,빠르게 뛰다
959,그는 새로운 언어를 배웠다,새로운 문화를 이해하다,그는 새로운 나라에 여행가다,새로운 나라에서 살 수 있다,해외에서 살다
960,그는 주의가 산만해졌다,집중력이 부족했다,새로운 것을 시도하다,다른 일에 집중한다,집중하다
961,그는 그날 밤 잠이 들었다,피곤해서 잠이 들었다,피곤함을 달래다,피로를 풀고 편안히 쉰다,피곤함
962,그는 임신을 했다,자녀를 가지다,그는 가족,가족을 더 키우고 싶었기 때문이다,가족
963,그는 문자 메시지를 보내었다,그의 친구를 만나다,소식을 전하고 싶었다,소식을 전한다,도와달라고 하다
964,그는 급여를 인상받았다,더 많은 돈을 벌다,더 많은 돈을 벌다,더 많은 돈을 벌고 싶었기 때문이다,승진을 받다
965,그는 새 것처럼 보였다,새로운 시작을 원했다,새로운 시작,새 옷을 입었기 때문이다,새 옷을 입다
