,input,A,B,B2,B3
635,그는 끔찍한 소리를 내었다,두려웠다,두려웠다,놀랐고 두려웠다,놀라웠다
636,그는 드디어 왔다,기뻤다,안심했다,안도였다,안도했다
637,그는 힌트를 알려줬다,도움이 되었다,도움이 되었다,팀원들을 도와주고 싶었다,감사했다
638,그는 정말 배가 불렀다,만족했다,만족했다,식사를 즐겼다,배가 고팠다
639,그는 장기자랑에서 우승했다,자부심,자신감이 넘쳤다,자신감이 생겼다,자신감이 넘쳤다
640,그는 휴식이 필요했다,피곤했다,피곤했다,몸과 마음이 지친 상태였다,피곤했다
641,그는 항상 울었다,슬펐다,슬펐다,자신이 약한 사람이라고 생각했다,슬펐다
642,그는 샌드위치를 먹고 싶었다,배가 고팠다,배가 고프다,배가 고프다,배고프다
643,그는 선생님과 이야기를 나눴다,신중했다,지혜로워졌다,안심되었다,안도했다
644,그는 햄버거를 주문했다,배고프고 기쁘다,배가 고프다,배고프다,배고프다
645,그는 슬프게 고개를 흔들었다,안타까웠다,안타까웠다,안타까웠다,안타까웠다
646,그는 아주 잘 자고 있었다,평화로웠다,피곤하지 않았다,아주 행복했다,편안함
647,그는 문이 잠겨 있는 것을 발견했다,난처했다,실수했다,실망스러웠다,실망했다
648,그는 문이 열리는 소리를 들었다,놀랐다,누군가 들어오다,궁금했다,놀라웠다
649,그는 투표를 했다,의무를 다한 느낌이었다,의무를 다하다,의무를 다한 것 같았다,자부심
650,그는 기둥에 부딪혔다,아픔과 충격,아프다,아프다,아프다
651,그의 말이 옳은 것처럼 보였다,자신감이 있었다,자신감 있었다,자신감이 생겼다,자신감이 넘쳤다
652,그는 친구가 필요했다,외로웠다,외로웠다,외로웠다,외로웠다
653,그는 새로운 고객을 확보했다,기뻤다,성취감,성취감과 자신감이었다,만족했다
654,그는 집을 구입했다,기쁘고 설렜다,안정감,큰 기쁨이었다,흥분했다
655,그는 낚시를 하거나 미끼를 잘랐다,평온했다,여유로웠다,신선한 공기와 자연 속에서의 평화였다,평온했다
656,그는 새 모자를 구입했다,만족했다,자신감이 생겼다,만족스러웠다,행복했다
657,그는 시동을 켜었다,준비가 되었다,차가 잘 작동된다,설레임이었다,흥분했다
658,그는 운전면허 시험에 합격했다,기뻤다,기쁨,안도스러웠다,자신감이 생겼다
659,그는 헬스장에 가입했다,다짐이 생겼다,건강에 대해 관심이 많다,건강해지고 싶다는 강한 욕구,건강해지고 싶다
660,그는 자신의 컬렉션을 탐색했다,즐거웠다,흥미로웠다,자부심과 만족감이었다,흥미로웠다
661,그는 지갑을 챙겼다,안심했다,안심했다,안심했다,안심했다
662,그는 제시간에 도착했다,안심했다,안심했다,안심이었다,안도했다
663,그는 밤새도록 잠을 잤다,피곤했다,피곤했다,피곤함과 상쾌함이었다,피곤했다
664,그는 이를 악물었다,분노했다,분노했다,분노였다,분노했다
665,그는 1위로 데뷔했다,자부심,자부심,자부심이었다,자부심
666,그는 방문하고 싶다고 했다,기쁘게,그의 친구를 보고 싶다,그를 보고 싶다,실망했다
667,그는 드디어 전화했다,안도감,안심했다,안심스러웠다,안도했다
668,그는 광고를 게시했다,활기찼다,기대했다,기대했다,유명해졌다
669,그는 울고 싶은 기분였다,슬펐다,슬펐다,슬펐다,슬펐다
670,그는 스스로를 부끄러워했다,자책했다,자신에게 실망했다,자책감이었다,자신에게 실망했다
671,그는 나머지를 그녀에게 맡겼다,신뢰했다,안심했다,안심했다,안심했다
672,그는 야채를 더 많이 먹었다,건강해졌다,건강해졌다,건강해진다,건강해졌다
673,그는 돈을 잊어버렸다,당황했다,당황스러웠다,당황스러웠다,당황했다
674,그는 코스튬 콘테스트에 참가했다,신나고 즐거웠다,자신감이 생겼다,긴장되었다,자신감이 넘쳤다
675,그는 자전거를 부쉈다,실망했다,아프다,자유롭고 해방된 느낌이었다,무서웠다
676,그는 바지에 똥을 쌌다,당황스러웠다,당황했다,당황스러웠다,창피했다
677,그도 알고 있었다,놀랐다,미안하다,안심되었다,불안했다
678,그는 데이트를 약속했다,기대했다,설레임,설렌다,설레였다
679,그는 예상치 못한 실패를 겪었다,실망했다,실망했다,실망했다,실망했다
680,그는 누군가를 만났다,기쁘게,기쁘다,호감이 들었다,흥분했다
681,그는 스케이트 타는 법을 배웠다,자유로웠다,즐거웠다,자신감이 생겼다,자신감이 생겼다
682,그는 호흡 곤란이 있었다,불안했다,두려웠다,두려웠다,두려웠다
683,그는 냄새가 정말 좋았다,평온했다,편안했다,편안했다,행복했다
684,그는 대신 결정했다,자신감에 차 있었다,책임감,책임감,책임감
685,그는 그녀를 바라봤다,사랑스러웠다,사랑에 빠졌다,행복했다,사랑에 빠졌다
686,그는 바구니를 받았다,기쁘게 받았다,감사했다,기쁨이었다,감사했다
687,그는 광고를 보게 되었다,호기심이 생겼다,제품을 사고 싶다,궁금해졌다,갑작스러운 흥분
688,그는 휴대폰을 가져갔다,후회했다,안전하다,안심스러웠다,걱정했다
689,그는 반지를 발견했다,감격스러웠다,행운이 따르고 있다,흥분하고 기쁘다,운이 좋았다
690,그는 바로 돌아왔다,안도했다,안도했다,안도되었다,안도했다
691,그는 새 키보드를 구입했다,만족했다,흥분되었다,기쁨이었다,만족스러웠다
692,그는 도랑에 추락했다,두려웠다,아픔,두려웠다,두려웠다
693,그는 자신의 얼굴을 핥았다,혼란스러웠다,혼란스러웠다,깜짝 놀랐다,혼란스러웠다
694,그는 집까지 태워다 줬다,감사했다,감사했다,감사했다,감동했다
695,그는 손가락을 찔렀다,아프고 괴로웠다,아프다,아프다,아프다
696,그는 벽에 부딪혔다,아프고 당황했다,아프다,아픘과 충격이었다,아프다
697,그는 그녀를 찾았다,안도했다,안도했다,안도감이었다,안도했다
698,그는 손을 내밀고 있었다,도움이 필요했다,도와주길 원했다,도움이 필요하다,친절하다
699,그는 자신의 어머니를 바라봤다,애정,안심했다,안정감과 편안함이었다,무한한 사랑
700,그는 바지에 오줌을 쌌다,당황했다,창피했다,당황스러웠다,당황했다
701,그는 프로포즈하고 싶어 했다,떨렸다,긴장되었다,긴장되고 설렌다,긴장되었다
702,그는 엄청난 파티를 열었다,즐거웠다,대단한 성취감,자신감이 넘쳤다,피곤했다
703,그는 3점슛을 성공시켰다,자랑스러웠다,자신감이 넘쳤다,자신감이 생겼다,자신감
704,그는 셔츠에 케첩을 엎질렀다,좌절했다,당황했다,당황스러웠다,당황했다
705,그는 대신 비디오 게임을 했다,스트레스를 풀고 싶었다,시간이 어떻게 가는지 잊고 있었다,스트레스 해소였다,후회했다
706,그는 가려운 곳을 긁었다,편안했다,안도했다,시원했다,기쁘다
707,그는 자녀가 한 명 있었다,졸맛스러웠다,부모로서의 책임감,자랑스러웠다,자랑스러웠다
708,그는 아침에 일어나 준비를 했다,졸려서 피곤했다,하루를 시작했다,하루를 시작하는 것에 대한 책임감,피곤했다
709,그는 집에 갈 시간였다,평온했다,피곤했다,안도되었다,피곤했다
710,그는 주말에는 캠핑을 떠났다,평화로웠다,자연 속에서 평화,휴식과 자연 속에서의 평화였다,편안했다
711,그는 중요한 회의가 있었다,긴장했다,긴장했다,긴장되었다,긴장되었다
712,그는 제대로 찾아왔다,안심했다,안심했다,안심이었다,안심했다
713,그는 강도를 당했다,두려웠다,두려웠다,두려움과 분노였다,두려웠다
714,그는 한 시간 늦었다,죄송했다,죄송했다,죄송했다,미안했다
715,그는 새 아이폰을 구입했다,기뻤다,기뻤다,기뻤다,흥분했다
716,그는 그녀를 흔들어 깨웠다,놀랐고 당황했다,걱정했다,놀랐다,미안했다
717,그는 메일함을 확인했다,기대했다,중요한 메시지가 도착했다,안심이었다,놀랐다
718,그는 서핑을 좋아했다,즐거웠다,자유로웠다,해수욕이 그의 취미란다,행복했다
719,그는 새 시계를 받았다,기뻤다,기쁨,기쁨과 감사함이었다,행복했다
720,그는 사슴을 쳤다,죄책감,사냥에 성공했다,사냥에 성공했다,유쾌했다
721,그는 심호흡을 했다,진정되었다,안정되었다,안정감이 들었다,평온함
722,그는 군에 입대했다,자부심,불안했다,불안했다,긴장되었다
723,그는 좀 나아진 듯 보였다,희망적이었다,희망,희망이 생겼다,희망적이었다
724,그는 나무에 올라갔다,신나서 기뻤다,자유로웠다,자유로웠다,위험했다
725,그는 무사히 도착했다,안심했다,안심했다,안도감이었다,안심했다
726,그는 선거에 출마했다,자부심,많은 지지를 받을 것이라고 기대했다,긴장되었다,긴장되었다
727,그는 이메일을 찾았다,기뻤다,안도했다,안도와 안심이었다,안도했다
728,그는 뼈가 부러졌다,아픔과 충격,아프다,괴로웠다,아프다
729,그는 자신의 팔을 휘둘렀다,아프다,아프다,아프다,아프다
730,그는 빨리 왔다,기쁘게,긴장되었다,조금 놀랐다,놀라웠다
731,그는 마이크를 내려놓았다,불안했다,피곤했다,안도스러웠다,안도했다
732,그는 친구를 방문했다,기뻤다,즐거웠다,기쁨이었다,행복했다
733,그는 감염되었다,불안했다,걱정했다,불안했다,불안했다
734,그는 캘리포니아로 이사했다,신나고 기대했다,새로운 시작을 하게 되었다,새로운 시작을 하게 되어 설레었다,새로운 시작을 하고 싶다
735,그는 잠들지 못했다,불안했다,피곤하다,불안했다,피곤했다
736,그는 거미를 봤다,무서워했다,무서웠다,두려웠다,무서웠다
737,그는 총을 쐈다,두려웠다,두려웠다,긴장되고 두려웠다,후회했다
738,그는 열쇠를 받았다,기쁘게,자유로워졌다,자유로워졌다,책임감
739,그는 고양이를 입양하고 싶어 했다,사랑스러운 고양이를 안고 싶어했다,설레임,책임감과 기쁨이었다,행복해했다
740,그는 실수로 엎질렀다,초조하고 당황했다,창피했다,당황스러웠다,창피했다
741,그는 거북이를 발견했다,놀라웠다,놀랐다,놀랐다,궁금했다
742,그는 대신 TV를 시청했다,지루했다,편안했다,피곤했다,피곤했다
743,그는 가려움증이 심했다,불편했다,안절부절 못했다,답답했다,이상한 느낌
744,그는 새 셔츠가 필요했다,쇼핑을 즐겼다,쇼핑을 해야 한다,옷장을 정리해야겠다,쇼핑욕구가 느껴졌다
745,그는 낚시하러 가고 싶어했다,평온하고 평화로웠다,행복해지다,평화로웠다,평온함
746,그는 첫 데이트 중였다,신경 쓰였다,긴장되었다,긴장되었다,긴장되었다
747,그는 바위에 부딪혔다,아프고 충격을 받았다,아프다,아프다,아프다
748,그는 학교에 지각했다,초조했다,불안했다,미안했다,놀라웠다
749,그는 첫 한입을 먹었다,만족스러웠다,만족스러웠다,식욕이 돌았다,만족스러웠다
750,그는 배가 고파졌다,먹고 싶었다,식사 시간이 되었다,먹고 싶다,배가 고프다
751,그는 체중이 몇 파운드 줄었다,기뻤다,기뻤다,기뻤다,행복했다
752,그는 그 결과 열쇠를 잃어버렸다,낙담했다,난처했다,당황스러웠다,당황스러웠다
753,그는 문을 두드리는 소리를 들었다,놀랐다,깜짝 놀랐다,궁금했다,놀라웠다
754,그는 친구들이 그립었다,외로웠다,외로웠다,외로웠다,행복했다
755,그는 칭찬을 많이 받았다,자부심과 기쁨,자신감 있었다,자신감이 생겼다,자부심
756,그는 반려견을 애견 공원에 데리고 갔다,즐거웠다,행복했다,행복했다,행복했다
757,그는 저녁 식사를 위해 만났다,기대했다,설레임,기대했다,배고프다
758,그는 그가 가장 좋아하는 밴드를 봤다,흥분했다,행복했다,행복했다,행복했다
759,그는 몇 시간이 걸렸다,지루했다,지쳤다,지쳤다,지쳤다
760,그는 적을 죽였다,죄책감,안도했다,안도감이었다,유쾌함
761,그는 슛을 성공시켰다,자신감과 기뻤다,자신감이 생겼다,자신감이 생겼다,자신감이 생겼다
762,그는 고양이를 찾았다,기쁨과 안도감,안도했다,안도감이었다,안도했다
763,그는 잠자리에 들 준비를 했다,평온했다,피곤했다,피곤함과 안식을 원했다,피곤하다
764,그는 기타를 구입했다,즐거웠다,흥분했다,음악에 대한 열정이 불타오른다,흥분했다
765,그는 기분이 조금 나아졌다,기쁘고 안도했다,안도했다,안도되었다,안도했다
766,그는 가슴을 움켜쥐었다,두려웠다,두려웠다,두려웠다,두려웠다
767,그는 전화를 받았다,기쁘게 받았다,놀랐다,놀랐다,놀랐다
768,그는 한 시간 거리에 있었다,외로웠다,지치기 시작했다,가까웠다,피곤했다
769,그는 배변을 보러 갔다,당황했다,안심했다,안도감이었다,배가 고팠다
770,그는 이마를 찡그렸다,불쾌했다,불쾌했다,불쾌했다,놀랐다
771,그는 재채기를 많이 했다,부끄러웠다,몸이 편안해진다,알레르기 반응이 있을 수도 있다,감기에 걸렸다
772,그는 첫 문신을 새겼다,기쁘고 흥분했다,자신감이 생겼다,자신감이 생겼다,자신감이 넘쳤다
773,그는 드디어 옷을 찾았다,기뻤다,안도했다,안도감이었다,안도감
774,그는 공을 튕겼다,즐거웠다,기뻤다,활기찬 운동을 즐겼다,행복해했다
775,그는 큰 소리가 들렸다,놀랐다,놀랐다,놀랐다,놀랐다
776,그는 미끄러져 넘어졌다,당황했다,아프다,아프고 창피했다,아프다
777,그는 그 결과 지갑을 잃어버렸다,당황스러웠다,당황했다,당황스러웠다,당황했다
778,그는 새 게임을 구입했다,신나서 설레었다,설레었다,설렜다,흥분했다
779,그는 나머지를 저장했다,만족했다,안심했다,안심스러웠다,자부심
780,그는 일정을 변경했다,당황스러웠다,당황스러웠다,안도했다,당황스러웠다
781,그는 트롬본을 연주했다,즐거웠다,행복했다,음악에 대한 열정이었다,자부심
782,그는 번지점프를 하러 갔다,신나서 기대했다,스릴,스릴,두려웠다
783,그는 운동량을 늘렸다,건강하고 활기차게,건강해졌다,건강해지고 있다,피곤했다
784,그는 그녀에게 휴가를 줬다,그녀가 기뻐하길 바랐다,관대한 상사가 되었다,그녀를 위해 좋은 일을 한 것 같아 기뻤다,자부심
785,그는 다니던 직장을 그만뒀다,자유로웠다,불안했다,안정적이지 않았다,안심했다
786,그는 그녀와 같은 냄새가 났다,놀랐다,안정감,서로 잘 어울린다,당황했다
787,그는 드디어 만났다,기뻤다,안도했다,안심이었다,흥분했다
788,그는 어느 날 집에 돌아왔다,안정감,안정감,안정감이었다,피곤했다
789,그는 그녀에게 손을 내밀었다,떨렸다,자신의 용기,긴장되고 기대했다,긴장되었다
790,그는 두통이 심했다,불편했다,피곤하다,지친다,불편했다
791,그는 사인을 받았다,감사했다,자신감이 생겼다,기뻤다,자부심
792,그는 가까워지고 있었다,기쁘고 설렜다,행복했다,설렜다,행복해지고 있었다
793,그는 케이크를 굽고 싶어 했다,기대감으로 가득 찼다,요리에 열정,달콤한 냄새가 퍼져나와 기쁘다,배고프다
794,그는 기침이 심했다,걱정했다,아프다,건강이 안 좋다,걱정했다
795,그는 새 친구가 생겼다,기뻤다,흥분했다,기쁨이었다,행복해했다
796,그는 새 시계를 구입했다,기쁨,자랑스러웠다,기분이 좋았다,행복했다
797,그는 화장실을 이용했다,시원했다,시원했다,안도되었다,안도했다
798,그는 기차를 놓쳤다,실망했다,실망했다,실망스러웠다,실망했다
799,그는 정말 수줍음이 많았다,부끄러웠다,사람들과 어울리기 어려웠다,자신감 부족이었다,불안했다
800,그는 드디어 임신했다,기쁘고 설렜다,기쁘다,기쁨이었다,기쁨
801,그는 볼링을 치러 갔다,즐거웠다,즐거웠다,즐거웠다,재미있었다
802,그는 팀에 합류했다,기쁘고 설레었다,환영받았다,설레었다,환영받았다
803,그는 수표를 입금했다,안도하고 안정감,안심했다,안심스러웠다,안심했다
804,그는 결승에 진출했다,흥분되었다,자신감이 솟았다,자신감이 생겼다,흥분했다
805,그는 데이트를 취소했다,실망했다,실망스러웠다,실망했다,실망했다
806,그는 에세이를 써야 했다,부담스러웠다,스트레스,압박감과 스트레스였다,압박
807,그의 차례가 돌아왔다,신나서 기뻤다,긴장되었다,설렜다,설렜다
808,그는 다음 날 깨어났다,새로운 시작을 기대했다,새로운 시작,상쾌했다,피곤했다
809,그는 학교를 다니기 시작했다,신나고 기대했다,설레임,새로운 친구들을 사귀고 싶다,불안했다
810,그는 화살을 쐈다,승리감,자신감이 넘쳤다,목표를 달성했다,자신감이 넘쳤다
811,그는 스스로를 격려했다,자신에게 실망했다,자신에게 실망했다,자책감이었다,자신의 능력에 자신감을 갖게 되었다
812,그는 팔에 화상을 입었다,고통스러웠다,아프다,아프다,아프다
813,그는 가라데를 배우고 싶어했다,열정적이었다,춤추는 것을 배우는 것이 즐거울 것이라고 하다,열정적이었다,흥분했다
814,그는 능력을 잃었다,쓸모없는 느낌이었다,무력감,무력감과 절망감,무력감
815,그는 머리를 맞았다,아프고 당황스러웠다,아프다,아프다,아프다
816,그는 게임을 제안했다,흥분했다,즐거웠다,즐거움과 설렘이었다,흥미로웠다
817,그는 브로드웨이 공연을 보러 갔다,즐거웠다,무대 위의 열정,감동적이었다,감동받았다
818,그는 최근에 이사했다,신선하고 새로운 시작에 기대했다,새로운 시작을 하게 되었다,새로운 시작을 할 수 있는 기회가 생겼다,새로운 시작을 하고 있다
819,그는 임신 테스트를 받았다,불안했다,불안했다,불안했다,불안했다
820,그는 주차장에서 열쇠를 찾았다,당황스러웠다,안도했다,안도감이었다,안도했다
821,그는 기타를 조율했다,음악에 빠져들었다,음악이 더욱 아름다워졌다,음악적인 만족감이었다,음악적인 흥분
822,그는 그녀에게 매우 화가 났다,분노했다,억울했다,분노와 안타까움이었다,분노했다
823,그는 너무 화가 났다,분노에 휩싸였다,속상하고 분노했다,분노와 억울함이었다,화가 났다
824,그는 어제 집에 돌아왔다,피곤했다,피곤했다,안정감이었다,피곤했다
825,그는 금메달을 획득했다,자랑스럽고 기뻤다,자신감이 넘쳤다,자랑스럽고 기뻤다,자부심
826,그는 스스로에게 매우 친절했다,자신에게 안도감,자신에게 자부신했다,안심되었다,행복했다
827,그는 오늘 기분이 나아졌다,기쁘다,희망적이었다,안도되었다,행복했다
828,그는 하키를 하고 싶어 했다,열정적이었다,흥분했다,열정적이었다,흥분했다
829,그는 낮잠을 자고 있었다,평온했다,피곤했다,피곤함이었다,피곤했다
830,그는 케이크를 주문했다,기쁘고 설레었다,기쁨,기대되었다,배고프다
831,그는 옷이 필요했다,고민했다,쇼핑을 해야 한다,쇼핑을 하고 싶다,쇼핑을 해야 한다
832,그는 나중에 다시 돌아왔다,안도감,안도했다,안도와 안정감이었다,안도했다
833,그는 드디어 착륙했다,안도했다,안도스러웠다,안도와 안전감이었다,안도감
834,그는 알람을 설정하는 것을 잊어버렸다,걱정했다,놀랐다,조금 초조했다,당황했다
835,그는 총을 조준했다,위협적이었다,긴장되었다,긴장되고 두려웠다,위협받았다
836,그는 물렸다,실망했다,안타깝다,놀라웠다,당혹스러웠다
837,그는 일자리를 찾을 수 없었다,절망적이었다,절망적이었다,절망적이었다,절망했다
838,그는 장미 냄새가 났다,평온하고 행복했다,향기로웠다,행복했다,행복했다
839,그는 번호를 변경했다,신선함,안전하다,새로운 시작을 할 수 있다,혼란스러웠다
840,그는 공을 쫓아갔다,흥분했다,피곤했다,흥미진진했다,피곤했다
841,그는 사진을 찍으며 치즈라고 했다,즐거웠다,웃음을 참지 못했다,웃음이 터져나왔다,행복했다
842,그는 몸에서 덩어리가 만져졌다,놀랐다,놀랐다,놀랐다,놀라웠다
843,그는 하이킹을 시작했다,신선한 공기를 마시며 기쁘게,자연 속에서의 평화,신선한 공기를 마시며 편안했다,피곤했다
844,그는 학교에 지각하고 있었다,죄송하고 당황스러웠다,불안했다,긴장되고 미안했다,불안했다
845,그는 잠을 잘 못 자고 있었다,스트레스를 받고 피곤해했다,피곤했다,피곤함과 불안감이었다,피곤했다
846,그는 잭팟을 터뜨렸다,신이 난다,운이 좋았다,너무 놀라서 어찌할 바를 몰랐다,운이 좋았다
847,그는 자신의 경험을 공유했다,자부심,도움이 될 것이라고 생각했다,만족스러웠다,동기부여되었다
848,그는 밖에서 놀고 있었다,즐거웠다,즐거웠다,상쾌했다,즐거웠다
849,그는 수업 시간에 잠이 들었다,부끄러웠다,부끄러웠다,당황스러웠다,죄책감
850,그는 뉴욕에서 방문했다,신나고 흥분했다,흥미로웠다,흥미로웠다,흥분했다
851,그는 새 바지를 구입했다,만족했다,행복했다,만족스러웠다,새로운 시작을 하고 싶다
852,그는 램프 냄새를 맡았다,역겨웠다,이상한 냄새가 난다,기분이 좋았다,불쾌했다
853,그는 여동생을 만났다,감동받았다,기쁨,행복했다,행복했다
854,그는 주차된 차량에 부딪혔다,놀랐다,불안했다,당황스러웠다,놀랐다
855,그는 수다를 떨며 시간을 보내었다,즐거웠다,즐거웠다,즐거웠다,즐거웠다
856,그는 결국 떠났다,슬펐다,외로웠다,아쉬움이었다,슬펐다
857,그는 고통에 비명을 질렀다,고통스러웠다,절망적이었다,절망과 고통이었다,아프다
858,그는 코피를 흘렸다,창피했다,창피했다,당황스러웠다,창피했다
859,그는 아이스크림이 있었다,기뻤다,기쁨,기쁨이었다,만족했다
860,그는 소원을 빌었다,희망적이었다,희망적이었다,기대감이 컸다,소망이 이루어질 것 같다
861,그는 고등학교 졸업을 앞두고 있었다,기대되었다,미래에 대한 두려움,설렌다,불안했다
862,그는 개를 입양했다,감사했다,책임감,행복했다,행복했다
863,그는 걱정없이 잤다,평온했다,상쾌했다,깨끗한 마음으로 일어났다,평화로웠다
864,그는 안경을 깨뜨렸다,실망스러웠다,실망했다,당황했다,후회했다
865,그는 뿌린 대로 거뒀다,성취감,자랑스러웠다,만족스러웠다,만족스러웠다
866,그는 손에 피가 묻어 있었다,놀랐다,놀랐다,놀랐다,불안했다
867,그는 귀를 뚫었다,기뻤다,자신감이 생겼다,새로운 변화를 경험했다,아프다
868,그는 여러 친구를 초대했다,행복했다,행복했다,즐거웠다,외로웠다
869,그는 지루함을 느꼈다,우울했다,활기가 없었다,심심했다,흥분했다
870,그는 바스락거리는 소리를 들었다,두려웠다,무서웠다,놀랐다,놀라웠다
871,그는 화장실에 다녀와야 했다,긴장되었다,급하다,급한 볼일이 있다,급히 떠나야 한다
872,그는 악어를 봤다,무서웠다,놀랐다,놀랐다,두려웠다
873,그는 무서운 영화를 보고 싶어 했다,두려워했다,귀신이 나타날 것을 기대했다,긴장되었다,두려웠다
874,그는 빨간 신호등에 멈췄다,실망했다,기다리기 지루했다,늦을 것 같았다,실망했다
875,그는 그녀의 눈을 바라봤다,숨이 멎을 것 같았다,사랑에 빠졌다,마음이 설렌다,사랑에 빠졌다
876,그는 수영장 파티에 초대했다,기쁘게 했다,기쁨,기쁘고 설렌다,행복했다
877,그는 공부하는 것을 잊어버렸다,낙담했다,걱정되었다,걱정스러웠다,후회했다
878,그는 이제 막 대학을 졸업했다,자부심,미래에 대한 두려움과 설렘,자신감이 생겼다,불안했다
879,그는 자신의 개인 기록을 경신했다,자랑스러웠다,자신에게 뿌듯했다,자부심이었다,자신의 개인 기록을 경신했다
880,그는 배관공에게 전화했다,걱정되었다,도움을 받을 수 있었다,도움을 받을 수 있어 안심했다,도움을 요청했다
881,그는 그녀의 피를 마셨다,충격을 받았다,괴로웠다,광기에 사로잡혔다,만족했다
882,그는 중고차를 구입했다,만족스러웠다,만족스러웠다,만족스러웠다,자신감 있었다
883,그는 더 많은 비용을 절약했다,만족했다,만족스러웠다,만족스러웠다,만족스러웠다
884,그는 쇼핑몰에 가고 싶어 했다,기대되었다,돈이 부족하다,즐거웠다,지루했다
885,그는 배가 아팠다,불편했다,병원에 가야겠다,음식을 먹지 말아야 한다,아프다
886,그는 숨이 막히기 시작했다,두려웠다,공황 상태에 빠졌다,두려웠다,공황에 빠졌다
887,그는 출장 중였다,외로웠다,집에 가고 싶었다,집이 그리웠다,외로웠다
888,그는 아빠와 공놀이를 했다,즐거웠다,즐거웠다,즐거웠다,행복했다
889,그는 새 강아지를 살았다,행복했다,행복했다,행복했다,행복했다
890,그는 새 충전기를 구입했다,만족스러웠다,안심했다,안심스러웠다,안도했다
891,그는 튜토리얼을 시청했다,지루했다,실력이 향상되었다,새로운 기술을 배울 수 있는 기회가 생겼다,배웠다
892,그는 침대 밑을 확인했다,불안했다,안심했다,궁금했다,깜짝 놀랐다
893,그는 아르바이트를 구했다,기뻤다,안도했다,경제적인 부담이 줄어든다,안도했다
894,그는 피를 많이 흘렸다,두려웠다,아프다,너무 아프고 불안했다,아프다
895,그는 케이지를 청소했다,지루했다,만족스러웠다,깨끗함,유용했다
896,그는 학교생활에 문제가 있었다,걱정스러웠다,스트레스를 받았다,스트레스와 불안했다,슬펐다
897,그는 웨이터에게 말했다,불만을 표현했다,서비스가 빨랐다,주문을 잘못했을까 걱정했다,기쁘다
898,그는 새 물고기를 살았다,신나고 기쁘다,흥분했다,흥분했다,책임감이 생겼다
899,그는 새끼를 낳았다,감격스러웠다,책임감,자부심과 보람이었다,행복했다
900,그는 그래도 돈이 있었다,안심했다,안심했다,안심되었다,안심했다
901,그는 투표하고 싶어 했다,의무감,시민의 의무,국민의 의견을 표현하고 싶다,책임감
902,그는 커피를 마셔봤다,활기차고 신선했다,활기차다,즉각적인 활기찬 에너지였다,새로운 맛을 경험했다
903,그는 대출을 신청했다,부담스러웠다,긴장되고 불안했다,긴장되었다,긴장되었다
904,그는 새 장난감을 살았다,기쁘고 설레었다,흥분했다,흥분했다,행복했다
905,그는 총에 맞았다,죽음의 공포에 휩싸였다,아프다,극심한 아픔이었다,아프다
906,그는 친구에게 도움을 요청했다,부끄러웠다,감사했다,안심이었다,감사했다
907,그는 끔찍한 냄새가 났다,역겨웠다,구토를 하고 싶었다,속이 메스껴서 토할 것 같았다,역겨웠다
908,그는 쇼핑을 좋아했다,기뻤다,행복했다,행복했다,행복했다
909,그는 종교를 바꿨다,신념이 바뀌어서 혼란스러웠다,새로운 시작을 했다,새로운 시작을 하게 되었다,새로운 방향을 향해 나아가고 있다
910,그는 냉장고에서 곰팡이를 발견했다,역겨웠다,실망스러웠다,역겨웠다,실망했다
911,그는 심장 질환이 있었다,불안했다,두려웠다,걱정스러웠다,두려웠다
912,그는 새로운 친구를 사귀게 되었다,신뢰하고 행복했다,흥분했다,설렜다,흥분했다
913,그는 파울을 범했다,창피했다,경고를 받을 것이다,유감스러웠다,후회했다
914,그는 티켓을 예약했다,기대감,휴가를 기다리고 있다,설렌다,기대했다
915,그는 그녀를 깨웠다,미안했다,미안했다,미안했다,미안했다
916,그는 남편과 함께 살고 있었다,안정감,행복했다,안전하고 행복했다,안전하다
917,그는 공을 놓쳤다,실망했다,실망스러웠다,실망스러웠다,실망했다
918,그는 더 많은 친구를 사귀게 되었다,행복해했다,행복했다,행복했다,행복했다
919,그는 아이스크림을 먹었다,기쁘고 만족했다,시원함,시원하고 상쾌했다,기뻤다
920,그는 샌드위치를 내려놓았다,실수한 것을 깨달았다,배가 고팠다,배고프다,실수했다
921,그는 아기를 먹였다,책임감,보람,만족스러웠다,행복했다
922,그는 간식을 받았다,기쁘고 만족했다,기쁨,기쁨과 만족감이었다,기쁨
923,그는 좋아할 것 같았다,흥미로워 했다,기대했다,기대감이 컸다,호감이 있다
924,그는 구매를 완료했다,만족했다,안심했다,만족스러웠다,만족했다
925,그는 제 차를 주차해줬다,감사했다,감사했다,감사했다,감사했다
926,그는 성적이 향상되었다,만족했다,자신감을 얻었다,자신감이 생겼다,자신감
927,그는 계산원에게 물었다,호기심이 생겼다,도움이 필요했다,궁금했다,혼란스러웠다
928,그는 새 학교로 전학을 갔다,불안했다,긴장되었다,긴장되었다,긴장했다
929,그는 종이 비행기를 만들었다,즐거웠다,유쾌함,어린 시절의 추억이 새록새록 떠오른다,놀라웠다
930,그는 병원에 가야 했다,불안했다,건강이 안 좋다,걱정스러웠다,아프다
931,그는 머리 색깔을 바꿨다,신선하고 새로웠다,새로운 변화를 기대했다,새로운 변화를 기대했다,새로운 변화
932,그는 강아지에게 스팟이라는 이름을 붙였다,감동받았다,기쁘다,자신감이었다,행복했다
933,그는 첫 아기가 태어날 예정였다,기쁘고 설레었다,설레임,설레임이었다,설레임
