,input,A,B,B2,B3
552,그는 상사를 고소했다,상사의 부적절한 행동을 증거할 수 있었다,증거를 모았다,증거를 모은다,변호사를 고용했다
553,그는 막 아기를 낳았다,아내와 성관계를 가졌다,병원에 갔다,병원에 간다,결혼을 했다
554,그는 자신의 운명을 결정했다,자신의 선택을 했다,모든 가능성을 고려해봤다,각자의 능력과 열정을 발휘한다,결정을 내렸다
555,그는 파티를 그리워했다,친구들을 초대했다,친구들을 초대했다,친구들을 초대한다,친구들을 초대했다
556,그는 휴대폰을 망가뜨렸다,조심히 다뤘다,수리비를 냈다,그는 휴대폰을 보호한다,화를 냈다
557,그는 파티에 가고 싶어 했다,친구에게 초대를 받았다,옷을 골랐다,옷을 고른다,친구를 초대했다
558,그는 팔에 날카로운 통증을 느꼈다,의사를 찾아뵙다,의사를 찾아뵀다,의사를 찾아 진단을 받다,손을 베다
559,그는 바닥에 화학 물질을 엎질렀다,보관함을 열다,즉시 청소를 했다,즉시 청소한다,뚜껑을 닫았다
560,그는 허리 통증이 있었다,의사를 만나뵀다,의사에게 진료를 받았다,의사에게 상담을 받다,자세를 바로잡았다
561,그는 거의 맞을 뻔했다,더 조심했다,피를 피했다,피한다,눈을 감았다
562,그는 리얼리티 쇼를 시청했다,TV나 스트리밍 서비스를 가입했다,TV 채널을 변경했다,TV나 인터넷 연결이 있다,TV 채널을 변경했다
563,그는 바이올린을 연주했다,바이올린을 배웠다,악보를 읽을 수 있었다,악기를 배운다,악보를 읽다
564,그는 기분이 나아지기 시작했다,긍정적인 생각을 했다,긍정적인 생각을 했다,긍정적으로 생각한다,운동을 했다
565,그는 나머지 거리는 걸어서 통학했다,버스를 탔다,일찍 일어났다,일찍 일어난다,자전거를 샀다
566,그는 피 냄새를 맡았다,무언가 상처를 입었다,범죄 현장에 있었다,혈액이 있는 곳을 찾다,범인을 찾았다
567,그는 오일 교환을 받았다,차량을 정비소에 가져갔다,자동차 정비소에 갔다,차량을 정기적으로 점검한다,차를 들고 갔다
568,그는 수학 시험을 치렀다,열심히 공부했다,열심히 공부했다,열심히 공부한다,숙제를 했다
569,그는 스스로를 믿고 있었다,자신에게 자신감을 가졌다,자신의 능력을 증명했다,자신의 능력을 계속해서 향상시킨다,자신의 능력을 시험해봤다
570,그는 자전거가 정말 필요했다,자전거를 샀다,돈을 모았다,돈을 모아서 구매한다,돈을 벌다
571,그는 파상풍 예방 주사를 맞았다,병원에 가서 예방 주사를 맞았다,병원에 가서 의사의 진단을 받았다,병원에 간다,병원에 갔다
572,그는 명예로운 전투에 참여했다,군대에 들어갔다,훈련을 받았다,용기를 낸다,군대에 입대했다
573,그는 발을 까닥거렸다,신발을 신었다,신발을 벗다,신발을 신다,신발을 신고 있었다
574,그는 어느 날 눈을 떴다,일어난 일에 대해 아무것도 하지 않았다,잠에서 깼다,잠에서 깬다,일찍 일어났다
575,그는 병원 진료 예약이 있었다,의사에게 예약을 했다,전화해서 시간을 잡았다,전화해서 예약을 한다,약을 먹다
576,그는 대사를 연습했다,연기할 대사를 배웠다,대본을 외웠다,스크립트를 외운다,대본을 외웠다
577,그는 방귀를 뀌었다,소리를 내지 않으려고 했다,미안하다고 사과했다,그는 방귀를 참다,잘못된 식사를 했다
578,그도 몰랐다,그 정보를 알고 있었다,물어봤다,더 많은 정보를 수집한다,그것을 숨겼다
579,그는 너무 긴장한 것 같았다,더 깊은 숨을 쉬다,심호흡을 했다,깊게 숨을 들이마신다,심호흡을 했다
580,그는 결혼 반지를 잃어버렸다,반지를 착용하고 다녔다,집 안을 뒤져봤다,주변을 찾아본다,주머니를 확인했다
581,그는 이웃과 대화를 나눴다,이웃을 만나서 대화를 시작했다,집 근처를 걸어다녔다,친근한 태도를 취한다,문을 열다
582,그는 실수로 떨어뜨렸다,조심하지 않았다,조심했다,조심한다,그릇을 들다
583,그는 비건 채식주의자가 되었다,육류를 먹지 않았다,육류를 먹지 않았다,육류와 유제품을 먹지 않다,육류를 먹지 않았다
584,그는 그녀의 등을 쓰다듬었다,그녀의 허락을 받았다,그녀와 친밀한 관계가 있었다,그녀의 허물없는 등을 쓰다듬다,그녀의 이름을 알고 있었다
585,그는 하와이로 이사했다,비행기 표를 샀다,집을 팔고 떠났다,집을 팔고 새로운 집을 찾다,비행기 표를 예약했다
586,그는 오늘 학교에 갔다,출석부를 채웠다,일찍 일어났다,책가방을 챙긴다,일어났다
587,그는 룸메이트와 마주쳤다,집을 나왔다,집에 있었다,인사한다,집에 빨리 돌아갔다
588,그는 하루 종일 빵을 구웠다,오븐을 켜놓았다,밀가루를 사 왔다,제빵사가 된다,밀가루를 샀다
589,그는 결국 왔다,출발했다,길을 잃지 않도록 지도를 찾아보았다,길을 찾다,기차표를 예매했다
590,그는 주먹을 불끈 쥐었다,화가 났거나 분노했다,분노에 찬 상황이었다,분노를 억제한다,분노를 참았다
591,그는 물을 더 많이 마셨다,물병을 채웠다,그는 물병을 가져왔다,더운 날씨에 오랜 시간 동안 밖에 있었다,물병을 들었다
592,그는 보상을 받았다,그 일에 대한 보상을 받을 자격이 있었다,열심히 일했다,업적을 이룬다,일을 시작했다
593,그는 기침을 많이 했다,의사를 찾아뵀다,의사에게 진찰을 받았다,그는 의사에게 진찰을 받다,감기에 걸려 있었다
594,그는 자신감을 얻었다,자신의 능력을 인정받았다,성공적인 경험을 했다,그는 자신을 믿고 노력한다,자기 자신을 믿다
595,그는 사탕을 그만 먹었다,치과에 갔다,당분이 너무 많이 들어간다고 느꼈다,건강한 간식을 대체한다,다이어트를 시작했다
596,그는 드레스가 필요했다,옷가게에 가서 드레스를 샀다,쇼핑을 갔다,그는 드레스 가게에 가서 쇼핑을 한다,특별한 자리에 참석했다
597,그는 카드를 보여줬다,카드를 가지고 있었다,자신의 신원을 확인했다,신분을 확인한다,신분증을 꺼냈다
598,그는 냉장고를 확인했다,식재료를 살러 갔다,식재료를 사왔다,식재료를 산다,식재료를 사왔다
599,그는 방아쇠를 당겼다,총을 쏘려고 했다,총알을 장전했다,총을 조심한다,총을 가지고 있었다
600,그는 실수로 넘어졌다,발을 조심했다,조심하지 않았다,발을 조심한다,신발끈을 매다
601,그는 수업 준비를 했다,강의 자료를 준비했다,교재를 골랐다,그는 강의 자료를 준비한다,책을 읽다
602,그는 바지 단추를 풀었다,배를 풀다,화장실에 갔다,화장실에 간다,바지를 벗다
603,그는 자신을 노출했다,자신을 드러냈다,솔직해졌다,자신의 감정을 표현한다,자신의 이야기를 했다
604,그는 모든 친구들에게 자랑했다,자랑할만한 일을 했다,성적표를 보여줬다,성취한 일을 찾다,세계 여행을 했다
605,그는 말을 탔다,말을 빌렸다,말을 잡았다,말을 안정적으로 탄다,승마를 배웠다
606,그는 수박에 줄을 그었다,칼을 이용했다,그는 수박을 심다,수박을 심다,칼을 가져왔다
607,그는 꿈에 그리던 남자를 만나게 되었다,그를 만나기 위해 노력했다,많은 노력을 기울였다,미팅을 잡다,자신의 모습을 바꿨다
608,그는 내일 역사 시험이 있었다,공부를 했다,교과서를 다시 읽었다,공부한다,공부를 했다
609,그는 주차 위반 딱지를 받았다,주차위반을 했다,길가에 주차하지 말았다,금지된 곳에 주차하는 것을 피한다,주차를 했다
610,그는 일하고 싶지 않아 했다,일을 찾아보지 않았다,돈이 필요했다,쉬고 싶다고 말한다,병원에 갔다
611,그는 메시지를 받았다,메시지를 확인했다,핸드폰을 확인했다,핸드폰을 확인한다,핸드폰을 켜놓았다
612,그는 사이렌 소리를 들었다,긴급 상황에 대비하기 위해 자리에서 일어났다,길을 비켰다,길을 비켜준다,차를 멈췄다
613,그는 넷플릭스를 시청했다,인터넷에 접속했다,구독을 했다,구독을 결제한다,계정을 만들다
614,그는 동물병원에 데려갔다,반려동물이 아픈 것을 알아차렸다,애완동물을 안락사시키기로 결정했다,애완동물을 돌본다,강아지를 안아주다
615,그는 그의 엄마에게 말했다,그의 엄마를 찾았다,용기를 내다,엄마와 소통한다,전화를 걸다
616,그는 많이 울었다,마음이 아프거나 슬픈 일이 있었다,슬픈 이야기를 들었다,슬픈 일이 있었다,슬퍼했다
617,그는 늙었다,시간이 흘렀다,그는 더 많이 휴식을 취했다,건강을 유지한다,걷기를 시작했다
618,그는 어린 딸이 있었다,부모가 되었다,아빠로서 책임을 다했다,보살핌과 사랑을 준다,결혼을 했다
619,그는 두 손을 모았다,기도를 했다,기도를 했다,그는 기도를 한다,기도를 했다
620,그는 외로움을 덜 느꼈다,친구를 만났다,새로운 친구들을 사귀었다,사람들과 소통한다,친구를 사귀다
621,그는 낙담했다,실패한 일이 있었다,조언을 구했다,친구들과 이야기한다,도움을 요청했다
622,그는 집을 팔았다,부동산 중개인을 찾았다,그는 중개인을 고용했다,중개인을 고용한다,중개인을 고용했다
623,그는 병가를 내었다,병원에 갔다,의사에게 진단서를 받았다,의사에게 진단을 받다,의사에게 진단서를 받았다
624,그는 새로운 사업을 시작했다,자금을 조달했다,충분한 자금을 마련했다,시장 조사를 한다,자금을 모았다
625,그는 폭탄발언을 했다,말을 조심했다,신중한 선택을 했다,말을 신중히 선택한다,입을 다물다
626,그는 울타리를 뛰어넘었다,그를 막을 사람이 없었다,발을 빠르게 움직였다,충분한 힘을 가지고 있다,더 높은 점프를 했다
627,그는 애완용 새를 키우고 있었다,새를 샀다,새장을 샀다,새장을 청소한다,애완용 새를 샀다
628,그는 가장 큰 소리로 비명을 질렀다,도움을 요청했다,분노했다,극적인 상황에 처하다,마이크를 잡았다
629,그는 우승 골을 넣었다,경기에 참여했다,훈련을 열심히 했다,훈련을 열심히 한다,팀원과 협력했다
630,그는 모두를 위해 위험을 감수했다,희생을 했다,희생을 했다,용기를 낸다,희생을 했다
631,그는 자신을 쳐다보고 있었다,거울을 보았다,거울을 사용했다,거울을 본다,거울을 보고 있었다
632,그는 계정을 만들었다,이메일 주소를 등록했다,이메일 주소를 등록했다,이메일 주소를 등록한다,이메일 주소를 등록했다
633,그는 새 개를 입양했다,동물 보호소에서 새로운 반려동물을 찾아보았다,동물 보호소에 갔다,돌봄을 제공한다,동물 보호소에 갔다
634,그는 정말 시끄럽었다,조용히 했다,조용히 해달라고 부탁했다,조용히 한다,마이크를 켰다
635,그는 끔찍한 소리를 내었다,도망쳤다,아플 것이 있었다,공포를 느낀다,소리를 지르기 위해 화를 냈다
636,그는 드디어 왔다,그는 여행을 마쳤다,그는 여행을 예약했다,길을 찾다,비행기 표를 예매했다
637,그는 힌트를 알려줬다,문제를 잘 이해했다,문제에 대해 잘 알고 있었다,그는 문제를 이해한다,문제를 이해했다
638,그는 정말 배가 불렀다,많은 음식을 먹었다,식사를 거르고 있었다,많은 양의 음식을 먹다,더 이상 음식을 먹지 않았다
639,그는 장기자랑에서 우승했다,장기를 잘 둘러봤다,많은 연습을 했다,많은 연습을 한다,체스를 잘 둘러싸고 있었다
640,그는 휴식이 필요했다,휴가를 신청했다,휴가 신청을 했다,휴양지를 예약한다,피곤해 보였다
641,그는 항상 울었다,슬픈 일이 있었다,슬픈 이야기를 들었다,감정을 털어놓다,슬퍼했다
642,그는 샌드위치를 먹고 싶었다,"빵, 고기, 치즈 등의 재료를 구비했다",재료를 사러 갔다,재료를 사러 간다,빵을 사왔다
643,그는 선생님과 이야기를 나눴다,학교에 있었다,수업 후에 남아 있었다,질문을 준비한다,질문을 준비했다
644,그는 햄버거를 주문했다,메뉴를 선택했다,메뉴를 살펴봤다,메뉴를 선택한다,메뉴를 읽다
645,그는 슬프게 고개를 흔들었다,누군가를 잃은 것 같다고 말해줬다,안쓰러운 이야기를 들었다,안아준다,울다
646,그는 아주 잘 자고 있었다,이전에 스트레스를 푸는 활동을 했다,스트레스를 관리했다,일찍 일어난다,일찍 잤다
647,그는 문이 잠겨 있는 것을 발견했다,열쇠를 찾았다,열쇠를 찾아봤다,그는 문을 열쇠로 연다,문을 열어봤다
648,그는 문이 열리는 소리를 들었다,잠금장치를 열다,주변을 살펴봤다,주인에게 인사한다,귀를 기울였다
649,그는 투표를 했다,투표권이 있었다,유권자 등록을 했다,등록을 한다,등록을 했다
650,그는 기둥에 부딪혔다,주의를 기울였다,그는 기둥을 피했다,주위를 살핀다,멈추다
651,그의 말이 옳은 것처럼 보였다,그의 주장을 논리적으로 근거를 제시했다,설득력 있는 증거를 제시했다,그의 주장을 뒷받침하는 증거를 제시한다,자료를 찾아봤다
652,그는 친구가 필요했다,친구를 사귀었다,새로운 사람들과 소통했다,새로운 사람들과 소통한다,전화를 받았다
653,그는 새로운 고객을 확보했다,마케팅을 진행했다,마케팅을 진행했다,마케팅 전략을 구상한다,광고를 준비했다
654,그는 집을 구입했다,돈을 모았다,대출을 신청했다,돈을 모아서 계약을 한다,대출을 신청했다
655,그는 낚시를 하거나 미끼를 잘랐다,낚시 준비물을 가져왔다,낚싯줄을 갖고 있었다,낚시 준비물을 가져온다,낚시대를 가져왔다
656,그는 새 모자를 구입했다,가게에 들렀다,그는 쇼핑을 했다,돈을 저축한다,돈을 벌다
657,그는 시동을 켜었다,차키를 돌렸다,열쇠를 꺼냈다,차키를 꺼낸다,열쇠를 꺼냈다
658,그는 운전면허 시험에 합격했다,운전면허 시험을 보았다,교통법규를 잘 숙지했다,그는 운전면허 시험을 신청한다,운전 교실에 다녀왔다
659,그는 헬스장에 가입했다,체육관 회원이 되다,회원비를 냈다,운동을 시작한다,운동을 시작했다
660,그는 자신의 컬렉션을 탐색했다,컬렉션을 시작했다,시간을 냈다,시간과 노력을 투자한다,박물관을 방문했다
661,그는 지갑을 챙겼다,집을 나왔다,집을 나왔다,집을 나서기 전에 확인한다,집에 가지 않았다
662,그는 제시간에 도착했다,시간에 일어났다,일찍 출발했다,일찍 일어난다,일찍 일어났다
663,그는 밤새도록 잠을 잤다,잠을 잤다,피곤했다,카페인을 섭취한다,침대를 더 편안하게 만들다
664,그는 이를 악물었다,치과에 갔다,화가 나 있다,스트레스 해소 방법을 찾다,손을 씻었다
665,그는 1위로 데뷔했다,1위로 데뷔하기 위해 노력했다,열심히 연습했다,노력한다,노래를 연습했다
666,그는 방문하고 싶다고 했다,방문 일정을 잡아놓았다,시간을 정했다,일정을 확인한다,연락할 전화번호가 있었다
667,그는 드디어 전화했다,전화번호를 찾아봤다,용기를 냈다,용기를 낸다,전화번호를 찾아봤다
668,그는 광고를 게시했다,상품 또는 서비스를 판매할 수 있는 것을 가지고 있었다,광고 예산을 확보했다,상품을 판매한다,사진을 찍었다
669,그는 울고 싶은 기분였다,그에게 슬픈 일이 있었다,혼자 있고 싶었다,감정을 털어놓다,슬픈 영화를 봤다
670,그는 스스로를 부끄러워했다,자신의 행동을 반성했다,자기 행동을 반성했다,잘못을 인정한다,행동을 찾아내다
671,그는 나머지를 그녀에게 맡겼다,그녀가 책임을 맡을 수 있도록 믿었다,신뢰할 만한 사람이었다,신뢰한다,식사를 준비했다
672,그는 야채를 더 많이 먹었다,더 많은 야채를 샀다,채소를 구매했다,식사에 샐러드를 추가한다,채소를 사왔다
673,그는 돈을 잊어버렸다,돈을 지갑에 넣었다,친구에게 빌려달라고 했다,친구에게 빌린다,지갑을 가져왔다
674,그는 코스튬 콘테스트에 참가했다,코스튬을 만들다,예쁜 의상을 만들다,멋진 의상을 디자인하고 제작한다,옷을 디자인했다
675,그는 자전거를 부쉈다,자전거를 고쳤다,적당한 도구가 필요했다,너무 세게 탄다,자전거를 타고 있었다
676,그는 바지에 똥을 쌌다,화장실을 갔다,그는 바지를 갈아입었다,화장실을 간다,화장실을 갔다
677,그도 알고 있었다,그 정보를 받았다,그것을 숨기려고 했다,그에게 말한다,거짓말을 했다
678,그는 데이트를 약속했다,꽃을 사러 갔다,예쁜 옷을 샀다,상대방과의 일정을 확인한다,전화를 걸다
679,그는 예상치 못한 실패를 겪었다,더 많은 노력을 기울였다,더 많은 노력을 기울였다,더 많은 노력을 기울인다,더 많은 연습을 했다
680,그는 누군가를 만났다,누군가와 만나기 위해 나갔다,약속을 잡았다,인사한다,시간을 지켰다
681,그는 스케이트 타는 법을 배웠다,스케이트를 신을 수 있었다,스케이트를 신었다,균형을 잡다,스케이트를 신다
682,그는 호흡 곤란이 있었다,의료진에게 도움을 요청했다,응급실에 갔다,그는 응급실을 찾아간다,의사에게 도움을 요청했다
683,그는 냄새가 정말 좋았다,향수를 뿌렸다,향수를 뿌렸다,꽃을 심다,꽃을 심다
684,그는 대신 결정했다,누군가 다른 선택을 했다,책임을 떠안고 있었다,모든 옵션을 신중하게 검토한다,선택을 했다
685,그는 그녀를 바라봤다,그녀가 그의 시선을 끌었다,용기를 냈다,마음을 열고 솔직하게 말한다,눈을 뜨고 있었다
686,그는 바구니를 받았다,공을 던졌다,과일을 샀다,물건을 담다,과일을 따랐다
687,그는 광고를 보게 되었다,TV를 켰다,TV를 켜놓고 있었다,TV나 인터넷을 켠다,티비를 켜놓았다
688,그는 휴대폰을 가져갔다,충전기를 가져갔다,주인에게 허락을 구했다,충전기를 챙긴다,가방을 챙겼다
689,그는 반지를 발견했다,보석을 찾았다,지나가던 사람을 불렀다,지나가던 사람에게 반지를 준다,땅을 팠다
690,그는 바로 돌아왔다,집에서 나왔다,빨리 달려왔다,빨리 움직인다,약속을 지켰다
691,그는 새 키보드를 구입했다,돈을 벌었다,돈을 모았다,예산을 계획한다,돈을 모았다
692,그는 도랑에 추락했다,도랑을 피했다,조심하지 않았다,조심하며 걷다,주의를 기울였다
693,그는 자신의 얼굴을 핥았다,자신의 얼굴이 더러워서 씻다,굉장히 이상한 짓을 했다,재미있는 도전을 받다,어떤 이유로도 그렇게 할 수 없었다
694,그는 집까지 태워다 줬다,차를 운전했다,운전면허증을 가지고 있었다,운전면허증을 가지고 있다,운전면허증을 가지고 있었다
695,그는 손가락을 찔렀다,손가락에 찔린 것을 피했다,칼을 다루고 있었다,주의 깊게 칼을 다룬다,바늘을 사용했다
696,그는 벽에 부딪혔다,앞을 잘 보지 않았다,주위를 둘러봤다,그는 벽을 피한다,주위를 둘러봤다
697,그는 그녀를 찾았다,그녀를 찾기 위해 노력했다,전화번호를 물어봤다,연락한다,연락을 했다
698,그는 손을 내밀고 있었다,악수를 하려고 했다,도와줄 사람을 찾았다,그는 상대방의 손을 잡다,도움을 요청했다
699,그는 자신의 어머니를 바라봤다,어머니를 찾았다,미소를 지다,어머니와 대화한다,거울을 보았다
700,그는 바지에 오줌을 쌌다,화장실을 갔다,그는 바지를 갈아입었다,그는 화장실을 간다,화장실을 갔다
701,그는 프로포즈하고 싶어 했다,링을 사고 계획을 세웠다,반지를 샀다,반지를 산다,반지를 사러 갔다
702,그는 엄청난 파티를 열었다,많은 음식과 술을 준비했다,많은 음식을 준비했다,충분한 음식과 음료를 준비한다,초대장을 보냈다
703,그는 3점슛을 성공시켰다,농구를 했다,연습을 많이 했다,정확한 자세와 힘을 준다,연습을 했다
704,그는 셔츠에 케첩을 엎질렀다,케첩을 뿌렸다,새 옷을 샀다,그는 식사를 한다,식사를 조심했다
705,그는 대신 비디오 게임을 했다,공원에 나갔다,일을 귀찮아했다,친구들과 약속을 취소한다,숙제를 했다
706,그는 가려운 곳을 긁었다,가려운 곳을 찾았다,손을 이용했다,그 가려운 곳을 찾다,손을 이동했다
707,그는 자녀가 한 명 있었다,배우자와의 관계를 가졌다,아이를 돌봤다,출산을 한다,결혼을 했다
708,그는 아침에 일어나 준비를 했다,이불을 베고 일어났다,옷을 입었다,알람을 끈다,알람을 맞춰 놓았다
709,그는 집에 갈 시간였다,일찍 퇴근했다,일찍 퇴근했다,업무를 마치고 퇴근한다,일찍 퇴근했다
710,그는 주말에는 캠핑을 떠났다,휴가를 신청했다,텐트와 장비를 준비했다,캠핑 장비를 준비한다,휴가를 신청했다
711,그는 중요한 회의가 있었다,준비를 했다,발표 자료를 준비했다,발표 자료를 준비한다,회의 일정을 확인했다
712,그는 제대로 찾아왔다,길을 물어봤다,그는 지도를 확인했다,지도를 확인한다,길을 물어봤다
713,그는 강도를 당했다,도망쳤다,경찰에 신고했다,그는 경찰에 신고한다,경비를 고용했다
714,그는 한 시간 늦었다,일찍 나왔다,알람을 제대로 설정했다,일찍 일어난다,알람을 맞춰 놓았다
715,그는 새 아이폰을 구입했다,돈을 모았다,많은 돈을 저축했다,가게에 가서 구매한다,저축을 했다
716,그는 그녀를 흔들어 깨웠다,그녀가 잠들었기 때문에 그녀를 깨울 필요가 있었다,시간에 늦지 않았다,그녀가 잠들었기 때문에 깨운다,그녀를 부르거나 흔들어 깨웠다
717,그는 메일함을 확인했다,이메일을 받았다,인터넷에 접속했다,로그인한다,비밀번호를 알고 있었다
718,그는 서핑을 좋아했다,파도가 있는 해변에 갔다,바다에 갔다,서핑보드를 구매한다,파도를 타러 갔다
719,그는 새 시계를 받았다,시계를 선물 받았다,예전 시계를 버렸다,돈을 저축한다,생일 선물을 골랐다
720,그는 사슴을 쳤다,총을 쏘거나 활을 쏘았다,그는 사냥을 시작했다,그는 사냥용 총을 가지고 있다,총을 들고 있었다
721,그는 심호흡을 했다,스트레스를 받았다,스트레칭을 했다,스트레칭을 한다,스트레칭을 했다
722,그는 군에 입대했다,입대 시험을 통과했다,신체검사를 받았다,군대에서의 병영생활을 준비한다,군대 신청서를 제출했다
723,그는 좀 나아진 듯 보였다,병원에 갔다,약을 본 것 같았다,적절한 치료를 받다,샤워를 했다
724,그는 나무에 올라갔다,사다리를 이용했다,사슴을 피했다,사다리를 이용한다,사슴을 사냥했다
725,그는 무사히 도착했다,운전을 잘해서 교통사고를 피했다,안전운전을 했다,그는 미리 출발한다,빨리 달렸다
726,그는 선거에 출마했다,선거 캠페인을 시작했다,캠페인을 진행했다,유권자들을 설득한다,정치 경력을 쌓았다
727,그는 이메일을 찾았다,이메일 계정에 로그인했다,컴퓨터를 켰다,정확한 키워드로 검색한다,비밀번호를 기억했다
728,그는 뼈가 부러졌다,무언가에 부딪혔다,병원에 갔다,그는 응급실에 간다,높은 곳에서 뛰어내렸다
729,그는 자신의 팔을 휘둘렀다,팔을 다치게 했다,운동을 시작했다,근육을 강화하는 운동을 한다,힘을 기르기 위해 운동을 했다
730,그는 빨리 왔다,차를 빌려왔다,택시를 탔다,미리 일어난다,택시를 탔다
731,그는 마이크를 내려놓았다,말을 멈추었다,연설을 끝냈다,연설을 마친다,대답을 준비했다
732,그는 친구를 방문했다,차를 타고 갔다,차를 끌다,미리 일정을 잡다,차를 가지고 있었다
733,그는 감염되었다,바이러스에 노출되었다,마스크를 착용했다,예방접종을 맞다,마스크를 착용했다
734,그는 캘리포니아로 이사했다,캘리포니아에 집을 구매하거나 렌트했다,그는 새로운 집을 찾아봤다,짐을 싼다,집을 팔았다
735,그는 잠들지 못했다,스트레스를 줄이는 방법을 찾아봤다,수면제를 복용했다,침대에서 일어난다,책을 읽었다
736,그는 거미를 봤다,그는 벌레를 쫓았다,놀라워했다,거미를 피한다,방에 들어갔다
737,그는 총을 쐈다,총을 소유하고 있었다,정확히 조준했다,안전한 환경에서 연습한다,권투글러브를 착용했다
738,그는 열쇠를 받았다,누군가에게서 열쇠를 빌렸다,문을 열다,잠금장치를 연다,문을 열다
739,그는 고양이를 입양하고 싶어 했다,동물 보호소에 방문했다,동물 보호소에 방문했다,그는 동물 보호소를 방문한다,동물병원에 갔다
740,그는 실수로 엎질렀다,바닥이 미끄러웠다,일어섰다,조심하며 걷다,주의를 기울였다
741,그는 거북이를 발견했다,바닷가로 갔다,물가에서 산책을 했다,주변을 둘러본다,더 주의 깊게 산책했다
742,그는 대신 TV를 시청했다,리모컨을 사용했다,리모컨을 찾았다,책을 읽다,리모컨을 찾았다
743,그는 가려움증이 심했다,약을 바르거나 병원에 갔다,약을 바르거나 살균제를 사용했다,약을 바른다,샤워를 했다
744,그는 새 셔츠가 필요했다,옷가게에 갔다,옷가게에 갔다,옷가게에 가서 구매한다,쇼핑을 했다
745,그는 낚시하러 가고 싶어했다,낚시 도구를 준비했다,낚싯대를 샀다,낚시 장비를 준비한다,낚시 준비를 했다
746,그는 첫 데이트 중였다,대화를 이끌어냈다,예쁜 옷을 입다,예쁜 옷을 입다,예약을 했다
747,그는 바위에 부딪혔다,주위를 살펴봤다,조심스럽게 걸다,주위를 잘 살펴본다,주의를 기울였다
748,그는 학교에 지각했다,일찍 일어나지 않았다,일찍 일어났다,일찍 일어난다,일찍 일어났다
749,그는 첫 한입을 먹었다,음식을 만들다,요리를 잘 했다,요리한다,음식을 주문했다
750,그는 배가 고파졌다,뭔가 먹을 것을 찾았다,식사를 준비했다,식사를 준비한다,식사를 준비했다
751,그는 체중이 몇 파운드 줄었다,식단을 조절하고 운동을 했다,운동을 많이 했다,운동을 한다,운동을 했다
752,그는 그 결과 열쇠를 잃어버렸다,열쇠를 주머니에 넣었다,집 안을 뒤져봤다,그는 그 결과 열쇠를 찾으러 가야 했다,주머니에 열쇠를 넣다
753,그는 문을 두드리는 소리를 들었다,문을 열어주기 위해 일어났다,집에 있다,누가 문을 두드리는지 확인한다,집에 있었다
754,그는 친구들이 그립었다,친구들에게 전화를 했다,전화를 했다,전화나 편지를 써서 연락한다,전화를 했다
755,그는 칭찬을 많이 받았다,잘한 일을 했다,열심히 일했다,열심히 일한다,열심히 일했다
756,그는 반려견을 애견 공원에 데리고 갔다,반려견을 산책시켰다,목줄을 챙겼다,반려견의 목줄을 챙긴다,반려견을 목줄에 끼웠다
757,그는 저녁 식사를 위해 만났다,식사 장소를 예약했다,예약을 했다,그는 식당을 예약한다,예약을 했다
758,그는 그가 가장 좋아하는 밴드를 봤다,콘서트 티켓을 예매했다,티켓을 예매했다,티켓을 예매한다,티켓을 예매했다
759,그는 몇 시간이 걸렸다,시간을 측정했다,긴 시간을 기다렸다,긴 시간 동안 일을 하거나 노력한다,책을 읽다
760,그는 적을 죽였다,적과의 전투를 벌였다,자기 방어를 했다,자기 방어를 한다,무기를 가지고 있었다
761,그는 슛을 성공시켰다,공을 잘 조준했다,연습을 많이 했다,연습한다,연습을 더 많이 했다
762,그는 고양이를 찾았다,고양이를 찾기 위해 집 주변을 돌아다녔다,주변을 둘러보았다,주변을 둘러본다,집 주변을 돌아다녔다
763,그는 잠자리에 들 준비를 했다,옷을 갈아입었다,옷을 벗다,그는 잠옷을 입다,칫솔질을 했다
764,그는 기타를 구입했다,기타를 연주할 수 있는 능력을 가졌다,돈을 모았다,가게에 가서 가격을 확인한다,돈을 벌다
765,그는 기분이 조금 나아졌다,약을 복용했다,휴식을 취했다,좋아하는 음악을 듣다,친구를 만났다
766,그는 가슴을 움켜쥐었다,매우 슬펐거나 분노했다,큰 충격을 받았다,큰 충격을 받다,슬픈 이야기를 들다
767,그는 전화를 받았다,전화를 걸다,핸드폰을 손에 들었다,전화벨이 울릴 때 받다,전화번호를 기억했다
768,그는 한 시간 거리에 있었다,차를 타고 갔다,차를 타고 왔다,차를 타고 간다,차를 운전했다
769,그는 배변을 보러 갔다,화장실을 찾았다,화장실을 찾았다,화장실을 찾다,화장실에 갔다
770,그는 이마를 찡그렸다,화가 났던 일이 있었다,불쾌한 소식을 들었다,무엇인가 걱정거리가 있었다,화가 나있다
771,그는 재채기를 많이 했다,알레르기 검사를 받아봤다,알레르기가 있었다,알레르기 검사를 받다,꽃가루에 알레르기 반응을 보였다
772,그는 첫 문신을 새겼다,문신을 새겼다,돈을 모았다,디자인을 선택한다,타투 아티스트를 찾아갔다
773,그는 드디어 옷을 찾았다,옷가게를 돌아다녔다,옷장을 뒤적였다,옷장을 정리한다,옷장을 정리했다
774,그는 공을 튕겼다,공을 샀다,운동화를 신고 있었다,적절한 각도와 힘으로 튕기는 방법을 알아낸다,농구공을 가지고 있었다
775,그는 큰 소리가 들렸다,조용해졌다,귀를 기울였다,귀를 기울인다,문을 열다
