,input,A,B,B2,B3
699,그는 자신의 어머니를 바라봤다,눈시울이 붉어졌다,감동했다,그가 얼마나 사랑스러운지 알아차린다,그를 칭찬했다
700,그는 바지에 오줌을 쌌다,주변 사람들이 당황하거나 놀라거나 도와주려고 할 것이다,냄새를 맡았다,그를 비웃다,놀라워했다
701,그는 프로포즈하고 싶어 했다,주변 사람들이 기뻐했다,기뻐했다,그를 도와준다,설레는 표정을 지었다
702,그는 엄청난 파티를 열었다,놀라웠다,기뻐했다,그의 성공을 축하한다,놀라워했다
703,그는 3점슛을 성공시켰다,주변 사람들이 박수를 치고 환호했다,박수를 쳤다,박수를 친다,환호했다
704,그는 셔츠에 케첩을 엎질렀다,그를 도와서 케첩을 닦아주려 할 것이다,그를 도와주었다,그를 도와준다,웃었다
705,그는 대신 비디오 게임을 했다,그를 방해하지 않고 그의 취미를 존중했다,실망했다,그가 현실에서 벗어나려는 것이라고 생각한다,축구를 하기로 했다
706,그는 가려운 곳을 긁었다,그를 놀렸다,그의 행동에 웃음을 터뜨렸다,그를 피한다,그의 행동을 비웃었다
707,그는 자녀가 한 명 있었다,그의 자녀에 대해 놀라워했다,그의 아이를 칭찬했다,그의 아이를 칭찬한다,그를 부러워했다
708,그는 아침에 일어나 준비를 했다,그는 하루를 시작했다,그의 결단력에 감탄했다,그가 일찍 일어났다고 칭찬한다,놀랐다
709,그는 집에 갈 시간였다,그는 일을 마무리하고 집으로 돌아갔다,그와 작별 인사를 나눴다,그가 일찍 일어나야 한다고 말한다,떠나는 것을 주저했다
710,그는 주말에는 캠핑을 떠났다,친구들과 함께 갔는지 물어보았다,그의 모험 이야기를 듣고 싶어했다,그를 도와준다,그의 계획에 놀랐다
711,그는 중요한 회의가 있었다,준비를 했다,그를 응원했다,그에게 도움을 준다,불안했다
712,그는 제대로 찾아왔다,환영했다,안심했다,안심의 한숨을 내쉰다,놀라워했다
713,그는 강도를 당했다,주변 사람들이 도와주기 위해 도망쳤다,경찰에 신고했다,그를 도와준다,그가 얼굴이 피투성이라는 것을 보고 놀랐다
714,그는 한 시간 늦었다,그의 지각에 대해 실망했다,기다리느라 지루해했다,기다린다,화가 났다
715,그는 새 아이폰을 구입했다,주변 사람들이 부러워했다,부러워했다,부러워한다,부러워했다
716,그는 그녀를 흔들어 깨웠다,도와주기 위해 달려갔다,놀랐다,어떤 일이 있었는지 궁금해한다,소리를 지르었다
717,그는 메일함을 확인했다,그가 메일을 확인하는 것에 대해 흥분했다,안심했다,그가 중요한 이메일을 받았는지 묻다,그가 미리 알고 싶어했다
718,그는 서핑을 좋아했다,그를 바다로 데려갔다,그를 따라가기로 했다,그를 함께 가자고 한다,그를 부러워했다
719,그는 새 시계를 받았다,부러워했다,그의 새로운 시계에 감탄했다,그의 시계를 부러워한다,그를 축하했다
720,그는 사슴을 쳤다,놀라웠다 혹은 충격을 받았을 것이다,그의 행동에 분개했다,그의 사냥 실력에 감탄한다,그의 역량에 놀랐다
721,그는 심호흡을 했다,주변 사람들도 심호흡을 하려고 했다,그의 평온함에 놀랐다,그의 모습을 지켜본다,그가 긴장을 푸는 것을 보았다
722,그는 군에 입대했다,가족들이 우울해했다,안타깝게 여겼다,그를 보낸다,눈물을 흘렸다
723,그는 좀 나아진 듯 보였다,약간 안심했다,기뻐했다,그에게 박수를 친다,안심한 듯 했다
724,그는 나무에 올라갔다,그를 보고 놀라거나 도와주기 위해 도움을 요청할 것이다,그가 높이를 두려워하는지 궁금해했다,그를 보호한다,놀랐다
725,그는 무사히 도착했다,안심했다,안심했다,안심한다,안심했다
726,그는 선거에 출마했다,지지를 표했다,응원했다,그의 캠페인을 지지한다,놀라워했다
727,그는 이메일을 찾았다,기뻐했다,그에게 축하를 보냈다,그에게 축하한다,기뻐했다
728,그는 뼈가 부러졌다,주변 사람들이 도와주려고 했다,의사를 불렀다,그를 병원으로 데려간다,아팠다
729,그는 자신의 팔을 휘둘렀다,다른 사람들이 그를 도와주려고 했다,걱정했다,그가 다치지 않았는지 확인한다,걱정했다
730,그는 빨리 왔다,놀라거나 놀랐을 것이다,놀랐다,놀라워한다,놀라워했다
731,그는 마이크를 내려놓았다,박수를 보냈다,안도했다,환호한다,놀라워했다
732,그는 친구를 방문했다,그를 환영했다,그의 친구에게 인사를 전했다,그가 더 많은 시간을 보내기를 원한다,놀라워했다
733,그는 감염되었다,그를 도와주고 지원할 것이다,걱정했다,그와 접촉을 피한다,걱정했다
734,그는 캘리포니아로 이사했다,놀라거나 슬퍼할 것이다,그를 보내기 위해 파티를 열었다,그를 보낸다,그의 결정을 이해하지 못했다
735,그는 잠들지 못했다,그는 밤새 우울한 기분이었다,그를 위로해 주려고 노력했다,그를 걱정한다,그의 눈을 의아해했다
736,그는 거미를 봤다,그를 도와주기 위해 거미를 제거하려고 할 것이다,소리를 지르며 도망쳤다,소리를 지른다,소리를 질렀다
737,그는 총을 쐈다,공포와 혼란 속에서 대피하거나 도움을 요청할 것이다,도망쳤다,경찰을 부른다,놀랐다
738,그는 열쇠를 받았다,주변 사람들이 그를 축하했다,기뻐했다,그가 어디에 가는지 궁금해한다,놀라워했다
739,그는 고양이를 입양하고 싶어 했다,가족들과 상의해보고 결정을 내리려 했다,그의 결정을 응원했다,그에게 동물 보호소를 추천한다,그의 집에 고양이가 들어왔다는 소식을 기뻐했다
740,그는 실수로 엎질렀다,주변 사람들이 도와주려 할 것이다,그를 도와주었다,웃음을 참다,그가 얼마나 많이 아팠는지 궁금해했다
741,그는 거북이를 발견했다,그의 발견을 놀라워했다,궁금해했다,그의 발견을 축하한다,놀라워했다
742,그는 대신 TV를 시청했다,다른 채널로 돌렸다,다른 취미를 찾았다,그의 선택을 이해한다,놀랐다
743,그는 가려움증이 심했다,몸을 긁어 주었다,그를 걱정했다,그를 멈추라고 말한다,그가 계속 긁었다
744,그는 새 셔츠가 필요했다,가게에 가서 쇼핑을 했다,함께 쇼핑을 나갔다,함께 쇼핑을 한다,그가 옷을 살 필요가 있었다
745,그는 낚시하러 가고 싶어했다,함께 가자고 제안했다,그와 함께 갈 생각이었다,그와 함께 가고 싶어한다,어리둥절했다
746,그는 첫 데이트 중였다,긴장하며 대화를 이끌어나갔다,기대했다,그를 응원한다,그들이 무엇을 할지 궁금해했다
747,그는 바위에 부딪혔다,그를 도와주려 했다,놀랐다,그를 도와준다,그를 걱정했다
748,그는 학교에 지각했다,주변 학생들은 놀려주거나 비웃을 것이다,걱정했다,그가 늦게 도착한 이유를 묻다,그가 어떤 변명을 했는지 궁금해했다
749,그는 첫 한입을 먹었다,주변 사람들이 그의 반응을 지켜보았다,그의 반응을 지켜보았다,그의 반응을 지켜본다,기다렸다
750,그는 배가 고파졌다,그에게 음식을 제공했다,그와 함께 식사를 하기로 했다,식사 시간을 앞당긴다,놀라워했다
751,그는 체중이 몇 파운드 줄었다,그를 칭찬했다,놀랐다,그의 다이어트 비결을 묻다,그의 몸무게 감량에 놀라워했다
752,그는 그 결과 열쇠를 잃어버렸다,그를 도와 찾도록 도와줬다,그를 비난했다,그를 도와준다,걱정했다
753,그는 문을 두드리는 소리를 들었다,눈을 동그랗게 떴다,궁금해했다,궁금해한다,깜짝 놀라는 소리를 내었다
754,그는 친구들이 그립었다,그에게 연락을 했다,그의 외로움을 이해했다,그를 위로한다,그를 더 자주 만나고 싶어했다
755,그는 칭찬을 많이 받았다,주변 사람들이 그를 칭찬했다,부러워했다,그를 축하한다,부러워했다
756,그는 반려견을 애견 공원에 데리고 갔다,다른 강아지와 놀아주었다,그와 함께 산책했다,그의 반려견과 놀아준다,즐거워했다
757,그는 저녁 식사를 위해 만났다,식사에 대한 기대감을 갖고 있었다,그의 결혼식을 축하했다,그들이 메뉴를 고른다,기뻐했다
758,그는 그가 가장 좋아하는 밴드를 봤다,열광했다,함성을 질렀다,함성을 질러 환호한다,그가 혼자 밴드 공연을 보러 갔다고 놀라는 표정을 짓긴 했다
759,그는 몇 시간이 걸렸다,그를 기다렸다,그를 기다렸다,그가 어디에 갔는지 궁금해한다,놀랐다
760,그는 적을 죽였다,경악하고 충격을 받을 것이다,두려움에 질렸다,그의 용감함을 칭찬한다,그의 용감함에 감탄했다
761,그는 슛을 성공시켰다,주변 사람들이 박수를 치고 환호했다,박수를 쳤다,그를 칭찬한다,박수를 보냈다
762,그는 고양이를 찾았다,그의 기쁨에 함께 기뻐했다,기뻐했다,그를 칭찬한다,걱정했다
763,그는 잠자리에 들 준비를 했다,잠이 들 준비를 했다,조용히 해달라고 부탁했다,조용히 하란다,조용해질 것을 예상했다
764,그는 기타를 구입했다,그의 연주를 듣고 싶어했다,그의 연주를 듣고 싶어했다,그의 연주 실력을 듣고 싶어한다,놀라워했다
765,그는 기분이 조금 나아졌다,주변 사람들이 안심했다,안심했다,그를 위로한다,미소를 지었다
766,그는 가슴을 움켜쥐었다,주변 사람들이 그를 걱정했다,걱정했다,그를 안아준다,그의 아픔을 이해했다
767,그는 전화를 받았다,기다렸던 소식이었다,궁금해했다,그의 대화 내용을 엿듣다,놀라워했다
768,그는 한 시간 거리에 있었다,그를 만나러 갔다,그를 만나기 위해 차를 탔다,그를 만나러 간다,그를 방문했다
769,그는 배변을 보러 갔다,그의 개인 정보를 존중하고 그가 돌아올 때까지 기다렸을 것이다,그를 따라갔다,그를 따라간다,놀라워했다
770,그는 이마를 찡그렸다,주위 사람들이 그의 기분이 안 좋다고 생각하고 걱정했다,그가 무엇을 걱정하는지 궁금해했다,그의 기분을 물어본다,그가 이해하지 못했다
771,그는 재채기를 많이 했다,주변 사람들이 걱정했다,그가 아픈 것 같다고 생각했다,그를 걱정한다,그가 감기에 걸렸다
772,그는 첫 문신을 새겼다,궁금해했다,궁금해했다,그를 칭찬한다,놀라워했다
773,그는 드디어 옷을 찾았다,그를 축하했다,그를 축하했다,안도한다,안도했다
774,그는 공을 튕겼다,그의 능력에 감탄했다,그의 실력에 감탄했다,그가 놀라운 기술을 가지고 있다고 말한다,놀라워했다
775,그는 큰 소리가 들렸다,놀라거나 주의를 기울일 것이다,놀라서 돌아봤다,귀를 막다,놀라워했다
776,그는 미끄러져 넘어졌다,다른 사람들이 도와주려고 했다,도와주려 했다,그를 도와 일어서게 한다,그가 다치지 않았는지 확인했다
777,그는 그 결과 지갑을 잃어버렸다,그를 위로하고 도와줄 것이다,그를 도와주기 위해 모였다,도와준다,걱정했다
778,그는 새 게임을 구입했다,즐거워했다,함께 플레이하기로 했다,그와 함께 게임을 즐긴다,놀라워했다
779,그는 나머지를 저장했다,그의 결정을 존중했다,안심했다,그가 신중하게 돈을 다루는 것을 보고한다,놀랐다
780,그는 일정을 변경했다,그들은 혼란스러워 했다,혼란스러워했다,새로운 일정에 맞추기 위해 계획을 재조정한다,당황했다
781,그는 트롬본을 연주했다,그의 연주를 감상했다,박수를 쳤다,그의 연주에 감탄한다,귀를 기울였다
782,그는 번지점프를 하러 갔다,그를 응원했다,두려워했다,그의 용기를 칭찬한다,놀라워했다
783,그는 운동량을 늘렸다,그를 칭찬했다,그의 체력이 향상되었다고 느꼈다,그의 체력에 감탄한다,그의 몸매를 칭찬했다
784,그는 그녀에게 휴가를 줬다,그녀가 기뻐했다,부러워했다,부러워한다,부러워했다
785,그는 다니던 직장을 그만뒀다,그의 이유를 물어봤다,놀라웠다,그의 결정에 대해 의심한다,안타깝게 여겼다
786,그는 그녀와 같은 냄새가 났다,그를 피해 냄새를 맡지 않으려고 할 것이다,혼란스러워했다,놀라워한다,그를 피했다
787,그는 드디어 만났다,평소와 같이 반겼다,환호했다,환영한다,놀라워했다
788,그는 어느 날 집에 돌아왔다,가족들이 그를 반갑게 맞았다,깜짝 놀랐다,그에게 반가운 인사를 한다,놀라워했다
789,그는 그녀에게 손을 내밀었다,주위 사람들은 놀랐다,놀랐다,놀라워한다,놀라워했다
790,그는 두통이 심했다,주변 사람들이 그를 도와주려고 했다,걱정했다,의사를 찾아가게 한다,걱정했다
791,그는 사인을 받았다,주변 사람들이 축하했다,박수를 쳤다,축하한다,환호했다
792,그는 가까워지고 있었다,그에게 더 가까이 다가갔다,그에게 더욱 친절해졌다,그를 더 잘 알고 싶어한다,그와 함께 시간을 보냈다
793,그는 케이크를 굽고 싶어 했다,다른 요리법을 찾아보았다,그의 요리 솜씨를 칭찬했다,그에게 도와주려 했다,그를 도와주기로 했다
794,그는 기침이 심했다,걱정스러워했다,걱정했다,걱정한다,그가 코로나에 걸렸는지 의심했다
795,그는 새 친구가 생겼다,다른 사람들에게 새 친구를 소개했다,놀랐다,그의 새로운 친구에 대해 궁금해한다,놀라워했다
796,그는 새 시계를 구입했다,주변 사람들이 그의 새 시계를 칭찬했다,부러워했다,그의 새로운 시계를 칭찬한다,그의 팔을 보고 놀랐다
797,그는 화장실을 이용했다,그의 개인 공간을 존중했다,그를 기다렸다,기다린다,기다렸다
798,그는 기차를 놓쳤다,다음 차를 기다렸다,안타까워했다,그에게 다음 기차가 언제인지 알려준다,그가 기차를 놓쳤다고 소리쳤다
799,그는 정말 수줍음이 많았다,그의 말을 잘 들었다,그를 도와주고 싶어했다,그를 도와주려 했다,그를 도와주었다
800,그는 드디어 임신했다,축하를 했다,축하했다,축하한다,축하했다
801,그는 볼링을 치러 갔다,주변 사람들과 함께 즐거운 시간을 보냈다,그가 얼마나 재미있게 놀았는지 궁금해했다,그를 응원한다,놀랐다
802,그는 팀에 합류했다,다른 팀원들과 함께 일했다,환영을 표했다,환영 파티를 열었다,환영했다
803,그는 수표를 입금했다,은행에서 확인을 받았다,그의 재산이 많다고 생각했다,그가 돈을 받았는지 확인한다,놀라워했다
804,그는 결승에 진출했다,팬들이 환호했다,박수를 쳤다,박수친다,박수를 보냈다
805,그는 데이트를 취소했다,실망했다,실망했다,실망한다,실망했다
806,그는 에세이를 써야 했다,도와주기 위해 제안을 했다,도움을 제안했다,그에게 조언을 해준다,그가 에세이를 쓰는 것을 봤다
807,그의 차례가 돌아왔다,다른 사람들이 박수를 치거나 환호할 것이다,기다렸다,기다린다,그를 기다렸다
808,그는 다음 날 깨어났다,일어나서 일상적인 활동을 시작했다,그에게 축하를 했다,그가 어떻게 자는지 궁금해한다,그가 다음 날 깨어났다
809,그는 학교를 다니기 시작했다,그를 응원했다,그의 교육에 대해 궁금해했다,그에게 축하한다,그가 책을 많이 읽기 시작했다
810,그는 화살을 쐈다,놀라거나 놀라워할 것이다,안전한 곳으로 피했다,그의 목표를 향해 달려간다,놀랐다
811,그는 스스로를 격려했다,그를 달래려고 했다,그에게 도와주고 싶어했다,그에게 조언을 해준다,그를 도왔다
812,그는 팔에 화상을 입었다,그를 도와줬다,도와주기 위해 모였다,상처를 치료한다,걱정했다
813,그는 가라데를 배우고 싶어했다,그를 도와주고 싶어했다,그의 열정에 감동했다,그를 도와주기 위해 노력한다,그의 괴로움을 이해했다
814,그는 능력을 잃었다,그를 도와주려고 노력했다,안타깝게 여겼다,그를 도와준다,안타까워했다
815,그는 머리를 맞았다,주변 사람들이 도와주려고 했다,그를 도와주었다,응급실로 실려간다,그에게 걱정했다
816,그는 게임을 제안했다,그에게 동의했다,흥미로워했다,기대한다,흥분했다
817,그는 브로드웨이 공연을 보러 갔다,그의 친구들과 함께 흥분했다,그의 티켓 가격을 물어봤다,공연에 대한 후기를 듣다,기뻐했다
818,그는 최근에 이사했다,이사 돕기 위해 도와주었다,그의 새 집을 구경하러 갔다,그를 도와준다,그가 새로운 이웃을 만났다
819,그는 임신 테스트를 받았다,놀라거나 응원할 것이다,기뻐했다,그 결과를 기다린다,놀라워했다
820,그는 주차장에서 열쇠를 찾았다,도와주기 위해 주변 사람들에게 물어보았다,그의 운이 좋다고 생각했다,그에게 도와준다,그를 도와주었다
821,그는 기타를 조율했다,귀를 기울였다,그 솜씨에 감탄했다,그의 연주를 감상한다,귀를 의심했다
822,그는 그녀에게 매우 화가 났다,그의 분노를 달래려고 할 것이다,분위기가 긴장되었다,중재한다,그녀를 위해 걱정했다
823,그는 너무 화가 났다,그를 달래려고 노력했다,조용해졌다,그에게 조용히 하라고 한다,그를 피했다
824,그는 어제 집에 돌아왔다,가족들이 환영했다,환영했다,환영한다,그가 어제 집에 돌아왔다는 소식을 접했다
825,그는 금메달을 획득했다,주변 사람들이 그를 축하했다,그를 축하했다,그를 축하한다,환호했다
826,그는 스스로에게 매우 친절했다,주변 사람들이 그의 자기애에 놀랐다,그를 존경했다,그가 다른 사람들을 도울 수 있는지 궁금해한다,그를 칭찬했다
827,그는 오늘 기분이 나아졌다,그를 기뻐했다,안심했다,그에게 박수를 친다,그가 웃고 다녔다
828,그는 하키를 하고 싶어 했다,그를 도와주고 함께 하키를 즐겼다,그에게 장비를 선물했다,그의 꿈을 응원한다,그를 비웃었다
829,그는 낮잠을 자고 있었다,조용히 그를 자게 두었다,조용히 지나갔다,조용히 웃다,그가 피곤했다
830,그는 케이크를 주문했다,웃었다,기대했다,기다린다,놀라워했다
831,그는 옷이 필요했다,다른 사람에게 빌려달라고 부탁했다,그에게 도와주기로 했다,쇼핑을 도와준다,그에게 옷을 선물했다
832,그는 나중에 다시 돌아왔다,주변 사람들이 그를 환영했다,그의 안부를 물었다,그에게 환영한다,안심했다
833,그는 드디어 착륙했다,안심의 한숨을 돌렸다,환호했다,안심한다,안도의 한숨을 내쉬었다
834,그는 알람을 설정하는 것을 잊어버렸다,일어나지 않을 일에 대해 걱정했다,그를 깨워야 했다,그를 깨운다,그를 깨웠다
835,그는 총을 조준했다,공포에 질려 도망쳤다,겁에 질렸다,도망간다,놀라웠다
836,그는 물렸다,주변 사람들이 그를 위로하거나 도와줄 것이다,그를 도와주었다,그를 도와준다,그가 물렸기 때문에 웃었다
837,그는 일자리를 찾을 수 없었다,그를 도와주기 위해 노력했다,그의 걱정을 이해했다,그를 도와주려고 했다,그를 도와주었다
838,그는 장미 냄새가 났다,그의 향기를 맡았다,그의 향기에 매료되었다,그에게 다가간다,그를 향해 다가오는 것을 멈췄다
839,그는 번호를 변경했다,그가 왜 번호를 변경했는지 궁금해했다,그에게 연락할 수 없었다,그에게 연락을 취한다,당황했다
840,그는 공을 쫓아갔다,다른 사람들이 그를 응원했다,그를 따라갔다,그를 응원한다,놀라워했다
841,그는 사진을 찍으며 치즈라고 했다,웃음을 터뜨렸다,웃음을 터뜨렸다,미소짓다,웃었다
842,그는 몸에서 덩어리가 만져졌다,주변 사람들이 그를 도와주기 위해 뛰어들었다,걱정했다,그를 도와준다,놀라워했다
843,그는 하이킹을 시작했다,그에게 조언을 해주고 함께 하이킹을 하자고 제안했다,그의 체력에 놀랐다,그의 안전을 위해 걱정한다,그의 새로운 취미에 놀라워했다
844,그는 학교에 지각하고 있었다,선생님에게 사과했다,걱정했다,걱정한다,걱정했다
845,그는 잠을 잘 못 자고 있었다,주변 사람들이 그를 걱정했다,걱정했다,그를 걱정한다,걱정했다
846,그는 잭팟을 터뜨렸다,주변 사람들이 그에게 축하를 했다,그에게 축하를 했다,그에게 축하한다,그에게 축하를 했다
847,그는 자신의 경험을 공유했다,그의 이야기에 귀를 기울였다,그에게 조언을 구했다,진심으로 듣다,그에게 호기심을 느꼈다
848,그는 밖에서 놀고 있었다,그를 불러들일 것이다,그를 부러워했다,그를 찾다,그를 찾고 있었다
849,그는 수업 시간에 잠이 들었다,주변 사람들이 그를 깨웠다,웃음을 참지 못했다,그의 코골음 소리에 집중한다,놀라워했다
850,그는 뉴욕에서 방문했다,그에게 관광 명소를 추천했다,부러워했다,그의 여행 이야기를 듣고 싶어한다,놀라워했다
851,그는 새 바지를 구입했다,그의 새 바지를 칭찬했다,그의 새로운 스타일을 칭찬했다,그의 새 바지에 대한 칭찬한다,그의 새 바지에 대해 칭찬했다
852,그는 램프 냄새를 맡았다,그가 무슨 일이 일어났는지 궁금해했다,그의 코가 강렬한 향기에 채워졌다,그에게 조언을 해준다,황당해했다
853,그는 여동생을 만났다,그를 반갑게 맞이했다,그가 오랜만에 가족을 만나 행복해하는 것을 보았다,그의 여동생에게 인사를 한다,놀라워했다
854,그는 주차된 차량에 부딪혔다,다른 운전자들이 도와주기 위해 주변에 모여들었다,놀라움을 감추지 못했다,보험 청구서를 작성한다,놀라워했다
855,그는 수다를 떨며 시간을 보내었다,주변 사람들과 대화를 즐겼다,지루해했다,그의 이야기에 귀 기울인다,당황했다
856,그는 결국 떠났다,그를 그리워했다,그를 그리워했다,그를 그리워한다,그가 결국 떠났다
857,그는 고통에 비명을 질렀다,주변 사람들이 도와주려고 했다,그를 도와주기 위해 즉시 달려갔다,그를 도와주기 위해 달려간다,놀라워했다
858,그는 코피를 흘렸다,주변 사람들이 그를 도와주기 위해 휴지를 건네줬다,그를 도와주려고 했다,그를 도와준다,그를 도와줬다
859,그는 아이스크림이 있었다,주변 사람들이 그에게 아이스크림을 달라고 요구했다,그에게 더블 스쿱을 요청했다,그에게 맛을 물어본다,놀라워했다
860,그는 소원을 빌었다,그를 응원했다,그 소원이 이루어지기를 바랐다,그의 소원이 이루어지기를 바란다,기도했다
861,그는 고등학교 졸업을 앞두고 있었다,칭찬을 했다,축하했다,그에게 축하 인사를 한다,축하했다
862,그는 개를 입양했다,주변 사람들이 기뻐했다,그의 새로운 반려동물을 환영했다,그와 함께 산책한다,그의 결정에 놀랐다
863,그는 걱정없이 잤다,그가 편안하게 자는 것을 보고 안심했다,그를 부러워했다,그의 안면 근육이 완전히 풀린다,편안한 모습으로 잤다
864,그는 안경을 깨뜨렸다,주변 사람들이 놀라거나 도와줄 것이다,놀라움을 감추지 못했다,안경을 교체한다,웃었다
865,그는 뿌린 대로 거뒀다,그의 노력에 보답했다,그의 노력에 감사했다,그의 수확을 칭찬한다,그의 노력을 칭찬했다
866,그는 손에 피가 묻어 있었다,다른 사람들은 그에게 도움을 주려고 했다,그를 걱정했다,그의 상태를 확인한다,걱정했다
867,그는 귀를 뚫었다,귀를 감탄했다,그의 용기에 감탄했다,그의 새 귀걸이에 대한 칭찬을 한다,귀를 의심했다
868,그는 여러 친구를 초대했다,그의 초대를 받아들였다,기뻐했다,기쁘게 받아들인다,놀라워했다
869,그는 지루함을 느꼈다,그를 즐겁게 해주려고 노력했다,그를 즐겁게 해주려고 했다,그를 위한 새로운 취미를 찾다,휴대폰을 들여다봤다
870,그는 바스락거리는 소리를 들었다,주변을 둘러보았다,주위를 둘러보았다,주위를 둘러본다,귀를 기울였다
871,그는 화장실에 다녀와야 했다,그를 기다렸다,그를 기다렸다,그를 기다린다,그를 기다렸다
872,그는 악어를 봤다,안전을 위해 멀리 떨어져 있을 것이다,도망쳤다,주변을 피한다,놀랐다
873,그는 무서운 영화를 보고 싶어 했다,그를 따라 하지 않으려고 했다,그의 선택을 이해하지 못했다,그의 선택을 이해하지 못한다,두려워했다
874,그는 빨간 신호등에 멈췄다,다른 차들도 멈추기를 기다렸다,기다리기 시작했다,기다린다,그에게 환호를 보냈다
875,그는 그녀의 눈을 바라봤다,그녀도 그를 바라봤다,부러워했다,어색한 기분을 느낀다,놀랐다
876,그는 수영장 파티에 초대했다,그의 초대를 받아들였다,기쁨으로 가득 찼다,기뻐한다,기뻐했다
877,그는 공부하는 것을 잊어버렸다,그를 도와주기 위해 도움을 제안했다,걱정했다,그에게 공부를 하라고 충고한다,걱정했다
878,그는 이제 막 대학을 졸업했다,그를 축하했다,그에게 축하를 했다,축하한다,축하했다
879,그는 자신의 개인 기록을 경신했다,다른 사람들이 그의 업적을 축하했다,박수를 보냈다,그를 축하한다,그의 능력을 의심했다
880,그는 배관공에게 전화했다,배관공의 도움을 요청했다,화장실에 문제가 생겼다고 추측했다,배관공의 도움을 받다,당황했다
881,그는 그녀의 피를 마셨다,그의 행동에 충격을 받고 도와주려 할 것이다,경악했다,경악한다,놀랐다
882,그는 중고차를 구입했다,그의 선택을 칭찬했다,그의 선택을 칭찬했다,그의 선택에 대해 의심한다,놀라워했다
883,그는 더 많은 비용을 절약했다,그를 칭찬했다,그의 경제적인 지혜를 칭찬했다,그의 비용 절감 방법에 대해 물어본다,그의 결정을 의심했다
884,그는 쇼핑몰에 가고 싶어 했다,친구들과 함께 가자고 제안했다,함께 가자고 제안했다,함께 가는 것을 거절한다,그의 요청을 거부했다
885,그는 배가 아팠다,주변 사람들이 도움을 주려고 했다,도와주기 위해 애를 썼다,그에게 음식을 제공한다,걱정했다
886,그는 숨이 막히기 시작했다,그를 도와 숨을 쉬게 하려고 노력했다,도와줬다,도와준다,걱정했다
887,그는 출장 중였다,그의 일을 도와주기 위해 대신 일을 맡았다,그의 돌아오기를 기다렸다,그에게 이메일을 보낸다,그가 연락이 끊겼다
888,그는 아빠와 공놀이를 했다,아빠와 함께 즐거워했다,그들의 재미있는 모습을 보고 웃었다,함께 웃다,놀라워했다
889,그는 새 강아지를 살았다,새 강아지를 반갑게 맞아줬다,귀여운 강아지를 만나고 싶어했다,새로운 가족 구성원을 환영한다,기뻐했다
890,그는 새 충전기를 구입했다,새 충전기를 이용해보고 싶어했다,그의 전화가 끊기지 않을까 걱정했다,그의 전화가 더 오래 버티는지 확인한다,놀라워했다
891,그는 튜토리얼을 시청했다,그것을 따라했다,그에게 물어보았다,그에게 도움을 요청한다,놀라워했다
892,그는 침대 밑을 확인했다,주변을 둘러보았다,그의 행동을 이상하게 여겼다,그가 무언가를 잃어버렸다고 생각한다,놀라워했다
893,그는 아르바이트를 구했다,주변 사람들이 축하했다,축하했다,그에게 축하한다,기뻐했다
894,그는 피를 많이 흘렸다,주변 사람들이 그를 도와주려고 했다,놀랐다,그를 병원으로 실어나른다,그의 상태에 대해 걱정했다
895,그는 케이지를 청소했다,그를 칭찬했다,감탄했다,도와준다,놀라워했다
896,그는 학교생활에 문제가 있었다,그를 도와주려고 했다,그를 도와주기로 했다,그를 도와주려 했다,걱정했다
897,그는 웨이터에게 말했다,주문을 했다,그의 주문을 듣고 있었다,그의 주문을 기다린다,놀랐다
898,그는 새 물고기를 살았다,주변 사람들이 새 물고기를 보러 갔다,그의 취미에 대해 궁금해했다,그의 새로운 반려동물에 대한 호기심을 나타낸다,놀라워했다
899,그는 새끼를 낳았다,축하했다,축하했다,축하한다,축하했다
900,그는 그래도 돈이 있었다,주변 사람들이 놀라거나 놀리거나 부러워했다,그에게 의지했다,그에게 돈을 빌리려고 한다,놀랐다
901,그는 투표하고 싶어 했다,그를 지지했다,그를 도와주었다,그를 지지한다,투표소에 갔다
902,그는 커피를 마셔봤다,친구에게 커피를 추천했다,그의 얼굴에 카페인 중독자의 미소를 보았다,그의 반응을 지켜본다,놀랐다
903,그는 대출을 신청했다,주변 사람들이 그의 신용 상태를 걱정했다,그의 재산 상태에 관심을 갖기 시작했다,그의 재정 상황에 대해 걱정한다,그가 돈을 빌려달라고 부탁했다
904,그는 새 장난감을 살았다,다른 사람들이 그의 새로운 장난감을 부러워했다,그의 취향을 이해했다,그에게 축하한다,호기심을 드러냈다
905,그는 총에 맞았다,경찰이나 응급 구조대를 호출할 것이다,도망쳤다,도와준다,놀라워했다
906,그는 친구에게 도움을 요청했다,친구가 도와줬다,그의 용기를 칭찬했다,그의 결정을 이해한다,친구를 도와줬다
907,그는 끔찍한 냄새가 났다,다른 곳으로 이동하려고 했다,코를 막았다,그를 피한다,냄새를 맡았다
908,그는 쇼핑을 좋아했다,함께 쇼핑을 즐겼다,그가 항상 최신 유행을 따른다고 생각했다,그의 취향에 대해 놀린다,그의 쇼핑 중독에 놀랐다
909,그는 종교를 바꿨다,놀랄 것이다,놀랐다,그의 결정을 이해한다,그를 의심했다
910,그는 냉장고에서 곰팡이를 발견했다,주변 사람들이 식품 안전에 대해 걱정했다,식품을 버렸다,식품 안전에 대해 걱정한다,실망했다
911,그는 심장 질환이 있었다,그를 돌봐 주고 지원해 주었다,걱정했다,병원으로 데려간다,걱정했다
