,input,A,B,B2,B3
380,그는 파티에 초대받았다,즐거운 시간을 보내다,멋진 옷을 입다,재미있는 사람들과 함께한다,새로운 옷
381,그는 노래도 부르고 춤도 추웠다,무대에서 주목받다,무대 위에서 빛나다,무대 위에서 더 많은 시간을 보낸다,무대에 서다
382,그도 멈췄다,잠시 쉬다,쉬어가다,쉰다,쉬다
383,그는 운전대를 잡았다,목적지에 도착하다,목적지에 빨리 도착하다,차를 목적지까지 안전하게 운전한다,빠른 차
384,그는 이웃에게 물었다,도움을 요청하다,정확한 방향을 찾다,도움을 받다,도움을 요청하다
385,그는 홀로 일어섰다,자유롭게 탐험하다,독립하다,그의 목소리를 듣다,독립하다
386,그는 공황 발작을 일으켰다,안정을 찾다,안정을 찾다,안정과 안심이었다,안정을 찾다
387,그는 벌금을 내야 했다,벌금을 갚다,실수를 되돌리다,법을 잘 지킨다,교통 위반을 취소하다
388,그는 어느 날 가게에 갔다,쇼핑을 하다,새로운 옷을 사다,무언가를 살 수 있다,새로운 신발
389,그는 물건이 너무 많았다,정리,정리,간소화한다,정리
390,그는 어젯밤에 외출했다,새로운 장소에서 즐거운 시간 보내다,좀 더 휴식을 취하다,스트레스를 풀고 싶었다,새로운 사람을 만나다
391,그는 어쨌든 그는 그것을 시도했다,성공을 이루기 위해 노력하다,성공하다,그의 능력을 시험한다,성공
392,그는 새끼 고양이를 찾았다,고양이를 키우다,그의 집에 데려가다,그것을 품어준다,새로운 반려동물을 얻다
393,그는 그녀의 목을 감쌌다,희생자를 조종하다,그녀를 안심시키다,그녀를 위로한다,그녀를 죽이다
394,그는 간식을 먹고 싶어 했다,간식을 먹다,가게에 가다,가게에 가서 간식을 사 먹다,달콤한 간식
395,그는 풀타임으로 일하고 있었다,안정적인 수입을 얻다,승진하다,퇴근 후에 쉰다,휴가
396,그는 할아버지를 찾아갔다,할아버지와 시간을 보내다,할아버지와의 소중한 시간을 보내다,할아버지와 함께 시간을 보낸다,가족의 역사를 알고 싶어하다
397,그는 아이스하키 선수였다,아이스하키 경기에서 우승하다,승리,승리한다,승리하다
398,그는 모퉁이를 돌았다,새로운 가능성을 찾다,새로운 경치를 보다,새로운 시작을 한다,더 나은 삶
399,그는 커피를 한 모금 마셨다,에너지를 얻다,활기차게 일하다,깨어있는 상태를 유지한다,휴식
400,그는 자존감이 낮았다,자신을 더 사랑받다,사랑받다,자신을 인정받다,칭찬을 받다
401,그는 인터넷을 검색하고 있었다,정보를 얻다,정보를 얻다,원하는 정보를 찾다,정보를 찾다
402,그는 노래를 부르기 시작했다,음악으로 표현하다,사람들이 그의 노래에 반응하다,자신의 감정을 표현한다,그의 감정을 표현하다
403,그는 하루 종일 검색을 했다,정보를 얻다,정보를 찾다,정보를 얻다,답을 찾다
404,그는 사진을 찍었다,영구적인 순간을 기록하다,그 순간을 기억하다,그 순간을 기록한다,기념품을 사다
405,그는 남편과 이혼했다,새로운 시작,새로운 시작,자유로워진다,자유
406,그는 결국 무너졌다,도움을 받다,새로운 시작,지지를 받다,결국 스트레스를 덜다
407,그는 먹고 마셨다,배불러서 쉬다,소화제,배가 고팠기 때문에 식사를 즐긴다,배타다
408,그는 수학 시험이 있었다,시험에서 잘 나오다,시험에서 잘 나오다,시험에서 잘 졌으면 좋겠다,시험에 통과하다
409,그는 오일 교환이 필요했다,차량을 정비하다,자동차가 다시 원활하게 작동하다,자동차 정비소를 찾다,차량을 수리하다
410,그는 겨울에 밀짚모자를 구입했다,따뜻하게 유지하기 위해 겨울 옷을 구입하다,따뜻함,따뜻하면서도 스타일리시한 것을 착용한다,따뜻한 모자
411,그는 버퍼에 부딪혔다,차의 속도를 줄이다,차를 수리하다,더 많은 시간을 갖다,고속도로를 달리다
412,그는 치과에 가야 했다,치아를 치료받다,아프지 않다,치아 건강을 유지한다,치아를 뽑다
413,그는 첫 번째 게임에서 승리했다,더 많은 게임을 하다,두 번째 게임에서도 이기다,계속해서 두 번째 게임에서도 승리한다,두 번째 게임에서도 승리하다
414,그는 입술을 깨물었다,스트레스를 풀다,스트레스를 풀다,긴장을 풀기 위한 방법을 찾다,긴장을 풀다
415,그는 머리를 휙 돌렸다,주변을 살펴보다,주변을 살피다,뒤를 돌아본다,무엇이 일어나고 있는지 알다
416,그는 이혼을 했다,새로운 삶을 시작하다,새로운 시작,새로운 삶을 시작한다,새로운 시작
417,그는 늦게 귀가했다,가족의 이해와 용서를 받다,가족의 용서,가족들과 함께 저녁 식사를 한다,늦게까지 밖에 있다
418,그는 첫 마라톤을 뛰었다,자신을 이기고 성취감을 느끼다,완주하다,자신의 한계를 뛰어넘다,자신의 운동 신발을 사다
419,그는 거품 목욕을 했다,피로를 풀다,편안함,그의 피부를 부드럽게 한다,수영
420,그는 집에 태워다 줄 사람이 필요했다,집에 도움을 주는 사람을 찾다,친구에게 전화하다,운전을 도와준다,운전해 줄 사람이 필요했다
421,그는 스케이트보드를 배웠다,자유롭게 이동하다,더 멋진 트릭을 하다,스케이트보드를 탄다,스케이트보드를 사다
422,그는 뭔가 냄새가 났다,냄새를 제거하다,창문을 열다,냄새를 따라가서 무언가를 발견한다,샤워
423,그는 데이트 상대에게 깊은 인상을 남겼다,상대방과 더 많은 시간을 보내다,다시 만나다,계속 만난다,재치 있는 사람으로 기억되다
424,그는 셔츠에 주스를 엎질렀다,새로운 셔츠를 사다,새로운 옷을 갖다,새로운 셔츠를 산다,새로운 셔츠를 사다
425,그는 지갑을 찾을 수 없었다,지갑을 찾다,다른 사람에게 빌리다,도난당한 것이 아니라 그냥 잃어버리다,돈을 빌리다
426,그는 먹거나 마셨다,배부르거나 만족스러워하다,배타고 싶었다,음식을 먹다,배가 고팠기 때문에 먹거나 마셨기 때문이다
427,그는 점점 더 좋아지고 있었다,자신을 더욱 사랑하다,계속해서 발전하다,계속해서 성장한다,자신의 삶을 바꾸다
428,그는 클럽에 가입했다,새로운 사람들과 친구를 사귀다,새로운 친구를 사귀다,새로운 사람들과 친구를 사귄다,새로운 친구를 사귀다
429,그는 발목을 다쳤다,빨리 치료받다,빨리 나아지다,친구나 가족에게 도움을 청한다,의사를 찾다
430,그는 별로 도움이 되지 않았다,도움을 받다,다른 사람의 지원,다른 사람의 도움을 받다,새로운 방법을 시도하다
431,그는 기회를 얻었다,성공을 이루기 위해 노력하다,성공을 이루다,자신의 재능을 발휘한다,성공
432,그는 학교에서 괴롭힘을 당하고 있었다,도움을 요청하다,다른 학교로 전학하다,안전한 곳으로 옮겨진다,안전한 환경
433,그는 환경을 보호했다,지구 환경을 보호하다,지속 가능한 삶을 살다,지구를 지킨다,지속 가능한 미래
434,그는 우승자를 발표했다,축하받다,축하받다,승리한다,상금을 받다
435,그는 밖에 풀을 봤다,자연 속에서 시간을 보내고 싶어하다,산책하다,산책한다,산책하다
436,그는 유권자 등록을 했다,투표하여 정치적 영향력을 행사하다,투표할 수 있는 권리,투표한다,투표
437,그는 출근에 한 시간 늦었다,사과하고 지각에 대한 이유를 설명하다,사과하고 일을 시작하다,교통체증을 피한다,휴가
438,그는 쇼핑을 시작했다,자신을 보상하기 위해 쇼핑하다,새로운 옷을 사다,새로운 옷을 구매한다,돈을 쓰다
439,그는 서류 가방을 집에 맡겼다,안전을 확보하다,안전하게 보관하다,가볍게 다가오는 주말을 즐긴다,서류 가방을 되찾다
440,그는 바람을 쐬었다,마음을 정화하다,상쾌함,마음을 정화시킨다,산책
441,그는 엎질러진 물을 재빨리 치웠다,깨끗한 상태를 유지하다,미끄럼 방지 매트를 깔다,깨끗한 상태를 유지한다,깨끗한 환경을 유지하다
442,그는 누군가에게 전화를 겄다,대화하고 싶은 사람과 연락하다,상담을 받다,소식을 듣다,누군가에게 전화를 받다
443,그는 건강 문제가 있었다,건강을 회복하다,의사에게 진찰을 받다,빨리 회복한다,의사의 진단을 받다
444,그는 친구를 찾았다,친구와 시간을 보내다,함께 시간을 보내다,혼자가 아닌 사람들과 시간을 보낸다,혼자가 아님을 느끼다
445,그도 동참했다,새로운 경험을 즐기다,자신의 의견을 표현하다,함께하는 즐거움을 누린다,파티에 초대받다
446,그는 아픈 척을 했다,약을 달라고 요청하다,관심을 받다,주의를 받다,집에서 쉬다
447,그는 새 책을 발견했다,지식을 증진하다,더 많은 시간을 읽다,그것을 읽어본다,더 많은 책을 읽다
448,그는 밤에 잠을 잘 못 자고 있었다,잠을 자고 휴식을 취하다,편안한 수면,깊은 잠에 빠진다,수면에 도움이 되는 것
449,그는 학교에 가져갈 책을 구했다,공부하다,성적이 오르다,학업 성취를 돕다,독서를 하다
450,그는 이혼을 신청했다,새로운 시작,자유,새로운 삶을 시작한다,자유를 찾다
451,그는 한밤중에 깨어났다,물 마시러 가다,물을 마시다,물을 마시러 간다,물을 마시다
452,그는 직진했다,목표에 도달하다,목적지에 빨리 도착하다,빨리 목적지에 도착한다,빨리 도착하다
453,그는 한 귀로 듣고 흘렸다,이해하고 싶어하다,다시 말해주다,신경을 쓰지 않다,그의 친구를 도와주다
454,그는 캐나다로 이주했다,새로운 삶을 시작하다,영어를 빨리 배우다,새로운 삶을 시작한다,새로운 시작
455,그는 다음에 더 조심할 겄다,더 안전하게 행동하다,같은 실수를 반복하지 않다,더 이상 실수하지 않다,다음에 더 조심할 것
456,그는 새 브라우저를 다운로드했다,인터넷 서핑을 더 편리하게 하다,빠른 인터넷 서핑,더 나은 인터넷 경험을 얻다,빠른 인터넷 속도
457,그는 대신 수영을 하러 갔다,그는 물 속에서 평화를 찾다,시원한 물에 들어가다,새로운 운동을 시도한다,축구를 하다
458,그는 생일 케이크를 구입했다,축하 받다,특별한 날을 기억하다,생일 파티를 열어 친구들과 함께 즐긴다,파티를 열다
459,그는 인증을 받았다,신뢰를 얻다,더 많은 기회를 얻다,자신의 능력을 증명한다,신뢰를 얻다
460,그는 첫 번째 집을 구입했다,자유롭게 살다,안정된 삶,안정적인 거주지를 확보한다,자유롭게 살다
461,그는 다음 날 아침 깨어났다,하루를 시작하다,신선한 커피를 마시다,편안하게 일어난다,충분한 휴식
462,그는 스스로를 지켰다,자신을 칭찬하다,칭찬을 받다,안전한 상황을 유지한다,안전
463,그는 학교에서 놀림을 받았다,자신감을 회복하다,친구를 만들다,친구들과 함께 있다,새로운 친구를 사귀다
464,그는 창문을 깨뜨렸다,탈출하다,경찰에게 잡히지 않다,탈출한다,자유
465,그는 결승선을 통과했다,이기고 승리하다,승리를 기억하다,우승한다,우승
466,그는 새로운 보금자리를 찾았다,안정된 삶을 찾다,안정된 삶,안정된 생활을 영위한다,평온한 삶
467,그는 결국 찾았다,안도하다,평화,안심한다,평화
468,그는 정말 멋졌다,자신의 재능과 능력을 인정받다,인정받다,더 많은 칭찬을 받다,칭찬을 받다
469,그는 곧 도착했다,환영받다,휴식을 취하다,여행을 끝내고 휴식을 취한다,지금 물을 마시다
470,그는 어머니를 찾았다,어머니와 다시 연락하다,안심하다,안심한다,가족을 찾다
471,그는 아기의 기저귀를 갈아줬다,아기의 행복을 원하다,손을 씻다,그 아이를 돌본다,아기가 울지 않다
472,그는 정말 귀여운 녀석였다,주목받다,사랑받다,사람들에게 칭찬받다,그 강아지를 입양하다
473,그의 몸에 불이 붙었다,불을 끄다,불을 끄다,불을 끈다,물
474,그는 새 셔츠를 원했다,새로운 옷을 갖다,옷장을 정리하다,스타일을 바꾼다,새로운 옷
475,그는 새 노래를 작곡했다,창의성을 발휘하다,공연을 열다,그 새 노래를 사람들과 공유한다,무대 위에서 노래하다
476,그는 더 빠르게 타이핑을 쳤다,더 빠르게 일을 처리하다,빨리 일을 끝내다,시간을 절약한다,더 빨리 진행하다
477,그는 뭔가에 부딪혔다,의료 도움을 요청하다,상처를 치료하다,주변을 살펴본다,아픔을 피하다
478,그는 마침내 열쇠를 찾았다,목표를 달성하기 위해 앞으로 나아가다,문을 열어보다,문을 열 수 있다,방을 나가다
479,그는 셔츠를 벗었다,휴식을 취하다,산뜻한 바람을 맞다,시원한 바람을 맞다,시원한 느낌
480,그는 투어를 시작했다,새로운 장소를 탐험하다,많은 사람들과 연결되다,새로운 도시를 탐험한다,새로운 음악을 만들다
481,그는 깃발을 꽂았다,자랑스럽게 기념하다,자유를 상징하다,그의 영토를 표시한다,승리
482,그는 산책을 하고 싶어 했다,자연을 즐기고 싶어하다,바닷가를 걷다,신선한 공기를 마신다,새로운 공원을 발견하다
483,그는 장난을 쳤다,웃음을 얻다,사람들의 웃음소리를 듣다,주변 사람들을 웃게 하고 싶었다,웃음
484,그는 방과 후에 놀았다,집에서 쉬다,집에 일찍 돌아가다,스트레스를 풀고 즐거운 시간을 보낸다,친구들과 함께 놀다
485,그는 자신의 가치를 결정했다,자신을 인정받다,인정받다,자신을 받아들인다,자신의 가치를 인정받다
486,그는 대신 집으로 돌아갔다,휴식을 취하다,휴식,휴식을 취한다,휴식
487,그는 체중이 증가했다,건강한 식습관을 유지하다,다이어트,다이어트를 시작한다,다이어트
488,그는 그냥 집에 갔다,휴식을 취하다,조용한 시간을 보내다,휴식을 취한다,조용한 시간
489,그는 오늘 도착했다,그의 여행을 마치다,휴식,휴식을 취한다,빠른 배송
490,그는 어디에서도 그녀를 찾을 수 없었다,그녀를 찾다,경찰에 신고하다,그녀를 다시 만난다,그녀를 찾다
491,그는 학교로 돌아왔다,새로운 지식과 경험을 얻다,친구들을 만나다,친구들과 다시 만난다,친구들과 만나다
492,그는 그녀를 찔렀다,자신의 행동에 대한 후회와 사과,사과하다,자신의 감정을 표현한다,그녀의 주의를 끌다
493,그는 학교에 도착했다,수업을 듣다,새로운 친구를 사귀다,친구들과 만난다,공부하다
494,그는 자신에게 화를 내고 있었다,자기 자신을 달래주는 말을 듣고 싶어하다,조용한 장소를 찾다,스트레스를 해소한다,사과
495,그는 피자를 주문했다,식사를 즐기다,배달이 빨리 오다,배달되는 것을 기다린다,배고픔을 해소하다
496,그는 공을 서브했다,경기에서 이기다,승리,경기에서 우승한다,경기에서 이기는 것
497,그는 마사지를 받았다,편안함을 느끼다,편안하게 쉬다,피로를 풀고 편안해진다,피곤함을 느꼈기 때문에 마사지를 받았다
498,그는 국기를 게양하고 누가 경례를 하는지 확인했다,국가를 위해 봉사하다,존경받다,국가에 대한 존경을 표시한다,군인으로서의 존재감
499,그는 리본을 잘랐다,성공을 축하받다,선물을 열다,선물을 열어본다,선물을 받다
500,그는 목이 말랐다,물을 마시다,물을 마시다,물을 마신다,물을 마시다
501,그는 기분이 더 나빠졌다,누군가와 이야기하다,도와달라고 하다,누군가에게 위로받다,친구들과 함께 시간을 보내다
502,그는 어디서든 찾을 수 있었다,주목받다,자신의 장소를 가지다,자유롭게 여행한다,평화
503,그는 공연이 끝난 후 그녀를 만났다,그녀와 함께 시간을 보내다,자신의 감정을 표현하다,그녀와 함께 식사한다,밖에서 기다리다
504,그는 첫 월급을 받았다,저축하다,저축하다,자신의 노력에 대한 보상을 받다,새로운 차를 사다
505,그는 정말 좋아 보였다,주목을 받다,칭찬을 받다,칭찬을 듣다,그녀의 전화번호
506,그는 팔짱을 꼈다,자신감을 표현하다,자신의 의견을 표현하다,더 가까이 다가온다,안전
507,그는 친구들과 대화를 나눴다,친구들과의 관계를 유지하다,더 많은 사람들과 만나다,소속감을 느낀다,소중한 시간을 보내다
508,그는 그녀에게 자비를 베푸셨다,그녀로부터 용서받다,용서를 받다,그녀에 대한 용서와 이해를 표현한다,용서를 구하다
509,그는 더 빠르게 갔다,목표 지점에 도달하다,경주에서 이기다,목적지에 빨리 도착한다,차를 더 빨리 몰다
510,그는 새 바지를 입었다,새로운 스타일을 선보이다,칭찬을 받다,스타일을 바꾼다,자신의 새 바지를 자랑하다
511,그는 직접 티켓을 작성했다,자신의 이야기를 공유하다,공연을 즐기다,자신의 이벤트를 조직한다,공연을 관람하다
512,그는 새 직장에 지원했다,성공적으로 취직하다,면접에서 잘 나오다,새로운 도전을 받아들인다,새로운 도전
513,그는 고양이에게 간식을 줬다,고양이와 더 가까워지다,고양이의 사랑을 받다,고양이와 친밀감을 쌓다,고양이를 키우다
514,그는 야수를 겁을 줘서 쫓아내었다,안전을 찾다,안전,안전한 곳으로 도망간다,안전
515,그는 발가락이 부러졌다,빨리 치료받다,의사에게 치료를 받다,그의 발을 쉬게 한다,병원에 가다
516,그는 자랑을 멈췄다,겸손해지다,사람들의 신뢰를 되찾다,그의 이야기를 믿어주는 사람을 만난다,조용한 시간
517,그는 연락이 끊겼다,다시 연락을 받다,상황을 명확히 알다,다시 연락을 받다,그녀와 다시 연락하다
518,그는 자전거를 구입했다,자전거 타다,새로운 자전거로 동네를 타다,운동을 즐긴다,새로운 자전거
519,그는 공을 드리블했다,농구를 하다,골을 넣다,상대를 제압한다,농구를 하다
520,그는 더 잘 보게 되었다,시야를 넓히다,안경을 살 필요가 없다고 생각했다,지식을 더 얻다,안경을 구입하다
521,그는 아픈 척했다,약을 받다,다른 사람들의 동정을 받다,주의를 받다,더 많은 관심을 받다
522,그는 마침내 채용되었다,꿈에 가까워지다,축하해달라고 하다,자신의 노력이 인정받다,새로운 직장을 찾다
523,그는 친구들과 즐거운 시간을 보내고 있었다,더 많은 시간을 함께 보내고 싶어하다,이 순간을 영원히 기억하다,좋은 추억을 만든다,더 많은 음료
524,그는 새 직장을 찾았다,안정적인 수입을 얻다,성공적인 커리어,안정적이고 만족스러운 직장 생활을 한다,안정된 수입
525,그는 마침내 완성했다,성취감을 느끼다,칭찬을 받다,그의 노력이 인정받다,자신의 소설을 출판하다
526,그는 결혼한 지 20년이 되었다,결혼 기념일을 축하받다,신선한 변화,결혼 기념일을 축하한다,이혼
527,그도 함께 동승했다,친구와 함께 여행하다,목적지에 빨리 도착하다,함께 목적지에 도착한다,운전을 나누다
528,그는 드레스 쇼핑을 하러 갔다,새로운 옷을 구매하다,완벽한 의상을 찾다,새로운 옷을 산다,새로운 드레스
529,그는 롤러스케이트를 타러 갔다,즐거운 시간 보내다,재미있게 노는 것,재미있는 시간을 보낸다,여유로운 시간을 보내다
530,그는 큰 소리를 들었다,놀라워하고 주변을 살펴보다,안전한 곳으로 이동하다,주변의 안전을 확인한다,주변 소음을 없애다
531,그는 곧 육지를 봤다,집에 돌아가다,바닷속에서 나오다,이 배에서 내려간다,바다에서 태어나다
532,그는 프레젠테이션을 진행했다,주목받다,대답을 듣다,회사에서 인정받다,성공적인 결과
533,그는 함께 식사했다,더 가까워지다,계산을 나누다,친구와 대화한다,더 가까운 관계
534,그는 매주 주말마다 갔다,새로운 장소를 탐험하다,일상 생활에서 벗어나다,스트레스를 풀고 쉰다,휴식
535,그는 바닥에 오줌을 쌌다,부끄러워하다,청소,화장실을 간다,샤워
536,그는 통나무를 떨어뜨렸다,나무를 잘라서 나무판을 만들다,휴식을 취하다,주변 사람들의 주의를 끈다,다시 떨어뜨리다
537,그는 잠시 숨을 골랐다,좀 더 집중하다,평온함,마음을 가다듬다,평화로운 산책
538,그는 추수감사절 저녁을 요리했다,가족과 함께 즐거운 시간 보내다,가족과 함께 식사하다,가족과 함께 특별한 시간을 보낸다,가족들과 함께 기쁨을 나누다
539,그는 파이 먹기 대회에 참가했다,승리하다,우승하다,우승한다,승리
540,그는 혀를 깨물었다,통증을 없애다,아프지 않다,아프지 않다,아프지 않다
541,그는 그 자리에서 바로 채용했다,일자리를 얻다,새로운 직장에서 잘 해내다,신속한 결정이었다,직장을 얻다
542,그는 저녁 식사를 준비했다,식사를 즐기다,맛있는 음식을 먹다,가족과 함께 식사한다,맛있는 음식
543,그는 케이크도 먹었다,달콤한 것을 먹고 싶어하다,다른 디저트를 먹다,달콤한 맛을 느낀다,더 많은 디저트
544,그는 고열이 있었다,건강해지다,빨리 나아지다,건강해진다,얼음물을 마시다
545,그는 너무 다쳤다,치료를 받다,병원에 가다,치료를 받다,병원에 가다
546,그는 스테이크도 먹었다,고기를 좋아하다,소스를 추가하다,디저트도 먹다,디저트
547,그는 이야기를 길게 했다,주목받다,듣는 사람들의 관심을 끌다,주변 사람들의 주의를 끈다,자신의 경험을 공유하다
548,그는 의상을 제작했다,패션쇼에 참여하다,패션쇼에 참가하다,패션 쇼에 참여한다,독특한 스타일
549,그는 밖에서 소음을 들었다,안전을 확인하다,무슨 일이 일어나고 있는지 확인하다,조용한 환경에서 휴식을 취한다,조용한 환경
550,그는 서핑을 하려고 했다,파도를 타보다,파도를 타다,파도를 탄다,서핑보드
551,그는 오두막을 지었다,자연 속에서 평화롭게 살다,자연 속에서 평온함을 느끼다,자연 속에서 평화로운 시간을 보낸다,자연 속에서 평온함을 느끼다
552,그는 상사를 고소했다,정의를 얻다,정의를 얻다,정의를 얻다,정의를 얻다
553,그는 막 아기를 낳았다,자녀를 키우다,가족과 함께 행복하게 지내다,가족을 더욱 사랑한다,가정을 지키다
554,그는 자신의 운명을 결정했다,자신의 삶을 조절하다,그것을 받아들이다,행복한 삶을 살아간다,자유
555,그는 파티를 그리워했다,친구들과 함께 시간을 보내다,친구들과 다시 만나다,친구들과 함께 논다,사람들과 만나다
556,그는 휴대폰을 망가뜨렸다,새로운 휴대폰을 얻다,새로운 휴대폰을 사다,새로운 휴대폰을 산다,새로운 휴대폰을 구매하다
557,그는 파티에 가고 싶어 했다,사람들과 즐거운 시간을 보내다,즐거운 시간을 보내다,즐거운 시간을 보낸다,새로운 친구들을 사귀다
558,그는 팔에 날카로운 통증을 느꼈다,의사를 찾아가서 치료받다,의사를 찾다,의사에게 진료를 받다,의사를 찾다
559,그는 바닥에 화학 물질을 엎질렀다,화학 물질을 청소하다,즉시 청소하다,신속한 청소를 한다,바닥을 청소하다
560,그는 허리 통증이 있었다,통증을 완화하다,치료를 받다,휴식을 취한다,편안한 의자
561,그는 거의 맞을 뻔했다,위험에서 벗어나다,안전,피한다,승리
562,그는 리얼리티 쇼를 시청했다,자신도 리얼리티 쇼에 출연하다,유명해지다,현실에서 벗어나 즐거움을 느낀다,유명해지다
563,그는 바이올린을 연주했다,음악으로 표현하다,음악으로 사랑을 표현하다,음악으로 사람들을 감동시킨다,음악을 듣다
564,그는 기분이 나아지기 시작했다,긍정적인 변화를 계속 원하다,더 많은 긍정적인 경험,긍정적인 변화를 느낀다,새로운 시작
565,그는 나머지 거리는 걸어서 통학했다,운동하다,운동을 즐기다,운동을 할 수 있는 기회를 가진다,자전거
566,그는 피 냄새를 맡았다,무엇인가를 추적하고 찾다,즉시 씻다,가까이에 경찰이나 구조자가 있다,산책
567,그는 오일 교환을 받았다,차량의 유지보수,자동차가 더 오래 지속되다,자동차를 정비한다,차량을 유지보수하다
568,그는 수학 시험을 치렀다,좋은 성적을 받다,좋은 성적을 받다,좋은 성적을 받다,좋은 성적을 받다
569,그는 스스로를 믿고 있었다,자신의 능력을 발휘하다,자신의 꿈을 이루다,자신의 능력을 발휘한다,도전을 받아들이다
570,그는 자전거가 정말 필요했다,운동과 자연 속에서 시간을 보내다,자전거를 사다,편리하게 이동한다,자유롭게 여행하다
571,그는 파상풍 예방 주사를 맞았다,건강을 지키다,아무런 부작용이 없다,건강을 유지한다,병원에 가다
572,그는 명예로운 전투에 참여했다,영광을 얻다,승리,승리한다,승리
573,그는 발을 까닥거렸다,피로를 풀다,편안한 신발을 신다,빨리 집에 돌아간다,편안함
574,그는 어느 날 눈을 떴다,새로운 시작,새로운 시작,새로운 시작이었다,새로운 시작
575,그는 병원 진료 예약이 있었다,건강을 회복하기 위해 병원에 가다,빨리 나아지다,건강을 회복한다,건강을 회복하다
576,그는 대사를 연습했다,연기력을 향상시키다,완벽한 공연,완벽한 공연을 한다,연극에서 주연을 맡다
577,그는 방귀를 뀌었다,주변 사람들에게 미안하다고 말하다,사람들이 냄새를 맡지 않다,주변을 웃게 만든다,창문을 열다
578,그도 몰랐다,이해하고 싶어하다,더 많은 정보를 얻다,더 많은 정보를 얻다,놀라운 선물
579,그는 너무 긴장한 것 같았다,휴식,마사지를 받다,마음을 편하게 만든다,마사지를 받다
580,그는 결혼 반지를 잃어버렸다,실수를 바로잡다,다시 찾다,반지를 되찾다,반지를 찾다
581,그는 이웃과 대화를 나눴다,사랑과 이해를 받다,친밀감을 느끼다,이웃들과 더 가까워진다,친밀감을 느끼다
582,그는 실수로 떨어뜨렸다,사과를 받다,다시 주워지다,다시 주워 올린다,죄를 용서받다
583,그는 비건 채식주의자가 되었다,건강을 위해 식단을 바꾸다,동물을 위한 보호,동물을 위한 보호와 존중한다,건강을 유지하다
584,그는 그녀의 등을 쓰다듬었다,애정을 나타내다,그녀의 행복,그녀와 가까워진다,그녀의 행복
585,그는 하와이로 이사했다,해변가에서 휴식하다,해변을 자주 가다,해변에서 즐긴다,해변에서 노을을 감상하다
586,그는 오늘 학교에 갔다,학업 성취,친구들과 함께 시간을 보내다,친구들과 만난다,친구들과 시간을 보내다
587,그는 룸메이트와 마주쳤다,자신의 개인 공간을 존중받다,즉시 이사를 가다,화해한다,조용히 지내다
588,그는 하루 종일 빵을 구웠다,빵집을 운영하다,휴식,맛있는 음식을 만들어 사람들에게 제공한다,빵집을 운영하다
589,그는 결국 왔다,그의 기다림을 인정받다,휴식,장소에 도착한다,여행
590,그는 주먹을 불끈 쥐었다,분노를 표출하다,싸움,자신의 분노를 통제한다,분노를 토로하다
591,그는 물을 더 많이 마셨다,더 자주 화장실을 가다,화장실을 가다,건강에 더 많이 신경 쓴다,건강을 유지하다
592,그는 보상을 받았다,더 많은 보상을 받다,더 많은 기회,그의 노력이 인정받다,노력한 만큼의 보상을 받다
593,그는 기침을 많이 했다,건강을 회복하다,병원에 가서 치료를 받다,건강한 상태로 되돌아간다,병원에 가다
594,그는 자신감을 얻었다,도전적인 일을 시도하다,도전적인 일을 해보다,자신의 꿈을 이룬다,자신의 목표를 이루다
595,그는 사탕을 그만 먹었다,치아를 보호하기 위해 이를 닦다,이제 건강한 음식을 먹다,치아에 좋지 않은 영향을 줄 피하고 싶었다,치아가 아프지 않다
596,그는 드레스가 필요했다,옷을 사러 쇼핑하러 가다,쇼핑,쇼핑을 한다,특별한 자리에 어울리는 드레스
597,그는 카드를 보여줬다,주목받다,믿음을 얻다,입장을 허락받다,할인을 받다
598,그는 냉장고를 확인했다,음식을 찾다,음식을 주문하다,재료를 사러 간다,먹을 것을 찾다
599,그는 방아쇠를 당겼다,생존,살아남다,총을 발사한다,총을 발사하다
600,그는 실수로 넘어졌다,다시 일어서다,다시 일어서다,다시 일어난다,다시 일어서다
601,그는 수업 준비를 했다,학생들의 성공,학생들의 이해를 돕다,수업을 잘 이끌어간다,학생들의 성공
602,그는 바지 단추를 풀었다,편안함을 느끼다,편안함,편안한 자세로 앉다,바지를 벗다
603,그는 자신을 노출했다,주목받다,사람들의 인정을 받다,인정받다,자신을 인정받다
604,그는 모든 친구들에게 자랑했다,자부심을 얻다,칭찬을 받다,인정받다,자신의 성과를 인정받다
605,그는 말을 탔다,말을 타고 여행하다,빨리 목적지에 도착하다,자연 속에서의 모험을 즐긴다,빨리 도착하다
606,그는 수박에 줄을 그었다,시원한 수박을 먹다,수박을 먹다,먼저 수박을 먹다,수박을 사다
607,그는 꿈에 그리던 남자를 만나게 되었다,사랑받다,영원히 함께 하다,행복한 연애를 한다,완벽한 사랑
608,그는 내일 역사 시험이 있었다,시험에 대비하다,시험에 통과하다,시험에 통과한다,시험에 대한 도움
609,그는 주차 위반 딱지를 받았다,벌금을 내다,더 이상 벌금을 내고 싶지 않았다,빨리 벌금을 납부한다,주차 위반 딱지를 받지 않다
610,그는 일하고 싶지 않아 했다,게으름을 피우다,쉬다,쉰다,휴가
611,그는 메시지를 받았다,읽다,빨리 읽고 싶다,누군가에게 필요로 되는 사람이라는 것을 느낀다,빨리 회신을 받다
612,그는 사이렌 소리를 들었다,도망치다,길을 비켜 달라는 신호,길을 비켜준다,안전
